,Unnamed: 0,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Harvested in Sown Year,First Date of Season,Percent Cover (%),Unnamed: 19,Class
0,1120,Kentucky,Lexington,4/5/2016,Caliber,9/14/2017,243,1.36,1187,27,609.91,212.3,19.95026996240876,18.21225185475357,28.325023739343678,0.276364005965959,1,0,100.0,,2
1,1679,Kentucky,Lexington,8/9/2012,Buffalo,5/8/2014,191,1.19,1760,27,664.31,178.5,22.231415393405005,16.56063100745242,22.971323230490786,0.27562281193665616,0,0,,,3
2,1519,Kentucky,Lexington,3/31/2015,Radiance HD,6/9/2016,146,1.26,1405,27,653.92,144.7,21.940367946398613,18.86893860889668,30.45,0.3118425548572136,0,0,100.0,,1
3,1136,Kentucky,Lexington,8/9/2012,Ameristand 403T,6/9/2016,122,1.2,971,32,751.97,211.8,25.20294118,19.232980765033517,28.048350811379542,0.3466593801543239,1,1,100.0,,1
4,1138,Kentucky,Lexington,3/31/2015,Evermore,7/12/2013,321,0.41,1620,27,663.62,171.7,24.334896706282233,18.199867760471964,29.299181904946508,0.2901004841134804,0,1,100.0,,1
5,1679,Kentucky,Lexington,8/9/2012,GA-505,5/10/2018,156,1.17,1343,44,634.7,197.0,21.66664673547082,20.81821635148961,27.8021094388823,0.28971948195176805,1,1,100.0,,2
6,1660,Kentucky,Lexington,4/5/2016,Caliber,9/13/2018,182,1.44,2225,29,804.09,130.3,22.82448322010232,18.376517805200333,24.369461157927432,0.2859822053884993,1,0,100.0,,1
7,1679,Kentucky,Lexington,3/31/2015,CW 065030,5/10/2018,122,1.85,898,29,876.99,41.1,17.856810833795482,12.297273534637997,17.781543120991127,0.2952962273621045,1,0,100.0,,1
8,1679,Kentucky,Lexington,3/31/2015,Caliber,8/13/2018,126,1.11,1034,27,704.03,42.3,24.475247806470108,17.455644197131342,22.376202908090118,0.2973219505878858,1,0,100.0,,1
9,1679,Kentucky,Lexington,8/9/2012,Ameristand 427TQ,8/14/2015,224,1.21,2225,32,782.11,283.0,21.250094186061695,16.682609153703897,15.91632653,0.30717474362266295,0,0,100.0,,2
10,1271,Kentucky,Lexington,4/5/2017,Fierce,9/18/2014,219,1.42,1489,27,896.77,140.4,18.460833611366457,6.395629457758718,29.86877868098132,0.3092170077344099,0,0,93.31731971070688,,1
11,1135,Kentucky,Lexington,8/9/2012,Ameristand 403T Plus,7/8/2017,210,1.44,1279,225,568.18,140.7,20.437260687901833,8.675034175102967,30.45,0.31951339022812253,0,0,100.0,,1
12,1448,Kentucky,Lexington,4/5/2016,Fierce,8/8/2017,251,1.84,1052,27,816.75,184.0,11.254011059215808,18.633167590661184,15.91632653,0.23049238186768772,0,0,91.88984969964157,,2
13,1031,Kentucky,Lexington,3/31/2015,CW 065030,7/17/2014,191,0.72,1238,33,708.28,183.7,13.875067814720856,5.232653061000001,18.193021047642965,0.27342028232925586,0,1,,,1
14,1679,Kentucky,Lexington,8/9/2012,55V50,8/8/2017,127,1.81,799,172,909.55,106.1,22.697323646228238,18.549359826003773,27.540538172215314,0.3286644619581461,0,0,94.34984463384369,,3
15,1182,Kentucky,Lexington,4/5/2016,LS 905,7/10/2018,265,1.13,768,27,644.12,119.3,19.87822578297595,16.879989345424775,28.3939205676929,0.24865187632980393,0,1,100.0,,1
16,1679,Kentucky,Lexington,4/5/2016,Saranac AR,7/13/2016,156,1.87,374,27,686.61,133.9,22.085527230963283,5.232653061000001,25.649910522412277,0.2777204572711392,1,1,100.0,,1
17,1452,Kentucky,Lexington,8/9/2012,Ameristand 403T Plus,5/10/2018,262,1.24,430,31,926.83,217.4,23.979689192131698,16.028442367418027,30.45,0.34108260832017345,0,0,93.89112421825273,,1
18,1679,Kentucky,Lexington,3/31/2015,GA-505,5/6/2016,148,0.59,901,42,723.45,95.2,23.63669063465946,20.98888889,27.626417553523535,0.35202538674038575,0,0,100.0,,1
19,1384,Kentucky,Lexington,4/5/2017,Evermore,7/14/2016,192,0.62,1094,36,524.32,272.1,23.427764447309944,18.050903154455273,26.005570821747508,0.2984011516857409,0,1,95.04356391689244,,1
20,1481,Kentucky,Lexington,4/5/2017,CW 085028,9/13/2018,166,0.93,1775,27,668.37,45.6,17.75208686037402,16.006766553599025,15.91632653,0.27358999087717967,0,0,94.11899131115399,,1
21,1492,Kentucky,Lexington,3/31/2015,Caliber,9/16/2015,160,0.96,465,28,680.39,191.2,24.574262195267405,14.459081577950268,28.53262590929382,0.2978847159119222,0,0,96.85231144819193,,2
22,1577,Kentucky,Lexington,4/5/2016,Rebound 6XT,8/14/2015,122,1.81,836,27,1090.65,170.2,20.212159981731524,18.029829675383716,25.370766273966275,0.29406577051631483,1,0,100.0,,2
