,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Class
0,Wisconsin,Lexington,8/9/2012,55V50,42604,242,6.87,1167,366,4612.89,1043.2,8.04640796,2.560607104825409,12.81766203,0.0780094181951235,8
1,Wisconsin,Lexington,41365,55V50,42251,232,5.95,991,364,4822.94,828.1,8.40554195,1.1938995855668701,12.1254961,0.07931968677154426,7
2,Kentucky,Lexington,4/5/2016,Saranac AR,9/19/2016,254,2.54,210,1,2284.32,472.4,19.06810913,18.87832738,26.503774,0.27823786019966273,3
3,Kentucky,Lexington,8/9/2012,Caliber,9/15/2017,252,5.51,477,365,3441.91,788.9,20.30008896,15.020400440957866,24.11948236,0.2922381076450833,6
4,Wisconsin,Arlington,41730,55V50,42251,245,5.51,621,367,4626.41,729.4,7.68499768,2.0544397736101234,11.86039875,0.07883306590699019,7
5,Wisconsin,Marshfield,41365,55V50,41919,273,5.47,1027,361,4632.94,814.3,6.45872712,-0.21808430641051246,12.13982368,0.07825455112190018,5
6,Wisconsin,Arlington,41730,55V50,41886,247,9.5,545,1,2869.84,751.5,17.26690093,1.2182631650677278,22.80940321,0.07342387611187101,8
7,Kentucky,Lexington,8/9/2012,Caliber,9/15/2017,259,5.52,592,361,3264.0,778.5,19.03832918,14.450013829745753,24.18169493,0.28942458424246537,7
8,Wisconsin,Arlington,41133,55V50,42251,245,5.84,1063,365,4543.25,686.5,6.82235506,2.0475851989150033,12.92577439,0.08442373530453896,6
9,Wisconsin,Marshfield,41730,55V50,41890,238,2.52,186,3,2979.02,526.3,17.60579524,10.568990906134824,23.12395401,0.0808531213060937,2
10,Kentucky,Lexington,8/9/2012,Arc,9/12/2018,263,4.3,1021,367,3322.25,857.8,20.56009206,14.350372652786385,24.84928544,0.28974065077181005,3
11,Wisconsin,Marshfield,41730,55V50,42243,246,2.61,159,1,2645.66,519.8,19.65851526,14.383589144625331,25.3396968,0.07,3
12,Kentucky,Lexington,8/9/2012,55V50,9/13/2018,255,4.93,865,364,4719.15,759.6,20.65126561,16.207417427983543,25.08336701,0.29503669705781554,6
13,Wisconsin,Marshfield,41365,55V50,42240,242,5.12,1089,360,4779.74,761.1,6.3648413,0.54577879883297,12.18834104,0.08039155694022285,3
14,Wisconsin,Arlington,41730,55V50,42251,243,8.38,519,368,4553.91,734.5,6.92097602,1.9138267260368673,12.47084201,0.07765952620255022,7
15,Wisconsin,Arlington,41730,55V50,41886,244,6.08,571,364,2983.75,809.8,17.5257734,0.8122213970041381,23.09023203,0.07684174083068883,5
16,Wisconsin,Arlington,41730,55V50,42249,246,8.47,505,360,4753.68,802.8,6.7663393,1.0219563382034702,12.39825061,0.08234737402081554,8
17,Wisconsin,Arlington,41730,55V50,42249,245,6.98,568,365,4670.47,781.4,7.59132282,1.4634759306362033,11.96551934,0.07747185084829313,3
18,Kentucky,Lexington,3/31/2015,Caliber,9/14/2017,258,2.67,144,1,3521.43,441.6,20.7743099,15.81530342874244,27.3654973,0.284464226698491,1
19,Wisconsin,Arlington,41730,55V50,42249,235,6.66,495,364,4723.0,826.6,7.91544169,1.178672201532672,12.58962198,0.07701339103916394,8
20,Wisconsin,Arlington,41730,55V50,41886,248,5.26,169,1,2552.53,729.3,18.69619886,10.526722961832334,24.00165568,0.0746477541103199,2
21,Kentucky,Lexington,8/9/2012,55V50,9/19/2016,226,5.41,1179,360,4711.82,819.4,18.86238836,18.12828325056646,26.38206049,0.28821235911942283,5
22,Kentucky,Lexington,8/9/2012,Arc,9/12/2018,259,5.85,1535,359,3564.84,753.7,20.99700384,15.341627938923008,24.20063727,0.3006100859628004,5
23,Wisconsin,Arlington,41133,55V50,42251,246,6.27,1088,365,4647.19,809.1,7.01530409,1.7051856773234952,12.01651076,0.07379370070260202,6
24,Kentucky,Lexington,8/9/2012,55V50,9/15/2017,255,6.26,561,364,3432.42,734.0,20.35043849,15.507258444608059,25.35641058,0.2946320864056785,6
25,Wisconsin,Arlington,41730,55V50,42251,246,5.81,762,364,4760.5,710.1,8.08726794,3.462612602826341,12.70478241,0.07846802409551032,5
26,Kentucky,Lexington,8/9/2012,55V50,8/12/2013,233,5.9,540,361,3325.07,747.9,18.97296656,14.332378561776455,25.02700612,0.291486673556735,6
27,Kentucky,Lexington,4/5/2016,Saranac AR,9/19/2016,260,4.9,997,364,4823.96,793.6,21.910321,15.51985810325291,25.313477,0.28523958482414574,7
28,Kentucky,Lexington,4/5/2016,55V50,9/19/2016,260,7.14,151,1,2714.73,608.6,19.76923934,15.518056532432208,25.33911858,0.27732372153612594,1
29,Wisconsin,Marshfield,41730,55V50,41886,248,2.01,151,1,2877.89,232.7,16.73490681,10.674916588491437,23.7680465,0.07249570799330829,1
30,Wisconsin,Arlington,41730,AFX 095023,41886,245,8.49,497,362,4703.0,694.7,7.54745298,2.037134498268458,11.90064236,0.07669442770863177,4
