,Unnamed: 0,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Harvested in Sown Year,First Date of Season,Percent Cover (%),Unnamed: 19,Class
0,1679,Kentucky,Lexington,8/9/2012,GA-505,7/13/2016,189,1.39,101,33,662.53,218.8,21.69379275839978,20.98888889,29.520803775718413,0.30200725437925197,0,0,87.83797195962136,,1
1,1474,Kentucky,Lexington,3/31/2015,CW 065030,7/10/2018,142,2.09,89,44,866.09,241.5,11.40608222949715,6.135817303673362,26.308571782099484,0.2803714887064472,0,0,94.5914822274122,,0
2,1679,Kentucky,Lexington,4/5/2016,4030,5/10/2018,195,0.89,417,34,663.95,180.3,25.072360297420968,9.048324414747622,28.186096406838775,0.28059287096050134,0,0,,,1
3,1675,Kentucky,Lexington,8/9/2012,GA-ALFG-1,8/16/2016,321,0.79,1121,160,633.54,209.8,24.066210274720554,20.98888889,28.976051989605423,0.2536752780603784,0,0,91.27007758146037,,1
4,1571,Kentucky,Lexington,3/31/2015,55V50,9/19/2016,174,0.4,733,103,836.25,81.6,22.76175722970235,15.694602420341434,25.331949764463058,0.30602856231426323,1,0,96.00549195356851,,1
5,1535,Kentucky,Lexington,4/5/2016,GA-ALFG-1,7/12/2013,174,0.95,934,28,1090.65,116.9,21.647178371017432,20.98888889,16.813784953453627,0.28875228717976165,0,0,97.68431602921933,,1
6,954,Kentucky,Lexington,4/5/2017,Caliber,7/14/2016,198,0.63,89,38,661.82,141.6,23.721747884546485,20.891447765005914,28.00823030039303,0.2614967163341293,0,0,89.49331073611914,,0
7,1657,Kentucky,Lexington,4/5/2017,55V50,7/8/2017,164,1.56,954,39,651.22,128.5,20.789523556780082,18.064596335454215,27.791740141196247,0.29054643866383656,1,1,88.88548203099243,,0
8,1266,Kentucky,Lexington,3/31/2015,Evermore,5/10/2018,185,0.38,193,27,671.21,247.4,18.40091712912975,14.994455441115422,28.07808754982216,0.23885109195914883,0,0,90.45835398051928,,0
9,1679,Kentucky,Lexington,4/5/2016,AM-14-900,6/12/2013,201,0.84,89,195,912.36,172.0,22.894872039448757,16.496657459109176,28.429635781141112,0.2991386150769006,1,0,,,1
10,1346,Kentucky,Lexington,3/31/2015,AM-14-900,7/8/2017,220,0.74,967,46,595.22,71.0,10.73673469,14.66119158326523,27.050748883241525,0.30577299698379723,0,0,93.86436440514669,,1
11,1391,Kentucky,Lexington,8/9/2012,Caliber,8/17/2017,252,1.1,89,261,731.31,227.6,20.94904651368928,19.26203801390744,27.199231061715786,0.23582285697416194,0,0,92.42855046413963,,1
12,1249,Kentucky,Lexington,4/5/2016,Saranac AR,5/2/2017,321,0.97,272,28,599.17,57.2,24.66125595572869,17.57227881244707,15.91632653,0.27432387282701587,0,0,85.69635215969957,,0
13,1174,Kentucky,Lexington,3/31/2015,4030,8/8/2017,131,0.69,89,27,648.75,105.4,22.505448620153967,19.171040629655234,28.83324644185439,0.2496691498468343,0,1,89.90793819417212,,1
14,1522,Kentucky,Lexington,8/9/2012,Saranac AR,6/9/2016,135,1.48,1202,28,615.33,106.5,18.116580400609344,14.157195882208207,27.926104850116047,0.24958495967369942,1,0,95.76607882575307,,1
15,1616,Kentucky,Lexington,3/31/2015,Caliber,6/6/2017,265,1.11,1835,37,557.47,138.6,25.20294118,19.57568316783682,24.932824343922686,0.2877438435647642,0,0,99.09761963357009,,1
16,1646,Kentucky,Lexington,4/5/2016,Ameristand 427TQ,8/15/2014,204,1.46,89,45,553.66,108.8,21.617720566513995,19.941816577677507,27.406470565569208,0.2903972064862255,0,0,97.12253519443149,,1
17,1555,Kentucky,Lexington,4/5/2017,Fierce,11/16/2012,203,0.49,89,27,888.99,200.3,24.289252735143737,8.371218953282138,27.70615352422651,0.3446478704530812,0,0,93.49819738431114,,0
18,1679,Kentucky,Lexington,4/5/2017,4030,8/18/2016,238,0.8,191,27,805.14,261.0,19.666121256880544,20.98888889,22.170936348904814,0.2618475272416797,1,0,87.99028160817178,,0
19,1537,Kentucky,Lexington,8/9/2012,NF11ALF006,7/17/2014,273,0.65,89,46,735.15,241.4,22.031298040350315,5.563322088064799,26.889549769905457,0.23665025447366625,0,0,96.10850222863348,,1
20,1553,Kentucky,Lexington,4/5/2017,GA-505,9/17/2015,255,0.58,200,48,619.39,239.8,19.596573802054436,20.98888889,26.13368356865926,0.3059572090692965,0,0,87.4770461711904,,1
21,1520,Kentucky,Lexington,4/5/2016,Radiance HD,8/17/2017,191,1.25,89,31,591.66,359.8,21.75822603914549,16.98773767640024,28.580484077362044,0.25240319060470306,1,1,90.3643227202179,,0
22,1090,Kentucky,Lexington,8/9/2012,Contender,7/10/2018,122,0.64,89,27,944.98,330.3,24.716208857031443,19.19519255590353,28.78300238868776,0.23656373605359537,0,0,86.20903305165822,,1
