,Unnamed: 0,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Harvested in Sown Year,First Date of Season,Percent Cover (%),Unnamed: 19,Class
0,1041,Kentucky,Lexington,4/5/2016,GA-ALFG-1,8/8/2017,189,1.68,259,27,799.92,207.5,23.85825790248037,9.366767989419847,29.77924817541142,0.28475585717633617,0,1,93.90195141735748,,0
1,1207,Kentucky,Lexington,8/9/2012,Arc,8/13/2015,267,0.21,282,194,781.84,225.7,23.74276762770911,20.092891045084087,26.231890530243184,0.2656093012499405,0,0,100.0,,0
2,1614,Kentucky,Lexington,4/5/2016,Contender,7/8/2017,215,1.31,89,224,851.56,106.3,22.095556119900195,8.323641185557735,25.814920645287945,0.3334949812584856,1,0,,,1
3,1433,Kentucky,Lexington,8/9/2012,Fierce,7/14/2016,228,0.29,150,42,638.64,141.3,24.89147988722029,17.940647963875705,26.646852051202515,0.3109028565555055,0,0,93.11000967480634,,0
4,1055,Kentucky,Lexington,8/9/2012,4030,5/10/2018,200,0.72,1930,35,903.23,167.3,22.140180845156756,18.737389278266374,27.58638926985549,0.3121918177605951,0,0,95.79256022816563,,1
5,857,Kentucky,Lexington,8/9/2012,55V50,8/18/2016,246,1.16,192,176,732.56,95.2,24.742440921226226,19.783676387326,27.341513266608377,0.3465568235860811,0,0,91.85034830223506,,0
6,1482,Kentucky,Lexington,3/31/2015,Arc,9/16/2015,250,1.57,468,27,506.31,114.8,22.686562995356244,15.735490373138703,27.09214090483896,0.3379172442021986,1,0,97.71977620373217,,1
7,1436,Kentucky,Lexington,4/5/2017,Contender,9/15/2017,204,0.56,791,39,659.6,171.1,18.633733547996616,18.453704134026445,25.97017570694404,0.27996218691563846,0,1,,,0
8,1679,Kentucky,Lexington,3/31/2015,GA-505,7/10/2018,224,1.25,89,251,932.31,277.5,23.58174219725814,18.49357486929202,18.925238469175344,0.3530811896294518,0,1,100.0,,1
9,1091,Kentucky,Lexington,3/31/2015,FSG 415BR,8/20/2018,160,1.19,210,39,667.7,97.7,22.129468556472418,5.232653061000001,25.601200509779005,0.3321066529593751,0,1,,,1
10,1679,Kentucky,Lexington,4/5/2017,AM-14-900,7/8/2017,188,2.03,224,196,613.49,189.7,24.008753806129704,7.093859408208857,26.546165922830983,0.35442065842132336,0,0,79.75461084678682,,0
11,1498,Kentucky,Lexington,8/9/2012,Caliber,6/11/2015,221,0.94,1618,190,655.84,101.7,22.518122578017792,9.543359043892233,26.966722246986652,0.30378416406287734,0,0,100.0,,1
