,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Class
0,Kentucky,Lexington,8/9/2012,Ameristand 403T,9/18/2014,255,6.28,1029,367,4823.96,797.9,18.78923354,14.97847947231647,24.44940058,0.28525717603135053,2
1,Wisconsin,Lexington,41730,55V50,9/14/2017,235,5.12,130,6,3227.79,486.5,19.08028937,16.66825916612909,24.57924485,0.28373269237966864,1
2,Kentucky,Lexington,8/9/2012,Ameristand 403T,9/15/2017,261,6.08,466,365,2948.48,809.6,18.04692431,13.273445509175772,24.05806678,0.2847186225577124,2
3,Kentucky,Lexington,3/31/2015,Saranac AR,9/17/2015,260,1.64,172,1,2772.01,475.0,18.5990955,17.058405177900042,25.53918752,0.2818564654754049,1
4,Wisconsin,Lexington,41730,55V50,42249,245,9.83,559,363,4721.87,769.2,7.03748797,15.13202391678012,23.58010834,0.07902436032947135,2
5,Kentucky,Lexington,4/5/2017,Contender,9/13/2018,255,5.71,1086,364,3463.43,868.4,20.36579206,16.60568988736271,27.71481696,0.2934415676539622,1
6,Wisconsin,Lexington,41730,55V50,42604,226,7.96,1007,363,4681.25,1032.0,8.0868537,2.4160308852200267,12.95223413,0.07940818909297155,2
7,Wisconsin,Arlington,41365,55V50,41885,247,6.49,1221,363,4614.67,748.4,6.6645145,1.6768145819448357,11.85042309,0.07085619474301968,2
8,Wisconsin,Marshfield,41730,55V50,42243,237,2.81,130,4,2711.41,645.5,17.75811724,10.694239793002398,24.35350519,0.0711135608226974,1
9,Kentucky,Lexington,8/9/2012,55V50,8/12/2013,259,6.02,187,2,3410.79,718.2,18.70328331,14.615404089265175,22.85586714,0.2899161806305691,2
10,Wisconsin,Arlington,41730,55V50,42604,247,8.63,1061,364,4682.93,985.1,7.70883428,2.0152277020391014,13.02540068,0.07744523607903328,3
11,Kentucky,Lexington,8/9/2012,GA-505,9/19/2016,259,4.72,1187,366,4677.22,801.9,7.43667992,15.477917899488503,12.86606195,0.28569920418495126,1
12,Kentucky,Lexington,4/5/2017,Saranac AR,9/14/2017,257,1.81,201,2,3070.29,504.2,20.60633655,14.8705977947606,24.75495196,0.28242897407545653,1
13,Wisconsin,Marshfield,41365,55Q27,42240,239,5.71,130,368,4580.69,395.1,6.14442229,1.5639581319214073,12.21471158,0.07,1
14,Wisconsin,Arlington,41730,55V50,41886,248,6.09,527,370,2845.4,187.0,6.13805922,0.4980851028281996,10.93080537,0.0709437482667672,1
15,Wisconsin,Arlington,41730,55V50,42249,244,7.64,531,365,4531.18,793.5,6.99172833,0.4989338915899616,11.2485814,0.07528143576464585,2
16,Kentucky,Lexington,42095,Saranac AR,8/20/2018,231,1.77,143,4,2926.08,532.5,21.035986,15.795340607994538,27.49622887,0.2849275457077694,1
17,Wisconsin,Marshfield,42095,Vernal,42243,232,1.19,134,1,3046.35,511.7,17.07156653,10.40728256713351,23.1358318,0.07437189404950513,1
18,Wisconsin,Marshfield,41365,55Q27,41919,246,6.65,513,363,4575.45,781.9,5.91273286,-0.0775533042567107,11.70200805,0.07898496757895392,1
19,Kentucky,Lexington,4/5/2017,GA-505,9/14/2017,256,6.0,959,366,4646.61,1043.2,20.05862407,14.620100992177756,26.22745651,0.2789670479680563,2
20,Wisconsin,Marshfield,41730,55V50,42240,247,5.22,606,367,4643.76,703.7,6.91898166,1.7284409908414156,11.02938369,0.08065974013333385,2
21,Kentucky,Lexington,8/9/2012,Contender,9/19/2016,251,5.71,1038,368,3081.17,622.9,19.23253798,14.948112440220138,25.82857048,0.2835533153841925,1
22,Wisconsin,Marshfield,41730,55V50,41889,225,5.6,164,1,3154.49,490.4,18.80427352,9.77569903076565,23.82625774,0.6864087990033478,1
23,Wisconsin,Arlington,40664,55V50,41885,247,6.39,467,365,4662.32,784.8,6.28347386,-0.53,12.13973374,0.07312615405488841,2
24,Kentucky,Lexington,8/9/2012,Caliber,9/14/2017,262,6.0,1046,366,3010.25,793.9,19.60161798,15.733708586560097,25.1604164,0.2888439293488714,2
25,Wisconsin,Marshfield,42095,Vernal,42243,238,1.64,149,3,2827.09,412.0,17.76468026,10.539611554158093,23.09474702,0.07195550874911563,1
26,Wisconsin,Arlington,41730,55V50,41885,246,8.78,529,367,4724.35,789.2,6.34786392,1.1826509379676071,11.15828821,0.07188655017949099,3
27,Kentucky,Lexington,4/5/2016,Caliber,9/19/2016,239,5.94,741,362,4598.36,1043.2,7.27858727,16.341138800782122,27.29681929,0.2875458633267912,2
28,Wisconsin,Arlington,41730,55V50,41886,244,3.29,130,9,2975.36,139.7,16.75454927,9.620918694817615,22.41586459,0.07381552916616153,2
29,Kentucky,Lexington,8/9/2012,55V50,41885,256,4.8,1102,365,3388.84,838.4,19.50464239,14.76868803189329,22.3968256,0.2826565437017489,2
30,Wisconsin,Marshfield,41365,55V50,41919,280,4.85,529,368,4635.78,754.7,6.2504568,0.48053897421398273,10.96109486,0.07310742915972296,1
31,Wisconsin,Arlington,42095,55V50,42604,225,7.01,535,362,4607.29,868.7,8.1173463,1.7560661247048215,14.0615992,0.08279241918530932,2
32,Kentucky,Lexington,4/5/2016,Caliber,9/19/2016,261,8.05,863,367,4597.89,933.2,19.67967879,16.46916094409162,26.07588204,0.2852152859846118,2
33,Wisconsin,Arlington,41730,55V50,41886,247,6.24,511,366,4645.15,724.0,6.66654267,-0.38710084259650035,11.45219491,0.0738706770634403,2
34,Wisconsin,Arlington,41730,55V50,41886,245,2.47,511,361,4580.63,109.7,6.73103578,1.39669075108481,12.61477927,0.07458872315220183,1
35,Wisconsin,Arlington,41730,55V50,42249,247,7.48,556,365,4661.54,766.2,6.07301431,0.7795574676304046,12.58506479,0.0776960388860142,2
36,Wisconsin,Lexington,42095,55V50,42240,232,5.73,457,363,4563.46,1038.1,20.63450719,14.826493050115719,25.91313647,0.07587349114096602,1
37,Wisconsin,Marshfield,41730,55Q27,42240,247,5.85,564,361,4694.53,467.7,5.53,0.20700385144795308,11.3129694,0.07280885934576546,1
38,Wisconsin,Marshfield,41730,AFX103009,41890,235,5.65,130,3,2868.1,533.7,17.82274369,10.169311223873573,22.66969788,0.07253144598316098,1
39,Kentucky,Lexington,4/5/2016,Caliber,9/19/2016,260,3.08,708,368,2688.23,774.9,18.72312496,16.587799470450676,24.38731689,0.2843835815734176,2
40,Wisconsin,Lexington,41730,55V50,9/14/2017,230,6.1,461,361,2965.86,703.7,18.1221317,17.517913519500603,24.02604741,0.07612674388176364,2
41,Kentucky,Lexington,4/5/2016,55V50,9/19/2016,231,5.34,398,365,4722.26,871.0,21.16675269,16.51748506769031,25.43921516,0.2843466470079004,2
42,Wisconsin,Arlington,41365,55Q27,42251,247,5.84,1107,365,4539.06,782.3,7.12513959,1.4747838821165482,12.31146371,0.07662933864332401,2
43,Wisconsin,Marshfield,41730,55V50,41890,260,2.36,130,2,2742.83,470.9,18.52375178,15.404588324284145,24.87264797,0.07123160115809497,1
44,Wisconsin,Marshfield,3/31/2015,Saranac AR,42243,242,1.45,197,6,3091.85,500.0,18.19610055,14.881150956618747,24.57897297,0.07015201525938487,1
45,Kentucky,Lexington,8/9/2012,Contender,9/12/2018,258,4.71,1199,364,3607.76,826.7,19.99718861,17.390725259293966,25.74858548,0.2925749580230681,1
46,Wisconsin,Arlington,41730,55V50,42249,246,7.52,606,366,4716.49,735.8,7.2818174,1.3478661173562754,12.41134168,0.0753642967945279,3
