,Unnamed: 0,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Harvested in Sown Year,First Date of Season,Percent Cover (%),Unnamed: 19,Class
0,1266,Kentucky,Lexington,8/9/2012,Phoenix,8/8/2017,221,0.71,2221,32,676.86,167.6,22.540284221368896,18.164357570739185,28.59840390785221,0.3105231030382075,0,0,67.65955808938256,,0
1,1552,Kentucky,Lexington,4/5/2016,Contender,8/13/2018,225,1.4,579,33,776.43,224.6,23.063990939701423,17.600931659918505,27.74388062067486,0.26292443363838824,0,0,92.6009662599467,,1
2,1636,Kentucky,Lexington,4/5/2017,Ameristand 403T Plus,9/14/2017,255,0.58,436,90,517.72,244.4,19.427454436202748,14.776517256271072,24.22115706779617,0.2839517678726032,1,1,,,0
3,1649,Kentucky,Lexington,4/5/2016,Ameristand 403T Plus,8/8/2017,221,1.94,403,30,666.82,165.6,23.930485742115852,19.116300652702396,27.759081406747995,0.27536022064949356,0,0,94.19814778160172,,1
4,1153,Kentucky,Lexington,8/9/2012,Saranac AR,8/8/2017,220,0.79,1744,31,681.89,117.5,23.417786662747098,18.159345895271844,29.52426227115497,0.2699293491865834,0,0,91.47232302979052,,0
5,1611,Kentucky,Lexington,4/5/2016,Ameristand 403T Plus,8/17/2017,227,1.47,672,36,810.53,116.1,23.08827108504562,18.139288395168567,28.648358303888187,0.24730189481458825,0,0,93.75505417284143,,1
6,904,Kentucky,Lexington,4/5/2016,Caliber,5/8/2014,125,1.42,401,228,986.74,159.1,11.73059154600073,7.086080904216551,18.06584886282147,0.31320244008275644,0,1,94.16687526390271,,1
7,1628,Kentucky,Lexington,4/5/2016,Caliber,9/13/2018,262,0.35,468,30,500.27,92.8,23.18600768563549,18.490364964900923,27.939414133026272,0.25310613678770594,0,0,93.01178875721739,,0
8,1391,Kentucky,Lexington,4/5/2016,Saranac AR,8/14/2015,226,0.51,305,32,601.35,156.3,24.24168716982239,20.78208039509783,30.041703874415855,0.33965678723645204,1,0,93.27805509091925,,0
9,1078,Kentucky,Lexington,8/9/2012,4030,6/9/2016,159,1.5,2225,35,692.93,162.3,18.54114059125913,13.089965241793477,24.10482529429523,0.28345106073494836,0,0,95.7581860388244,,1
10,994,Kentucky,Lexington,3/31/2015,Saranac AR,9/19/2016,261,0.61,516,34,687.8,113.3,23.117464055052455,18.00856670550628,27.976580338121682,0.268316744235151,0,0,97.3423227973395,,0
11,1296,Kentucky,Lexington,8/9/2012,Saranac AR,8/16/2016,225,1.19,1055,32,650.66,157.9,23.461701566741276,18.73247118371554,29.317609887926974,0.29256033193982345,0,0,91.54267842272829,,1
12,1264,Kentucky,Lexington,8/9/2012,Arc,5/6/2016,158,1.48,2007,35,669.37,111.6,22.934129689771847,7.0251686622338365,28.14951335494814,0.26492329065385994,0,0,89.83217434099821,,1
13,854,Kentucky,Lexington,8/9/2012,Saranac AR,9/15/2017,259,1.73,1453,33,703.89,139.9,22.972577993870736,13.286901591365167,24.23681077038655,0.30982507247490515,0,0,94.91192182020076,,1
14,822,Kentucky,Lexington,8/9/2012,Radiance HD,9/16/2013,161,1.64,359,33,668.16,68.5,22.44214356010633,13.296667682854054,27.585464648436492,0.25458213532199025,0,0,99.3456589624783,,1
15,1063,Kentucky,Lexington,8/9/2012,4030,8/13/2018,224,0.75,2158,33,688.78,239.0,23.29825580363131,18.55518978711353,28.156568409848308,0.2716730435427143,0,0,86.79180136337736,,0
16,1332,Kentucky,Lexington,8/9/2012,Saranac AR,9/12/2018,254,0.65,1342,31,492.41,175.8,22.351287222501007,18.444496605820998,27.615209989161887,0.3266086815741887,0,0,91.74882752369108,,0
17,1306,Kentucky,Lexington,8/9/2012,Saranac AR,5/6/2016,124,2.24,2111,229,814.52,122.9,12.67912663340274,6.2459122667416995,17.995730009546726,0.28141517007326683,0,1,89.96606891394059,,1
18,1665,Kentucky,Lexington,4/5/2016,Evermore,7/14/2016,193,1.35,327,99,965.23,170.5,23.19715745560438,19.550820748799783,27.99499351449199,0.3135549043523052,1,1,95.0637545809215,,1
