,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Class
0,Wisconsin,Arlington,3/31/2015,NF11ALF006,42613,257,8.02,578,378,4221.06,765.3,10.30529502,8.350825042214643,15.00609267,0.08877001003339635,2
1,Kentucky,Lancaster,8/9/2012,Saranac AR,8/20/2018,245,1.23,563,25,2376.04,109.7,15.39548739,18.87832738,20.9923726,0.30215088627091047,4
2,Kentucky,Lexington,40664,55H94,42247,244,2.93,342,1,4501.96,787.4,15.55216524,6.165817264444797,29.25310714,0.22026282402543573,5
3,Kentucky,Arlington,41133,54Q14,9/13/2018,226,3.4,1151,324,4484.7,659.3,23.79017857,7.751691406968478,29.25310714,0.07,4
4,Wisconsin,Lexington,3/31/2015,PGI 212,42240,243,10.54,530,53,4512.87,728.3,23.79017857,11.189749657452076,29.25310714,0.07,1
5,Wisconsin,Arlington,4/12/2018,MS Sunstra 145159*,9/19/2016,252,9.01,130,87,4638.06,804.8,7.47586347,11.290026139302737,26.20830929,0.07,1
6,Wisconsin,Lexington,4/5/2016,Arc,8/20/2018,224,7.07,552,1,4235.15,815.8,23.79017857,17.957472443561898,12.22976699,0.34738510010056367,8
7,Wisconsin,Arlington,42095,FSG408DP,9/19/2016,247,10.39,459,313,4791.26,757.9,5.53,7.480880809997219,29.25310714,0.07,1
8,Kentucky,Lancaster,41730,Oneida VR,41919,252,9.47,457,347,2987.34,656.8,8.14711152,12.34567209290976,16.35814387,0.07634654867425933,3
9,Kentucky,Arlington,3/31/2015,NF11ALF006,42243,244,8.43,505,338,4726.8,644.9,17.60532666,16.37723450540176,18.98639799,0.2754973488305321,3
10,Wisconsin,Arlington,4/5/2016,5312,42251,257,3.64,154,1,1856.67,783.5,20.22098937,10.519788489183455,23.27970457,0.2790206163055945,1
11,Wisconsin,Lexington,41730,FSG-426,41889,249,2.32,137,75,2267.82,730.2,20.14358212,9.895094641028269,12.77242311,0.2507084437829047,3
12,Wisconsin,Arlington,4/5/2016,AM-14-900,9/15/2017,257,9.41,130,402,4710.47,750.4,23.79017857,11.708204737017162,27.78571974,0.09501499566173743,5
13,Kentucky,Arlington,3/31/2015,Legendairy XHD,9/12/2018,241,8.8,556,352,4581.19,243.2,18.04804331,-0.53,15.72951973,0.11235756212328568,5
14,Wisconsin,Marshfield,8/9/2012,MSSUNSTRA-C12*,42240,257,2.18,455,1,3023.08,703.3,21.41838485,15.041362115901107,27.5905283,0.07,1
15,Wisconsin,Marshfield,41730,Saranac AR,9/18/2014,256,4.36,594,1,4704.94,656.1,13.62248576,8.453145064565897,12.87712819,0.25581110350313935,8
16,Wisconsin,Arlington,8/9/2012,AFXA 113010,8/20/2018,248,3.92,1058,355,4274.01,737.8,9.60273327,14.681061901883115,24.51069964,0.2487375343677507,2
