,Unnamed: 0,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Harvested in Sown Year,First Date of Season,Percent Cover (%),Unnamed: 19,Class
0,1679,Kentucky,Lexington,4/5/2017,Contender,7/8/2017,194,0.88,188,32,755.28,224.3,22.658736411842497,17.356287652322575,27.613668203169375,0.28308247219134064,0,0,92.4838043830165,,0
1,1497,Kentucky,Lexington,8/9/2012,GA-ALFG-1,9/12/2018,226,0.67,2068,34,684.17,113.9,23.010308967361652,19.21179114096457,27.866422002264436,0.28219396849793943,0,0,69.2415292507956,,0
2,1382,Kentucky,Lexington,8/9/2012,Saranac AR,5/10/2018,131,1.04,1278,232,811.42,238.6,11.178075320014793,5.735421903164871,18.240577717324395,0.37115167509155444,0,1,93.9684506602589,,1
3,1013,Kentucky,Lexington,8/9/2012,GA-ALFG-1,5/6/2016,126,1.67,2225,224,799.02,77.9,12.930264558767144,7.077142273032137,17.802222463839897,0.2796180091307308,0,1,93.76859216538676,,1
4,1542,Kentucky,Lexington,3/31/2015,Contender,9/14/2017,256,0.53,1064,31,476.88,99.9,23.63933181297499,18.44707318134365,27.93941580234368,0.31377441262201505,0,0,92.0579304613465,,0
5,1631,Kentucky,Lexington,4/5/2017,Contender,8/13/2018,257,0.5,96,30,476.88,117.9,23.317069772482366,17.869261120337207,28.041715976388023,0.26023568084530485,0,0,92.93000204692711,,0
6,1552,Kentucky,Lexington,4/5/2017,Caliber,7/8/2017,194,0.67,154,32,494.36,215.6,21.937368826003038,12.875332396343476,27.685362063650658,0.298764632581417,0,0,92.39136648518502,,0
7,1576,Kentucky,Lexington,4/5/2016,Contender,6/13/2018,160,1.31,379,34,700.88,99.9,23.635986860113775,18.563269848854993,28.35194185143072,0.28656737682463834,0,0,89.55653923597053,,1
8,1524,Kentucky,Lexington,3/31/2015,Caliber,8/13/2018,194,2.02,597,33,774.73,68.1,22.739030020009313,18.200424502668476,28.01948680689058,0.26236825244484757,0,0,95.8879645217611,,1
9,949,Kentucky,Lexington,8/9/2012,Withstand,7/12/2013,226,0.94,705,34,688.1,244.9,22.638465707194715,17.982204196029127,26.98952607512158,0.24025873140507117,0,0,98.97831823135922,,1
10,1493,Kentucky,Lexington,4/5/2016,Saranac AR,8/20/2018,227,0.56,89,34,765.74,136.8,22.660466559205762,17.622411406885746,28.013292334318198,0.2687187776401569,0,0,97.27141907840051,,0
11,1011,Kentucky,Lexington,8/9/2012,Caliber,5/8/2014,130,1.39,331,214,818.05,116.9,11.865796238951273,6.751202087158466,17.94923758608644,0.3177833723786574,0,1,97.4665610290154,,1
12,1194,Kentucky,Lexington,8/9/2012,Withstand,6/11/2018,192,1.25,1890,33,798.24,226.3,23.033971259646744,17.99000706591987,27.39787518273552,0.2668606165991431,0,0,63.30015333501564,,1
13,1050,Kentucky,Lexington,8/9/2012,Evermore,6/10/2014,163,1.54,319,32,616.61,107.7,19.21985229876014,13.470241157051657,24.443342622393736,0.31004543272740526,0,0,100.0,,1
14,1604,Kentucky,Lexington,4/5/2016,Saranac AR,7/14/2016,192,0.73,89,105,958.17,165.8,23.16555447723395,18.101689190806628,28.125182205322886,0.24219376162723316,1,1,98.69784946783673,,0
15,1679,Kentucky,Lexington,4/5/2016,Caliber,5/2/2017,128,1.5,293,222,775.57,115.2,23.483668000605014,7.291170329553205,17.981875290995525,0.27018635074503466,0,1,90.66488190980375,,1
16,1631,Kentucky,Lexington,4/5/2016,Caliber,8/13/2018,224,1.29,1093,32,672.61,104.0,23.73552474438451,18.207542785142508,28.059491430374297,0.28202698936951176,0,0,96.61917690149693,,1
17,1397,Kentucky,Lexington,8/9/2012,Saranac AR,7/8/2017,160,0.66,687,33,697.05,90.5,23.18624421127056,15.52564760441074,28.05589152027116,0.27310309741852956,0,0,97.10310452615252,,1
