,Unnamed: 0,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Harvested in Sown Year,First Date of Season,Percent Cover (%),Unnamed: 19,Class
0,845,Kentucky,Lexington,8/9/2012,CW 085028,7/16/2015,129,1.67,788,33,816.69,152.8,12.740826490108558,5.739309894513861,18.750279318244488,0.3231959867373325,0,0,96.05534365688939,,1
1,1643,Kentucky,Lexington,3/31/2015,Caliber,7/10/2018,222,0.81,1715,30,623.57,117.0,23.136331105051887,18.43725819292354,29.197015472872092,0.31719362988428174,0,0,94.77758433075938,,0
2,1212,Kentucky,Lexington,8/9/2012,Saranac AR,6/6/2017,126,1.35,228,223,876.42,96.0,11.428567271342448,5.232653061000001,16.575605150110427,0.3161288707810149,0,1,94.31447661042661,,1
3,1510,Kentucky,Lexington,4/5/2016,Saranac AR,7/8/2017,223,1.19,654,32,671.57,126.8,23.077504459583405,18.206731642332667,27.911708992306107,0.2693348857877067,0,0,92.89284750919491,,1
4,1052,Kentucky,Lexington,8/9/2012,Caliber,8/13/2015,224,0.81,925,31,621.97,134.6,23.324202504902505,19.421428357862176,27.94758662322846,0.315227508178978,0,0,92.04399392127506,,0
5,1109,Kentucky,Lexington,8/9/2012,GA-ALFG-1,7/16/2015,192,1.69,1166,31,790.62,100.7,23.470369061991786,18.92253900631292,27.95707138611875,0.21160303023823732,0,0,94.97490302347055,,1
6,1346,Kentucky,Lexington,8/9/2012,Saranac AR,8/18/2016,225,1.09,460,34,671.22,172.7,23.805821615653215,18.389578468319232,28.937262764149757,0.27254143070502135,0,0,90.74598280721341,,0
7,1458,Kentucky,Lexington,3/31/2015,Saranac AR,6/13/2018,161,0.4,2225,33,746.23,226.1,22.10474781153994,17.357765412171585,27.647612654441918,0.31027440340777596,0,0,73.13643988712987,,0
8,949,Kentucky,Lexington,8/9/2012,Phoenix,6/11/2018,258,0.49,1986,31,653.0,159.4,23.00378918837352,18.807985698648626,28.021642893554954,0.33473408990247444,0,0,76.2108832989598,,0
9,1122,Kentucky,Lexington,8/9/2012,Saranac AR,7/13/2016,161,1.59,1409,36,854.17,99.9,22.82060848135152,17.648158031025332,27.960990947649965,0.228442720068485,0,0,100.0,,1
10,1532,Kentucky,Lexington,4/5/2016,Contender,8/8/2017,190,1.17,382,32,637.25,123.6,23.38599228872788,17.015367650173392,27.973472144601246,0.2586613238316949,0,0,94.00978146862678,,1
11,1265,Kentucky,Lexington,8/9/2012,Saranac AR,8/8/2017,223,1.01,1215,33,669.3,91.6,23.442303546655303,17.983843214210196,27.409335803139932,0.261046095129194,0,0,90.12366888578113,,1
12,1375,Kentucky,Lexington,3/31/2015,Saranac AR,9/19/2016,193,0.59,113,29,620.89,93.1,23.588535934613923,18.140700447420645,30.45,0.2702122296739927,0,0,87.62649079660433,,0
13,1610,Kentucky,Lexington,4/5/2016,Caliber,9/15/2017,228,1.27,97,32,707.19,149.9,23.29215506162226,18.1024764314087,28.171063564659338,0.2775580440131364,0,0,90.10370454733557,,1
14,1128,Kentucky,Lexington,8/9/2012,Arc,7/10/2018,193,0.56,991,28,607.99,86.3,23.3741338368535,18.484375980733464,28.101142820223078,0.23360488167333462,0,0,94.88815896909402,,0
15,1172,Kentucky,Lexington,4/5/2016,Saranac AR,9/15/2017,260,0.65,369,32,636.55,152.6,19.922660837910254,14.076866066622282,25.50210044761014,0.2580013798811996,0,0,90.5056054123841,,0
