,Unnamed: 0,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Harvested in Sown Year,First Date of Season,Percent Cover (%),Unnamed: 19,Class
0,822,Kentucky,Lexington,8/9/2012,Caliber,5/13/2013,125,1.45,223,226,744.72,305.9,11.736670317148079,6.3384945857778945,17.95448222866959,0.3318039023676312,0,1,98.00340413233728,,1
1,1036,Kentucky,Lexington,8/9/2012,CW 065030,7/8/2017,189,0.87,1716,31,711.72,163.7,22.14372473317864,17.155325221723157,26.775342353718532,0.28908008449212275,0,0,95.31610830917076,,1
2,1217,Kentucky,Lexington,8/9/2012,Saranac AR,8/13/2015,223,0.7,225,31,633.53,165.2,23.76860811670102,18.37276343916498,27.97434632761345,0.3170197080695817,0,0,94.60064487873487,,0
3,992,Kentucky,Lexington,8/9/2012,GA-ALFG-1,9/12/2018,254,0.76,2139,33,667.34,109.8,22.843711879588806,18.162489462827068,27.42077835888024,0.25349120694419536,0,0,74.99738448007045,,0
4,1283,Kentucky,Lexington,3/31/2015,GA-505,7/8/2017,191,1.24,194,31,868.04,245.2,23.051598142286505,17.521980358750955,28.2054581400492,0.2696088257457968,0,0,91.11558125316304,,1
5,1591,Kentucky,Lexington,3/31/2015,Caliber,8/13/2018,227,0.99,554,34,709.11,128.1,23.802100720139045,18.021889258011583,27.942443570467177,0.27037598360019643,0,0,90.57619118804888,,1
6,1533,Kentucky,Lexington,3/31/2015,Caliber,8/13/2018,162,0.34,1050,33,800.2,218.0,23.98952446413549,18.205617897053994,27.849610170341236,0.2645502063134415,0,0,94.67065223412348,,1
7,1592,Kentucky,Lexington,4/5/2016,Contender,7/8/2017,190,1.4,559,33,697.99,135.2,22.26528633254338,17.905453585595325,27.242179323725818,0.2754728405066909,0,0,92.300526800785,,1
8,1608,Kentucky,Lexington,4/5/2016,Contender,8/13/2018,226,0.62,188,34,636.31,100.7,23.98471489926039,18.410463752124734,29.384004489031312,0.2731501367186974,0,0,93.19426081823454,,0
9,1117,Kentucky,Lexington,4/5/2016,Saranac AR,7/8/2017,255,0.48,2106,31,645.89,167.7,22.669434628165423,17.800581964220864,27.56705626150864,0.3147596837997472,0,0,89.76527144614286,,0
10,958,Kentucky,Lexington,8/9/2012,CW 085028,6/12/2013,162,1.61,705,33,870.14,69.8,19.522916979537268,13.227987123436392,24.267546097690655,0.33040832119591296,0,0,98.66541738823203,,1
11,960,Kentucky,Lexington,8/9/2012,Caliber,6/9/2016,160,1.57,735,30,628.26,164.3,19.18327541845533,12.32848518050426,23.755014448609355,0.3226957781339692,0,0,92.18513254923387,,1
