,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Class
0,Wisconsin,Marshfield,41730,55V50,41890,241,5.13,519,362,2771.81,735.0,16.03702711,10.755567639676588,23.74682492,0.28790311064567714,1
1,Wisconsin,Arlington,41730,55V50,41885,247,6.65,965,365,4747.2,766.6,20.32014592,14.847149489234303,24.11246902,0.07403841570150892,3
2,Wisconsin,Marshfield,41730,55V50,42613,225,5.29,486,367,4735.73,1003.4,8.44889578,2.4392892137962088,12.68666338,0.0791639136649529,2
3,Wisconsin,Marshfield,41730,55V50,9/19/2016,230,4.17,218,8,4482.9,1029.2,21.51847595,16.350895370447702,24.43081608,0.07842411760811518,2
4,Wisconsin,Marshfield,41730,Vernal,41890,238,1.32,130,7,2958.07,397.6,15.49875294,10.735749832526594,23.1445968,0.08385516371582098,1
5,Kentucky,Lexington,4/5/2017,Saranac AR,9/19/2016,256,2.68,143,1,3273.43,654.6,21.3274259,15.719705775083247,24.59225018,0.28757231495732977,1
6,Wisconsin,Arlington,41730,55V50,42251,246,6.33,1012,364,4601.74,790.6,5.91218223,-0.2769800697383502,11.86790745,0.0812508121564908,2
7,Wisconsin,Arlington,40664,55V50,41885,246,5.65,988,365,4705.93,748.9,7.63115723,0.09368177191465432,12.46691584,0.07210317810044928,3
8,Wisconsin,Marshfield,41730,55V50,41890,237,4.72,130,3,2960.69,811.9,16.91007023,10.48877562228122,24.55549642,0.0838304001715721,1
9,Wisconsin,Marshfield,41365,55V50,9/19/2016,269,5.27,1097,363,4823.96,824.4,18.87233719,16.21243883275587,24.54407122,0.07867250620082555,3
10,Kentucky,Lexington,8/9/2012,Caliber,9/19/2016,256,2.37,1130,368,2686.35,577.4,21.29356375,16.19505829346549,25.43674507,0.280765528422242,2
11,Kentucky,Lexington,8/9/2012,Caliber,9/13/2018,259,7.81,444,364,4580.79,780.4,21.57596666,17.622220882106564,26.24648108,0.2887693656282377,3
12,Wisconsin,Marshfield,41730,55V50,42243,244,2.92,151,5,2591.88,523.3,18.11106229,15.086697139469006,23.147511,0.07,1
13,Wisconsin,Arlington,41730,55V50,41886,247,5.36,202,1,4782.08,261.5,6.51165981,1.343309798100539,10.92,0.07,2
14,Wisconsin,Arlington,41730,55V50,41886,259,3.64,130,1,2544.42,277.0,20.69304026,10.759166908870588,23.43731248,0.07556165459855729,1
15,Wisconsin,Lexington,8/9/2012,55V50,41885,274,5.59,1070,365,4783.22,840.1,21.07180726,14.743909026035455,24.32755458,0.07099391522769334,2
16,Wisconsin,Arlington,41730,55V50,42247,246,5.45,620,364,4709.44,761.0,6.23673102,1.510135877391976,12.74354045,0.07996637385930747,2
17,Wisconsin,Marshfield,41730,55V50,41890,257,1.85,130,1,2967.13,561.6,15.44235749,10.28468355118859,22.20736534,0.7,1
18,Wisconsin,Marshfield,41730,55V50,42243,234,6.65,227,361,4737.94,469.7,18.36392083,14.809912082924605,25.26044295,0.07330472847571988,2
19,Wisconsin,Arlington,41730,55V50,41885,245,6.06,1169,366,4701.14,735.8,5.53,0.03171238845532143,10.92,0.07824790863941267,2
20,Wisconsin,Arlington,41730,55V50,42251,247,5.81,571,363,4791.2,815.0,6.96252961,-0.03449697879355762,12.19903372,0.0712610542620391,2
21,Wisconsin,Marshfield,8/9/2012,55V50,41890,255,5.0,186,363,2586.33,768.5,18.71056088,15.189934957740105,24.05994947,0.07597234053419648,2
