,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Class
0,Kentucky,Lexington,3/31/2015,55V50,9/14/2017,255,2.2,222,8,3300.1,521.2,20.50796245,14.001336986653707,26.02363466,0.2831504558499302,1
1,Wisconsin,Arlington,41730,55V50,42604,246,6.49,1022,361,4807.57,1043.2,6.94948143,2.749450049388667,12.54927383,0.08199341840373753,2
2,Kentucky,Lexington,4/5/2016,Contender,9/19/2016,260,1.27,149,1,2966.1,519.9,21.17905022,12.373026152935413,26.40560041,0.2778756270281855,1
3,Kentucky,Lexington,4/5/2016,Saranac AR,9/19/2016,264,3.0,130,1,2829.75,581.2,21.11391996,15.32813220163255,26.2324618,0.2778055911971697,1
4,Wisconsin,Marshfield,41730,55V50,42240,232,5.66,153,360,4603.47,1043.2,7.51215364,15.992788701175735,25.37879857,0.0744869039598032,1
5,Wisconsin,Arlington,41730,55V50,42251,246,8.74,1190,360,4707.11,749.3,7.6604788,3.857643633071744,12.46055697,0.07603107161004147,1
6,Wisconsin,Arlington,41730,55V50,9/14/2017,240,2.17,204,1,3012.64,934.8,21.24377237,13.713324479208392,26.92176533,0.07,1
7,Wisconsin,Marshfield,41730,55V50,42240,232,5.01,481,3,2551.97,782.2,6.47521301,10.780737253648997,24.0664289,0.07427291759278608,1
8,Kentucky,Lexington,8/9/2012,Ameristand 403T,9/19/2016,262,6.8,870,366,2951.84,847.9,20.21180215,16.43358078520793,24.02858623,0.2880436974136898,1
9,Wisconsin,Arlington,41730,55V50,42251,245,9.23,582,362,4823.96,745.7,6.06250387,0.8328021714728387,12.55914357,0.07944410898955462,2
10,Wisconsin,Arlington,41730,55V50,42613,245,7.64,959,362,4596.17,901.1,8.5690165,2.048027771615606,12.12410844,0.0774678230114343,1
11,Wisconsin,Arlington,41365,55V50,41885,249,6.72,910,365,4800.74,777.4,5.53,1.9639238030613748,12.94036241,0.07735535938450895,1
12,Wisconsin,Arlington,41730,55Q27,42251,245,5.5,521,367,4540.05,772.5,7.07648003,0.1598460420587935,11.51645314,0.07910849283059876,1
13,Kentucky,Lexington,8/9/2012,Caliber,9/12/2018,255,4.88,1180,362,3599.29,779.6,20.85348791,15.905821822768532,24.6575383,0.2940472876226373,1
14,Wisconsin,Arlington,41365,55V50,41885,245,5.86,567,364,4715.09,856.3,6.12963008,-0.53,11.44216574,0.07737349995466192,1
15,Kentucky,Lexington,3/31/2015,Saranac AR,9/12/2018,251,2.25,239,2,2611.99,571.4,21.25217109,17.34282859033874,24.9425896,0.29347308089486673,1
16,Kentucky,Lexington,3/31/2015,Saranac AR,9/12/2018,253,4.25,495,366,3210.2,770.1,19.57563919,15.822398085893422,25.07956532,0.2904983085798741,1
17,Wisconsin,Marshfield,41730,55V50,42243,244,4.7,130,364,4634.37,578.2,7.48068594,0.060677082170556895,12.31912625,0.0727632594353024,1
18,Wisconsin,Arlington,41730,55V50,42251,245,7.43,1054,364,4679.14,775.1,7.22797541,1.0496993402940544,12.6164285,0.07888343237032051,1
19,Wisconsin,Arlington,41730,55V50,42249,244,10.26,1089,365,4823.96,732.3,7.54230312,0.960589740124474,11.90241782,0.07832271883379681,2
