,Unnamed: 0,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Harvested in Sown Year,First Date of Season,Percent Cover (%),Unnamed: 19,Class
0,1435,Kentucky,Lexington,3/31/2015,NF11ALF006,5/8/2015,149,1.14,1962,126,796.92,56.3,17.555127936859396,17.203634721601787,25.096425165440287,0.32492875089612755,0,0,89.63170837565305,,2
1,1411,Kentucky,Lexington,8/9/2012,LS 905,5/6/2016,216,0.44,957,39,715.54,144.7,22.56826043711583,16.745136780695386,29.012611980851815,0.30184538044002907,0,1,95.34072846199267,,2
2,1644,Kentucky,Lexington,4/5/2016,Buffalo,6/9/2016,254,0.29,89,171,665.41,41.1,12.18457288202816,10.328978913983208,29.473545223300448,0.26991396002728885,0,1,89.91029359619182,,1
3,894,Kentucky,Lexington,8/9/2012,Evermore,7/10/2018,164,0.82,89,39,645.72,155.2,22.777032348171844,5.232653061000001,28.54117828818852,0.3456210152051328,0,0,91.43377003307008,,1
4,1599,Kentucky,Lexington,8/9/2012,Ameristand 403T,8/8/2017,251,0.62,89,41,556.9,199.9,24.28697386455149,5.232653061000001,30.45,0.30994561245000657,0,1,93.4121576033766,,2
5,822,Kentucky,Lexington,8/9/2012,Caliber,9/12/2018,122,1.08,250,38,806.4,82.9,16.25509446555874,11.581131069189905,28.33405229359716,0.2292582279547294,1,0,96.38483257698653,,2
6,945,Kentucky,Lexington,3/31/2015,4030,5/6/2016,219,0.36,819,179,753.66,73.1,18.56647502881896,18.74901942098031,27.92162861781147,0.33781353024914457,0,0,100.0,,2
7,822,Kentucky,Lexington,8/9/2012,Saranac AR,9/17/2015,122,0.78,89,32,714.46,121.0,23.379659361738682,13.108784995879446,29.277109766541745,0.31582631612846457,1,1,92.99554679161253,,1
8,1535,Kentucky,Lexington,4/5/2016,AFX095026,7/8/2017,243,0.52,89,27,743.33,177.0,10.73673469,17.2416264956123,28.686957599999587,0.27269534231412157,1,0,82.26630131421282,,2
9,1443,Kentucky,Lexington,8/9/2012,CW 065030,9/19/2016,196,1.82,479,191,804.83,150.0,18.277206931702445,16.344518777488325,16.66581042291099,0.2778247697106954,0,0,,,2
