,Unnamed: 0,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Harvested in Sown Year,First Date of Season,Percent Cover (%),Unnamed: 19,Class
0,1679,Kentucky,Lexington,8/9/2012,GA-505,7/8/2017,199,2.18,653,35,542.47,73.0,11.60113460472086,17.344872523817898,24.11923079160857,0.291168438606728,0,1,99.63990684429106,,1
1,1679,Kentucky,Lexington,3/31/2015,4030,6/11/2018,253,1.34,692,221,652.93,180.5,18.15456567714218,5.232653061000001,27.826600573622336,0.25941505562061434,0,0,99.11981748818783,,1
2,1390,Kentucky,Lexington,4/5/2017,Rebound 6XT,5/2/2017,258,0.89,493,201,672.05,197.7,23.071693149235504,17.492018731937765,26.830709094182772,0.3694587911122333,0,0,100.0,,1
3,1572,Kentucky,Lexington,3/31/2015,GA-ALFG-1,9/14/2017,206,1.11,589,200,908.7,65.9,21.283164050595058,19.01734390595457,27.131038885787774,0.24500163042085096,1,0,100.0,,1
4,1381,Kentucky,Lexington,4/5/2016,Evermore,7/12/2013,213,1.35,600,27,887.18,170.5,18.9015671754974,11.728727017859715,26.96785711721948,0.26638116397578565,0,0,89.86189079985715,,2
5,1476,Kentucky,Lexington,4/5/2017,Contender,7/8/2017,233,1.18,177,27,669.41,186.6,20.111524915537103,17.26948905155802,29.79439396236131,0.3113487254608019,0,0,89.81913268243801,,3
6,1674,Kentucky,Lexington,8/9/2012,4030,7/8/2017,122,1.05,638,27,576.93,86.8,20.65520020540267,17.47205526034706,23.087086853293073,0.3637560257744366,0,0,93.4946277748771,,2
7,1585,Kentucky,Lexington,8/9/2012,Saranac AR,6/10/2014,249,1.04,834,43,476.88,41.1,13.435194833225832,19.27254911395252,27.973206072276103,0.3194127208889093,0,1,95.40472814792285,,1
8,1243,Kentucky,Lexington,3/31/2015,Evermore,7/17/2015,240,0.78,572,27,681.22,59.4,20.742488387634236,12.785336424828325,27.60627585053257,0.32492161976085826,0,0,98.6826740863557,,1
9,1667,Kentucky,Lexington,3/31/2015,Withstand,8/18/2016,189,1.28,882,36,1073.34,131.4,20.049725556190825,17.060334304855044,28.298700871292656,0.3096358615543348,1,0,95.7349453456325,,3
10,1599,Kentucky,Lexington,8/9/2012,Saranac AR,7/8/2017,240,0.88,89,27,1090.65,82.5,20.468174636146138,17.139456192113474,15.91632653,0.2842179524672036,0,1,81.54369610646873,,3
11,1645,Kentucky,Lexington,4/5/2016,Saranac AR,6/11/2015,238,0.35,89,43,736.05,193.5,10.73673469,16.702454204559825,28.454604372983958,0.28261556108214336,0,1,97.89865502341065,,3
12,1672,Kentucky,Lexington,4/5/2016,Fierce,11/16/2012,243,1.13,89,43,695.19,61.8,10.73673469,12.354290559557393,29.32385454505458,0.344728853740067,1,0,90.21462597095405,,2
13,1476,Kentucky,Lexington,3/31/2015,Ameristand 427TQ,7/8/2017,248,0.84,663,260,585.94,41.1,20.597977557258027,14.075275490625199,28.091514974314276,0.2830827340445471,1,0,91.88919760739293,,2
14,1329,Kentucky,Lexington,8/9/2012,Withstand,8/13/2018,122,1.08,668,225,598.5,41.1,10.73673469,14.734070956154511,22.251176404174725,0.2692750627949062,1,0,100.0,,3
15,1679,Kentucky,Lexington,8/9/2012,Ameristand 427TQ,7/17/2014,155,1.44,635,37,684.21,75.7,23.18289569418047,17.02218781195919,29.533521060915874,0.2579437556921145,0,0,96.89579237644176,,1
16,1627,Kentucky,Lexington,8/9/2012,Caliber,7/16/2015,240,2.04,511,36,677.72,41.1,20.312167706895885,18.792970630494093,27.762540503881848,0.30227356148968976,0,0,98.32027594549531,,3
17,1153,Kentucky,Lexington,3/31/2015,LS 905,7/17/2014,208,0.85,509,27,629.05,114.8,10.73673469,18.127285593215277,25.24640094974676,0.3199285601217202,1,0,88.39529182366155,,1
18,1679,Kentucky,Lexington,4/5/2016,Saranac AR,7/17/2015,125,0.44,1431,234,560.44,66.3,21.00832499968973,11.090365363646807,26.99204849300179,0.20573529399999999,0,0,,,1
19,1432,Kentucky,Lexington,8/9/2012,Saranac AR,6/6/2017,122,0.21,89,37,597.02,41.1,17.077839736219158,11.45344371935856,25.239448621793684,0.2774987106217504,1,1,99.91348794144147,,3
20,1076,Kentucky,Lexington,8/9/2012,Caliber,11/16/2012,321,1.25,1320,173,1005.87,74.7,21.5093148787713,15.638843953349246,24.116927918689854,0.2741410207970253,0,1,98.92409496155705,,1
21,1431,Kentucky,Lexington,3/31/2015,LS 905,9/14/2017,193,1.77,866,168,1060.14,103.6,18.825365764957194,18.200227958472368,26.307209325169055,0.24076208468007326,0,0,100.0,,3
22,1485,Kentucky,Lexington,8/9/2012,Withstand,11/16/2012,160,0.33,136,32,596.35,119.2,20.72915700242418,7.348826353799827,23.291169991800974,0.2680848647463021,0,1,91.71563790535932,,1
23,960,Kentucky,Lexington,4/5/2016,LS 905,8/20/2018,207,0.77,1004,29,652.01,41.1,12.033041914272582,17.261514711935128,27.71810960210359,0.20573529399999999,1,1,88.27498029429313,,3
24,987,Kentucky,Lexington,3/31/2015,4030,8/13/2018,267,1.39,960,27,894.91,153.7,10.73673469,18.766344520461626,29.76503208975907,0.3623599230940542,0,1,92.0531866975944,,2
25,1595,Kentucky,Lexington,4/5/2017,Fierce,5/2/2017,182,0.21,582,27,621.87,59.8,10.73673469,14.093208742344089,28.21097587729876,0.3432314013828719,0,1,93.04289348388674,,1
26,1679,Kentucky,Lexington,8/9/2012,Saranac AR,6/6/2017,191,0.98,734,32,627.03,69.4,20.00811173724125,20.005191022441284,28.14847425983413,0.28373627729124823,1,0,,,1
