,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Class
0,Kentucky,Lexington,41365,MS Sunstra 145154*,9/19/2016,268,3.91,239,389,2124.29,755.1,5.53,13.472297648677023,12.82071471,0.2596950297414086,1
1,Wisconsin,Arlington,41730,6472A,42251,280,4.42,1413,308,4349.85,441.2,15.59000886,3.728687757175463,28.18913658,0.10370216535955934,1
2,Wisconsin,Lexington,41365,AFX 064022,9/12/2018,270,3.33,502,336,4737.17,109.7,5.61772591,18.038834888443553,25.47845386,0.3078713752187769,2
3,Kentucky,Lexington,41365,Mariner IV,9/13/2018,255,2.02,550,1,4530.8,702.2,5.53,14.19525014797239,29.25310714,0.10214295445948433,1
4,Wisconsin,Arlington,41133,55Q27,42240,247,10.6,723,324,2443.02,639.2,23.37504345,7.849568499474378,29.25310714,0.07,1
5,Kentucky,Marshfield,4/5/2016,Ameristand 403T Plus,41886,260,1.19,575,337,4574.69,109.7,14.34521704,18.380820781472885,23.15422903,0.2698401404135288,1
6,Wisconsin,Lexington,4/5/2016,AFX103009,41889,261,5.96,626,324,4292.56,700.3,5.53,12.973703145479211,14.79082651,0.30663982383357347,1
7,Kentucky,Lexington,4/5/2017,C/W-104038,42251,253,2.11,1032,370,4823.96,735.3,17.09581078,6.053660798315647,29.25310714,0.11441676188226506,1
8,Wisconsin,Lexington,8/9/2012,VERNAL,9/18/2014,252,3.43,1134,349,4647.55,109.7,13.75859364,6.019195412195943,14.73173214,0.08183025473840554,1
9,Wisconsin,Arlington,41730,Evermore,41885,260,3.54,497,316,2840.7,767.2,7.39512986,14.532926053751755,14.47891702,0.07,1
10,Kentucky,Arlington,8/9/2012,Fierce,42604,267,6.82,1202,1,2142.15,708.3,7.05254959,4.454297760245588,15.79851075,0.07,1
11,Wisconsin,Lexington,41365,Saranac AR,41886,249,3.87,130,350,4823.96,714.7,21.29714408,10.21686596434008,12.82889651,0.30578768954661645,1
12,Wisconsin,Arlington,41133,LH 9700,9/18/2014,268,4.14,627,301,4606.94,858.5,5.53,18.87832738,11.05904652,0.09799233706453209,1
13,Kentucky,Lexington,42095,Vernal,41890,259,3.69,2225,380,1856.67,109.7,7.63427867,10.708967232721282,10.92,0.09170260297030197,1
14,Wisconsin,Arlington,40664,Buffalo,9/15/2017,251,5.63,1445,334,4823.96,897.4,20.53378861,7.7266079338603095,13.33560179,0.07,1
15,Kentucky,Lexington,41365,Contender,9/12/2018,241,5.33,322,1,2115.0,559.1,5.53,4.288854132655928,13.31822692,0.07,2
16,Wisconsin,Lexington,8/9/2012,AFX095005,9/13/2018,264,1.45,1317,324,2375.53,662.5,8.08345865,3.728123155279973,12.90379587,0.2748008170285829,1
17,Wisconsin,Arlington,4/5/2017,CW 065030,41885,248,3.28,1452,311,4290.69,839.1,5.53,17.238310011742758,15.19845358,0.07,1
18,Wisconsin,Lexington,8/9/2012,Arc,42243,262,6.03,1132,326,4219.03,659.1,16.97174073,8.082420377338076,21.28126338,0.07445403687200045,1
