,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Class
0,Wisconsin,Arlington,41365,55V50,41885,247,6.47,481,363,4574.84,759.1,6.18412854,1.3376745084228043,11.51317342,0.07490710367071282,2
1,Wisconsin,Marshfield,41365,55Q27,42251,245,6.36,444,365,4688.42,798.2,6.08002183,-0.53,11.44372262,0.08401773690118215,2
2,Kentucky,Lexington,41730,Saranac AR,9/14/2017,235,5.15,448,363,3394.47,746.7,19.4130364,17.26039951058791,23.97699091,0.28350084635793243,2
3,Kentucky,Lexington,8/9/2012,Caliber,9/13/2018,252,5.13,534,368,4587.53,793.0,19.56508553,15.085146881526885,26.0875651,0.2938590273669965,2
4,Wisconsin,Marshfield,41730,55V50,41890,237,1.43,146,1,3039.77,589.6,17.92505262,10.31684638331698,22.68821384,0.0761386603549011,1
5,Wisconsin,Arlington,41365,55V50,42251,246,5.82,1106,365,4583.69,764.4,6.88032439,1.209456211072372,12.49616799,0.07728302156265213,3
6,Kentucky,Lexington,8/9/2012,Caliber,9/12/2018,260,6.27,1410,364,2920.89,780.5,20.14268518,16.753686447204867,23.97838654,0.28831171024463803,2
7,Wisconsin,Arlington,41365,5312,41885,245,5.61,1063,363,4752.36,802.1,6.27004764,-0.53,11.13544448,0.07891364126151872,2
8,Wisconsin,Lexington,8/9/2012,55V50,42251,258,5.41,1093,365,4640.09,801.7,7.86106549,2.1295027131318243,12.70216882,0.07910754371229993,2
9,Wisconsin,Marshfield,41730,55V50,42613,237,5.73,439,365,4660.88,1043.2,7.66440579,3.4575574585997018,13.21427226,0.07483707196640554,2
10,Kentucky,Lexington,8/9/2012,55V50,9/15/2017,256,5.92,531,362,4721.47,811.5,18.79534695,15.231521309785975,24.72761801,0.2909188455362768,2
11,Wisconsin,Arlington,41365,55V50,41885,247,4.74,421,366,4670.4,796.7,5.53,-0.06242807627173996,11.69921391,0.07981818056579823,2
12,Wisconsin,Arlington,41730,55V50,41885,243,5.97,392,363,4719.83,783.0,6.26663264,2.6731208325863323,11.01101282,0.08460732601668089,3
13,Kentucky,Lexington,8/9/2012,55V50,9/12/2018,258,7.34,1164,365,4731.95,762.0,8.05581916,2.8885694907569834,12.69048949,0.294078714621015,2
14,Wisconsin,Marshfield,42095,Saranac AR,42243,230,1.46,130,1,2890.92,452.2,19.05075405,17.05170049958163,24.41803687,0.28075308971292273,1
15,Wisconsin,Arlington,41365,55V50,42251,246,5.39,913,366,4686.44,765.6,7.61844317,1.7922013799483185,11.80885008,0.07895467441358571,1
16,Wisconsin,Arlington,41730,55V50,42249,243,7.66,482,364,4627.74,792.3,7.60464944,2.2143415238412256,12.89127355,0.07503796009249455,2
17,Kentucky,Lexington,8/9/2012,55V50,9/15/2017,253,6.05,549,362,3208.62,790.8,20.10485625,13.277040402433451,24.65119517,0.29235653026339325,3
18,Kentucky,Lexington,8/9/2012,Caliber,9/19/2016,258,5.13,1290,371,4649.39,834.6,19.22633956,17.939167903647547,26.03717092,0.2783902113078707,2
19,Kentucky,Lexington,3/31/2015,Saranac AR,9/12/2018,258,4.08,1366,366,3289.5,721.1,18.80504232,14.807148878507437,23.63694277,0.2899949960007479,1
20,Kentucky,Lexington,8/9/2012,Caliber,9/19/2016,259,2.44,130,5,3116.69,467.2,20.19709749,16.077084060705296,26.78233407,0.2840818273150657,1
