,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Class
0,Wisconsin,Arlington,41730,L-455HD,9/15/2017,247,1.19,451,340,4291.01,303.6,17.52394105,1.2938576963966535,21.92138849,0.07,1
1,Wisconsin,Arlington,41365,AFX h134090,9/15/2017,248,4.45,260,332,2384.75,109.7,18.82435645,5.25405841847196,21.02323899,0.11948800596170761,1
2,Wisconsin,Lexington,4/5/2016, AFXh 134090 ,41885,247,3.79,453,402,4823.96,393.7,23.79017857,1.7243802919819984,13.54525527,0.3026092275809979,1
3,Kentucky,Marshfield,40664,DKA41-18RR,41885,252,4.16,546,395,4823.96,728.8,11.10758338,5.1433508822095755,12.75575986,0.13050341504257512,1
4,Wisconsin,Marshfield,3/31/2015,X13-9202B,9/13/2018,247,1.19,904,305,4422.41,734.2,16.54060494,16.70792508768436,23.17900281,0.32085689854021826,2
5,Wisconsin,Arlington,41365,Nuton Alf,42251,227,3.58,493,392,4592.76,733.7,23.79017857,12.25384870934487,17.74602935,0.09269580257054624,1
6,Kentucky,Arlington,41730,GA-ALFG-1,41885,235,5.39,684,345,2568.25,797.6,17.85231811,17.727785912591912,27.86730973,0.25222464970172576,1
7,Wisconsin,Arlington,41365,WL 354 HQ,41890,239,1.19,480,387,2231.54,282.2,20.14422412,7.183096914342505,20.67577504,0.07,1
8,Kentucky,Arlington,42095,CW 085028,9/19/2016,240,1.19,424,387,2378.62,877.7,12.24031313,18.87832738,10.92,0.3187709032091119,2
9,Wisconsin,Lancaster,42095, AFX 103009 ,42247,252,1.69,1013,20,4628.33,684.8,19.09870353,1.9436685890018044,19.21712377,0.2521551583314504,1
10,Wisconsin,Arlington,4/5/2016,Evermore,9/15/2017,242,1.42,311,379,4818.21,784.0,12.62151562,18.87832738,23.16569611,0.29569471028599154,1
11,Wisconsin,Lexington,4/5/2017,Evermore,9/19/2016,249,4.7,994,341,2692.06,637.7,5.53,18.87832738,26.70148626,0.27129854194985376,2
12,Wisconsin,Arlington,41730,AFX103009,9/13/2018,269,7.81,337,1,4394.21,109.7,7.67238698,15.170890054746375,10.92,0.1037805369446648,1
13,Wisconsin,Lancaster,41730,FSG 415BR,42251,248,4.74,461,375,1918.6,783.8,7.53790015,5.934266974521776,25.62860432,0.0949257778780512,2
14,Kentucky,Marshfield,3/31/2015,Ameristand 403T Plus,42604,270,4.94,448,378,4420.84,816.2,23.16921466,7.675670969650496,17.61286228,0.29195384878366226,1
15,Wisconsin,Lexington,42095,Nuton Alf,41885,262,5.14,130,329,3433.72,727.9,10.05573795,0.6870882807623512,14.6732691,0.10539127533814249,1
16,Wisconsin,Arlington,4/5/2016,SW4107,8/20/2018,265,1.19,385,353,2279.42,638.6,23.79017857,12.020521054229437,23.01888528,0.12989079273094056,2
17,Wisconsin,Arlington,41365,Phoenix,9/17/2015,230,5.05,509,335,4253.06,676.2,23.79017857,13.433088135815337,10.92,0.07294744796859327,2
18,Wisconsin,Lexington,4/5/2016,55V50,41919,245,4.59,705,368,2371.26,717.8,22.95024,18.87832738,26.33382989,0.1102309254313712,1
19,Wisconsin,Lexington,4/5/2016,Evermore,42251,247,5.96,599,1,2397.19,727.6,8.69509193,8.179033707902805,24.16610434,0.28860682054715125,2
20,Kentucky,Marshfield,3/31/2015,Saranac AR,42240,245,5.01,130,358,1856.67,681.3,21.29575767,18.87832738,29.25310714,0.268511584539011,1
21,Wisconsin,Marshfield,4/5/2017,Ameristand 403T Plus,41890,254,2.51,130,373,4823.96,725.9,10.92130582,0.9526471645116493,10.92,0.30106373998336877,1
22,Kentucky,Lexington,41730,LH 9700,9/12/2018,254,1.19,378,350,4271.5,939.3,7.77073911,18.759140957058577,18.28879009,0.07,1
23,Wisconsin,Arlington,41730,AM-14-900,9/19/2016,244,1.19,895,355,4305.02,230.2,23.79017857,2.851101749572015,12.16126693,0.14276084658710764,1
24,Wisconsin,Arlington,40664,VERNAL,41890,236,4.99,385,348,1856.67,435.7,21.21550519,5.139890823956073,15.40136014,0.08981673852831505,1
25,Wisconsin,Arlington,41365,DG 4210,41885,255,3.35,765,333,4639.08,738.3,10.51112231,14.245754855860081,15.26745992,0.07,1
26,Wisconsin,Arlington,4/12/2018,55Q27,9/19/2016,257,4.72,838,360,4589.74,918.8,5.53,10.081389723413418,10.92,0.31476903607626633,1
27,Wisconsin,Marshfield,4/5/2017,Buffalo,42243,251,5.29,391,332,2086.56,253.9,5.70264103,3.972239661762506,29.25310714,0.27358973397225467,1
28,Wisconsin,Marshfield,42095,GA-505,9/14/2017,245,3.67,130,315,2933.71,207.1,16.63610729,3.3844699289996587,27.38737278,0.08651710111589582,1
29,Wisconsin,Arlington,4/5/2016,Caliber,8/20/2018,242,4.02,361,367,4685.94,775.9,7.95049285,7.5286931041218255,29.25310714,0.07,1
30,Wisconsin,Lexington,42095,55H94,9/13/2018,251,1.3,723,360,4823.96,582.7,23.79017857,-0.53,12.10314622,0.0898337486389217,1
31,Wisconsin,Lexington,41730,Saranac AR,9/12/2018,248,2.03,666,342,4402.59,706.1,19.2289196,15.761242776599765,12.89257107,0.29221991240589074,2
32,Wisconsin,Marshfield,4/5/2017,Buffalo,9/19/2016,255,3.29,383,342,4429.48,640.4,15.56922523,18.87832738,26.81861352,0.10391115211489953,1
33,Wisconsin,Lancaster,4/5/2016,MS Sunstra 145154,9/12/2018,244,4.05,411,346,4459.45,257.8,23.39641814,9.907846726575203,11.1353259,0.2827207464305374,1
34,Wisconsin,Lexington,4/5/2016,Nuton Alf,41890,241,2.78,879,362,2279.1,778.9,23.79017857,18.5416793108333,15.58121589,0.29173924740974383,1
35,Wisconsin,Lexington,41730,Mssunstra-C16,41886,252,2.52,594,48,1856.67,735.0,11.52111642,12.464560427937574,10.92,0.3194193921051044,1
36,Wisconsin,Arlington,4/5/2017,Evermore,41885,257,5.44,381,317,3055.56,738.7,9.72424375,5.50140431518574,10.92,0.3225530453483873,1
37,Kentucky,Marshfield,41133,WL 354 HQ,42249,224,1.9,539,344,4823.96,770.6,5.96050599,13.776991381307468,14.42560469,0.11135240305472036,2
38,Wisconsin,Arlington,41365,Mssunstra-B13,41886,260,4.5,647,1,1856.67,723.5,9.10709075,17.800567798690306,21.01474888,0.08727747560721863,1
39,Wisconsin,Arlington,41730,Ameristand 403T,42251,229,5.92,582,352,4522.27,641.3,8.4316233,5.672890354858235,24.71052094,0.11345571065254836,1
40,Wisconsin,Marshfield,41730,MSSUNSTRA-D15*,9/15/2017,252,1.57,1074,389,1959.23,753.0,21.64826992,18.87832738,18.70461486,0.2886841286027836,1
41,Wisconsin,Arlington,4/5/2017,Caliber,9/18/2014,257,5.05,130,399,4620.43,671.9,11.15397764,17.092022343713776,15.19142515,0.09830482450994538,2
42,Kentucky,Arlington,4/5/2016,55H94,41885,267,1.19,165,394,4119.99,726.2,16.19974195,18.110387880103588,13.18633991,0.30703749601043845,1
