,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Class
0,Wisconsin,Marshfield,41730,Hybriforce-3400QR,41919,243,7.2,139,402,3851.16,109.7,7.3181721,-0.3858938910110006,24.37378458,0.08204696360989416,2
1,Kentucky,Marshfield,42095,HYBRIFORCE-3400QR**,42240,230,4.41,130,4,3974.55,592.2,17.5765963,2.504268239200238,23.46485007,0.07,2
2,Wisconsin,Marshfield,41365,CW 085028,9/19/2016,233,4.24,323,400,3467.1,657.0,5.53,18.18030941340725,28.59475765,0.3295797365957434,2
3,Kentucky,Arlington,41365,SW4107,41886,224,4.72,130,378,4671.05,851.8,15.53144442,4.5864732899735206,21.07340127,0.07,2
4,Kentucky,Arlington,41365,Saranac AR,9/19/2016,253,1.19,2201,378,4232.04,1028.5,21.61637516,9.390090341675055,29.25310714,0.07,2
5,Wisconsin,Lexington,41365,SW 4332,9/12/2018,248,1.19,596,362,4823.96,810.0,19.27628425,13.171304768375734,10.92,0.2456949897591915,2
6,Wisconsin,Arlington,40664,Caliber,9/15/2017,251,1.19,268,371,2769.9,683.2,17.9271976,14.282356872588911,10.92,0.07,1
7,Kentucky,Arlington,41365,4030,9/12/2018,249,3.66,2044,374,3887.66,403.6,23.79017857,18.87832738,24.3747159,0.2540244121895772,1
8,Wisconsin,Arlington,41730,Caliber,9/19/2016,250,2.2,130,98,4077.04,829.7,7.00150687,8.483213481856653,28.20586448,0.12212892129987077,2
9,Wisconsin,Lexington,41730,WL 354 HQ,9/15/2017,255,3.91,130,334,3459.61,944.5,20.48262517,15.074578759640731,27.71527869,0.23844421938779906,2
10,Kentucky,Marshfield,3/31/2015,Mssunstra-B11,41886,244,5.67,555,79,4315.34,781.3,21.44904844,14.977102853991468,21.36724448,0.2571050956334186,1
11,Wisconsin,Lancaster,42095,FSG-426,9/13/2018,243,5.85,359,78,2725.37,615.9,14.49304851,18.87832738,19.01391353,0.07,2
12,Kentucky,Arlington,41730,Mallard 5,9/19/2016,247,1.19,130,402,3503.75,757.2,22.46956096,16.876881694048578,26.95430438,0.29637229602828,1
13,Wisconsin,Arlington,41365,Nuton Alf,42251,246,1.19,703,27,3230.71,758.0,17.58041893,18.87832738,19.21827064,0.27256922950914436,1
14,Wisconsin,Marshfield,40664,Mariner IV,9/19/2016,247,3.88,469,402,4823.96,830.0,8.20133205,14.289570063596813,29.25310714,0.07,2
15,Wisconsin,Marshfield,8/9/2012,Withstand,42605,245,5.26,130,53,3365.72,951.3,23.14066976,3.074213439595944,27.26531481,0.10085823485986298,1
16,Kentucky,Marshfield,3/31/2015,MS Sunstra 144142*,41886,253,4.18,130,402,4823.96,109.7,8.33178524,18.793053498539308,29.25310714,0.07,2
17,Kentucky,Lexington,40664,DSD06-M*,41885,224,1.71,199,402,4078.78,809.0,8.26333728,-0.53,10.92,0.09275220104097472,2
18,Kentucky,Lexington,8/9/2012,NF11ALF006,42605,232,6.76,426,344,4116.79,635.5,17.3344147,17.279243365214235,27.63457849,0.09390160485969302,1
19,Kentucky,Marshfield,41365,Mallard 5,9/17/2015,258,1.19,716,386,4511.45,917.7,5.53,13.179425316188606,24.67519987,0.08282197198235369,2
20,Kentucky,Lexington,41365,Lancer,41886,239,1.66,130,73,2071.65,607.9,18.35808809,6.346774073631297,11.43164567,0.2936200499217657,1
21,Kentucky,Lexington,4/5/2017,GA-505,41885,248,1.19,675,385,4680.4,649.9,19.54191937,13.866043416509939,24.18435707,0.2899296956206993,2
22,Kentucky,Arlington,41730,VERNAL,41886,230,3.36,407,398,3891.33,671.2,23.79017857,0.5784685652885833,26.60031138,0.07,1
23,Wisconsin,Arlington,3/31/2015,Ameristand 405T RR,42251,254,5.14,421,402,4823.96,814.2,21.81508914,7.405933148036987,10.92,0.09157891104086789,2
24,Wisconsin,Arlington,41730,CW 085028,42604,262,7.15,130,397,3947.6,704.0,20.9226162,18.427820290725624,23.17554584,0.10826301679259573,1
25,Kentucky,Lexington,41133,Phoenix,42247,249,3.73,130,402,4764.02,604.5,17.65343946,5.806636054857785,22.93612959,0.23148780902920285,2
26,Kentucky,Arlington,42095,Caliber,42251,252,1.19,2225,72,4823.96,444.1,18.38747464,13.621397779585038,29.25310714,0.0961212106502103,2
27,Kentucky,Arlington,41730,AFX083003,42249,255,10.6,413,350,3482.09,764.8,7.06943444,11.134302871934718,14.72029622,0.2521976852234153,1
28,Wisconsin,Arlington,42095,Saranac AR,42247,245,2.79,1414,100,3714.05,680.6,7.0600592,5.317253064752168,21.39154122,0.07,2
29,Wisconsin,Lexington,41365,HybriForce 3400,41885,245,3.92,697,337,3713.7,491.3,23.79017857,18.87832738,21.21174269,0.07,1
30,Kentucky,Lexington,41365, SW 4351* ,41890,235,3.24,661,56,2896.76,703.7,23.79017857,13.055229478337468,26.65554378,0.07,1
31,Kentucky,Arlington,41730,GA-497HD,9/12/2018,263,1.9,1542,1,4595.58,871.2,22.26493097,18.87832738,11.787191,0.07,1
32,Wisconsin,Lancaster,3/31/2015,54Q14,41919,252,5.13,267,3,4654.61,650.8,15.09272907,5.074602237253328,12.98294599,0.2479752275123039,2
33,Wisconsin,Lancaster,41133,Phoenix,9/12/2018,240,1.33,842,375,3784.29,353.0,15.94856523,14.190240212664655,27.06444267,0.07,2
34,Kentucky,Lexington,41730,Caliber,8/12/2013,262,2.9,130,57,4386.47,674.5,23.79017857,2.810150517880543,10.92,0.21986859377588336,2
35,Wisconsin,Arlington,4/12/2018,AFX h134094,9/15/2017,243,5.26,935,386,2710.16,741.2,16.32675644,18.87832738,10.92,0.10208545398058838,1
36,Wisconsin,Marshfield,8/9/2012,AFX 095026,8/20/2018,242,8.34,130,359,4196.94,801.3,18.77759891,7.612620263382206,15.50595898,0.7,1
37,Kentucky,Arlington,8/9/2012,FSG 424,42243,254,3.53,130,383,4442.06,857.2,22.76215198,6.20650401647729,25.85554261,0.28831830330999725,1
38,Wisconsin,Arlington,8/9/2012,5312,41886,246,3.11,239,68,4640.79,1004.0,17.41748277,17.33522987096385,19.43104054,0.07,1
39,Kentucky,Arlington,4/5/2017,GA-ALFG-1,41919,246,3.45,374,97,2961.42,755.3,8.53349352,18.87832738,10.92,0.07,1
40,Wisconsin,Arlington,42095,MSSUNSTRA-C11*,41889,243,4.92,507,43,4061.45,109.7,8.2186936,18.87832738,27.05113353,0.07,1
41,Kentucky,Lexington,8/9/2012, AFX 064022 ,41885,256,1.42,1045,380,4464.93,371.2,15.60646238,10.831696933971008,10.92,0.2648600815816251,2
42,Wisconsin,Marshfield,4/5/2017,DSD06-M*,41890,250,2.09,363,9,4114.74,360.8,16.2290667,1.702966377252794,21.58052183,0.10355715132833207,1
43,Wisconsin,Arlington,4/12/2018,LANCER,42613,226,8.36,376,367,4258.66,698.2,16.2530949,6.793942397898469,10.92,0.07480372435462086,2
44,Wisconsin,Lexington,41365,Arc,9/12/2018,246,6.65,639,1,4190.95,410.8,15.66348592,7.202547084925133,22.7759149,0.26038144917545697,1
45,Wisconsin,Arlington,40664, AFX  095026* ,42605,245,3.48,798,338,3032.87,769.4,19.23853168,11.023576604042434,24.46592859,0.2995083714431375,1
46,Kentucky,Lexington,42095,FSG-426,9/15/2017,249,3.39,1063,401,4648.84,699.6,14.43915584,12.793031040056107,19.09196834,0.08249475531265134,1
47,Kentucky,Marshfield,41365,LS 905,42251,253,1.19,922,381,4128.45,702.3,17.68771833,7.5042384553605395,19.52610297,0.07,1
48,Wisconsin,Marshfield,41730,55V50,9/19/2016,231,3.47,130,402,3718.61,434.5,17.19347601,2.4860648880148415,29.25310714,0.24351486537114003,2
49,Wisconsin,Arlington,4/5/2016,NF11ALF006,9/12/2018,247,4.53,1158,388,4671.52,372.0,21.56994231,16.706630692095278,18.06164159,0.26136060019165497,2
50,Wisconsin,Lexington,41730,Lancer,42240,252,5.35,386,1,4615.35,734.5,15.91398466,14.941623408826363,27.52176237,0.2810542381233522,1
51,Wisconsin,Arlington,41133,Evermore,9/13/2018,258,2.21,437,401,4162.3,781.2,16.50789713,18.87832738,23.97646146,0.27468946824946605,1
52,Kentucky,Lexington,8/9/2012,AM-14-900,42604,247,6.23,1022,1,4823.96,658.5,5.53,11.848704719358365,10.92,0.07,2
53,Wisconsin,Arlington,4/5/2016,Ameristand 427TQ,42240,233,3.63,1259,402,4823.96,689.3,15.10295113,10.550363505385713,18.96957787,0.09583262919356102,2
54,Wisconsin,Marshfield,3/31/2015,54Q14,42240,224,1.19,772,34,3426.67,704.8,8.02749476,3.6341314648214285,22.56791401,0.10583775943099735,2
55,Kentucky,Marshfield,40664,SW 4351,9/14/2017,253,2.95,130,378,3335.82,880.5,21.51569094,18.87832738,27.89705029,0.22410146891774804,2
56,Wisconsin,Marshfield,42095,SW 4332,41885,225,1.38,638,377,4765.19,693.2,19.3440229,5.738396770736131,21.2158294,0.07,2
57,Wisconsin,Lexington,42095,Evermore,41886,251,1.19,419,7,4128.25,689.1,10.40433819,4.226431229341649,10.92,0.2881728204435584,2
58,Kentucky,Marshfield,41133,GA-505,41886,247,4.24,880,113,4823.96,1043.2,5.53,6.439353861583818,21.28590965,0.07,2
59,Wisconsin,Marshfield,42095, AFX  095026* ,41886,251,1.19,130,386,4823.96,748.4,21.69797578,7.6802582458305,29.25310714,0.2524979537484632,1
60,Wisconsin,Arlington,41730,GA-ALFG-1,41919,231,1.19,598,29,3520.78,596.2,19.20919328,7.441204658615846,22.70969942,0.07,1
61,Wisconsin,Marshfield,42095,Radiance HD,42605,250,1.19,316,94,4823.96,730.2,19.29802163,8.14845286822107,24.09244328,0.25285486075771085,2
62,Wisconsin,Arlington,3/31/2015,GA-ALFG-1,41886,227,2.72,919,1,3218.72,953.1,16.21898789,18.87832738,25.26220798,0.07,1
63,Wisconsin,Lexington,40664,55Q27,42251,268,2.83,310,18,4823.96,677.0,20.10039586,16.303062485575126,27.49387936,0.23031755780046148,2
64,Wisconsin,Lexington,42095,55V50,9/19/2016,231,4.96,130,39,3593.99,735.8,17.89466424,-0.53,27.88858824,0.29373856873986365,1
65,Wisconsin,Arlington,42095,Hybriforce-3400,42613,246,1.19,529,61,4823.96,737.4,23.79017857,4.796225634552082,21.70648095,0.7,2
66,Kentucky,Marshfield,8/9/2012,Contender,41889,251,5.05,462,39,4746.72,745.5,19.82847499,7.093148231495008,29.25310714,0.07,1
67,Kentucky,Lexington,4/5/2016,AM-14-900,41886,242,1.82,210,1,4555.42,684.7,18.63735346,3.1434305435872076,25.40073381,0.23398785457120924,1
68,Kentucky,Lexington,41730,DSD06-M*,9/18/2014,253,4.33,130,398,3071.9,845.0,20.84377156,5.277131210597178,20.48152216,0.07,2
69,Kentucky,Lexington,4/5/2017,vernal,42240,241,7.32,181,393,3842.39,688.1,20.95908567,10.298266246614832,21.44837764,0.32339895299552435,2
70,Kentucky,Lexington,8/9/2012,Mariner IV,9/17/2015,227,1.19,1229,5,4555.76,696.9,6.49197708,4.542181549643853,21.11505381,0.07,1
71,Kentucky,Arlington,3/31/2015, AFX 103009 ,8/12/2013,243,1.74,618,399,3472.7,718.1,19.71602916,13.90096550320499,18.29161362,0.2639719717531972,2
72,Wisconsin,Arlington,8/9/2012,HYBRIFORCE-3400QR**,41886,235,2.03,824,372,4760.81,554.2,7.82027248,18.87832738,22.46962704,0.12215518409173795,2
73,Kentucky,Arlington,41365,54Q14,42249,252,7.79,627,360,3313.95,690.5,7.80009717,0.5301062357695573,10.92,0.07,2
74,Wisconsin,Marshfield,41730,Caliber,9/19/2016,227,5.6,1010,78,4823.96,813.8,18.18159537,17.347778316499536,13.13673223,0.24211336043340476,1
75,Wisconsin,Lexington,4/5/2017,FSG 408 DP,9/12/2018,251,6.3,130,371,3519.94,672.0,5.53,5.7992635326220645,13.03893668,0.285085248125721,2
76,Wisconsin,Lancaster,8/9/2012,vernal,9/19/2016,249,4.69,130,72,3829.56,761.3,14.69208864,-0.53,23.0669927,0.27566205668190136,1
77,Wisconsin,Lexington,41730,FSG 408 DP,42251,248,4.38,130,14,3974.94,709.0,8.19567377,2.227681154906772,21.39984181,0.07,2
78,Kentucky,Marshfield,41133,AFX 064022,42249,255,7.75,130,27,2064.84,403.7,22.00691735,5.581061959998921,29.25310714,0.07,1
