,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Class
0,Wisconsin,Arlington,3/31/2015,Ameristand 403T Plus,41885,255,4.95,442,15,2788.15,882.1,5.53,7.71333143164086,13.37929479,0.25850987948475906,1
1,Kentucky,Arlington,41365,55V50,9/15/2017,251,6.93,993,1,4823.96,789.2,17.26640821,17.753789253382266,16.26385853,0.30027876401497877,1
2,Wisconsin,Marshfield,41730,Ameristand 427TQ,9/13/2018,224,7.32,306,1,3651.78,1043.2,18.66201397,1.2172571932952756,23.17870261,0.24169130416187978,2
3,Wisconsin,Lexington,8/9/2012,AFX095026,41886,251,10.21,784,1,4823.96,1043.2,5.53,0.33604330425757345,25.17430928,0.25609142534459745,1
4,Kentucky,Lexington,4/5/2016,Legendairy XHD,41890,242,6.39,130,1,2460.99,871.3,18.04309244,18.87832738,17.5422419,0.07,1
5,Kentucky,Lexington,4/5/2017,FSG-426,41889,245,5.65,505,25,3987.37,858.0,17.79726393,10.33686194623459,29.25310714,0.20683641826837887,1
6,Wisconsin,Lexington,4/5/2017,55V50,42604,243,4.1,436,402,3393.0,748.8,14.54151814,1.528742488746244,28.91387003,0.2893402432346994,1
7,Kentucky,Marshfield,41730,Ameristand 403T,41886,242,4.11,462,1,2695.0,493.9,20.3063248,14.577120145270467,28.3128962,0.3426113195641154,2
8,Kentucky,Lexington,41730,Caliber,42240,263,5.75,817,337,4228.72,854.7,20.8315008,12.30184595765365,29.25310714,0.25700057012863453,1
9,Wisconsin,Marshfield,4/5/2017,LS 905,9/12/2018,248,5.37,570,55,4437.42,704.5,22.56409439,9.61619219365097,25.21711454,0.523547614444303,1
10,Wisconsin,Lexington,42095,Lancer,9/13/2018,280,1.19,407,307,3116.54,674.1,13.20392759,11.647857758621948,29.25310714,0.2192905503289894,1
11,Wisconsin,Lexington,42095,AFX h134091,41885,250,7.1,369,339,3718.35,641.9,19.71059716,18.87832738,26.44825833,0.08158190634543097,1
12,Wisconsin,Lexington,42095,Contender,41919,259,2.82,231,1,3900.4,756.6,18.95639404,10.244730811798195,26.30791248,0.07,1
13,Wisconsin,Lexington,3/31/2015,Evermore,8/20/2018,243,1.19,130,397,4823.96,529.7,12.91062867,18.87832738,29.25310714,0.2704709999013294,1
14,Wisconsin,Arlington,4/5/2016,Ameristand 403T Plus,9/16/2015,257,7.18,567,51,4563.22,373.0,9.01811756,5.01829900464562,28.96657642,0.07,1
15,Kentucky,Arlington,41365,AFX083003,41890,224,4.92,234,385,4664.3,824.4,16.19547393,12.171341516710253,14.47804385,0.2046803097696187,1
16,Kentucky,Lancaster,4/5/2016,FSG 415BR,9/13/2018,261,2.01,262,64,4823.96,395.8,5.53,12.268329063979081,29.25310714,0.07,1
17,Wisconsin,Lancaster,3/31/2015,55V50,8/12/2013,241,6.86,380,354,4787.61,644.1,16.60554914,18.87832738,23.54540739,0.23667417046038325,1
18,Wisconsin,Marshfield,41730,FSG 415BR,9/12/2018,251,1.87,130,1,3798.12,796.0,20.03294131,13.988078758807543,27.53009952,0.07,1
19,Kentucky,Arlington,4/5/2017,Arc,41919,259,6.96,176,21,4688.83,729.0,16.77660996,18.87832738,26.73046039,0.23932439488987606,1
20,Wisconsin,Lexington,4/5/2016,PGI 212,42251,250,3.92,130,1,4823.96,720.1,5.53,18.87832738,19.7858867,0.21883928019165377,1
21,Kentucky,Lexington,41365,MSSUNSTRA-C10*,42243,248,3.4,130,328,2511.31,858.4,18.63477489,3.953459117068589,24.35732728,0.3445246995246073,2
22,Kentucky,Lexington,3/31/2015,GA-505,42243,246,2.57,423,1,3653.68,841.6,20.60979801,4.046873147267018,22.85029148,0.24259736277614494,1
23,Wisconsin,Marshfield,41365,55V50,9/16/2015,259,5.41,291,17,4367.05,1043.2,16.63898552,12.833554060885785,17.40958218,0.07,1
24,Wisconsin,Marshfield,41730,55Q27,41890,257,1.19,313,49,3325.89,852.4,5.53,14.10192613822846,25.27237657,0.29672870368638804,1
25,Kentucky,Marshfield,3/31/2015,Mssunstra-B11,41919,254,6.46,673,400,2046.42,734.2,5.53,3.9191832044233954,29.07940854,0.24180378497494132,1
26,Wisconsin,Arlington,41730,DG 4210,42604,252,8.38,130,1,4823.96,849.5,23.16976195,3.453452734402082,22.72447327,0.24905417346545003,1
27,Kentucky,Marshfield,41133,AFX 064022,42243,251,1.5,572,1,3112.57,643.0,7.81409963,4.90217875620411,27.16846137,0.07,1
28,Wisconsin,Lexington,3/31/2015,Mallard 5,9/19/2016,244,4.25,255,342,4187.07,801.1,5.53,0.2830008173394487,29.25310714,0.07,1
29,Wisconsin,Marshfield,41730,Caliber,9/19/2016,256,8.09,370,353,3928.16,469.8,18.83880186,14.649790251651698,28.12598147,0.23983219177939138,1
30,Wisconsin,Lancaster,8/9/2012,DG 4210,42251,251,7.2,264,1,4795.05,848.3,23.79017857,3.226351674678501,29.25310714,0.21714550325659382,1
31,Wisconsin,Lexington,41365,Contender,9/13/2018,250,3.37,361,367,3093.11,894.0,15.03400368,6.168039147666434,24.52450727,0.07,1
32,Wisconsin,Lancaster,3/31/2015,Hybriforce-3400,9/19/2016,250,7.1,130,375,3799.15,603.7,21.14558003,18.87832738,16.0174636,0.2769260865512065,1
33,Wisconsin,Lexington,41730, AFX h134091 ,9/17/2015,224,2.47,273,360,4077.63,637.3,5.53,18.87832738,26.64026822,0.24401451655758546,1
34,Wisconsin,Marshfield,41730,SW4107,42247,262,6.59,481,38,3949.44,733.7,19.20925477,12.376039041722748,29.25310714,0.07,1
35,Wisconsin,Marshfield,8/9/2012,54Q14,41889,241,3.81,325,1,4823.96,423.3,15.04489843,9.636559331855906,29.25310714,0.07,1
36,Kentucky,Lexington,40664,Rebound 6XT,42240,247,2.21,345,374,4509.14,410.6,20.19907217,-0.53,27.49446086,0.07,1
37,Kentucky,Lexington,41730,LS 905,9/15/2017,257,5.09,362,370,3599.43,783.0,20.23834483,9.073017353872277,29.25310714,0.25679190634236365,2
38,Wisconsin,Lexington,42095,SW 4351,9/18/2014,257,3.96,487,375,3867.75,522.0,8.46339465,2.291656108641123,27.85613862,0.5596050577310169,1
39,Wisconsin,Marshfield,3/31/2015,Rebound 6XT,41890,250,8.28,130,320,3370.62,890.8,7.36441252,8.68986142646094,25.77360474,0.28277193339415246,1
40,Kentucky,Marshfield,4/5/2016,55Q27,8/12/2013,261,1.19,852,50,2429.78,761.2,13.23785924,16.846185981405185,29.25310714,0.21026577330054683,1
41,Kentucky,Arlington,41133,Mssunstra-C16,42240,243,5.14,338,1,4635.82,447.8,17.268647,17.509992130724925,28.20542738,0.28781093641316824,1
42,Kentucky,Marshfield,3/31/2015,Mariner IV,9/17/2015,238,3.03,130,14,4121.03,851.6,19.0351934,13.900926669747939,21.79672652,0.29209670687122774,1
43,Wisconsin,Lexington,4/5/2017,AFX 064022,42251,247,5.19,452,17,4823.96,775.0,22.2912701,16.72335982713852,27.09377371,0.07,1
44,Kentucky,Marshfield,8/9/2012,AFX 064022,9/18/2014,242,2.1,569,1,4823.96,833.6,19.72761084,12.552870970926858,28.34206933,0.2763205278103897,1
45,Wisconsin,Lexington,41730,Nuton Alf,42243,253,4.88,294,1,4823.96,743.6,15.5323116,15.873709337510393,24.48163398,0.2675531403899756,1
46,Kentucky,Arlington,3/31/2015,Mssunstra-C16,42243,253,6.0,130,1,4726.47,726.1,9.25470098,18.87832738,29.25310714,0.10471516077811684,1
47,Wisconsin,Lexington,8/9/2012,Vernal,42249,276,5.61,339,309,4823.96,705.3,14.31353659,13.912888192590234,27.57826795,0.29461517783467617,1
48,Kentucky,Arlington,40664,55H94,8/20/2018,246,1.19,397,307,4816.86,614.3,18.0029682,12.356765864064608,29.25310714,0.07,1
49,Kentucky,Lexington,3/31/2015,ONEIDA VR,41890,242,3.82,356,4,4823.96,496.3,5.53,-0.509793628443826,24.64497944,0.24385660488624067,1
50,Wisconsin,Lexington,42095,Evermore,9/15/2017,252,5.1,130,1,4823.96,537.7,20.09031701,14.108044871221683,28.37390838,0.09357739309856564,1
51,Wisconsin,Marshfield,4/12/2018,AFX095005,41885,253,7.35,392,1,4758.55,810.1,6.12941638,12.47261559073241,14.5184021,0.22270787354120464,1
52,Wisconsin,Marshfield,41730,NF11ALF006,8/20/2018,258,5.32,399,1,3692.95,813.4,19.5254263,1.1266869019908694,29.17571453,0.07,1
53,Wisconsin,Marshfield,41133,FSG 408 DP,9/16/2015,259,7.85,409,318,2664.26,688.4,5.53,17.40513032148677,14.14740685,0.594201710372919,1
54,Wisconsin,Lexington,41730,Mssunstra-C16,9/12/2018,247,7.79,222,301,3143.83,876.2,6.99742275,11.187469377677601,27.51012704,0.2644844032351162,1
55,Kentucky,Lexington,4/5/2017,Ameristand 403T Plus,9/19/2016,258,2.51,510,29,4498.11,773.9,17.46505356,14.848327486429586,28.99131012,0.2270164157695636,1
56,Kentucky,Arlington,3/31/2015,5312,9/14/2017,257,5.44,431,352,4041.98,1043.2,15.32240704,2.8822500483583724,29.25310714,0.07,1
