,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Class
0,Wisconsin,Arlington,41730,55V50,41886,247,3.51,244,2,3150.49,534.9,15.37091194,9.968339933381476,24.56738639,0.07023879240112069,1
1,Wisconsin,Lexington,41365,55V50,9/15/2017,252,5.13,868,361,4674.95,710.4,7.53128877,1.364356418192143,11.53679449,0.07973378648393264,2
2,Kentucky,Lexington,8/9/2012,Saranac AR,9/14/2017,256,6.92,499,363,2875.1,740.7,19.3555021,17.264766848491465,23.16806432,0.2937950729352579,3
3,Wisconsin,Arlington,40664,55V50,41885,246,6.05,910,363,4714.26,788.5,6.6291701,-0.3651792221284009,11.41709749,0.07357584149060545,2
4,Wisconsin,Arlington,41730,55V50,41886,245,2.61,159,3,3446.19,267.2,16.37793293,11.376356666224778,22.96639072,0.07390138686833518,1
5,Kentucky,Lexington,4/5/2016,FSG 415BR,9/19/2016,234,2.35,130,1,2648.99,388.0,23.41357587,17.39114314717984,26.46368025,0.2781619003736161,1
6,Wisconsin,Arlington,41365,55V50,42251,245,6.72,976,366,4616.03,703.8,8.58431941,1.1786531575320593,11.96926304,0.07777772071943405,3
7,Kentucky,Lexington,4/5/2016,Saranac AR,9/19/2016,243,2.62,130,3,3309.48,551.7,20.72449623,15.394631324838025,25.63598848,0.28360027822943906,1
8,Wisconsin,Arlington,41730,55Q27,42240,249,5.18,172,362,4512.57,774.5,8.37707654,1.9551918960463024,11.86908479,0.07080082408472325,2
9,Wisconsin,Marshfield,41365,FSG 424,42251,248,4.92,735,366,4810.58,751.0,5.81344423,3.186510646589121,10.92,0.0838907074934092,2
10,Wisconsin,Marshfield,41365,55V50,42240,236,5.17,1077,366,4744.21,714.1,6.41444547,3.055477947453287,12.68893789,0.07656945479838309,2
11,Kentucky,Lexington,3/31/2015,Caliber,9/12/2018,255,4.72,1369,367,3157.11,795.5,21.98976332,15.799843184719503,25.5922965,0.29271616453132354,2
12,Wisconsin,Arlington,41365,FSG 424,42251,247,6.21,983,359,4649.11,756.3,6.86458439,0.8471345951405912,11.52791178,0.07504303960672196,2
13,Wisconsin,Marshfield,41730,55V50,41890,262,2.01,234,1,3091.44,605.6,20.20827968,10.50981366483046,25.56632509,0.6497654601507353,1
14,Wisconsin,Arlington,41365,55V50,41885,244,5.02,478,364,4772.08,807.8,7.68560893,-0.03206535761295881,12.42802521,0.07584249246213394,3
15,Wisconsin,Arlington,41730,55V50,42251,248,5.08,1020,365,4529.54,762.8,8.20041693,1.9267500432111553,12.41842273,0.07791723151020599,1
16,Kentucky,Arlington,40664,CW 065030,41885,244,5.82,1006,362,4823.96,827.3,6.02949613,-0.53,11.52001962,0.07059925275709024,3
