,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Class
0,Wisconsin,Arlington,3/31/2015,Mssunstra-D16,9/19/2016,242,2.64,193,394,3377.23,440.7,5.53,18.87832738,28.99945415,0.0723211305356782,2
1,Wisconsin,Marshfield,8/9/2012,Contender,42243,228,2.94,790,30,4823.96,381.1,13.49919799,6.974854089377322,13.56206669,0.7,3
2,Wisconsin,Lexington,8/9/2012,Rebound 6XT,9/15/2017,241,8.2,1243,384,3217.63,756.0,13.30119652,15.494704524416811,14.17250659,0.31998883499340147,2
3,Kentucky,Arlington,41730,NF11ALF006,42613,231,3.65,740,376,4781.1,833.7,5.53,17.94413338650206,27.21806998,0.07,2
4,Wisconsin,Lancaster,41730,VERNAL,42243,267,2.74,582,399,3194.75,711.8,5.53,18.675142943775388,29.25310714,0.3074448383706265,7
5,Kentucky,Lexington,41133,Fierce,42251,260,3.19,586,402,2309.85,729.9,17.94799314,13.593222472814432,29.25310714,0.11408165074204082,3
6,Kentucky,Lexington,41365,GA-497HD,42604,224,3.34,781,372,4232.17,651.9,15.50436224,14.386233747542915,27.75161966,0.09502426438901596,8
7,Wisconsin,Arlington,41730,55V50,9/17/2015,254,7.68,1062,402,4167.44,586.0,5.53,10.107257549788565,14.79524631,0.1134475174999306,7
8,Kentucky,Lexington,42095,Saranac AR,41890,243,10.6,1359,368,4823.96,701.4,5.53,4.800842241291944,12.90210189,0.07,8
9,Kentucky,Arlington,41730,Mariner IV,9/19/2016,249,3.69,130,389,4453.17,795.5,17.39399427,11.446574669460274,22.04900911,0.07,5
10,Kentucky,Lexington,3/31/2015,Radiance HD,41885,241,8.35,1106,402,4823.96,702.8,20.83180564,14.70764462941612,12.63280527,0.23027529444422906,4
11,Wisconsin,Marshfield,41365,MSSUNSTRA-C11*,9/17/2015,243,6.17,376,390,4113.66,675.3,13.27673348,6.484878277245395,25.54683719,0.07,3
12,Wisconsin,Marshfield,41730,MS Sunstra 144110*,9/16/2015,252,1.43,1187,402,4785.93,665.9,19.62195165,-0.2871676910704861,21.3789471,0.10738803390913002,3
13,Kentucky,Lexington,42095,WL 355 RR,42243,242,3.95,2225,401,4823.96,714.4,16.63690761,18.87832738,10.92,0.07,3
14,Kentucky,Marshfield,42095,X13-9202B,42251,231,1.19,360,1,4823.96,765.4,5.53,7.19820010036454,12.469417,0.07,1
15,Kentucky,Lexington,41365,Mssunstra-B15,42243,242,3.75,495,76,4258.09,830.8,20.20435101,-0.53,10.92,0.2845436216766118,8
16,Wisconsin,Arlington,41365,Caliber,41890,229,3.54,1016,73,3809.1,109.7,5.53,18.87832738,12.26406081,0.24549586633511913,8
17,Wisconsin,Marshfield,41730,Mariner IV,9/15/2017,249,5.51,285,382,4823.96,778.3,17.7424228,11.70435496442665,24.68180804,0.2774233611626783,4
18,Wisconsin,Lexington,40664,SW4107,9/13/2018,240,10.6,1212,402,2987.9,782.0,13.91463255,9.77333455194275,12.14179895,0.07,2
19,Wisconsin,Lexington,4/12/2018,AFX 095023,9/18/2014,224,7.0,1463,402,3866.83,239.8,5.53,16.05531608229808,17.29105505,0.07163574749384767,3
20,Kentucky,Lexington,4/5/2017,Ameristand 403T Plus,41885,254,8.0,1038,402,4678.13,435.0,12.48833089,0.27426316190850497,27.56077195,0.7,4
21,Wisconsin,Lexington,8/9/2012,NF11ALF006,8/12/2013,224,8.72,779,92,4387.62,709.7,6.41977757,2.085720764781262,10.92,0.09874020868598883,1
22,Kentucky,Lancaster,41730,Caliber,41890,242,6.81,536,377,4648.55,726.8,5.53,12.080435583932598,29.25310714,0.0948274705512851,3
23,Kentucky,Marshfield,4/5/2016,WL 355 RR,42251,228,3.36,221,396,4823.96,739.7,16.56146878,18.87832738,24.10305866,0.09225472386383178,7
24,Wisconsin,Marshfield,41730,AFX 064022,42247,231,7.85,1437,402,4806.01,411.5,5.7182826,18.87832738,19.80876967,0.07350004503310492,5
25,Wisconsin,Lexington,41730,Mssunstra-B16,9/15/2017,258,2.59,480,402,2466.44,709.6,5.53,5.495583766442463,28.35184832,0.07,4
26,Kentucky,Marshfield,3/31/2015,Contender,42251,259,2.8,1912,56,3722.31,761.7,20.29640589,17.46248142713121,29.25310714,0.5895494023332319,1
27,Wisconsin,Lexington,3/31/2015,Ameristand 403T Plus,42613,240,3.4,2225,346,4823.96,705.6,5.92399493,17.46007721675061,22.02525677,0.11634246000892615,3
28,Kentucky,Lancaster,40664,AFX095026,9/17/2015,244,5.21,779,51,4633.31,653.6,15.32846952,16.40392646092134,29.09270503,0.2770253147080736,1
29,Wisconsin,Lexington,41133,NF11ALF006,41919,252,1.82,1553,402,2592.57,667.6,21.70207561,18.50073998374787,28.36732618,0.3283640266238832,6
30,Wisconsin,Marshfield,4/12/2018,55V50,9/14/2017,244,6.92,762,397,3110.75,262.5,13.08877902,9.787044056557129,15.63047199,0.07648345014031568,8
31,Wisconsin,Arlington,41365,Sonic,9/13/2018,257,3.38,283,370,4823.96,786.8,12.55782244,18.87832738,11.81377062,0.22935304461928116,5
32,Kentucky,Lancaster,4/5/2016,Evermore,9/16/2015,244,6.23,1137,402,3080.63,683.7,12.79584305,1.833061893608895,13.40541104,0.11781772547971497,2
33,Wisconsin,Lexington,41730,AFX064022,41886,252,5.35,735,1,4817.28,685.8,5.53,14.610066797114845,10.92,0.07,4
34,Kentucky,Arlington,41365,FSG 424,41885,228,3.33,968,59,2494.81,639.2,17.62100145,12.160192092983122,26.88838681,0.08310347730023644,4
35,Wisconsin,Marshfield,40664,55V50,9/16/2015,242,3.29,238,392,2794.86,768.0,5.53,0.21385199928887677,22.22682741,0.2643029146473066,2
36,Kentucky,Arlington,40664,LH 9700,9/17/2015,240,6.67,1209,402,3634.89,854.9,5.53,11.004776036535215,26.89779862,0.07,3
