,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Class
0,Wisconsin,Arlington,41730,AFX 064022,9/18/2014,266,8.09,1188,312,2444.6,662.2,6.16697631,18.87832738,12.27950205,0.25709532905811355,2
1,Wisconsin,Lexington,42095,GA-ALFG-1,9/13/2018,244,4.67,763,389,3713.96,657.7,14.82255867,2.4654270070096205,29.25310714,0.33527133524047054,3
2,Wisconsin,Marshfield,42095,Radiance HD,41886,253,3.98,447,342,2999.28,349.5,5.53,1.3966356607743269,24.73948299,0.2727077510468971,1
3,Wisconsin,Arlington,41730,4030,41886,249,4.21,560,399,4823.96,692.2,5.53,18.87832738,21.36691699,0.11189615787199828,2
4,Wisconsin,Marshfield,8/9/2012,MS Sunstra 145154*,42613,249,9.26,1514,377,2436.91,398.4,8.82483299,12.014910175362655,12.96548359,0.08307258883978533,3
5,Wisconsin,Arlington,8/9/2012, AFXh 134090 ,41885,240,10.6,855,338,4578.84,832.0,17.38950316,18.87832738,23.31100385,0.22625230141224156,2
6,Kentucky,Lexington,8/9/2012,55V50,9/13/2018,249,10.6,1169,391,4121.96,675.4,5.53,-0.53,14.10537382,0.28341948993018595,1
7,Wisconsin,Marshfield,42095,AFX103009,42247,249,4.42,501,347,2500.14,799.3,6.79226295,16.031150774768037,28.05965764,0.3062324326567582,1
8,Kentucky,Lexington,3/31/2015,FSG-426,9/19/2016,253,6.35,446,371,4783.26,109.7,6.9858623,18.87832738,13.58728238,0.08284515773147552,1
9,Wisconsin,Arlington,41365,MS Sunstra 145154,42251,265,7.92,1201,402,3246.27,109.7,5.53,2.2506656114419092,13.92286747,0.33862627075329066,3
10,Wisconsin,Lexington,3/31/2015,Mssunstra-D16,41890,246,9.28,598,65,3562.89,109.7,7.95308442,4.465251438434539,29.25310714,0.26698565080767,1
11,Wisconsin,Lexington,4/5/2016,Vernal,9/15/2017,252,4.25,999,363,4823.96,693.6,5.53,5.366041162748246,29.25310714,0.29149481405298616,1
12,Wisconsin,Arlington,42095,DG 4210,42613,244,1.91,207,23,3117.9,518.9,18.15626145,6.530704087951538,13.28637239,0.07213201812797305,1
13,Wisconsin,Marshfield,42095,LS 905,9/13/2018,248,3.01,371,363,4265.21,640.3,19.3274765,7.089469831774437,17.13322738,0.26092310560635984,3
14,Kentucky,Lexington,41730,55V50,9/13/2018,226,10.2,1417,374,3082.15,727.4,17.51984262,7.697818986525338,21.42878623,0.0848041341483986,2
15,Wisconsin,Lexington,41730,FSG-426,8/20/2018,249,6.21,1360,402,4040.51,630.6,5.53,13.48709341053607,29.25310714,0.2550682313943526,1
16,Kentucky,Marshfield,8/9/2012, AFX h134093 ,41885,249,5.39,130,402,2765.7,350.0,17.43851856,18.603158380167994,12.0512182,0.13311261489643272,3
17,Kentucky,Marshfield,41730,FSG-426,9/16/2015,252,2.45,644,344,4823.96,725.3,16.13250761,10.238628755588461,29.25310714,0.3154952795731213,3
18,Kentucky,Marshfield,4/5/2017,MSSUNSTRA-C12*,9/12/2018,250,10.6,744,381,4823.96,719.4,11.22851988,-0.53,19.67439054,0.08500363266555225,2
