,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Class
0,Wisconsin,Lexington,41365, AFX  095026* ,42251,251,6.84,1275,402,4479.97,775.1,5.95863027,0.46684126985074936,29.25310714,0.28830038116069506,6
1,Wisconsin,Arlington,41730,MSSUNSTRA-C14*,42240,261,1.84,916,402,4344.96,792.7,23.79017857,7.637852674204352,17.21232709,0.2696051353591558,3
2,Kentucky,Lexington,42095,55V50,42604,263,7.16,961,402,4633.49,853.2,18.85090323,-0.53,17.10737622,0.3096525505900897,1
3,Kentucky,Lexington,41730,Nuton Alf,9/19/2016,260,3.84,1539,356,4623.6,109.7,17.88568952,-0.53,15.7476136,0.30004349444772777,2
4,Kentucky,Marshfield,41730,X13-9202B,41885,234,6.6,1002,402,4372.3,809.4,5.53,5.857202258693868,14.03920624,0.3265640564755626,8
5,Kentucky,Marshfield,3/31/2015,Contender,42249,241,8.99,614,402,2045.94,713.9,14.31033372,3.8481728203376933,28.31401497,0.12640655385278846,8
6,Wisconsin,Marshfield,3/31/2015,LS 905,9/19/2016,254,3.32,1234,402,2292.06,109.7,22.21107972,14.752102387525843,29.25310714,0.3122658546697724,1
7,Wisconsin,Arlington,41365,Mariner IV,8/20/2018,256,3.75,196,386,4656.88,850.0,5.70290218,-0.53,29.05037457,0.07,7
8,Wisconsin,Marshfield,41730,55Q27,41919,248,7.41,1226,372,4431.28,748.7,22.83401671,7.412404984310546,29.25310714,0.07258647754084858,4
9,Wisconsin,Lexington,42095, SW 4351* ,42249,247,5.58,1527,402,2233.97,1043.2,15.83881806,2.560325158675404,29.25310714,0.08819402551150186,3
10,Wisconsin,Marshfield,4/5/2016,Mssunstra-B16,42604,247,6.72,2225,402,4518.44,663.2,19.78991788,18.87832738,15.07201059,0.07619961669119779,8
11,Wisconsin,Arlington,3/31/2015,Arc,42605,261,3.05,479,402,4694.67,849.2,7.41795001,18.628652608320987,15.43168195,0.11134716011217238,6
12,Kentucky,Lexington,42095,Mssunstra-D16,9/19/2016,257,10.6,2225,372,4430.56,821.8,5.53,0.5969773617172017,29.25310714,0.25344220656684735,3
13,Kentucky,Lancaster,3/31/2015,4030,9/12/2018,239,2.42,1253,391,1856.67,730.6,10.22048148,4.836917531952509,17.13429845,0.07,8
14,Wisconsin,Marshfield,41133,MS Sunstra 145159*,41886,256,4.89,811,388,3511.68,664.4,9.75464162,3.4299424251616455,12.75013824,0.07014311178447001,1
15,Wisconsin,Marshfield,41365,Vernal,41886,249,5.96,130,29,4442.53,807.0,22.18320208,4.791435834238454,29.25310714,0.07,1
16,Wisconsin,Arlington,41133,SW 4351,42240,225,5.5,170,402,4765.21,109.7,18.97435181,7.611445780097883,25.78326941,0.3557180512668111,2
17,Kentucky,Marshfield,4/12/2018, SW 4351 ,9/15/2017,256,9.53,130,18,2020.0,780.1,23.79017857,15.367903982986231,17.16744525,0.2988309887693444,1
