,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Class
0,Kentucky,Lexington,4/5/2017,Saranac AR,9/14/2017,256,5.34,130,1,3048.01,1010.3,19.53959706,16.358014521682097,24.53408367,0.2915500211677244,1
1,Wisconsin,Marshfield,41730,55V50,9/19/2016,246,4.87,518,360,3250.99,790.4,19.27635052,15.074943245363349,23.02531126,0.07395952841954896,2
2,Wisconsin,Arlington,41730,55V50,42251,243,6.68,488,362,4823.96,792.2,6.39582606,0.9499219181985439,12.80920203,0.08194376058382914,3
3,Wisconsin,Marshfield,41730,55V50,41890,269,1.19,130,3,2869.2,615.1,20.62016784,15.307377354683933,24.39798291,0.6575670566524785,1
4,Wisconsin,Arlington,41730,55V50,42251,249,5.75,804,362,4736.02,755.3,6.81203198,0.5914044460341996,12.10871823,0.07302334351352038,1
5,Kentucky,Lexington,8/9/2012,55V50,9/12/2018,253,5.16,573,366,3527.97,782.3,20.63332195,15.108235341165077,24.24585805,0.29559903607327676,2
6,Kentucky,Lexington,3/31/2015,Contender,9/19/2016,260,2.29,259,7,2907.75,549.8,20.79201629,16.69097254425399,24.93622908,0.29374884676712426,1
7,Wisconsin,Arlington,41365,55V50,41885,242,6.61,1029,364,4823.96,796.4,5.53,0.5807386319902584,11.70309024,0.07393637686702666,3
8,Wisconsin,Marshfield,41730,55V50,42613,232,8.44,432,363,4738.45,1043.2,8.32845046,3.182428944906788,12.75754023,0.07823034183708387,4
9,Kentucky,Lexington,3/31/2015,Contender,9/19/2016,258,1.19,159,1,2599.33,435.0,22.30980771,16.38835081881353,26.38499691,0.2740704110863277,1
10,Wisconsin,Arlington,41730,55Q27,41886,247,1.55,282,2,3638.28,226.7,16.3675765,10.097370117962814,25.01258836,0.07096967912295203,2
11,Kentucky,Lexington,3/31/2015,Saranac AR,41890,257,1.19,130,1,3059.98,575.4,21.90563736,16.95724928999194,22.35688504,0.29163092934338525,1
12,Wisconsin,Arlington,41365,55V50,41919,246,5.49,545,362,3252.32,839.8,5.53,0.29578954416323744,10.92,0.07641859817583098,2
13,Wisconsin,Arlington,41730,55V50,42240,232,5.29,964,364,4775.15,754.9,7.50686305,2.699187392614245,13.54189073,0.08240762852666535,2
14,Wisconsin,Marshfield,41730,55V50,42243,236,2.27,153,1,3098.27,471.6,16.47773057,11.669881641410216,23.0360301,0.0748197739255068,1
15,Kentucky,Lexington,3/31/2015,Saranac AR,41890,254,2.7,182,1,2911.55,560.6,20.22674266,14.544646385889507,23.95893639,0.29158606342460175,1
16,Wisconsin,Arlington,41730,55V50,41886,247,2.17,152,1,2460.16,109.7,16.33535885,9.725863161518285,23.38308933,0.07434188224678152,1
17,Kentucky,Lexington,8/9/2012,Radiance HD,9/15/2017,256,5.79,503,363,2797.85,816.7,19.86047349,14.634074944770191,24.72199861,0.29681158684495934,1
18,Wisconsin,Arlington,41730,55V50,41885,246,5.77,962,365,4823.96,776.7,7.10315105,1.1324314704811458,11.01565305,0.07736014770589228,3
19,Kentucky,Lexington,4/5/2016,Contender,9/19/2016,260,1.51,176,4,2546.8,485.7,20.57193409,16.03551356830139,25.28975112,0.2864831168148348,1
20,Kentucky,Lexington,4/5/2016,Caliber,9/19/2016,258,2.96,223,1,3150.63,975.9,20.840736,17.78857757021398,26.45010245,0.27648367531084633,1
21,Wisconsin,Arlington,41365,55Q27,42251,247,5.5,1030,362,4574.46,787.2,5.53,1.7032432033786602,12.44493374,0.07879496355123199,2
22,Wisconsin,Arlington,41730,55V50,42251,245,10.6,927,359,4735.6,718.5,5.53,0.7981414958297585,11.41061177,0.07609469663412682,3
23,Kentucky,Lexington,8/9/2012,Caliber,9/19/2016,262,4.51,261,365,2995.02,447.8,21.1518191,15.186478350715975,25.23319972,0.28867095729930636,2
