,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Class
0,Wisconsin,Marshfield,41365,55V50,42240,238,5.83,483,359,4605.23,850.0,7.50804568,-0.37698108607738456,12.71062007,0.08202260370463148,4
1,Wisconsin,Marshfield,41365,55V50,42251,241,5.24,1136,368,4750.9,752.9,6.84893028,2.344246677001796,12.55625131,0.08036325942165035,6
2,Wisconsin,Marshfield,41365,55V50,42240,231,4.64,480,363,4734.59,774.3,6.67121279,0.7477196162573408,11.34758271,0.08064617648735962,7
3,Wisconsin,Marshfield,42095,Vernal,42243,243,1.19,177,1,2650.75,502.6,17.28881421,10.064499220210717,24.65330449,0.07,1
4,Wisconsin,Arlington,41133,WL 354 HQ,42251,245,5.36,526,367,4660.3,726.8,6.41121007,1.9103562579937263,12.52715536,0.07671870653084319,6
5,Wisconsin,Arlington,41730,55V50,42251,250,5.08,512,364,4768.7,758.5,7.37884292,0.6622464885566742,11.3702997,0.07666261667972504,1
6,Wisconsin,Arlington,41730,55V50,42604,231,7.77,409,365,4656.28,1010.4,7.96361494,3.77103642920376,12.62585579,0.07934392579632168,5
7,Wisconsin,Arlington,41365,55V50,41885,246,4.58,896,366,4589.7,779.6,6.71830782,1.4815582101705675,12.00651362,0.07744576452582794,7
8,Wisconsin,Marshfield,41730,55V50,9/19/2016,241,4.29,130,364,4658.22,449.7,21.06285074,16.423304356250572,23.25742109,0.0767149137877923,4
9,Wisconsin,Marshfield,41365,55V50,42240,230,4.91,916,364,4609.58,775.9,7.19397838,1.1450187230452755,11.84152054,0.08784710170604831,5
10,Kentucky,Lexington,4/5/2016,Saranac AR,9/19/2016,263,2.08,143,1,2432.21,356.3,23.79017857,16.809939853485766,27.69644223,0.2769881902831895,1
11,Wisconsin,Marshfield,41365,55V50,41919,280,5.21,582,364,4665.1,841.2,6.30080325,1.599743650822375,11.4514859,0.07975532550773758,6
12,Wisconsin,Marshfield,41730,55V50,42613,245,5.67,470,364,4694.98,900.0,7.95393197,2.614404622842354,12.65281347,0.0710471153266562,7
13,Wisconsin,Marshfield,42095,55V50,42613,232,1.96,173,1,4767.81,979.9,22.21866499,18.87832738,27.98764151,0.07389377509918678,1
14,Wisconsin,Arlington,41730,55V50,42251,245,9.39,478,364,4510.76,900.3,7.45006679,2.086395836098873,11.44174303,0.07563313987209486,2
15,Kentucky,Lexington,3/31/2015,Contender,9/19/2016,256,2.38,189,1,2666.24,503.2,22.85966062,16.07939943905861,26.67015847,0.2867102975251024,1
16,Wisconsin,Marshfield,41730,Vernal,41889,248,5.75,130,1,3110.14,536.5,16.44915044,10.44408614934586,24.03254678,0.07863174942358467,1
17,Wisconsin,Marshfield,42095,55V50,42613,229,7.48,497,365,4503.03,999.6,8.87168499,3.456977366547735,13.67214782,0.0844249956000048,6
18,Wisconsin,Arlington,41365,55V50,41885,245,5.52,521,367,4681.73,796.9,5.69764667,1.8436038408014237,13.12615231,0.07800341138721423,6
19,Kentucky,Lexington,8/9/2012,Caliber,9/12/2018,255,4.85,1206,363,3366.08,805.1,19.88300611,16.48904026753667,23.72939866,0.3031066159057726,3
20,Kentucky,Lexington,8/9/2012,Caliber,9/12/2018,251,5.02,1090,362,4649.37,801.0,20.70609674,16.088526255442254,25.3535254,0.28965839329202286,2
21,Wisconsin,Arlington,41730,55V50,41886,245,8.34,454,364,4581.79,767.6,6.83241499,0.7128145781773064,23.82300641,0.07769856698756639,5
22,Wisconsin,Arlington,41730,55V50,41886,248,8.47,160,4,2630.91,222.2,15.99407494,10.403880416949061,23.59956109,0.07154301440316702,2
23,Kentucky,Lexington,8/9/2012,Saranac AR,8/12/2013,224,4.76,987,363,3481.64,739.4,6.98353293,2.5541119070741027,25.8193215,0.30172168086097484,7
24,Wisconsin,Marshfield,41730,55V50,41890,248,4.68,178,4,2933.35,461.7,16.43588671,10.421577211958587,23.00456808,0.07680356143574663,2
25,Wisconsin,Arlington,41730,55V50,42604,247,7.98,454,362,4673.84,831.3,7.75085554,2.1903045074383334,11.93595947,0.0767265581189315,6
26,Kentucky,Lexington,3/31/2015,Saranac AR,9/17/2015,255,2.29,306,6,2861.68,610.6,20.55902572,16.42803432012452,25.21291111,0.284676217960744,2
27,Kentucky,Lexington,4/5/2016,Caliber,9/19/2016,256,4.96,130,363,4584.09,754.8,20.46019479,15.592691492183462,24.71354182,0.28070817499423745,2
28,Kentucky,Lexington,8/9/2012,Buffalo,9/19/2016,258,5.04,462,366,3379.28,473.7,19.82265737,13.948261516479171,24.89368108,0.28136433664805455,5
29,Wisconsin,Arlington,41365,55V50,42251,245,6.07,819,366,4641.2,756.0,7.47313729,1.5951972095959135,11.32824817,0.07155428362790807,5
30,Wisconsin,Arlington,41730,55V50,9/19/2016,247,2.13,157,3,4686.74,991.4,20.38821541,15.570344420841638,24.35782731,0.07132278702377827,1
31,Wisconsin,Arlington,41730,AFX 095023,42249,247,6.58,496,366,4595.34,798.2,6.96861924,0.781822709004166,11.71146683,0.0786386851558035,8
32,Kentucky,Lexington,3/31/2015,Contender,9/19/2016,258,1.97,130,2,3135.75,541.0,19.71341774,14.0033032241423,25.79836041,0.26886275642897817,1
33,Wisconsin,Arlington,41730,55V50,9/14/2017,254,3.2,218,1,3033.95,194.9,21.82662723,14.797782578928826,23.45433744,0.0778223621447357,1
34,Kentucky,Lexington,8/9/2012,Caliber,9/14/2017,256,5.22,1077,370,3106.08,736.0,19.87181743,16.368849491537496,25.4456684,0.2901050495066324,5
35,Wisconsin,Marshfield,42095,55V50,42243,236,2.8,184,10,2385.74,436.0,21.89768597,16.417560268405897,25.77195536,0.07,2
36,Wisconsin,Marshfield,41730,Vernal,41919,246,4.18,527,364,4715.39,614.9,6.28920499,1.010863768787456,11.35520817,0.07482914649407349,1
37,Wisconsin,Marshfield,41730,Vernal,41886,244,2.43,130,1,2614.76,533.9,16.60568016,10.18639446399529,24.68725585,0.07394702479246368,1
38,Kentucky,Lexington,41730,55V50,9/13/2018,236,5.73,405,361,4718.0,815.8,7.85158902,2.6728150477320103,26.11855919,0.28970996828481194,6
39,Wisconsin,Arlington,41365,55V50,41885,247,6.78,491,365,4611.47,764.1,7.72659192,0.6456291612677028,25.02374484,0.07693538346068275,6
40,Wisconsin,Lexington,41365,55V50,42251,231,5.14,875,364,4730.45,798.6,6.94981832,2.2525842559856706,12.47066566,0.07872372444141665,8
41,Wisconsin,Arlington,41365,55V50,42604,234,6.54,971,366,4688.99,791.0,7.80153222,1.8366518713866324,12.82926866,0.08292821147874216,5
42,Wisconsin,Marshfield,41365,55V50,42240,236,5.24,862,365,4530.85,791.6,6.14012279,0.32159386805452206,12.13257022,0.07084410711113504,5
43,Wisconsin,Arlington,41365,55V50,41885,245,5.23,1027,366,4697.33,781.4,7.355943,1.0965957722341475,12.41838247,0.07669630804637416,6
44,Wisconsin,Marshfield,42095,Vernal,42243,241,2.25,170,1,3078.35,421.8,16.0269209,10.600613850482747,24.26702945,0.07,2
45,Wisconsin,Lexington,41730,55V50,9/14/2017,255,5.6,201,1,3112.51,738.8,18.94177586,14.259835992287972,25.53170009,0.2829870964880553,6
