,Unnamed: 0,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Harvested in Sown Year,First Date of Season,Percent Cover (%),Unnamed: 19,Class
0,1679,Kentucky,Lexington,3/31/2015,GA-ALFG-1,8/8/2017,262,1.36,1633,99,639.92,242.6,24.159650557356628,16.210182693328733,20.52852337040978,0.2498036843841537,1,0,,,2
1,1407,Kentucky,Lexington,4/5/2016,Contender,6/6/2017,157,1.33,434,43,660.72,46.6,22.871695170341493,5.232653061000001,28.118777640449714,0.36556451234646725,0,0,100.0,,3
2,1667,Kentucky,Lexington,4/5/2016,Arc,9/12/2018,166,2.04,645,37,682.8,131.5,25.200190450742966,5.232653061000001,20.186910401258032,0.29555868394274665,0,1,90.49875628821133,,1
3,1667,Kentucky,Lexington,4/5/2016,GA-ALFG-1,5/6/2016,269,0.64,692,28,676.68,164.6,24.85012526484695,17.90915245763821,29.238242047196874,0.20573529399999999,0,0,93.89023383646358,,3
4,1424,Kentucky,Lexington,3/31/2015,NF11ALF006,5/13/2013,181,0.91,129,37,766.01,135.5,22.025320178364964,16.81641899218285,28.10036702357424,0.2869071667100534,1,1,99.13416697991116,,1
5,1679,Kentucky,Lexington,4/5/2016,AM-14-900,8/16/2016,187,1.11,772,47,540.26,177.8,19.510707778520967,14.809434856278996,26.95734929151715,0.20573529399999999,0,0,93.40345616761768,,3
6,1651,Kentucky,Lexington,4/12/2018,Evermore,7/10/2018,150,1.0,478,48,816.13,161.5,24.13004670552724,15.640259587702358,28.37299969152369,0.23089713856504696,0,0,100.0,,3
7,1603,Kentucky,Lexington,4/5/2016,Contender,5/10/2018,122,1.36,371,106,680.58,127.2,20.652339333088836,8.656518895424172,29.44492448037436,0.2472121426497777,0,1,98.17907551964569,,3
8,1135,Kentucky,Lexington,3/31/2015,GA-ALFG-1,7/14/2016,268,1.09,1026,27,606.42,205.9,16.78214603687209,17.773666048000106,29.513450495509105,0.3333504307391253,0,1,88.7225402999367,,2
9,1122,Kentucky,Lexington,4/5/2016,GA-497HD,8/13/2018,257,2.24,1599,43,655.21,278.7,20.9293081636235,15.980941488723248,18.60083134073258,0.24351083560012043,0,0,100.0,,2
10,1171,Kentucky,Lexington,8/9/2012,Withstand,7/13/2016,165,1.23,1921,42,935.24,119.3,21.69356878114346,6.973514398468543,19.45028120256687,0.286453642274255,0,0,93.79122640909083,,1
11,1560,Kentucky,Lexington,8/9/2012,FSG-426,9/13/2018,122,0.94,2225,39,672.46,138.1,20.965913428360192,5.232653061000001,19.579914594957582,0.24753374194252306,0,1,97.28792668074344,,1
12,1600,Kentucky,Lexington,3/31/2015,AM-14-900,7/14/2016,206,0.7,1625,233,884.13,359.8,22.909664293506854,13.25588802486018,26.719192494358214,0.30155286819910065,1,0,90.16270643545596,,3
13,1465,Kentucky,Lexington,4/5/2016,Saranac AR,9/15/2017,244,1.77,489,38,704.7,185.6,21.83337806710994,17.32799490471703,29.392498290359473,0.2955149073736044,1,1,99.05904096709759,,1
14,1540,Kentucky,Lexington,4/5/2016,Phoenix,6/12/2013,164,1.41,637,40,692.01,51.8,21.057394901545045,16.545581769866477,19.49216371099538,0.20573529399999999,0,1,89.64262600511577,,2
15,1679,Kentucky,Lexington,4/5/2017,Contender,5/8/2015,186,2.37,1289,44,697.92,160.2,22.920381245939048,16.57336531543796,29.660894943641864,0.23055969675817622,0,1,97.76588621723407,,2
16,1239,Kentucky,Lexington,8/9/2012,GA-505,6/6/2017,122,1.05,503,29,566.21,87.2,23.827480679969828,5.232653061000001,28.029842979730986,0.2825452941231259,0,0,100.0,,1
17,1679,Kentucky,Lexington,4/5/2016,Caliber,6/6/2017,181,0.64,635,43,947.24,186.6,21.01737011028467,5.232653061000001,27.844006891737212,0.2732090581802032,1,0,96.86218998625381,,1
18,1679,Kentucky,Lexington,4/5/2016,Contender,9/16/2013,151,1.08,2211,203,646.18,90.6,23.65465816314152,15.484726833762998,29.49110490632243,0.3423668697603711,1,1,90.39423685177775,,1
19,1224,Kentucky,Lexington,4/5/2016,NF11ALF006,7/14/2016,164,0.68,1402,289,731.76,130.3,16.261048153123806,11.985517971159325,26.239203155940245,0.3327235516934987,0,0,,,2
20,1679,Kentucky,Lexington,8/9/2012,Contender,6/13/2018,238,1.97,415,32,699.84,159.6,23.62911105281241,5.829657242644789,27.49271063256565,0.2778335061674313,0,0,91.76860789066377,,2
21,1580,Kentucky,Lexington,8/9/2012,AFX095005,8/13/2018,200,1.56,602,257,678.74,231.9,11.14644233999592,17.779127947126188,29.035537128894614,0.2737571265198246,0,1,78.68767420224191,,1
22,1166,Kentucky,Lexington,8/9/2012,4030,5/8/2014,153,2.46,537,262,738.99,138.1,18.20334715456161,15.974667572187174,29.85893169647388,0.301463255030175,0,0,71.87146156609008,,3
23,1501,Kentucky,Lexington,4/5/2017,Ameristand 403T Plus,5/10/2018,257,1.33,1034,31,742.0,131.1,11.732949706450082,18.039041517792786,18.681381310931712,0.2760932993411442,0,1,92.49173803356784,,2
24,1207,Kentucky,Lexington,4/5/2016,Ameristand 403T,9/16/2015,135,2.01,1940,220,703.76,200.1,18.18232464145883,15.442690915788924,30.127900053061158,0.29221839196603233,0,0,100.0,,2
25,1646,Kentucky,Lexington,8/9/2012,AFX095005,7/13/2016,188,2.55,607,269,730.61,108.6,18.674604289581474,16.556760268885817,29.013334723367883,0.2528105079938042,0,0,86.3368836822515,,1
26,1232,Kentucky,Lexington,8/9/2012,55V50,8/13/2018,222,1.88,909,40,817.17,105.5,21.675929118203175,17.199549891454673,20.15961950049719,0.2528963040108628,1,1,98.74617702445805,,3
27,1546,Kentucky,Lexington,4/5/2016,Ameristand 427TQ,7/10/2018,199,0.63,409,263,786.17,192.6,19.857268795832585,17.072808259184477,28.715991421963924,0.3028551968036256,0,0,96.04297033293145,,2
28,1513,Kentucky,Lexington,8/9/2012,Saranac AR,6/12/2013,198,1.12,415,32,941.15,359.8,12.01331920168502,5.232653061000001,28.75955217135815,0.27621145634769595,0,1,100.0,,3
29,1645,Kentucky,Lexington,4/5/2016,GA-505,8/13/2015,166,1.16,559,35,647.38,168.6,23.77969477882596,18.36000986846196,29.53313770829469,0.33683043057600903,1,1,,,2
30,1239,Kentucky,Lexington,8/9/2012,PGI 529,7/8/2017,156,1.9,1624,80,579.8,270.2,24.586013602431027,14.737315777084827,20.110849554432253,0.2783422734606553,0,1,92.91077659510935,,3
31,1549,Kentucky,Lexington,8/9/2012,Evermore,8/18/2016,151,1.38,684,36,731.02,211.4,20.250993355116606,6.109552983845076,29.67698376785627,0.24174630125559837,0,0,94.79273576555802,,1
32,1075,Kentucky,Lexington,4/5/2017,Saranac AR,5/2/2017,255,1.16,1899,267,559.9,140.3,19.109901423710827,17.540560805098544,29.334182232757843,0.25329564869417837,1,1,89.18029529535077,,3
33,1148,Kentucky,Lexington,4/5/2016,NF11ALF006,6/10/2014,157,1.28,749,38,666.12,116.5,10.73673469,16.753123912576307,20.065983979748456,0.21122038496854528,1,1,93.6367903720516,,3
34,1349,Kentucky,Lexington,3/31/2015,Fierce,9/19/2016,194,2.06,457,33,675.65,197.6,23.588128035733952,15.199349519335781,28.390427145447237,0.23727975365289533,1,0,77.55745568176604,,2
35,1098,Kentucky,Lexington,3/31/2015,Withstand,9/16/2013,240,1.35,481,33,687.25,156.7,18.627100151556625,15.764804119564293,23.658735969641643,0.20573529399999999,0,0,91.7703644109049,,3
36,1090,Kentucky,Lexington,8/9/2012,Contender,7/17/2014,183,1.0,500,27,882.98,233.0,18.539648394713925,5.232653061000001,26.302006246779573,0.2827901109552957,0,0,100.0,,1
37,1428,Kentucky,Lexington,4/5/2016,Contender,5/10/2018,174,2.03,401,208,901.56,173.0,24.2644628669358,11.937401959886458,27.761694362488566,0.3160712421375722,0,1,71.72487727312422,,3
38,1495,Kentucky,Lexington,3/31/2015,Buffalo,7/14/2016,122,1.36,2009,136,713.96,247.3,21.685576237249094,11.936054685564798,29.330220531684194,0.23626867225165699,0,1,97.27795154401669,,1
39,1090,Kentucky,Lexington,3/31/2015,GA-505,6/11/2015,124,0.58,2220,46,928.51,171.9,22.911744306679548,16.907085336087423,30.238082715557695,0.2836330563989071,0,1,97.97708114283496,,3
40,1679,Kentucky,Lexington,3/31/2015,CW 065030,7/10/2018,131,2.47,476,267,947.85,158.5,18.219247967751244,16.549926073034015,25.95971092044459,0.23230805690503387,0,0,90.88734899846011,,1
41,1471,Kentucky,Lexington,8/9/2012,NF11ALF006,9/14/2017,166,1.1,319,48,862.17,153.3,21.040788525991967,5.51563185763104,21.7397528427875,0.2618700487567692,0,0,,,3
42,1194,Kentucky,Lexington,8/9/2012,NF11ALF006,6/9/2016,145,2.19,779,131,553.16,326.8,10.73673469,10.069088270592456,20.1575980837856,0.25009093785124725,0,0,99.42852582141438,,2
43,1596,Kentucky,Lexington,4/5/2016,Evermore,7/8/2017,230,1.38,598,42,733.2,163.3,20.839312852840756,16.919881499066204,27.806522192734246,0.29827618678907797,0,0,91.92371383364771,,1
