,Unnamed: 0,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Harvested in Sown Year,First Date of Season,Percent Cover (%),Unnamed: 19,Class
0,925,Kentucky,Lexington,8/9/2012,Saranac AR,11/16/2012,260,0.86,89,98,700.77,108.9,11.689713053849829,7.60610319683075,17.1814957894665,0.34406072022767165,1,1,92.93835364737463,,1
1,1056,Kentucky,Lexington,8/9/2012,55V50,6/11/2015,161,1.6,1370,33,682.63,112.7,23.385854614128725,18.299854729968125,28.175186125181032,0.2686395463989138,0,0,97.8445889115373,,3
2,1679,Kentucky,Lexington,4/5/2016,Ameristand 403T Plus,6/13/2018,227,1.21,93,35,785.96,121.3,23.05044588037688,18.403262404607133,28.008270189913496,0.2735008438019156,0,0,87.43846664489767,,2
3,1054,Kentucky,Lexington,8/9/2012,Caliber,6/11/2015,161,1.3,898,35,721.07,80.4,19.88024889599074,13.946103741272326,24.800098281211838,0.25676151340415604,0,0,90.08015888084337,,3
4,1023,Kentucky,Lexington,8/9/2012,Caliber,9/19/2016,259,0.42,144,32,678.52,106.0,22.61067940136238,18.255239625822565,27.727726382488964,0.285348476589548,0,0,96.47576187902224,,1
5,1524,Kentucky,Lexington,4/5/2016,Ameristand 403T Plus,5/6/2016,124,1.2,699,227,753.7,91.9,12.287134113028054,7.422052490738445,17.305993793394947,0.26037575289203635,0,1,94.22445022182295,,2
6,1559,Kentucky,Lexington,4/5/2016,Caliber,7/10/2018,192,0.4,306,32,601.91,84.4,24.083906657202977,17.588502897525892,29.404485474708714,0.2599832391712862,0,0,89.74744191144623,,1
7,1654,Kentucky,Lexington,4/5/2016,Ameristand 403T Plus,9/15/2017,224,0.51,590,35,657.98,181.7,23.54641055963472,14.605629923583479,24.826622979777127,0.28169461284598973,0,0,88.05861708410981,,1
8,1524,Kentucky,Lexington,4/5/2016,Saranac AR,9/19/2016,257,0.92,389,30,584.86,114.6,23.842933808065588,18.4234740947116,28.2519112445095,0.27058683790850074,0,0,90.62888732851307,,1
9,1537,Kentucky,Lexington,4/5/2016,Ameristand 403T Plus,9/15/2017,258,0.69,446,34,718.78,77.2,20.337626980138605,13.787599509888132,24.63468295887473,0.2809147814644976,0,0,91.58629882008597,,2
10,1327,Kentucky,Lexington,4/5/2016,Saranac AR,8/8/2017,221,1.44,1532,32,690.54,106.1,19.1266067366183,15.21383777509028,24.936273698817406,0.2722089432839196,0,0,94.23592032917007,,1
11,1120,Kentucky,Lexington,8/9/2012,CW 065030,6/9/2016,160,1.39,323,32,668.09,169.9,19.320721659861622,13.052290250467719,23.489649493806873,0.3304768994415197,0,0,100.0,,3
12,1659,Kentucky,Lexington,4/5/2016,Ameristand 403T Plus,5/10/2018,258,0.55,624,35,774.85,210.5,19.225963600352912,13.847643586015181,23.955204815917902,0.28797160839421404,0,1,91.15635300663128,,1
13,1562,Kentucky,Lexington,4/5/2016,Contender,8/13/2018,221,1.1,825,30,728.48,112.2,23.542397511053302,17.70213886735351,27.87781959856084,0.26953986333308577,0,0,91.2111023732752,,1
14,1618,Kentucky,Lexington,3/31/2015,Saranac AR,7/13/2016,224,1.55,555,33,816.7,111.3,23.041567972058385,18.017340071507526,28.75820824925826,0.3112009615315885,0,0,90.3607481864478,,2
15,1336,Kentucky,Lexington,8/9/2012,Caliber,5/2/2017,124,1.94,1000,217,820.74,148.3,24.286931461108466,6.45321149062352,18.454426183578153,0.2997717081272445,0,0,91.36891971585423,,2
16,1458,Kentucky,Lexington,8/9/2012,Caliber,8/18/2016,226,0.82,1037,32,654.13,172.9,23.9691514317166,19.67202595261407,29.125943837596107,0.27350045614653457,0,0,93.83054332827659,,1
17,1210,Kentucky,Lexington,8/9/2012,Saranac AR,6/6/2017,160,1.8,557,34,711.5,113.5,19.725996477658327,14.416656158094897,24.613806281479594,0.264847455194056,0,0,93.0617186528107,,3
18,896,Kentucky,Lexington,8/9/2012,Evermore,5/13/2013,127,1.81,585,34,819.57,121.8,11.738555062178923,7.2008537713303005,17.98056884256934,0.3264688631333792,0,1,98.28620505067346,,2
19,1190,Kentucky,Lexington,3/31/2015,Saranac AR,5/10/2018,130,0.84,1562,239,745.32,217.3,11.612124229329165,5.44099973277764,16.973273428020494,0.27606676042540096,0,0,91.55834634076831,,2
20,1588,Kentucky,Lexington,4/5/2016,Saranac AR,6/13/2018,158,1.48,653,32,664.06,102.9,22.08071561738249,17.27805280502625,27.503637193677065,0.2644577425764926,0,0,97.982131396736,,2
21,1159,Kentucky,Lexington,8/9/2012,Caliber,7/12/2013,193,0.97,89,31,705.85,264.4,22.71269310846994,17.195724694349465,26.878747685188106,0.3256905751213612,0,0,97.3377519290203,,1
22,822,Kentucky,Lexington,8/9/2012,Saranac AR,5/6/2016,127,1.28,519,228,802.61,108.0,12.39045952675256,5.971973234845778,18.184967391233137,0.2790315815449136,0,1,96.01165570736633,,2
23,1552,Kentucky,Lexington,4/5/2016,Ameristand 403T Plus,8/16/2016,227,1.11,474,32,764.97,113.0,23.96401430580212,19.972770880059475,29.070647759937426,0.2631591639964724,0,0,96.63431403087789,,2
24,1556,Kentucky,Lexington,4/5/2016,Saranac AR,5/2/2017,223,1.51,905,32,787.51,137.6,23.67708023887237,18.18938362644095,27.91697067211714,0.275389010322563,0,0,95.77729394602339,,2
25,968,Kentucky,Lexington,8/9/2012,Caliber,7/10/2018,190,1.04,1742,29,723.22,150.9,23.74918995146172,18.119080957434132,30.126037979929254,0.26050149352855834,0,0,89.51895683113798,,2
26,1621,Kentucky,Lexington,4/5/2016,Saranac AR,7/10/2018,223,0.47,376,30,607.04,120.8,24.57865089599921,19.85707941288468,29.74841975187653,0.28399610007763326,0,0,98.7201926414292,,1
27,1530,Kentucky,Lexington,4/5/2016,Evermore,8/8/2017,221,0.93,380,31,662.1,113.9,23.307131215196566,18.379982532556728,27.901636449064306,0.2663614785096573,0,0,93.31295007127021,,1
28,1673,Kentucky,Lexington,3/31/2015,Saranac AR,6/13/2018,163,1.61,600,36,760.58,107.5,23.388511559302966,17.730720541327567,27.509441555809424,0.27868249983474663,0,0,92.09445801174269,,3
29,1570,Kentucky,Lexington,4/5/2016,Caliber,8/14/2015,192,0.92,131,29,615.52,102.6,22.951069910546604,18.152919068722834,27.51073278715707,0.32495129843978426,0,0,93.2970736159134,,1
30,1017,Kentucky,Lexington,8/9/2012,GA-ALFG-1,5/13/2013,124,1.44,1062,226,769.72,155.4,12.419889245831135,5.680822268053232,17.147147103830857,0.3193010134826743,0,1,97.09969534415387,,3
31,933,Kentucky,Lexington,8/9/2012,Phoenix,7/13/2016,195,1.01,1241,31,704.29,143.0,23.35948200684806,17.503256448826235,28.216666336603794,0.28943954548197615,0,0,98.22601592753492,,3
32,1206,Kentucky,Lexington,8/9/2012,Arc,9/12/2018,222,0.6,2040,33,479.71,134.0,22.911508079170197,19.053800286819794,27.917957011403423,0.2967988928254841,0,0,70.0030751208153,,1
33,1584,Kentucky,Lexington,8/9/2012,Saranac AR,9/13/2018,224,0.62,1314,30,512.92,141.7,23.062964143736718,19.18666218562894,28.173226571055398,0.32962657946095564,0,0,93.93779310404089,,1
34,1679,Kentucky,Lexington,4/5/2016,Caliber,8/13/2018,223,0.63,891,36,796.2,216.8,23.074757322714984,18.25677845472948,28.488159712915863,0.25828617212145266,0,0,87.57359187575635,,1
35,1027,Kentucky,Lexington,3/31/2015,Saranac AR,9/17/2015,261,0.63,448,34,826.03,88.9,23.16586928718006,14.416667994137265,27.98094575417499,0.2561863780197864,1,0,93.34863102436134,,2
36,1457,Kentucky,Lexington,8/9/2012,Caliber,7/8/2017,129,0.82,261,211,791.02,256.0,12.089349794429364,5.633712133112434,16.7562548666439,0.3589143426965057,0,1,98.1505346000506,,1
37,854,Kentucky,Lexington,8/9/2012,Caliber,7/8/2017,223,0.8,690,32,550.51,115.1,22.276654149946236,18.23254670657154,27.45149165403,0.329186144807188,0,0,93.85899790704912,,1
38,1548,Kentucky,Lexington,4/5/2016,Ameristand 403T Plus,6/6/2017,160,1.19,559,37,654.45,128.5,18.937675074213377,13.22296320082554,24.683362807657243,0.2757292575668363,0,0,90.42083998609824,,3
39,822,Kentucky,Lexington,8/9/2012,4030,9/18/2014,255,1.11,1073,32,604.34,106.5,21.81508181950533,13.868831117640916,27.952186707953118,0.3123506759829792,0,0,97.2519072841358,,1
40,889,Kentucky,Lexington,8/9/2012,Evermore,6/11/2018,162,0.79,1114,33,642.56,138.1,22.174824397682816,17.06227272119428,27.400976265750216,0.35051805124443575,0,0,93.66835253548206,,2
41,1217,Kentucky,Lexington,4/5/2016,Saranac AR,9/15/2017,225,0.53,89,35,684.8,169.3,20.130418497961514,14.016152347065585,25.085038262633052,0.27289776585625247,0,0,94.48095796997934,,1
