,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Class
0,Kentucky,Marshfield,41730,Caliber,41919,254,5.66,1038,362,3663.38,807.2,17.9247122,6.283864600480525,14.05987112,0.07,2
1,Kentucky,Lexington,41365,MSSUNSTRA-C12*,41885,231,3.66,699,372,2885.96,730.1,14.86746211,0.3559327261081755,14.76089444,0.07,4
2,Wisconsin,Lexington,4/5/2016, AFX h134092 ,9/15/2017,227,3.02,1016,380,2310.16,619.5,21.5581179,5.424883179547657,28.3341204,0.08794434749538832,5
3,Kentucky,Lexington,3/31/2015, SW 4351* ,42249,242,3.64,930,388,4823.96,440.8,21.63526748,14.133616247162799,12.53341632,0.07,1
4,Kentucky,Arlington,40664,LS 905,9/14/2017,228,2.62,130,402,3169.45,611.2,5.53,1.5331516307736703,26.29426989,0.27945469464610234,4
5,Kentucky,Marshfield,41730, AFX 103009 ,9/19/2016,256,6.97,130,44,3473.18,516.7,5.53,2.402670486209209,13.24747955,0.3318083298696278,3
6,Wisconsin,Lexington,41730,55Q27,9/15/2017,244,7.88,537,393,2504.68,699.5,5.53,1.4435747848595215,16.25447647,0.07,4
7,Kentucky,Lexington,41730,Caliber,8/12/2013,228,1.78,130,59,2484.16,1043.2,15.77674175,18.87832738,29.25310714,0.11057182250633582,1
8,Kentucky,Lexington,41730,Withstand,9/14/2017,248,7.36,214,13,2853.43,1043.2,5.53,7.8030366844279575,29.25310714,0.09763385638479039,8
9,Wisconsin,Arlington,4/12/2018,Vernal,9/14/2017,249,4.44,770,49,3058.36,109.7,7.72817587,17.717611786012323,16.93612185,0.0845383633551596,7
10,Kentucky,Lexington,8/9/2012,FSG 415BR,41890,231,3.41,652,399,2047.63,849.6,17.86092334,2.2574731213973527,29.25310714,0.5385011624485784,1
11,Wisconsin,Lexington,3/31/2015,LS 905,9/14/2017,252,7.69,130,361,4823.96,671.4,5.53,18.87832738,26.64740321,0.07482306277631304,1
12,Kentucky,Marshfield,41730,X13-9202B,9/13/2018,239,7.74,130,401,3553.79,884.5,5.53,18.87832738,26.17616687,0.09334492633499583,2
13,Kentucky,Lexington,3/31/2015,DG 4210,42251,258,2.57,136,385,3142.3,710.2,6.69659787,6.8269486707120235,10.92,0.2618406025315185,2
14,Kentucky,Lexington,4/12/2018,LH 9700,41885,256,6.69,536,79,4823.96,833.3,5.58849416,17.75415769432235,25.82830887,0.07,3
15,Wisconsin,Lancaster,41365,55V50,41890,224,8.35,209,397,4823.96,458.6,15.54852929,15.069278341586541,13.75498724,0.09903393596910122,2
16,Kentucky,Lexington,41730,Ameristand 427TQ,9/13/2018,259,10.49,207,1,4365.68,818.3,15.07990196,18.87832738,16.39998452,0.08902614252325909,7
17,Wisconsin,Lancaster,41365,55V50,41919,242,7.7,130,370,4566.68,571.6,7.51102906,18.87832738,12.27629487,0.07,3
18,Wisconsin,Lexington,4/5/2017,Saranac AR,9/15/2017,231,6.17,130,402,4382.89,505.7,5.53,18.87832738,13.84228733,0.07,3
19,Kentucky,Lexington,8/9/2012,LS 905,9/19/2016,227,1.53,168,368,3286.1,556.3,8.94434279,7.538744502143261,29.25310714,0.1017946193884567,5
20,Kentucky,Lexington,41730,msSunstra-145159*,9/12/2018,228,3.54,184,360,2656.6,535.6,6.00053919,2.7911929158371103,26.74487182,0.07,1
21,Wisconsin,Arlington,3/31/2015,LS 905,9/14/2017,257,4.51,847,397,4823.96,561.5,6.02835036,1.327074137566648,29.25310714,0.3175432727571794,3
