,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Class
0,Wisconsin,Lexington,8/9/2012,FSG 424,9/14/2017,242,2.93,1335,356,4763.38,1035.3,23.40958653,18.87832738,10.92,0.2821001573097837,3
1,Wisconsin,Arlington,42095,Mariner IV,8/12/2013,255,7.7,1200,332,4232.82,912.6,7.13167122,16.22286012601645,17.45692503,0.2462979002865202,1
2,Wisconsin,Lexington,41133,Mssunstra-C16,9/18/2014,245,7.28,1168,336,4303.22,743.6,23.79017857,6.739715538305081,27.36112638,0.3045645199377741,2
3,Wisconsin,Arlington,4/12/2018,Arc,9/14/2017,242,7.81,739,324,4713.84,751.3,11.96836292,9.061699988514487,29.25310714,0.07,1
4,Wisconsin,Arlington,42095,55Q27,41886,243,7.13,746,1,2907.88,705.4,10.19525473,9.243660883579462,12.91780913,0.26413805836833426,2
5,Wisconsin,Arlington,8/9/2012,54Q14,42249,238,2.85,394,46,4000.46,651.2,21.94849537,3.326430938185545,26.81399149,0.3085814647165926,3
6,Kentucky,Arlington,8/9/2012,LS 905,9/13/2018,229,6.87,403,329,4402.24,396.0,8.86792008,14.407196674977612,29.25310714,0.3416680954415109,2
7,Kentucky,Lexington,41730,Evermore,41890,224,7.4,482,17,4823.96,289.1,9.93307561,0.6425000841940701,26.49038319,0.27996445265902203,1
8,Kentucky,Lexington,3/31/2015,HYBRIFORCE-3400QR**,41890,254,5.26,247,331,2653.98,648.4,12.66502111,17.535120955705164,16.53085557,0.07843516790522295,1
9,Wisconsin,Marshfield,8/9/2012,BYS5028,9/17/2015,254,6.03,1390,347,4169.11,603.4,18.41728457,18.853535202139216,13.2125005,0.5747992794363267,1
10,Wisconsin,Lexington,41365,Buffalo,8/20/2018,246,3.53,837,56,4431.39,728.4,8.48983069,8.342727268410183,13.31954989,0.07,2
11,Wisconsin,Marshfield,4/5/2016,AFX h134090,9/12/2018,243,10.6,577,357,4823.96,659.9,11.5254729,1.6812752240224815,25.99727378,0.23643071601630872,1
12,Kentucky,Lexington,41730, AFX  095026* ,42249,255,5.52,714,43,4530.66,980.6,10.13175967,16.596517969845934,29.25310714,0.23016581834481914,3
13,Wisconsin,Lexington,4/5/2017,Nuton,41886,251,7.33,1422,5,4479.16,725.8,11.68052516,10.108237594703969,17.18944188,0.295669527828119,1
14,Wisconsin,Lexington,40664,Mssunstra-D16,42249,239,2.96,2225,355,4823.96,717.5,9.61172639,10.774779811134595,16.02180301,0.28748741273903305,3
15,Kentucky,Arlington,41730,AFX 095023,9/16/2015,245,10.6,438,1,4823.96,308.9,23.1571476,14.322188549664624,16.66112836,0.25143703583758864,3
16,Wisconsin,Lexington,4/5/2016,Evermore,9/19/2016,250,4.4,245,363,4517.35,748.1,6.99393456,10.83528493618917,16.21077925,0.38219573908822596,3
17,Kentucky,Marshfield,41730,DSD06-M*,41885,245,3.95,381,1,2736.57,798.2,23.79017857,3.7715315545263928,21.74470389,0.6483227764135698,1
18,Kentucky,Lexington,41365,Fierce,41889,253,1.79,640,78,4823.96,236.0,11.30304034,-0.2278689502351734,29.25310714,0.2153262754456,3
19,Wisconsin,Lexington,40664,GA-505,41890,240,10.6,1446,57,4298.62,475.1,23.79017857,13.865665422596184,21.93434145,0.2589108998227511,2
20,Wisconsin,Lexington,3/31/2015,WL 365HQ,41919,263,7.28,2225,1,4823.96,621.7,20.43777706,16.894592468963985,16.64213462,0.07,4
21,Kentucky,Marshfield,41730,Contender,9/15/2017,246,2.58,1316,370,4823.96,768.0,23.79017857,9.969359354706118,29.25310714,0.2093069656274186,1
22,Kentucky,Marshfield,8/9/2012,vernal,41919,262,8.79,1363,327,4237.37,623.1,15.62988095,2.0852383747202143,12.6156243,0.34057898693596833,3
23,Wisconsin,Lexington,4/5/2016,5312,9/17/2015,241,4.86,496,1,4823.96,177.6,23.79017857,18.87832738,26.76212822,0.28947349725616467,1
24,Wisconsin,Lexington,3/31/2015,Nuton,41886,230,7.45,1584,1,4819.56,702.7,11.49118395,0.98014640578338,16.44886096,0.07812341056113407,2
25,Wisconsin,Lexington,41133,Phoenix,9/12/2018,244,6.06,715,304,4066.24,341.0,20.06923728,18.87832738,15.22198207,0.7,3
26,Wisconsin,Lexington,4/5/2016,Phoenix,41885,263,5.74,2225,1,4421.67,775.9,9.37601759,-0.53,29.25310714,0.23334595143955417,1
27,Kentucky,Arlington,42095,HybriForce 3400,8/12/2013,229,7.44,697,362,3135.64,636.3,19.12652833,18.87832738,14.414696,0.11310961447492564,1
28,Kentucky,Arlington,3/31/2015,AFX h134090,41919,245,4.52,597,383,2987.21,109.7,10.9472678,0.495498496149428,14.55747033,0.07,2
29,Wisconsin,Lexington,40664,AFX103009,41885,251,3.96,1167,334,4823.96,237.5,7.41156405,18.31118604326858,17.71699464,0.11037143202771107,1
30,Wisconsin,Lexington,4/5/2016,HybriForce 3400,41889,243,2.29,888,346,4823.96,779.6,14.67362464,18.367339214273173,11.65377666,0.21923108201290936,4
