,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Class
0,Kentucky,Lexington,4/5/2016,Caliber,9/19/2016,257,2.63,130,1,2680.42,543.2,21.78468945,16.174242273586955,27.31173994,0.28169692943667785,1
1,Wisconsin,Arlington,41365,55V50,41885,244,5.71,428,366,4597.78,798.7,6.11672696,1.5869778722123558,10.92,0.07484140384261836,2
2,Wisconsin,Marshfield,42095,55Q27,42243,227,4.63,130,4,2834.83,495.8,16.75263807,10.596012979959298,25.22583809,0.08098933645560616,1
3,Kentucky,Lexington,8/9/2012,Ameristand 403T,9/19/2016,259,5.79,958,368,4730.27,812.8,19.67128177,15.131445516845634,26.63237534,0.2861536377844643,1
4,Wisconsin,Marshfield,41730,55V50,42240,236,5.77,530,366,2483.73,800.2,6.94471581,1.9684701505665911,13.02898743,0.0890228819378912,2
5,Kentucky,Lexington,3/31/2015,Saranac AR,9/14/2017,259,1.86,179,1,2830.27,431.4,21.66299274,16.922165637253595,26.07079598,0.28511862464301835,1
6,Wisconsin,Arlington,40664,55V50,41885,248,6.58,929,365,4661.71,802.2,7.20899891,0.5515003916574787,11.8895762,0.07388061605172551,2
7,Wisconsin,Marshfield,41730,55V50,41890,246,2.9,197,4,2981.01,447.1,15.16126335,10.719228882493347,23.24860673,0.6922321729290378,1
8,Wisconsin,Marshfield,41365,55V50,41919,244,5.59,554,364,2828.41,815.4,20.42323882,-0.53,24.29959854,0.0749336062194329,2
9,Kentucky,Lexington,8/9/2012,Caliber,9/19/2016,261,6.46,1026,367,3099.98,1043.2,20.36179633,16.976913399500617,26.01691495,0.28919633528913913,2
10,Wisconsin,Arlington,41730,55V50,42251,245,7.16,613,366,4638.33,934.6,8.83606475,0.6821073072204155,12.64454184,0.08143781835572622,3
11,Kentucky,Lexington,4/5/2016,Caliber,9/19/2016,262,5.4,969,362,3407.57,991.4,21.42590998,17.96934218181996,27.32809332,0.28245694211805056,3
12,Kentucky,Lexington,8/9/2012,55V50,9/19/2016,258,5.7,868,367,4788.55,789.8,21.42839481,16.295935960544305,26.220771,0.29036218174085293,2
13,Wisconsin,Marshfield,41730,55Q27,42240,228,4.54,471,365,4714.17,806.9,8.20103371,-0.53,12.19202884,0.0786132075941146,1
14,Wisconsin,Marshfield,41730,55Q27,42240,235,6.01,131,365,4604.66,707.6,7.51312506,1.8311894250725629,11.86834896,0.07,1
15,Wisconsin,Arlington,41365,55V50,42251,247,6.4,465,367,4709.03,702.8,5.712732,-0.0252447811719112,11.74236071,0.07628863576783286,2
16,Wisconsin,Arlington,41730,55V50,42251,246,6.17,542,364,4756.77,778.3,5.56652838,0.42953126526688856,12.35392672,0.07515306755422992,2
17,Kentucky,Lexington,3/31/2015,Saranac AR,9/14/2017,231,7.46,139,1,3346.93,790.9,19.27960147,10.066706515137106,25.6324218,0.2876108976957842,1
18,Wisconsin,Arlington,41730,55V50,41886,245,2.64,148,1,2957.82,385.9,15.40012007,9.547540265062038,22.97443971,0.08070606838244086,1
19,Wisconsin,Marshfield,41730,55Q27,42240,246,5.56,131,366,4689.3,738.6,6.01070643,-0.53,11.49989003,0.07288952048287235,1
20,Wisconsin,Marshfield,41730,55V50,41890,249,1.83,257,1,3003.17,521.2,19.53021239,11.15654356273418,24.335242,0.07655039567422754,1
21,Kentucky,Lexington,3/31/2015,Contender,9/19/2016,255,2.82,218,2,2878.36,983.7,19.16521855,16.825100445869165,27.08866279,0.2777667482730728,1
