,Unnamed: 0,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Harvested in Sown Year,First Date of Season,Percent Cover (%),Unnamed: 19,Class
0,1193,Kentucky,Lexington,8/9/2012,55V50,9/17/2015,189,2.02,1175,27,786.31,123.6,24.374593751466364,6.001068306720519,26.87140949629905,0.2646778674723629,0,0,87.84411414573717,,2
1,1153,Kentucky,Lexington,3/31/2015,Phoenix,5/6/2016,223,0.49,205,27,476.88,188.9,21.753733925892675,8.517857559769325,26.751602300355536,0.2480743476655155,0,0,79.15160244862678,,2
2,1679,Kentucky,Lexington,4/5/2016,Ameristand 427TQ,9/17/2015,127,0.7,642,32,608.89,85.4,23.071891395869702,15.24646512476333,26.48355659444854,0.3303158798971303,0,0,70.06484866267203,,2
3,1679,Kentucky,Lexington,4/5/2016,Saranac AR,5/2/2017,230,0.93,229,27,511.35,44.8,23.650012959835976,20.98888889,26.92516390647667,0.2413610205087851,0,1,85.85869704617683,,1
4,1679,Kentucky,Lexington,4/5/2016,CW 065030,5/6/2016,196,0.5,524,38,651.04,136.4,20.677873174165107,13.821628905283932,24.676410026426765,0.3141386519552997,0,0,99.30010290403149,,2
5,1171,Kentucky,Lexington,4/5/2016,Saranac AR,9/17/2015,126,1.36,214,27,686.85,159.9,19.96237631860523,6.191440162610028,26.487749869031145,0.36536816304026537,1,0,97.0866474496471,,1
6,1403,Kentucky,Lexington,8/9/2012,Ameristand 403T,7/14/2016,264,0.4,1480,27,620.59,156.1,22.511498173885347,18.580473572541077,22.61907685263934,0.3292263213380929,0,1,98.95785139065048,,2
7,1018,Kentucky,Lexington,8/9/2012,Saranac AR,6/9/2016,130,0.22,509,27,476.88,46.0,22.283232834258307,18.939756661618915,26.468523525798197,0.3311237649090625,0,0,100.0,,2
8,1617,Kentucky,Lexington,4/5/2016,Caliber,7/8/2017,198,0.51,324,27,668.43,65.5,23.075236889492924,19.987073644579212,15.91632653,0.2541926674768935,0,0,77.03217463395703,,1
9,1275,Kentucky,Lexington,8/9/2012,GA-505,8/8/2017,191,0.82,168,27,617.83,112.8,22.674699419646995,19.709217719016742,25.970919813139812,0.26316454059183686,0,1,96.35776466107404,,1
10,1157,Kentucky,Lexington,4/5/2016,FSG-426,9/16/2015,188,0.81,471,27,648.94,64.3,20.71223980165284,14.556993823960628,27.77437417052357,0.3756573639081472,0,0,,,1
