,Unnamed: 0,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Harvested in Sown Year,First Date of Season,Percent Cover (%),Unnamed: 19,Class
0,996,Kentucky,Lexington,8/9/2012,Arc,8/12/2013,256,0.52,1757,33,679.24,163.7,19.30045349301549,14.063125455495248,24.03874562170246,0.3387389774668188,0,0,84.93372076712524,,1
1,1551,Kentucky,Lexington,3/31/2015,Saranac AR,7/8/2017,189,0.79,341,34,664.23,112.4,22.70470859263818,18.247333449415272,27.42036077464923,0.28115720418715706,0,0,93.40731032391692,,2
2,1240,Kentucky,Lexington,8/9/2012,Saranac AR,8/8/2017,189,0.92,1876,29,679.59,183.0,24.31510813522145,17.85791135859374,28.40420495216806,0.26916454811501483,0,0,79.99589314245232,,1
3,1322,Kentucky,Lexington,8/9/2012,Saranac AR,7/8/2017,190,1.1,1935,31,694.39,116.7,22.59047319825225,17.1959541645368,27.885146812159572,0.26494914652066465,0,0,66.08238694686045,,2
4,913,Kentucky,Lexington,8/9/2012,Caliber,7/16/2015,196,1.35,228,31,596.48,90.3,22.72569912766751,19.18944919779715,28.061887127206003,0.2059846389139538,0,0,97.72824261503577,,2
5,1339,Kentucky,Lexington,8/9/2012,Caliber,7/8/2017,192,0.97,433,31,719.95,166.3,22.85397584106829,18.234473862059037,27.679386159741213,0.2736613075471686,0,0,88.92814736759453,,2
6,1431,Kentucky,Lexington,8/9/2012,Saranac AR,8/13/2018,261,0.47,1312,33,708.7,143.6,22.779965053662394,13.704218937994735,27.76901661934347,0.2545359660119177,0,0,96.91106227245534,,2
7,1270,Kentucky,Lexington,8/9/2012,Caliber,8/8/2017,223,0.91,1707,31,651.75,110.3,23.348020698476763,18.769658203174142,27.070525455568898,0.28401709045061296,0,0,94.89141991650118,,2
8,899,Kentucky,Lexington,8/9/2012,Evermore,7/13/2016,192,1.05,1190,32,672.63,117.5,23.352089530735373,18.20525671521021,28.461817116266424,0.20573529399999999,0,0,91.78516560708442,,3
9,1203,Kentucky,Lexington,8/9/2012,Saranac AR,7/8/2017,259,0.86,1759,33,650.77,75.7,22.34244555559059,17.03984300389307,27.387244953716046,0.2753711183681505,0,0,94.15706981657407,,2
10,1502,Kentucky,Lexington,4/5/2016,Ameristand 403T Plus,8/13/2018,226,1.05,323,36,628.77,97.1,23.63504331036286,18.50025682799817,29.269293086516925,0.23625996247110806,0,0,90.23100483811211,,2
11,1198,Kentucky,Lexington,8/9/2012,Saranac AR,8/13/2018,225,1.04,1918,33,689.04,97.2,24.313479443267273,17.50606747120762,28.037619200078506,0.2532626483225461,0,0,92.9743896434042,,1
12,1054,Kentucky,Lexington,4/5/2016,Saranac AR,5/6/2016,126,1.82,459,218,826.58,113.4,12.350350230351168,5.787895291385274,18.669285136926877,0.31028805858538433,0,1,97.1775507550297,,2
13,1660,Kentucky,Lexington,4/5/2016,NF11ALF006,6/13/2018,190,1.26,169,33,772.73,86.2,22.779816042112426,18.4155380695698,27.393528913669304,0.26566944495381956,0,0,87.73840865499879,,2
14,1412,Kentucky,Lexington,4/5/2016,Caliber,7/10/2018,226,0.61,262,29,616.87,168.6,23.584716873126084,20.10721326064863,30.391689193293924,0.27267357649310886,0,0,97.08664265004538,,2
15,933,Kentucky,Lexington,8/9/2012,4030,7/13/2016,197,1.07,1333,35,718.47,118.4,23.749727634092586,18.27801277975077,27.874579251135344,0.28370601368668147,0,0,95.8941651526677,,2
16,851,Kentucky,Lexington,8/9/2012,CW 065030,8/12/2013,224,1.25,2225,33,699.46,211.5,22.164197228668446,17.059678515908402,28.058255614799023,0.2829445219713575,0,0,94.98323024850764,,2
17,1377,Kentucky,Lexington,8/9/2012,Saranac AR,9/14/2017,258,0.72,1614,34,670.53,77.0,22.81619111740853,13.25950544467397,27.257241464100037,0.2849741832362435,0,0,93.58963382094022,,2
18,1345,Kentucky,Lexington,8/9/2012,Caliber,8/18/2016,227,0.53,154,30,688.78,168.8,23.902618620532753,17.653129390873556,30.43089875014787,0.27205880956161593,0,0,90.88545725838816,,1
19,1299,Kentucky,Lexington,3/31/2015,Caliber,7/8/2017,257,0.73,247,31,537.91,133.6,23.008805330767466,17.962557104414145,27.3940447290296,0.31496437069237254,0,0,92.57878773879054,,1
20,1531,Kentucky,Lexington,4/5/2016,Caliber,7/8/2017,189,0.97,89,33,628.29,132.0,22.551611183197334,17.30455640633591,27.68366987604613,0.2670712728601361,0,0,94.45857914765172,,2
21,1013,Kentucky,Lexington,8/9/2012,Evermore,9/16/2015,256,0.5,1069,30,680.17,97.9,22.841096370556677,18.674254967788936,27.046980802995197,0.22658973128686327,0,0,93.29665335373197,,1
22,877,Kentucky,Lexington,8/9/2012,Evermore,7/13/2016,158,1.6,759,35,787.25,105.9,23.10957248243093,17.568971423725632,27.87398345315531,0.3166367305358549,0,0,100.0,,2
23,1555,Kentucky,Lexington,4/5/2016,Saranac AR,5/10/2018,134,0.54,161,238,797.04,239.1,12.155386146471116,5.925794532307967,17.898181710502968,0.26947840639015397,0,1,94.44619017466587,,1
24,1267,Kentucky,Lexington,8/9/2012,Saranac AR,6/11/2018,194,1.09,1333,31,725.96,88.8,23.064816356655136,17.10716820898183,27.362033359526865,0.2654218484004771,0,0,92.5335124743037,,2
25,1324,Kentucky,Lexington,8/9/2012,Saranac AR,7/8/2017,191,0.96,1936,34,712.27,109.3,22.258742981338738,18.07342500531972,27.17970401039683,0.2569640328976903,0,0,92.17941049672781,,2
26,1167,Kentucky,Lexington,8/9/2012,Saranac AR,8/13/2018,226,0.91,1403,36,669.69,67.2,22.954463660767516,17.288684394354224,28.157684620075056,0.27660208224535754,0,0,90.02788939190631,,1
27,1639,Kentucky,Lexington,4/5/2016,Ameristand 403T Plus,7/8/2017,255,0.7,532,34,511.06,155.5,18.926632437574046,12.722843558571723,23.751960250581327,0.3077521081195336,0,0,92.01614632732374,,1
28,1433,Kentucky,Lexington,8/9/2012,Caliber,5/2/2017,191,1.92,1473,35,696.43,117.7,23.995002876139086,19.317847753605623,30.11542063138491,0.2680640057889676,0,0,92.1601091571284,,2
29,1276,Kentucky,Lexington,8/9/2012,Saranac AR,9/12/2018,255,0.52,1358,33,533.62,149.4,22.440035511727984,17.97973557323378,27.16871711634404,0.3328984229349486,0,0,92.77894150610665,,1
30,1607,Kentucky,Lexington,4/5/2016,Caliber,6/13/2018,194,1.32,184,35,701.71,123.4,22.970385994451064,17.731110516176738,27.732536165169574,0.2451010082894891,0,0,89.52146828643357,,2
