,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Class
0,Kentucky,Lexington,8/9/2012,Caliber,9/14/2017,258,5.62,187,361,3163.53,528.5,20.48505132,13.941881955887833,25.37252047,0.2819271547309849,1
1,Wisconsin,Arlington,41365,55V50,42251,245,5.45,910,369,4745.25,688.9,5.8481967,0.8841874378369887,12.28918281,0.07786209293413228,2
2,Kentucky,Lexington,8/9/2012,Caliber,9/15/2017,256,5.29,832,360,3401.61,791.3,21.19417533,15.341804013645563,25.32608571,0.2924608542357852,2
3,Wisconsin,Arlington,41730,55V50,41886,248,6.74,221,1,2591.19,245.0,15.74142571,11.047510015162324,23.419968,0.07,1
4,Wisconsin,Arlington,41730,55Q27,41886,249,5.39,507,362,3098.74,779.5,7.15435366,1.3487203776641186,10.92,0.07366776321739509,1
5,Wisconsin,Marshfield,41730,55V50,42240,244,5.05,580,364,4546.63,779.0,6.5913038,1.5924472888450607,11.63108893,0.07868052380849513,1
6,Wisconsin,Marshfield,41365,55V50,41885,273,5.91,1056,366,4823.96,869.9,5.54491015,0.3679774066553727,12.21197028,0.07824697315348791,2
7,Wisconsin,Arlington,40664,55V50,41885,247,5.03,970,363,4676.48,714.1,6.37325369,-0.53,11.45597931,0.07947447743542485,2
8,Wisconsin,Arlington,41730,55V50,41885,245,7.54,454,363,4823.96,725.8,21.32021392,1.7191797857774027,25.66762686,0.07766151854687578,2
9,Wisconsin,Lexington,41730,55V50,9/15/2017,244,9.87,493,363,3235.66,779.2,18.66197178,0.27108696201042437,24.06026104,0.08375098515470088,2
10,Wisconsin,Arlington,41730,55V50,42251,246,5.81,560,362,4598.3,730.5,6.82864158,1.4547544695315808,24.91512257,0.08108399294356641,2
11,Wisconsin,Marshfield,41730,55V50,42613,237,4.89,925,362,4663.35,1010.1,8.70920573,2.5765668614596935,13.68704375,0.0775130303158597,2
12,Wisconsin,Marshfield,41730,55V50,9/19/2016,243,7.24,130,6,2998.06,494.7,20.46341628,11.419648758134128,24.63130335,0.0739165173439837,1
13,Wisconsin,Arlington,41365,55V50,41885,247,6.03,470,368,4724.87,771.8,8.52839331,0.3838545657342458,12.22294556,0.07957742541714054,2
14,Kentucky,Lexington,8/9/2012,Caliber,9/19/2016,258,5.08,1016,367,2646.45,447.8,20.50086701,14.877709929129468,25.55164853,0.2846455974946851,1
15,Kentucky,Lexington,4/5/2016,Caliber,9/14/2017,261,2.01,196,359,3077.3,892.1,19.63850185,14.813570716377024,26.68735524,0.2836271411491211,1
16,Kentucky,Lexington,41730,55V50,9/15/2017,225,8.91,546,364,3006.59,800.5,20.44073274,14.945567849276975,24.89774766,0.2924780953570639,2
17,Kentucky,Lexington,8/9/2012,55V50,41919,260,5.09,1147,361,3163.39,783.6,19.42356679,13.558176365014264,24.54163213,0.2901220435307794,2
18,Kentucky,Lexington,8/9/2012,Caliber,9/15/2017,254,6.05,525,363,3290.43,830.3,20.5491123,16.023092534481986,23.71601109,0.29367299273975084,2
19,Wisconsin,Arlington,41133,5312,42251,248,5.88,1015,363,4643.05,819.2,6.51750176,-0.53,12.03932745,0.07238442195177235,2
20,Wisconsin,Arlington,41730,55V50,42613,232,8.95,454,365,4734.35,997.4,7.08643797,3.0606642096877144,12.16271556,0.07887822164540166,2
21,Wisconsin,Arlington,41730,55Q27,41886,244,5.65,192,1,2611.22,109.7,16.66156663,10.956665955590246,23.65898392,0.07567630910544698,1
22,Wisconsin,Marshfield,41730,55Q27,42240,232,4.79,130,5,2695.66,506.0,16.23037252,10.723529096008887,24.16805735,0.07414129171161245,1
23,Kentucky,Lexington,8/9/2012,Caliber,9/14/2017,260,5.34,570,361,3383.07,753.8,22.04826179,14.262661426487881,24.47448168,0.2863458700959124,2
24,Wisconsin,Marshfield,41730,55Q27,42240,236,5.28,507,365,4710.11,802.1,6.12284977,1.7929966260844443,11.6724876,0.08506410019624602,2
25,Kentucky,Lexington,4/5/2016,Evermore,9/14/2017,256,5.72,522,361,4644.68,713.3,21.51898373,16.51570048843541,25.96903978,0.2825089361796022,2
26,Wisconsin,Arlington,41730,55V50,41890,245,6.75,552,362,2703.46,742.5,20.59895284,10.83724676266951,24.58579467,0.07753777948898377,2
27,Kentucky,Lexington,3/31/2015,Caliber,9/14/2017,259,5.66,1277,365,2940.07,796.5,21.24695764,15.642897988595433,25.43394374,0.2906683661973819,1
28,Wisconsin,Arlington,41365,55V50,41885,245,4.75,981,364,4759.22,803.3,6.55491945,1.037699366115221,11.89178746,0.07630246235264855,2
29,Kentucky,Lexington,8/9/2012,Contender,9/12/2018,255,5.15,1056,366,3228.49,819.0,21.08503599,15.941062288077118,24.92186323,0.29355231962367584,2
30,Wisconsin,Arlington,41730,55Q27,41886,245,5.01,130,4,4638.67,132.1,17.15907259,10.770572638212267,11.28473948,0.07297859042144295,1
