,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Class
0,Wisconsin,Marshfield,41365,55V50,42240,236,3.29,457,363,4723.82,782.3,7.34514429,0.45699334042054396,24.26318912,0.07688232469272285,1
1,Wisconsin,Marshfield,41365,55V50,42240,230,5.16,1041,363,4712.25,794.0,6.0994122,0.47991615471304816,12.28401329,0.08226615438230556,2
2,Wisconsin,Marshfield,41730,55V50,42240,240,4.52,133,4,2945.39,751.5,17.16209197,10.445720824402034,22.31522655,0.08224830408769343,2
3,Wisconsin,Arlington,41730,55V50,42249,245,9.92,459,363,4722.76,765.4,7.55195511,2.901454164377417,12.83559706,0.07433761726426039,2
4,Wisconsin,Marshfield,41730,55V50,42613,231,6.5,477,364,4627.12,1043.2,7.82876578,1.935700510847155,13.06442054,0.08074230398448852,2
5,Wisconsin,Marshfield,41730,55V50,41890,247,1.88,192,1,3153.97,425.3,15.39394728,10.76048011664658,23.04809702,0.07376991338106624,1
6,Wisconsin,Arlington,41133,5312,42251,245,4.39,1195,362,4697.36,809.6,6.45330488,2.6481134518480465,11.04792678,0.07709118558685855,2
7,Wisconsin,Marshfield,41730,55V50,42240,234,6.16,465,365,4770.76,797.4,7.85031471,2.5597586302062467,11.99245022,0.07956279927352562,2
8,Kentucky,Lexington,8/9/2012,Caliber,9/15/2017,259,5.08,482,362,3316.13,690.6,21.60902285,15.306637666609227,26.00308163,0.28103252977392923,2
9,Wisconsin,Arlington,41365,55V50,41885,246,6.35,550,363,4665.72,804.1,6.31446451,1.4825794534658445,10.96791696,0.0714828528398385,2
10,Kentucky,Lexington,42095,Saranac AR,9/14/2017,243,2.75,288,1,2703.84,593.9,21.84380858,16.557547161682127,24.45198053,0.2824701391368272,1
11,Kentucky,Lexington,8/9/2012,Caliber,9/14/2017,261,5.77,196,1,3093.51,571.9,21.41882402,16.038692192332395,24.91604668,0.2920281118912508,1
12,Wisconsin,Arlington,41730,55Q27,42251,246,4.74,528,365,4671.54,851.9,5.7584635,0.7822683002371975,11.9016785,0.07702318459600173,2
13,Kentucky,Lexington,8/9/2012,Saranac AR,9/14/2017,259,2.72,161,1,3266.38,551.5,21.36032051,16.09792727763964,24.26202189,0.28605553974011866,1
14,Kentucky,Lexington,4/5/2016,Saranac AR,9/14/2017,255,2.48,130,2,2889.72,1043.2,19.84206607,16.618018113676765,24.35751092,0.286418793729217,1
15,Wisconsin,Arlington,41730,55V50,42249,247,6.46,577,365,4606.76,760.2,6.8450948,0.6442052300275224,10.92,0.07809695305265119,2
16,Wisconsin,Lexington,41365,55V50,42240,238,5.22,994,364,4768.62,769.6,6.99901222,0.38070790411108035,12.30044824,0.07633377143482892,3
17,Wisconsin,Arlington,41730,55V50,42613,236,7.24,576,365,4769.25,976.9,7.39122957,3.5111578074809415,12.63047256,0.07951109876977243,2
18,Wisconsin,Arlington,41730,55V50,41886,247,3.13,148,1,2768.57,109.7,15.11166163,11.202238593081193,23.22116058,0.07,1
19,Wisconsin,Marshfield,42095,55V50,42613,233,2.53,170,3,4674.87,149.1,16.43515365,0.6205326240766347,25.05249384,0.07381976427887427,1
20,Kentucky,Lexington,8/9/2012,55V50,9/19/2016,256,5.04,1060,361,4736.78,802.4,20.25157879,14.889411961716569,24.76985266,0.2847942865529846,2
21,Wisconsin,Marshfield,41730,55V50,8/12/2013,231,5.85,514,1,2918.61,805.5,17.81367226,11.131265196551961,25.28969616,0.07921987377826417,1
22,Wisconsin,Marshfield,41730,55V50,41890,265,2.85,130,1,2861.58,346.3,15.72661666,10.4656354137186,22.42310355,0.08160252064649505,1
23,Kentucky,Lexington,42095,Saranac AR,9/19/2016,239,1.66,130,4,2616.72,503.9,19.86589187,16.700137561101826,24.0668437,0.27816036125062216,1
24,Kentucky,Lexington,8/9/2012,Caliber,9/12/2018,257,5.96,1802,364,3119.68,816.4,20.83041295,16.66412830869934,25.14584586,0.2938229640055296,1
25,Kentucky,Lexington,8/9/2012,Saranac AR,9/12/2018,257,5.82,1013,362,3451.28,799.3,19.91987298,14.836371481564717,26.06768412,0.29361702829247727,2
26,Kentucky,Lexington,8/9/2012,Caliber,9/19/2016,258,6.73,488,365,3044.8,511.2,21.99763513,15.20422408305203,25.07082669,0.2859859507242606,2
