,Annual Avg Yield,Annual Avg Min Temp,Annual Avg Max Temp,Total Accumulated Rain,Total Accumulated Radiation,Class,avg,std,num stds
0,1.531405622,2.648834305,15.76536557,4122.37,437870.0,1,1.452725263,0.429985311,0.222786622
1,1.368340663,3.424623399,16.10285977,4724.44,1057103.0,1,1.452725263,0.429985311,-0.616997974
2,1.649638739,1.221273705,13.55772136,5665.4,1092607.0,1,1.452725263,0.429985311,-0.415987819
3,1.606207967,2.827791814,15.49688962,2901.78,477864.0,1,1.452725263,0.429985311,1.937226168
4,1.131361157,1.393783483,15.8805737,5585.37,1082586.0,1,1.452725263,0.429985311,-0.774433707
5,1.270924629,3.695707162,16.4612089,9338.75,1033074.0,1,1.452725263,0.429985311,-1.011628798
6,1.131283897,1.43829505,15.13364297,5104.03,1086674.0,1,1.452725263,0.429985311,-0.877421231
7,1.487861083,3.087414439,16.21049961,5103.54,1089356.0,1,1.452725263,0.429985311,-0.659410233
8,1.573653573,3.307131914,15.87811029,3034.57,486337.0,1,1.452725263,0.429985311,0.273624962
9,1.422487828,1.326773494,15.73978152,5954.74,1031629.0,1,1.452725263,0.429985311,0.307196362
10,1.673421672,3.711226522,15.65941498,5035.39,535055.0,1,1.452725263,0.429985311,1.047573757
11,1.198685131,1.490452002,15.5058276,6181.62,584389.0,1,1.452725263,0.429985311,-0.093828174
12,1.104521665,3.376746663,15.99968005,2526.97,1055314.0,1,1.452725263,0.429985311,-1.074605759
13,1.0075422,3.089833334,16.23807141,7224.49,1034998.0,1,1.452725263,0.429985311,-1.008711824
14,2.066422937,3.215278757,15.62323896,5860.14,1036655.0,1,1.452725263,0.429985311,0.090707164
15,1.334162844,3.165632157,16.16940915,2668.57,519063.0,1,1.452725263,0.429985311,-0.487098907
16,1.43190984,3.668633251,15.78805752,2450.0,465355.0,1,1.452725263,0.429985311,0.282916196
17,1.495403036,3.414601365,16.25409253,2438.11,478578.0,1,1.452725263,0.429985311,-0.479777488
18,1.340409082,3.788124351,16.66537447,5044.72,1078172.0,1,1.452725263,0.429985311,-0.594721553
19,1.408191854,3.072660203,15.41311899,6024.47,1069874.0,1,1.452725263,0.429985311,-0.277197131
20,1.365026082,3.410880771,16.29240869,9786.74,1483903.0,0,1.452725263,0.429985311,-1.023660176
21,2.492479054,3.7737322,15.36868075,9445.1,500128.0,2,1.452725263,0.429985311,2.074349658
22,1.326406863,3.48693682,16.65744495,2339.63,1049062.0,1,1.452725263,0.429985311,-0.562159237
23,0.941206256,1.217112546,12.6354579,5776.4,1023469.0,1,1.452725263,0.429985311,-0.888247241
24,1.468466576,3.46533128,15.93062455,6459.27,522072.0,1,1.452725263,0.429985311,0.140726406
25,1.110645504,3.252520895,15.57348872,4909.86,496534.0,1,1.452725263,0.429985311,-0.672747079
26,1.445764572,3.072261789,13.65879428,5561.17,814281.0,1,1.452725263,0.429985311,-0.68246824
27,1.340418453,1.462540907,15.70744658,4988.11,1081485.0,1,1.452725263,0.429985311,-0.696634253
28,2.020076625,3.431404349,15.78308536,10103.97,500496.0,2,1.452725263,0.429985311,1.325601662
29,1.246981857,3.037517012,15.61736012,2146.8,424461.0,1,1.452725263,0.429985311,0.59888653
30,1.803835407,2.906721524,15.03414062,2985.97,544946.0,1,1.452725263,0.429985311,1.557122294
31,1.467523427,3.534058756,15.91826167,3186.58,419848.0,1,1.452725263,0.429985311,-0.080228931
32,1.107179277,1.319468354,12.92127266,2700.55,1032970.0,1,1.452725263,0.429985311,-0.531740771
33,1.437117824,1.282586807,13.89841488,4976.63,1028831.0,1,1.452725263,0.429985311,-0.66894883
34,1.166231561,3.503879634,15.95059485,4968.19,563896.0,1,1.452725263,0.429985311,0.304601407
35,1.436380328,1.381240577,13.403013,5190.59,1061964.0,1,1.452725263,0.429985311,-0.18916338
36,1.17515259,3.156726372,15.91278381,7654.51,1049076.0,1,1.452725263,0.429985311,-0.762948901
37,1.289827604,3.337803923,15.72774544,5485.54,648534.0,1,1.452725263,0.429985311,0.253797918
38,1.480911621,2.934137397,15.08721903,2715.53,470835.0,1,1.452725263,0.429985311,-0.828478725
39,1.278162412,2.924351181,12.60684812,2639.91,484029.0,1,1.452725263,0.429985311,-0.834826457
40,1.885247229,3.290576274,15.70534282,4984.74,536847.0,2,1.452725263,0.429985311,2.149310606
41,1.498978377,3.138832172,16.71801607,2769.66,1043205.0,1,1.452725263,0.429985311,0.505984399
42,1.631762281,2.897999717,16.09632385,5170.83,429709.0,1,1.452725263,0.429985311,0.264901699
43,1.474418671,2.916858706,15.53555538,3955.34,745070.0,1,1.452725263,0.429985311,0.101295134
44,1.28206747,3.306832457,15.97421788,2320.86,1037940.0,1,1.452725263,0.429985311,-0.378689498
45,1.705852973,2.807894596,16.4219531,2724.57,457027.0,1,1.452725263,0.429985311,-0.672934821
46,0.986855519,3.201417791,15.92817668,2952.92,455297.0,1,1.452725263,0.429985311,-0.688665043
47,2.408625266,3.298343817,15.85843555,9493.33,506917.0,1,1.452725263,0.429985311,0.991368711
48,1.557621734,2.9048367,15.7867754,3646.78,498357.0,1,1.452725263,0.429985311,-0.075861034
49,1.65520852,3.422909119,15.86562478,2647.15,1089222.0,1,1.452725263,0.429985311,0.416437824
50,1.036850869,1.358490682,13.86429196,5588.24,1090580.0,1,1.452725263,0.429985311,-0.396614607
51,1.393190737,3.604088608,16.30257699,6900.78,1054813.0,1,1.452725263,0.429985311,-0.547180019
52,1.560067266,3.407820335,15.72354525,2489.54,496396.0,1,1.452725263,0.429985311,-0.110066774
53,1.514055918,3.068451248,16.04187734,4864.18,466264.0,1,1.452725263,0.429985311,0.584338806
54,1.02780585,3.691944921,15.49958882,7287.28,1080345.0,1,1.452725263,0.429985311,-0.583468377
55,1.970781694,3.573143114,15.33317554,5160.93,1015670.0,1,1.452725263,0.429985311,0.692239816
56,1.381778149,3.054651414,15.7580629,3206.46,1073531.0,1,1.452725263,0.429985311,0.61730429
57,1.229919344,1.4774399,13.50027888,5999.82,1073336.0,1,1.452725263,0.429985311,-1.056508579
58,1.111569329,1.298810547,13.39211522,5277.66,1085258.0,1,1.452725263,0.429985311,-0.85231256
59,0.853715533,2.82863009,16.2634509,8852.56,1034590.0,0,1.452725263,0.429985311,-0.80461366
60,1.234479153,3.983892139,16.43699265,4968.44,518826.0,1,1.452725263,0.429985311,0.126440282
61,1.840095327,3.118075062,15.97487624,2685.76,553228.0,1,1.452725263,0.429985311,0.129089074
62,1.242011518,1.255410958,13.80256436,5413.98,759605.0,1,1.452725263,0.429985311,-0.713058057
63,1.4627429,3.143503275,15.57460168,4153.1,461198.0,1,1.452725263,0.429985311,0.170014989
64,1.589561026,2.984809115,15.43548444,5864.34,594497.0,1,1.452725263,0.429985311,0.191500259
