,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Standard Deviation,Average Yield,Number of Deviations,Class
0,Kentucky,Lexington,8/9/2012,55V50,9/15/2017,262,6.15,776,367,4709.16,750.8,20.38217713,15.47902565,25.18558649,0.298281049,2.08282129,5.981551724,0.004750211,2
1,Wisconsin,Marshfield,41730,55Q27,42613,234,4.96,520,366,4636.64,1004.6,9.4609779,3.85477547,14.47016754,0.081210844,2.08282129,5.981551724,-0.015722518,2
2,Wisconsin,Marshfield,41730,55V50,42613,237,4.82,555,365,4691.47,738.5,6.72248705,0.96816706,15.06954164,0.082959092,2.08282129,5.981551724,0.17391427,2
3,Wisconsin,Arlington,8/9/2012,55V50,9/19/2016,262,4.22,147,364,4800.87,138.3,19.06190927,13.35682056,24.6664567,0.07,2.08282129,5.981551724,0.741122516,1
4,Kentucky,Lexington,8/9/2012,Saranac AR,9/13/2018,260,6.14,791,365,3380.74,794.2,20.98366718,15.22906965,24.99785429,0.29504938,2.08282129,5.981551724,-0.002862546,2
5,Wisconsin,Arlington,41365,55V50,42251,245,6.48,493,365,4685.11,740.0,6.23088116,0.65252358,11.48252631,0.081721597,2.08282129,5.981551724,0.635403805,2
6,Wisconsin,Arlington,41365,55V50,41885,246,6.02,535,364,4688.61,841.2,6.62689984,-0.01334789,11.58891857,0.076878301,2.08282129,5.981551724,-0.232088016,2
7,Wisconsin,Arlington,41730,55V50,42604,236,10.29,540,364,4707.99,999.1,18.81476647,14.60901878,24.92239089,0.079018489,2.08282129,5.981551724,0.86303681,2
8,Wisconsin,Arlington,41365,55V50,41885,244,9.05,508,365,4724.58,742.6,6.22214253,-0.00736497,11.53429564,0.075039967,2.08282129,5.981551724,-0.094402491,2
9,Wisconsin,Arlington,41730,55V50,42251,237,5.79,868,365,4699.99,722.0,6.47674412,1.36532601,11.68798653,0.075833682,2.08282129,5.981551724,-0.350606236,2
10,Wisconsin,Arlington,41365,55V50,42251,247,5.59,813,365,4692.77,736.6,6.31912125,0.41617902,11.70879667,0.077573081,2.08282129,5.981551724,-0.296604865,2
11,Kentucky,Lexington,8/9/2012,Saranac AR,9/15/2017,251,5.4,1955,363,3470.24,835.1,18.92669459,14.87230865,25.05265287,0.293066266,2.08282129,5.981551724,-0.035553725,2
12,Wisconsin,Marshfield,41730,55V50,42613,234,5.23,525,365,4625.6,1015.2,9.45001167,4.27456985,14.71628208,0.081688078,2.08282129,5.981551724,0.533413703,2
13,Wisconsin,Lexington,8/9/2012,55V50,9/19/2016,263,6.37,523,365,4692.93,503.7,19.66547638,14.40067221,24.73230353,0.07868842,2.08282129,5.981551724,0.448496564,2
14,Wisconsin,Lexington,8/9/2012,55V50,41885,258,5.31,588,366,3415.14,825.3,19.40148626,13.79169299,23.95649297,0.298864512,2.08282129,5.981551724,-0.255262847,2
15,Wisconsin,Marshfield,41365,55V50,41919,245,6.23,573,364,4788.53,840.5,19.67408261,14.43732015,23.8880292,0.078021895,2.08282129,5.981551724,0.041744064,2
16,Kentucky,Lexington,8/9/2012,Saranac AR,9/15/2017,259,5.56,1504,364,3552.78,823.3,20.37241062,12.82619316,25.55850579,0.29074585,2.08282129,5.981551724,-0.305848257,2
17,Wisconsin,Arlington,41365,55V50,41885,245,7.17,539,364,4690.38,850.0,5.70968988,-0.08767487,11.48359268,0.072134871,2.08282129,5.981551724,-0.141459716,2
18,Wisconsin,Arlington,41365,55V50,42251,247,5.4,787,366,4698.75,738.3,6.81106044,0.70603107,11.79157614,0.074551301,2.08282129,5.981551724,-0.097584858,2
19,Wisconsin,Arlington,41730,55V50,41885,247,5.64,521,365,4696.09,506.2,18.46535293,12.92549689,23.91365259,0.071948607,2.08282129,5.981551724,0.239540829,2
20,Wisconsin,Marshfield,41365,55V50,42240,258,6.13,834,364,4674.81,834.5,6.56820346,0.93022303,11.64004254,0.075494879,2.08282129,5.981551724,-0.243320368,2
21,Kentucky,Lexington,8/9/2012,Saranac AR,9/15/2017,258,6.16,1786,364,3458.46,810.7,21.25472586,15.23592994,25.71913438,0.300822184,2.08282129,5.981551724,-0.199417272,2
22,Kentucky,Lexington,8/9/2012,Saranac AR,9/13/2018,254,5.14,866,363,3455.73,798.9,20.62675431,14.68398358,25.45492336,0.295506286,2.08282129,5.981551724,0.316124123,2
23,Wisconsin,Marshfield,41365,55V50,41919,245,5.94,537,364,4765.19,827.6,6.43957134,0.55863374,11.63116662,0.078019578,2.08282129,5.981551724,-0.358064892,2
24,Wisconsin,Arlington,41365,55V50,42251,246,6.48,852,363,4725.62,752.7,6.51263565,1.06838441,12.05394491,0.076558297,2.08282129,5.981551724,0.611699059,2
25,Wisconsin,Arlington,41365,55V50,41885,245,9.02,518,366,4712.55,830.3,6.18025135,0.47668742,11.78060741,0.073084106,2.08282129,5.981551724,0.612076622,2
26,Kentucky,Lexington,8/9/2012,Saranac AR,9/19/2016,258,6.22,482,365,3452.18,822.5,19.88825612,14.01032908,24.76396928,0.288972585,2.08282129,5.981551724,0.158396974,2
27,Wisconsin,Marshfield,41365,55V50,42240,237,6.77,781,364,4728.25,731.4,7.03404014,0.57325569,11.6669185,0.077468787,2.08282129,5.981551724,-0.771760331,2
28,Wisconsin,Marshfield,41365,55V50,42240,235,5.87,891,363,4618.83,729.1,7.22403479,1.29356044,11.64879597,0.079471712,2.08282129,5.981551724,-0.101819379,2
29,Wisconsin,Arlington,41365,55V50,42251,246,9.58,762,364,4609.62,746.3,6.83962139,1.79043991,11.81332482,0.078870403,2.08282129,5.981551724,0.34700282,2
30,Wisconsin,Arlington,41365,55V50,41885,247,5.58,562,365,4794.09,845.1,6.17404397,0.696841,11.44062674,0.077221202,2.08282129,5.981551724,-0.194388205,2
31,Wisconsin,Arlington,41365,55V50,42251,248,5.92,839,367,4774.15,765.4,7.17429016,0.46292493,11.65148703,0.074183762,2.08282129,5.981551724,-0.466740047,2
32,Wisconsin,Arlington,41365,55Q27,42604,237,8.77,520,366,4666.0,1021.8,9.20682696,4.49976823,14.71452332,0.081665249,2.08282129,5.981551724,-0.157976349,2
33,Kentucky,Lexington,8/9/2012,55V50,9/15/2017,260,5.99,894,363,3341.64,750.5,20.19502819,15.50953411,25.53918818,0.293243226,2.08282129,5.981551724,0.341718392,2
34,Kentucky,Lexington,4/5/2016,Saranac AR,9/13/2018,257,5.02,831,364,3346.22,712.5,21.07744878,13.96711091,25.7829972,0.292202069,2.08282129,5.981551724,-0.19748051,2
35,Wisconsin,Marshfield,41730,55V50,42613,232,6.74,529,364,4572.09,985.2,18.27749528,14.7664073,24.08514641,0.079763116,2.08282129,5.981551724,0.422359623,2
36,Wisconsin,Arlington,41730,55V50,42251,247,6.51,564,365,4607.95,1034.8,6.62035177,0.8644038,11.98060476,0.078107338,2.08282129,5.981551724,0.037497965,2
37,Kentucky,Lexington,4/5/2016,Saranac AR,9/19/2016,263,2.53,470,365,4758.82,1043.2,20.62561045,15.84591074,26.0946716,0.289020547,2.08282129,5.981551724,-1.727971708,2
38,Kentucky,Lexington,8/9/2012,55V50,9/13/2018,257,6.05,864,365,3418.72,838.7,19.4894866,15.28624258,25.31200458,0.297239888,2.08282129,5.981551724,-0.039170822,2
39,Wisconsin,Arlington,41730,55Q27,42604,236,9.32,187,364,4609.18,1020.6,9.78402534,4.33335043,15.06899509,0.077239941,2.08282129,5.981551724,0.311543236,3
40,Wisconsin,Arlington,41365,55Q27,41919,245,6.63,508,366,4747.41,856.6,5.76633095,0.28041775,11.43226422,0.078651597,2.08282129,5.981551724,0.318286267,2
41,Wisconsin,Lexington,8/9/2012,55V50,9/19/2016,253,5.1,501,365,3228.99,830.8,19.05175169,14.25862989,25.1762551,0.074855516,2.08282129,5.981551724,0.079520182,2
42,Wisconsin,Lexington,8/9/2012,55V50,42613,246,7.11,845,364,4735.97,1042.3,19.00866158,12.61911169,25.44801043,0.084637205,2.08282129,5.981551724,0.234078822,2
43,Wisconsin,Arlington,41730,55Q27,42604,234,9.0,515,365,4675.09,1043.2,9.23557,4.04918887,14.3394441,0.081239459,2.08282129,5.981551724,0.989019753,2
44,Wisconsin,Arlington,41365,55V50,42251,248,5.47,879,365,4673.09,747.6,6.82302696,0.84828555,11.65231939,0.077603181,2.08282129,5.981551724,0.331434444,2
45,Wisconsin,Arlington,41365,55V50,41885,248,7.31,564,365,4747.65,850.0,6.16827491,-0.15120818,11.25751376,0.075147926,2.08282129,5.981551724,-0.533187358,2
46,Wisconsin,Arlington,41730,55Q27,42604,235,11.08,867,366,4664.67,984.8,9.71227141,4.15521962,14.81020569,0.084489598,2.08282129,5.981551724,1.082129429,3
47,Wisconsin,Arlington,41365,55V50,42613,245,6.31,872,364,4659.53,1038.9,8.6906398,4.09377387,14.70792518,0.078104151,2.08282129,5.981551724,0.378679016,2
48,Wisconsin,Arlington,41365,55V50,41885,246,5.59,464,366,4818.81,805.9,6.46077581,-0.11734363,11.2160867,0.07552565,2.08282129,5.981551724,-0.512803413,2
