,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Standard Deviation,Average Yield,Number of Deviations,Class
0,Wisconsin,Lexington,41365,55V50,42240,258,5.77,850,366,4691.05,793.4,6.35505614,1.23414235,11.81460131,0.077900869,2.08282129,5.981551724,0.221988643,2
1,Wisconsin,Marshfield,41730,55V50,42613,235,10.41,526,365,4643.05,1043.2,9.40738223,4.14806894,14.76472669,0.080732425,2.08282129,5.981551724,-0.30352576,2
2,Wisconsin,Arlington,41365,55V50,42240,244,5.86,796,364,4732.09,742.5,6.55167477,0.35501016,11.39607615,0.076693852,2.08282129,5.981551724,0.105358818,2
3,Wisconsin,Marshfield,41730,55V50,42613,234,7.73,502,364,4711.23,993.3,9.280621,3.94278815,14.749333,0.077557744,2.08282129,5.981551724,-0.362181019,2
4,Kentucky,Lexington,4/5/2016,Saranac AR,9/19/2016,258,5.82,819,364,3415.25,822.8,19.46948334,15.03298148,25.9108493,0.289629481,2.08282129,5.981551724,0.05585198,2
5,Wisconsin,Marshfield,41365,55V50,41919,244,4.94,526,365,4732.57,820.2,5.8671651,0.23142735,11.19311314,0.07628147,2.08282129,5.981551724,-0.266123067,2
6,Wisconsin,Lexington,41730,55V50,42613,258,5.34,526,365,4725.25,986.7,19.22582785,13.59297749,25.5908428,0.077546796,2.08282129,5.981551724,0.185077072,2
7,Kentucky,Lexington,8/9/2012,55V50,9/15/2017,258,5.64,891,363,3353.89,1013.5,21.25958157,14.52592902,25.34555093,0.293581563,2.08282129,5.981551724,-0.228147019,2
8,Wisconsin,Arlington,41365,55V50,42613,247,8.53,551,364,4693.53,1043.2,5.80679403,0.46687754,11.42886783,0.076266054,2.08282129,5.981551724,-0.295293801,2
9,Kentucky,Lexington,8/9/2012,Saranac AR,9/19/2016,255,2.82,133,365,3381.14,547.7,20.6934328,14.15850514,25.82380219,0.284285028,2.08282129,5.981551724,0.109885143,2
10,Kentucky,Lexington,4/5/2016,55V50,9/19/2016,255,6.96,825,364,4702.94,754.4,21.40599741,16.6655097,26.59963884,0.288267182,2.08282129,5.981551724,0.250381488,2
11,Wisconsin,Arlington,41365,55V50,41885,247,6.46,789,365,4798.93,852.0,6.68864117,-0.16864702,11.27533036,0.077779664,2.08282129,5.981551724,-0.191698176,2
12,Kentucky,Lexington,8/9/2012,Saranac AR,9/19/2016,260,6.09,1401,368,3371.41,554.3,20.58666686,15.33721733,26.00712839,0.279519534,2.08282129,5.981551724,0.129876408,2
13,Wisconsin,Marshfield,41730,55V50,42613,235,4.34,864,365,4625.06,981.6,9.27106164,4.40370878,14.76913149,0.083794627,2.08282129,5.981551724,-0.362270621,2
14,Wisconsin,Arlington,41365,55V50,42251,248,6.69,465,366,4656.53,753.7,6.52266233,0.40866414,11.56432517,0.078158324,2.08282129,5.981551724,0.31422365,2
15,Wisconsin,Marshfield,41365,55V50,42240,260,5.39,882,366,4725.44,827.3,6.56557221,0.84087869,11.58993499,0.079881375,2.08282129,5.981551724,-0.768814497,2
16,Wisconsin,Marshfield,41730,55V50,8/12/2013,226,5.06,528,364,3449.32,1007.6,19.1420017,14.22797578,24.10338691,0.297982575,2.08282129,5.981551724,-0.012820711,2
17,Wisconsin,Arlington,41365,55V50,41885,247,5.22,807,364,4731.74,814.7,5.93446385,0.44035177,11.51236719,0.076776212,2.08282129,5.981551724,0.263127686,2
18,Kentucky,Lexington,4/5/2016,Saranac AR,9/19/2016,255,5.92,850,365,3421.32,734.8,20.18833553,15.59633592,26.15788738,0.293081724,2.08282129,5.981551724,-0.350165694,2
19,Wisconsin,Arlington,41365,55V50,42613,235,6.66,825,366,4725.74,755.7,9.22508522,4.46412481,11.33473095,0.078975794,2.08282129,5.981551724,-0.201280078,2
20,Kentucky,Lexington,8/9/2012,55V50,9/15/2017,261,5.75,850,363,3441.08,727.2,18.74781754,15.35433283,24.83029615,0.294867846,2.08282129,5.981551724,0.334978366,2
21,Kentucky,Lexington,8/9/2012,Caliber,9/13/2018,262,4.25,877,365,3369.71,821.0,20.80834596,15.45326704,26.14224915,0.295405347,2.08282129,5.981551724,-0.986005452,2
22,Wisconsin,Arlington,41730,55V50,41885,246,6.11,189,364,4704.82,820.6,5.58595157,-0.3404621,11.25204506,0.073822396,2.08282129,5.981551724,-0.414996072,2
23,Wisconsin,Marshfield,41730,55V50,8/12/2013,263,5.29,537,365,4658.75,824.7,19.88557733,14.82652848,24.35783901,0.298880257,2.08282129,5.981551724,-0.052491668,2
24,Wisconsin,Arlington,41730,55V50,42240,245,11.08,810,365,4596.39,758.8,6.38876431,0.74288187,11.74471485,0.077607822,2.08282129,5.981551724,1.046490005,2
25,Wisconsin,Arlington,41365,55V50,41885,245,6.12,524,365,4714.86,828.4,5.79940249,-0.05321871,11.36331797,0.073267647,2.08282129,5.981551724,0.129001325,2
26,Wisconsin,Lexington,41365,55V50,42240,236,6.74,823,364,4651.15,740.8,6.70436095,14.95893562,24.46575579,0.078014986,2.08282129,5.981551724,-0.380737455,2
27,Wisconsin,Arlington,41133,55V50,42251,246,7.09,533,364,4733.25,745.0,6.40517258,0.45977775,11.44639925,0.070484105,2.08282129,5.981551724,0.564819876,2
28,Wisconsin,Arlington,41365,55V50,41885,245,5.59,498,364,4667.94,812.1,6.69220739,0.29066375,11.69393602,0.073645913,2.08282129,5.981551724,-0.128958589,2
29,Wisconsin,Arlington,41365,55V50,42240,247,6.07,528,365,4719.69,759.1,6.33518405,0.53602101,11.89153453,0.079118402,2.08282129,5.981551724,-0.164502516,2
30,Kentucky,Lexington,8/9/2012,55V50,9/15/2017,255,4.43,822,363,3389.6,741.7,20.41793577,14.37223683,24.29432905,0.289609716,2.08282129,5.981551724,-0.128833377,2
31,Wisconsin,Marshfield,41730,55V50,41919,260,5.95,206,6,3090.61,827.4,17.28131703,14.41893298,24.76357801,0.071548468,2.08282129,5.981551724,-0.277975466,2
