,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Standard Deviation,Average Yield,Number of Deviations,Class
0,Wisconsin,Marshfield,41730,FSG408DP,42249,253,3.46,987,8,3048.39,815.1,18.2257195,-0.53,22.27106062,0.093439014,2.08282129,5.981551724,0.088702839,2
1,Wisconsin,Arlington,42095,Vernal,42243,247,5.74,2143,352,2511.75,772.9,5.80123528,9.77564197,13.53877555,0.07,2.08282129,5.981551724,-2.300510249,2
2,Wisconsin,Marshfield,41730,msSunstra-144110*,42613,241,6.67,835,348,4823.96,754.0,16.17088972,12.41596043,11.40453467,0.684828855,2.08282129,5.981551724,0.801732179,3
3,Kentucky,Lexington,8/9/2012,MS Sunstra 144110*,41885,262,7.2,1104,322,4763.5,1039.9,17.25089182,-0.53,10.92,0.264581782,2.08282129,5.981551724,-2.300510249,2
4,Kentucky,Lexington,4/5/2016, 55V50 ,41885,224,4.97,244,341,3699.29,863.7,9.95463429,1.31735036,11.52346775,0.07,2.08282129,5.981551724,-0.532160861,3
5,Wisconsin,Marshfield,42095,DSD05-T,42604,246,6.66,462,361,3101.76,1043.2,5.53,9.15803368,11.52081313,0.07,2.08282129,5.981551724,0.434308298,2
6,Kentucky,Arlington,41730,msSunstra-144131*,42243,256,7.39,559,363,4823.96,712.8,19.29838847,-0.53,13.39082351,0.079963501,2.08282129,5.981551724,-1.411759373,2
7,Kentucky,Lexington,3/31/2015,MSSUNSTRA-C12*,9/16/2015,238,3.49,1368,376,4820.55,801.1,5.53,-0.53,13.20728271,0.07,2.08282129,5.981551724,-0.260751603,2
8,Wisconsin,Arlington,41133,MSSUNSTRA-D15*,42613,235,5.84,793,356,4765.29,852.7,20.80239546,-0.53,14.19185998,0.533760762,2.08282129,5.981551724,-2.300510249,2
9,Kentucky,Lexington,8/9/2012,Mssunstra-D13,42249,241,6.31,130,1,3481.04,633.9,21.08090747,13.16918521,11.3475532,0.7,2.08282129,5.981551724,-0.956027347,2
10,Wisconsin,Lancaster,8/9/2012, AFX h134094* ,41919,245,4.06,130,353,4823.96,804.6,18.57061128,15.89954895,13.13800836,0.089561656,2.08282129,5.981551724,-0.618244829,2
11,Wisconsin,Marshfield,4/5/2016,AFX h134093,42604,232,3.69,554,1,4766.85,811.5,19.96881509,4.45684508,12.67452504,0.308595391,2.08282129,5.981551724,-0.356640581,2
12,Wisconsin,Lexington,41133,CW 085028,42249,245,7.3,130,347,4823.96,882.1,22.45710383,3.5035096,13.00524479,0.070956386,2.08282129,5.981551724,1.274138104,2
13,Kentucky,Lexington,41730,MSSUNSTRA-C13*,9/19/2016,255,5.78,1280,353,4631.81,763.3,10.87372967,-0.53,13.04219564,0.07,2.08282129,5.981551724,0.22578109,3
14,Kentucky,Marshfield,41365,DG 4210,41885,251,6.17,458,380,2465.76,1022.5,19.71694389,-0.53,21.9198622,0.093296379,2.08282129,5.981551724,-0.018792455,2
15,Kentucky,Lexington,4/12/2018,Buffalo,42604,250,3.85,130,365,4725.17,1043.2,17.73249389,-0.53,22.82437059,0.304913902,2.08282129,5.981551724,-0.728406795,2
16,Wisconsin,Arlington,4/12/2018,AFX h134094,9/17/2015,263,6.48,130,362,4502.75,1043.2,18.73965149,-0.15808893,15.66166141,0.090150421,2.08282129,5.981551724,0.019495982,2
17,Wisconsin,Arlington,4/12/2018,Contender,42251,236,5.77,130,366,4507.99,761.4,12.51586345,-0.53,14.38338205,0.312876956,2.08282129,5.981551724,-0.454827471,3
18,Kentucky,Marshfield,8/9/2012,Evermore,42240,230,3.76,292,1,3589.73,598.6,5.98080988,2.47594626,29.25310714,0.7,2.08282129,5.981551724,-2.176933944,2
19,Wisconsin,Marshfield,3/31/2015,55Q27,42604,232,1.46,488,357,3488.18,872.0,21.35679069,-0.00306078,26.64608699,0.07,2.08282129,5.981551724,-0.494909919,2
20,Kentucky,Lexington,3/31/2015,VERNAL,42251,244,6.13,130,357,4821.63,761.4,6.47071711,11.18267152,13.84644906,0.077338864,2.08282129,5.981551724,-0.658273538,2
21,Wisconsin,Lexington,41133,55V50,41885,248,3.66,130,352,2753.75,999.8,7.45602749,-0.53,10.92,0.413173454,2.08282129,5.981551724,0.427602141,2
22,Wisconsin,Lexington,42095, AFX 103009* ,9/14/2017,246,7.48,1550,358,3688.51,1043.2,18.14561387,14.65605208,16.47075291,0.266046339,2.08282129,5.981551724,0.094641473,2
23,Wisconsin,Lancaster,4/5/2016,Arc,9/13/2018,241,3.99,698,359,3693.65,579.1,17.04155032,2.46258584,27.90946599,0.074291566,2.08282129,5.981551724,-2.247353661,2
24,Wisconsin,Arlington,41730,Mariner IV,41886,251,4.48,566,1,3474.08,999.3,14.30733015,4.20896678,26.28636701,0.086835524,2.08282129,5.981551724,-1.867709011,2
25,Kentucky,Lexington,4/5/2016,FSG 424,42605,251,4.62,376,365,2272.74,744.3,8.07261678,13.17836537,10.92,0.07,2.08282129,5.981551724,1.612474056,2
26,Wisconsin,Lexington,41730,Saranac AR,8/20/2018,247,7.09,2225,356,4497.83,1043.2,9.61376378,7.87575551,13.30634123,0.091946332,2.08282129,5.981551724,-1.224170819,2
27,Wisconsin,Arlington,41365,FF42.A2*,42247,234,4.32,130,358,3694.86,550.5,23.79017857,-0.53,22.56960193,0.296856268,2.08282129,5.981551724,1.058509925,3
28,Wisconsin,Marshfield,3/31/2015,HybriForce 3400,9/19/2016,235,6.5,1055,349,3210.03,662.4,21.69648361,3.9258486,10.92,0.076803105,2.08282129,5.981551724,0.001879725,2
29,Wisconsin,Marshfield,41365,FSG-426,42249,250,3.49,134,362,3423.1,818.2,23.79017857,-0.53,12.86320548,0.43825852,2.08282129,5.981551724,0.297513919,2
30,Wisconsin,Arlington,4/5/2016,Saranac AR,9/19/2016,255,6.43,1177,30,3377.2,850.9,18.00511271,15.22657543,12.58201826,0.071483563,2.08282129,5.981551724,-2.036279844,2
31,Wisconsin,Arlington,4/5/2017,Phoenix,42605,257,6.79,500,357,4590.65,1043.2,21.62931486,4.69124466,20.69589649,0.089063342,2.08282129,5.981551724,0.247350018,3
32,Kentucky,Lexington,40664,55V50,41885,234,3.22,1191,363,4500.11,1043.2,23.00001137,-0.2906988,29.06550796,0.25901204,2.08282129,5.981551724,1.488782849,2
33,Kentucky,Arlington,41730,MSSUNSTRA-D14*,42605,262,7.03,130,343,3685.13,1029.2,5.53,2.35208363,29.25310714,0.091380238,2.08282129,5.981551724,-1.267340612,2
34,Kentucky,Lexington,8/9/2012,FSG408DP,42605,241,3.91,2130,358,2383.57,1041.6,23.79017857,-0.53,10.92,0.312817345,2.08282129,5.981551724,-1.917290577,2
35,Kentucky,Arlington,41730, AFX h134089 ,9/15/2017,237,6.06,1133,346,2942.94,1043.2,21.13386877,-0.53,26.73181616,0.7,2.08282129,5.981551724,0.248502297,1
36,Kentucky,Arlington,41133,LS 706,9/14/2017,243,6.02,299,348,4718.07,881.9,23.41949424,-0.53,14.88083961,0.7,2.08282129,5.981551724,0.541225544,2
37,Kentucky,Lexington,4/12/2018,FSG 415BR,41890,224,4.28,971,362,3225.66,882.3,6.53932124,14.4760922,21.73075246,0.097177133,2.08282129,5.981551724,0.471500636,2
38,Kentucky,Marshfield,40664, SW 4332 ,42251,260,9.04,502,351,4639.36,780.8,7.15992159,2.00174218,24.28577569,0.103513064,2.08282129,5.981551724,-2.300510249,2
39,Wisconsin,Arlington,8/9/2012,Contender,42243,232,5.61,799,363,4823.96,881.1,19.24906116,12.45606696,13.2998635,0.435402114,2.08282129,5.981551724,-0.306375671,3
40,Wisconsin,Lexington,4/5/2016,FSG 424,42251,255,1.21,434,345,3330.71,1043.2,7.22608757,-0.53,21.21853063,0.683326713,2.08282129,5.981551724,-1.154754023,2
41,Kentucky,Lexington,4/5/2017,Mariner IV,9/18/2014,258,5.16,690,350,4813.82,665.6,23.79017857,-0.53,13.42815122,0.07,2.08282129,5.981551724,0.195223672,1
42,Wisconsin,Arlington,4/5/2016,5312,9/16/2015,269,1.93,1123,362,4732.09,793.5,14.75271425,-0.53,12.09008635,0.07,2.08282129,5.981551724,-2.300510249,2
43,Kentucky,Arlington,3/31/2015,GA-ALFG-1,41885,233,5.45,130,1,3385.07,1043.2,23.79017857,8.27906692,22.68638282,0.240414492,2.08282129,5.981551724,-0.364564512,2
44,Wisconsin,Lexington,42095,Ameristand 403T Plus,42604,231,3.36,1159,351,4823.96,1043.2,20.83594641,9.1929965,12.02345664,0.272149617,2.08282129,5.981551724,0.915073356,2
45,Wisconsin,Arlington,8/9/2012, AFX h134089 ,9/15/2017,234,6.52,381,361,3711.45,802.3,8.58139263,3.58167251,11.36994331,0.692765594,2.08282129,5.981551724,-0.04990495,1
46,Kentucky,Lexington,42095,Nuton,41885,249,3.26,130,352,3482.07,755.7,6.72123812,13.02221953,11.35028049,0.07,2.08282129,5.981551724,0.41553623,2
47,Wisconsin,Marshfield,41730,GA-505,41885,232,6.17,846,347,3416.94,872.0,9.64160421,-0.53,15.68817777,0.079858608,2.08282129,5.981551724,0.714918829,2
48,Wisconsin,Lexington,4/5/2016,Saranac AR,9/14/2017,248,7.31,412,347,4701.56,871.0,6.52800414,-0.53,13.65573997,0.097545369,2.08282129,5.981551724,-2.300510249,2
49,Wisconsin,Lexington,4/5/2017,Vernal,9/18/2014,248,4.99,1184,353,3486.48,470.2,16.77039691,10.84702021,10.92,0.280769044,2.08282129,5.981551724,-0.018232111,2
50,Wisconsin,Marshfield,3/31/2015,Evermore,41885,245,4.49,1275,354,2605.66,1043.2,8.23217059,-0.53,23.01814281,0.287629655,2.08282129,5.981551724,-0.411523463,2
51,Wisconsin,Lexington,41365,Vernal,42604,248,5.81,1027,370,4755.88,653.5,18.72814935,10.84295529,28.16546642,0.088048271,2.08282129,5.981551724,0.316199879,2
52,Kentucky,Arlington,8/9/2012,Fierce,9/12/2018,242,2.93,1022,372,1856.67,1043.2,7.24209141,12.02671554,12.86608165,0.316472381,2.08282129,5.981551724,-2.300510249,2
53,Kentucky,Lexington,41730,Mariner IV,42249,255,8.1,455,1,3213.99,1043.2,17.55519801,16.95445536,10.92,0.303378107,2.08282129,5.981551724,-2.300510249,2
54,Wisconsin,Marshfield,41365,5312,9/15/2017,234,2.95,399,352,2381.08,757.9,7.23884445,0.29535158,11.8771674,0.07,2.08282129,5.981551724,-2.300510249,2
55,Kentucky,Arlington,41730,AFXA 113010,42243,245,5.69,610,375,4504.71,680.5,23.79017857,-0.53,10.92,0.070994457,2.08282129,5.981551724,-0.461102504,2
56,Kentucky,Lexington,40664,Caliber,42247,259,4.92,619,357,4542.31,1011.8,9.2765391,10.55824332,21.92585483,0.078621851,2.08282129,5.981551724,-2.179310522,2
57,Kentucky,Lexington,41133,DG 4210,42251,244,5.87,832,348,3368.22,834.8,18.91131109,0.52874074,25.39826593,0.278148278,2.08282129,5.981551724,-0.117756134,1
58,Wisconsin,Lexington,41365,GA-ALFG-1,42240,253,4.54,130,351,4488.87,872.6,18.81490324,1.96053643,10.92,0.325452818,2.08282129,5.981551724,-2.300510249,3
