,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Standard Deviation,Average Yield,Number of Deviations,Class
0,Kentucky,Lexington,8/9/2012, SW 4351* ,42604,251,7.91,1407,354,4823.96,640.3,8.00795956,2.348570342783749,27.13990757,0.08392551252801897,2.08282129,5.981551724,0.37940500629108226,2
1,Wisconsin,Arlington,4/5/2016,GA-ALFG-1,9/12/2018,249,6.48,509,346,2865.84,801.7,14.40820696,15.269700895432191,13.94502533,0.26160185014726756,2.08282129,5.981551724,1.6080606855319854,1
2,Wisconsin,Arlington,41730,Gunner,42251,265,6.24,980,372,4823.96,608.8,9.37468124,3.0104740380947455,25.55991595,0.1052634526948632,2.08282129,5.981551724,1.291560595840155,2
3,Wisconsin,Lexington,41365,SW 4351,41885,262,4.05,130,342,4823.96,724.1,12.62783132,-0.53,23.16412398,0.10807760125924305,2.08282129,5.981551724,-2.3005102490000002,2
4,Wisconsin,Lancaster,41730, AFX h134092 ,41886,251,8.39,585,354,2792.38,882.7,5.53,1.8701548691642416,18.15021272,0.2719961710718953,2.08282129,5.981551724,0.9548014782055049,2
5,Wisconsin,Lancaster,42095,Magnitude,42247,266,8.32,389,350,3408.5,730.3,6.73780571,17.551338234190705,10.92,0.07,2.08282129,5.981551724,-0.8712394949740072,2
6,Wisconsin,Lancaster,41365,Caliber,42251,242,6.03,999,352,3661.44,539.3,5.53,5.210517740531365,18.55941168,0.3121280502313328,2.08282129,5.981551724,0.2834237747882152,2
7,Wisconsin,Lancaster,4/5/2016,Mssunstra-C12,42251,266,8.23,1255,338,4626.01,755.6,13.49465155,-0.53,18.80937389,0.29148881135949894,2.08282129,5.981551724,0.32265044024197415,3
8,Kentucky,Arlington,41365,GA-505,41885,247,7.33,379,355,4787.8,718.2,15.88413917,8.846070299750572,10.92,0.2934757945955858,2.08282129,5.981551724,0.7864513208174799,2
9,Kentucky,Arlington,41730,Contender,42249,237,1.36,438,356,4823.96,1043.2,5.53,3.301865157764381,23.9388222,0.07,2.08282129,5.981551724,0.9285101909353659,1
10,Wisconsin,Arlington,3/31/2015,MS Sunstra 144110*,42240,240,10.92,832,361,1856.67,1043.2,7.41425596,9.764592799285825,26.65127781,0.09387597803083567,2.08282129,5.981551724,1.1441381891522362,2
11,Wisconsin,Lexington,42095,GA-505,8/12/2013,248,7.22,1031,354,4556.87,835.0,7.51482276,3.4868732985217643,19.09155741,0.07,2.08282129,5.981551724,-1.3171128969549588,2
12,Kentucky,Arlington,41365,MALLARD 5,42605,267,11.08,647,380,4742.08,736.3,14.57189335,4.737916341306275,11.99927336,0.08272442044102594,2.08282129,5.981551724,1.4243986802028787,1
13,Kentucky,Arlington,41365,Vernal,41885,241,4.01,588,353,4714.56,808.2,8.28993692,-0.53,20.13499542,0.07517039945560611,2.08282129,5.981551724,1.932540881802274,2
14,Kentucky,Arlington,41365,Caliber,42613,248,7.41,1053,324,3154.64,1028.4,5.73540807,3.022915772525243,21.37957025,0.29897827141034206,2.08282129,5.981551724,-1.0644680383248302,1
15,Wisconsin,Lancaster,41730,Ameristand 405T RR,41890,239,7.77,130,5,4618.21,730.8,8.33656204,0.3870546140308997,10.92,0.3160006793799182,2.08282129,5.981551724,0.646514098008961,1
16,Wisconsin,Arlington,41730,MS Sunstra 144110*,42605,236,8.57,813,367,4632.25,433.2,5.74148703,2.5144323463743588,17.91012659,0.07721411912014366,2.08282129,5.981551724,1.5936352822467557,2
17,Wisconsin,Marshfield,4/5/2016,RAVEN,41889,247,5.77,1175,356,4823.96,573.4,7.69711899,1.0425330624925928,13.35240039,0.10154632674322267,2.08282129,5.981551724,-0.9046213230313666,2
18,Kentucky,Marshfield,42095,Phoenix,42251,249,4.53,680,347,4823.96,935.4,5.53,-0.53,10.92,0.07,2.08282129,5.981551724,1.9012137647045952,1
19,Wisconsin,Lancaster,41365,SW5213*,41885,240,7.35,451,355,2800.93,508.6,15.9903866,15.310466136504235,22.29347596,0.3024780828470809,2.08282129,5.981551724,2.447856808,3
20,Wisconsin,Lexington,4/5/2017, Vernal ,41919,235,7.2,601,345,4737.67,771.0,19.7897813,3.8291286935116777,22.10744003,0.2761496739357582,2.08282129,5.981551724,2.447856808,1
21,Wisconsin,Marshfield,41365,55V50,41885,238,8.08,494,402,3539.43,826.7,6.59753357,-0.53,10.9355462,0.28968729021694245,2.08282129,5.981551724,0.9742358022010944,2
22,Kentucky,Lexington,8/9/2012,Evermore,9/19/2016,255,10.18,599,351,4823.96,891.0,5.53,-0.53,11.5963206,0.10646338151627936,2.08282129,5.981551724,2.2055485609082703,3
23,Wisconsin,Lexington,41730,AM-14-900,41885,239,8.55,1034,402,4768.27,698.1,5.53,-0.53,21.39908975,0.2971478022031733,2.08282129,5.981551724,-1.4226456704074013,2
24,Kentucky,Lexington,4/5/2016,CW 065030,41886,247,6.87,513,380,4823.96,878.6,5.53,7.103447429957638,19.77984614,0.08695573784034442,2.08282129,5.981551724,1.9654778311349337,2
25,Wisconsin,Lexington,41365,Ameristand 427TQ,41886,264,10.82,339,344,2497.12,803.4,8.78105244,9.803069117360803,13.55759579,0.07,2.08282129,5.981551724,2.055076917812553,2
26,Wisconsin,Lexington,42095,GA-ALFG-1,9/14/2017,239,5.93,1332,362,2822.35,816.3,5.53,4.2035797137768105,22.51317451,0.2600407025322072,2.08282129,5.981551724,0.041893418683289635,2
