,Annual Avg Yield,Annual Avg Min Temp,Annual Avg Max Temp,Total Accumulated Rain,Total Accumulated Radiation,Class
0,1.304908429,3.311540432,15.42293165,2790.32,490325.0,0
1,1.129756908,3.406324694,16.22349981,8920.29,1070890.0,1
2,1.161850957,1.418157409,15.81690242,2496.43,545393.0,0
3,1.369772108,3.279866432,16.22064544,4517.71,662098.0,1
4,1.579676972,2.702034914,15.50561493,2655.41,450909.0,1
5,1.076685879,2.608484911,15.25509349,8332.64,457908.0,1
6,1.187205412,1.392611165,15.85464215,2895.43,425738.0,1
7,1.877507543,3.410792886,15.7014964,5285.43,788592.0,2
8,1.129747913,3.12005374,15.61338247,5823.58,1075710.0,1
9,1.364252565,1.268501454,15.85170345,5136.98,747847.0,1
10,1.144094282,3.20789809,15.74965758,4989.37,1110578.0,0
11,1.332709546,1.500647142,15.52614205,2582.69,391732.0,1
12,1.495535355,3.215779575,16.14936181,5828.57,1094445.0,0
13,1.302199314,2.988535913,16.54656877,8186.61,399291.0,1
14,1.455601395,1.280795438,14.15129114,2690.57,1063435.0,1
15,1.231971931,1.413295749,15.92510323,5148.21,1042463.0,1
16,1.095832285,1.607180168,13.56934372,2289.01,523314.0,0
17,1.204498696,3.504753639,16.45609184,8898.32,1063281.0,0
18,1.604106759,3.933348942,15.82561129,3851.85,747289.0,1
19,1.40413016,2.405041955,16.2809989,2145.16,493275.0,1
20,1.415897886,1.388461744,15.30687789,5311.12,757770.0,0
21,1.221961758,2.918679014,15.50745222,3874.15,578373.0,1
22,1.148060827,2.382126267,13.50482906,3052.39,438954.0,1
23,1.265547118,1.419714948,13.46067363,4621.29,746722.0,1
24,0.9490476,2.791428923,15.71954496,2559.1,536244.0,0
25,1.075166432,1.382913864,12.61100731,5517.07,1072526.0,1
26,1.047069159,2.502112678,15.80899794,5094.47,1050793.0,0
27,1.962006596,2.983872253,13.42721599,3327.95,512001.0,2
28,1.201528724,2.678973551,15.98071078,2607.96,391732.0,1
29,0.993268639,2.738160564,12.78834756,3118.2,793144.0,0
30,1.120376545,3.331806914,15.63525788,3903.68,745373.0,0
31,1.21598497,3.369712432,16.13996513,4415.8,541291.0,1
32,1.316096344,1.638831527,16.02920873,2583.94,495709.0,1
33,1.338772344,1.558014611,13.77639472,5594.6,786679.0,0
34,1.01830691,1.617348453,13.9330855,2930.6,528199.0,1
35,2.058244923,1.607204835,15.57980249,5745.23,1071463.0,2
36,1.328301179,2.469158419,14.06639743,3856.66,720847.0,1
