,Annual Avg Yield,Annual Avg Min Temp,Annual Avg Max Temp,Total Accumulated Rain,Total Accumulated Radiation,Class
0,1.903465793,2.699165058,15.83910194,2101.12,481221.0,2
1,1.459686685,2.876516031,16.06559897,2159.8,443433.0,1
2,1.27989086,1.462712937,13.44862369,5328.76,1032849.0,0
3,1.120771308,1.367056614,13.72501249,4570.73,782686.0,1
4,1.205510663,2.774449519,14.09907905,3019.13,506864.0,0
5,1.235645635,2.991794282,16.29455975,2732.04,434380.0,0
6,1.276837671,1.572282387,16.41653675,4013.66,601564.0,1
7,1.30451164,3.616011384,16.72028232,2756.38,477113.0,1
8,2.172135684,3.641801442,15.54053312,5610.71,1104505.0,2
9,1.379116996,3.47450218,15.82456589,5363.27,501204.0,2
10,1.188277436,1.594639473,15.89489881,2442.58,466222.0,0
11,1.17978373,3.27901067,16.31791365,2439.62,508102.0,0
12,0.922745249,1.219193155,12.68989492,4528.08,763979.0,0
13,1.252355359,3.006890961,16.44172416,4395.91,507791.0,1
14,1.276498716,4.032111034,15.9147078,2856.4,477367.0,1
15,1.215362686,1.506996579,15.69588552,2755.46,480044.0,1
16,1.737385515,2.88995881,15.55006422,3022.2,497494.0,2
17,1.377357269,2.210161998,13.98447083,5161.07,735419.0,1
18,1.137674886,1.401118829,15.42941107,2312.21,410297.0,1
19,1.304773737,2.989467572,15.96636377,4356.5,551426.0,1
20,1.143110671,1.550505968,15.85264395,2916.05,498746.0,1
21,1.097251443,1.452772978,15.56664607,6180.0,782910.0,1
22,1.473097821,4.032111034,14.36967476,2694.73,391732.0,1
23,1.341246328,3.641333894,15.95139967,7213.82,1079735.0,1
24,1.157044796,1.150138058,13.15371333,5288.25,1073915.0,0
25,1.507072553,2.266021471,14.35484179,2883.85,391732.0,1
26,1.229339249,3.22590273,14.29129418,9046.53,1481239.0,0
27,1.259712778,3.747557639,16.14403638,2783.96,465284.0,0
28,1.553902402,1.47543002,14.15903232,5963.24,1101035.0,1
29,1.113742864,3.740126282,15.46171982,2804.59,568257.0,0
30,1.942414241,3.714879969,16.22497072,5233.45,1086248.0,2
31,1.100083794,1.344326163,15.44546685,6037.42,1062136.0,0
32,1.287315433,2.353001124,13.24751557,2766.85,714942.0,1
33,1.380010913,1.589212269,15.36553776,4245.57,497265.0,1
34,1.171394266,2.917309596,16.44873808,6165.53,1030862.0,1
35,1.348055859,1.305287399,12.3364499,5385.74,1052742.0,1
36,1.383093026,3.514694425,16.24918308,4777.63,1050262.0,1
37,1.432696297,3.053585709,16.14071681,9392.62,1515469.0,2
38,0.89909368,3.288617338,15.66843906,5681.67,1092695.0,0
39,1.484410886,3.743313552,16.04171795,7374.36,1053773.0,1
40,1.245272006,2.57048687,13.1840584,2840.35,462806.0,0
41,1.653265183,2.90576033,15.86347626,5332.81,1104542.0,1
42,1.31916586,3.58496725,15.59577165,2424.0,503239.0,1
43,1.449995765,3.962231066,16.27008312,4641.44,531085.0,1
44,1.32984033,2.844376992,16.03557739,2259.02,442402.0,0
45,1.569853287,1.335368876,15.0098422,4273.82,775479.0,1
46,1.101748599,3.206685416,15.85895608,6002.37,1120252.0,0
47,1.236542836,2.799846626,16.01449532,2282.66,470390.0,1
48,1.233032566,2.720402949,15.86421004,2707.56,487444.0,1
49,1.881640559,2.677571041,13.25699567,2729.25,449569.0,2
50,1.832480357,2.538980901,12.91490193,3467.4,483570.0,2
51,1.325642895,2.905811472,15.59455047,2666.05,391732.0,1
52,1.198356865,3.252283667,15.83994623,4530.68,573018.0,1
