,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Standard Deviation,Average Yield,Number of Deviations,Class
0,Wisconsin,Lexington,41730,55V50,42604,235,9.18,890,363,4679.57,1007.6,9.40728047,3.53341215,14.78025136,0.0800289,2.08282129,5.981551724,1.270429303,2
1,Wisconsin,Marshfield,41730,55V50,8/12/2013,259,4.11,206,1,2958.32,816.8,18.03899131,13.25517762,23.53087097,0.075302229,2.08282129,5.981551724,0.350681339,2
2,Wisconsin,Marshfield,41730,55V50,42613,235,8.67,536,364,4645.69,1020.1,9.37022801,4.44431578,14.85137384,0.079826473,2.08282129,5.981551724,-0.028242831,2
3,Wisconsin,Arlington,41730,55V50,9/18/2014,261,4.88,791,367,4649.41,743.7,20.21625709,13.79473926,25.8381328,0.074753135,2.08282129,5.981551724,0.752653712,2
4,Wisconsin,Arlington,41365,55V50,42251,255,5.91,855,363,4674.97,749.6,6.71598558,0.82612573,12.04720575,0.075011809,2.08282129,5.981551724,0.130411756,2
5,Wisconsin,Arlington,41365,55V50,42251,245,6.04,826,364,4681.66,753.9,6.95408915,0.98811684,11.70069336,0.075483879,2.08282129,5.981551724,-0.191792432,2
6,Wisconsin,Arlington,41365,55V50,41885,245,6.46,508,363,4699.87,801.5,5.90781375,-0.32811748,11.64788064,0.07744281,2.08282129,5.981551724,0.561811968,2
7,Wisconsin,Arlington,41365,55Q27,42613,244,6.27,515,365,4723.13,1035.8,6.20883865,-0.48153825,11.76897472,0.074905669,2.08282129,5.981551724,-0.169694942,2
8,Wisconsin,Marshfield,41730,55V50,42613,234,8.4,568,366,4692.74,969.1,19.37833599,4.28050246,14.66752169,0.082664527,2.08282129,5.981551724,-0.044709233,2
9,Kentucky,Lexington,8/9/2012,Saranac AR,9/18/2014,259,5.33,1486,364,3499.51,808.3,19.3853065,14.66972654,25.20852864,0.284737628,2.08282129,5.981551724,0.140514948,2
10,Wisconsin,Arlington,41730,Vernal,41885,245,4.39,553,365,4755.57,831.8,5.68585158,-0.53,11.35016224,0.075924776,2.08282129,5.981551724,0.049703587,2
11,Wisconsin,Arlington,41365,55V50,41885,246,6.28,514,365,4782.22,822.8,5.89400902,0.27296092,11.46165442,0.074268771,2.08282129,5.981551724,0.062209885,2
