,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Standard Deviation,Average Yield,Number of Deviations,Class
0,Wisconsin,Lexington,41365,AFX 095026,41885,244,4.75,1223,354,2194.39,661.7,6.41305237,0.38007881,11.63654893,0.07,2.08282129,5.981551724,0.207716352,3
1,Kentucky,Arlington,41133,Vernal,42613,246,8.02,420,361,3193.39,556.3,22.02725758,18.87832738,16.31394314,0.07,2.08282129,5.981551724,0.79322251,3
2,Kentucky,Arlington,41730,Radiance HD,41890,233,6.43,1324,355,4475.85,740.0,7.27113314,-0.53,10.92,0.07,2.08282129,5.981551724,1.238461794,2
3,Kentucky,Lexington,41730,Evermore,9/12/2018,245,5.3,1364,348,2376.09,790.6,17.46386472,2.10664113,12.37420577,0.117392567,2.08282129,5.981551724,0.635704213,3
4,Wisconsin,Arlington,41730, SW 4332 ,9/19/2016,253,8.29,569,346,4498.06,759.2,8.53859234,18.06539598,12.47690075,0.253612354,2.08282129,5.981551724,1.884392557,2
5,Wisconsin,Arlington,3/31/2015,Ameristand 403T Plus,41885,233,5.64,202,365,4388.34,767.8,17.93688949,12.18667672,11.20981659,0.07,2.08282129,5.981551724,-0.691558062,2
6,Wisconsin,Arlington,8/9/2012,55Q27,41885,245,11.08,659,357,4580.0,868.4,5.53,18.87832738,13.25448612,0.07,2.08282129,5.981551724,-0.408254884,2
7,Kentucky,Lexington,41365,BLUE JAY,42251,243,1.4,490,357,3585.42,986.0,10.54959738,4.31440587,24.2195346,0.07,2.08282129,5.981551724,1.372325383,1
8,Wisconsin,Arlington,3/31/2015,Raven,41889,233,7.8,414,347,1856.67,1043.2,6.74215845,18.87832738,26.54877379,0.308701799,2.08282129,5.981551724,1.092937194,2
9,Kentucky,Lexington,8/9/2012,Fierce,9/19/2016,245,10.95,1250,374,2386.57,710.3,14.34277741,0.60263673,15.61265759,0.425103311,2.08282129,5.981551724,0.916700532,2
10,Kentucky,Lexington,4/5/2016,PGI 529,42240,245,3.31,1273,1,4651.56,787.5,6.10529179,16.16219828,14.11017822,0.07,2.08282129,5.981551724,-2.300510249,1
11,Wisconsin,Arlington,41730,Vernal,42613,258,7.56,1312,354,3802.73,951.3,18.5554876,14.485614,10.92,0.088491764,2.08282129,5.981551724,0.825198358,2
12,Wisconsin,Arlington,41365,Evermore,42243,245,4.78,911,383,2247.04,752.7,5.54599421,0.51093833,10.92,0.617888502,2.08282129,5.981551724,0.403954057,3
13,Wisconsin,Marshfield,40664, AFX h134091* ,41885,232,8.04,561,1,3119.11,719.8,8.41315957,13.67033348,29.25310714,0.268116919,2.08282129,5.981551724,-0.478799867,3
14,Kentucky,Arlington,41730,AFXA 113010,9/13/2018,244,5.73,1068,347,3220.53,774.4,10.50058851,0.18489512,29.25310714,0.07,2.08282129,5.981551724,1.702169564,3
