,Annual Avg Yield,Annual Avg Min Temp,Annual Avg Max Temp,Total Accumulated Rain,Total Accumulated Radiation,Class,avg,std,num stds
0,1.243419718,3.197537475,16.80124164,2690.94,429821.0,1,1.452725263,0.429985311,-0.229869597
1,1.207030152,3.498436027,16.03617338,2837.55,391732.0,1,1.452725263,0.429985311,-0.310499097
2,1.198670794,3.130920375,15.28818225,2721.63,499957.0,0,1.452725263,0.429985311,-0.756373291
3,1.27909868,1.369375585,12.99332029,4409.15,1101183.0,1,1.452725263,0.429985311,-0.080534436
4,1.56156306,3.587748375,15.67266177,5656.3,1042887.0,1,1.452725263,0.429985311,1.340976599
5,1.959350986,3.302424976,15.78773642,9357.78,1509799.0,2,1.452725263,0.429985311,0.426526609
6,2.052395642,3.543844647,16.26615135,2226.12,484193.0,1,1.452725263,0.429985311,0.457606816
7,1.562262388,2.758586539,14.40427052,4987.98,745983.0,1,1.452725263,0.429985311,0.52317747
8,1.333498975,2.593929228,15.76501194,2064.15,473106.0,1,1.452725263,0.429985311,-0.208854902
9,1.111995248,3.409182373,16.15335467,2355.03,503667.0,1,1.452725263,0.429985311,-0.065407395
10,1.30426932,2.891190277,15.63936695,2256.39,485668.0,1,1.452725263,0.429985311,-0.601141049
11,1.488248998,3.842683205,14.42106499,3667.91,437093.0,1,1.452725263,0.429985311,0.597221265
12,1.341071322,3.360926982,16.70010517,2523.64,510529.0,1,1.452725263,0.429985311,0.771218067
13,1.112409041,3.262546488,12.05853339,2775.16,495869.0,1,1.452725263,0.429985311,-0.011763082
14,1.73522109,3.568145845,16.24249704,3085.95,540524.0,1,1.452725263,0.429985311,0.64840953
15,1.524112154,2.787035096,14.36562606,2735.22,460592.0,1,1.452725263,0.429985311,0.129783833
16,1.124140247,2.890799329,16.3462183,2858.1,1092436.0,1,1.452725263,0.429985311,-1.032256492
17,1.25321768,1.212765641,13.40411772,3962.96,770135.0,1,1.452725263,0.429985311,-0.580165816
18,1.230490646,1.099795687,11.65794382,4787.33,1088529.0,1,1.452725263,0.429985311,0.277137834
19,1.115149324,3.159315875,14.14986455,4638.83,772975.0,1,1.452725263,0.429985311,0.868554196
20,1.013291138,1.443168372,13.50682513,5114.21,1073055.0,1,1.452725263,0.429985311,-0.092410172
21,1.065263225,3.46611851,16.61939108,2771.9,496137.0,0,1.452725263,0.429985311,-0.894603345
22,1.178026268,2.854121565,14.86593858,9448.84,1031416.0,1,1.452725263,0.429985311,0.435109766
23,1.079819633,1.667887219,16.1197699,4269.91,1065696.0,1,1.452725263,0.429985311,-0.167687572
24,1.250971672,1.271494582,16.43502308,5149.78,1091207.0,1,1.452725263,0.429985311,0.014672692
25,1.326899282,1.192654626,11.67088135,6023.68,1065615.0,1,1.452725263,0.429985311,0.092687485
26,1.35435428,3.455001484,16.17352275,3789.02,659647.0,1,1.452725263,0.429985311,-0.456205262
27,1.171454366,2.550356509,15.68496185,4056.78,1060078.0,1,1.452725263,0.429985311,-0.541492471
28,1.0844915,3.023960817,16.36355567,2842.56,411834.0,1,1.452725263,0.429985311,-0.144299868
29,0.922450609,3.503424135,15.14693187,4934.3,525130.0,1,1.452725263,0.429985311,-0.62160456
30,1.965073623,2.551423717,15.62850361,4830.85,1058229.0,1,1.452725263,0.429985311,-0.036481893
31,1.094645199,3.193328842,15.19522597,2461.54,434695.0,1,1.452725263,0.429985311,-0.835904257
32,1.310863502,3.017492596,16.09521749,2518.97,418822.0,1,1.452725263,0.429985311,0.253701151
33,1.274549664,1.63310017,13.56689145,4273.81,764089.0,1,1.452725263,0.429985311,0.40510344
34,1.120494131,3.02871521,16.23344869,10221.01,1085495.0,1,1.452725263,0.429985311,-0.777087686
35,1.111071508,3.005555826,16.0941127,10517.41,1080568.0,1,1.452725263,0.429985311,-0.597375443
36,1.561663766,2.83596245,14.58137177,8184.53,457968.0,2,1.452725263,0.429985311,1.211051243
37,1.150851126,2.908835299,15.8811857,2401.07,486487.0,1,1.452725263,0.429985311,-0.811140977
38,1.301616219,3.320620607,14.49734651,4936.72,1017177.0,1,1.452725263,0.429985311,0.593838564
39,1.883318946,3.30107286,15.98652419,2422.79,528166.0,1,1.452725263,0.429985311,0.047299651
40,1.226477942,1.570978923,13.49887323,3947.43,773627.0,1,1.452725263,0.429985311,-0.412703515
41,1.179613964,3.501929847,15.65225839,9650.28,1108793.0,1,1.452725263,0.429985311,-0.504103468
42,1.070964979,2.917810754,16.04412813,9684.51,1065661.0,0,1.452725263,0.429985311,-0.67767803
43,2.441569792,3.520808171,15.04690028,2607.13,512986.0,2,1.452725263,0.429985311,0.330547515
44,1.110382102,3.06060597,15.53228099,2964.31,499135.0,1,1.452725263,0.429985311,-0.254760496
45,1.252221516,2.576527181,15.75055579,9538.71,1046495.0,1,1.452725263,0.429985311,0.99362883
46,1.395201767,3.204626721,16.2955236,7545.47,1091876.0,1,1.452725263,0.429985311,0.292620542
47,1.66693223,3.346670636,15.93586648,4846.91,1061106.0,1,1.452725263,0.429985311,1.232360816
48,1.510379921,4.032111034,16.17002289,5440.92,1033039.0,1,1.452725263,0.429985311,-0.066318775
49,1.581585196,1.082970373,12.55760375,5025.52,1069822.0,1,1.452725263,0.429985311,0.752008483
50,1.263552064,2.689202621,12.88536179,4382.4,1044662.0,1,1.452725263,0.429985311,-0.283321968
51,1.773777043,1.46176994,15.2835899,4406.11,1029350.0,1,1.452725263,0.429985311,0.133402279
52,1.918845083,2.729916019,15.40767053,5270.41,1041646.0,1,1.452725263,0.429985311,-0.32817142
53,1.535198773,1.128079316,13.59877187,5066.59,777485.0,1,1.452725263,0.429985311,-0.023078122
54,1.071518497,1.145283742,12.29339503,5375.41,784561.0,1,1.452725263,0.429985311,-0.579149384
55,1.252192696,3.039589695,13.07185144,3069.7,1046703.0,1,1.452725263,0.429985311,-0.67852823
56,1.39753846,1.389859306,11.65794382,4362.16,1032404.0,1,1.452725263,0.429985311,-0.933017073
57,1.301571204,3.403270153,16.10920692,2995.77,512065.0,1,1.452725263,0.429985311,0.672516019
58,1.155018265,3.029697985,15.95662587,2413.91,519055.0,1,1.452725263,0.429985311,-0.974986063
59,1.252365306,1.414129317,12.37521474,4960.21,1068264.0,1,1.452725263,0.429985311,0.275335893
60,1.38683603,2.967663719,16.11354245,5212.98,1068650.0,1,1.452725263,0.429985311,0.205893006
61,1.555550615,2.989509892,16.03756642,4438.75,779938.0,1,1.452725263,0.429985311,-0.234534437
62,1.628014559,1.412037779,13.61044649,4753.09,760976.0,1,1.452725263,0.429985311,0.120279271
63,2.735255142,3.115859471,15.05368881,2069.65,580470.0,2,1.452725263,0.429985311,0.362187739
64,1.530089279,3.28408319,15.47955666,4214.21,1085560.0,1,1.452725263,0.429985311,-0.069324596
65,1.357776181,3.209268342,15.52933468,5026.84,478408.0,1,1.452725263,0.429985311,1.263980506
66,1.06546141,2.97094985,12.78003949,5449.16,1081261.0,1,1.452725263,0.429985311,-0.772072437
67,1.16595954,3.131081486,12.10268995,2761.03,489531.0,0,1.452725263,0.429985311,-0.791212447
68,1.381298201,2.436595447,12.64478638,9662.83,1046744.0,1,1.452725263,0.429985311,-0.064522479
69,1.227493048,2.672968376,15.92513655,4874.68,464986.0,1,1.452725263,0.429985311,0.38352444
70,1.232703912,1.373895676,13.57441384,4315.22,744356.0,1,1.452725263,0.429985311,-1.114941704
71,1.53047951,3.175934109,15.28038745,5138.53,480083.0,1,1.452725263,0.429985311,-0.498692906
72,2.627447636,3.329875718,16.85099613,10080.93,1480228.0,2,1.452725263,0.429985311,1.569684779
73,1.203665802,1.528407173,12.64245597,9301.39,1082280.0,1,1.452725263,0.429985311,-0.311345847
74,1.225423709,1.161711361,12.0149889,4836.0,750758.0,1,1.452725263,0.429985311,-1.097172371
75,1.129988032,3.232673428,16.16560109,8614.37,1056558.0,1,1.452725263,0.429985311,-0.172982572
76,1.332927871,2.972941712,16.00124219,2491.85,1024980.0,1,1.452725263,0.429985311,-0.037925718
77,1.576155518,1.164283461,13.25370497,5552.42,784024.0,1,1.452725263,0.429985311,-0.504725198
78,1.409517706,3.243334685,15.29547465,8975.17,1074854.0,1,1.452725263,0.429985311,-0.491086387
79,1.366830686,3.240192372,15.75412049,7056.34,1068579.0,1,1.452725263,0.429985311,-0.143697177
80,1.127032606,3.081109667,16.1693946,4705.77,474325.0,1,1.452725263,0.429985311,-0.90944407
81,1.308153837,2.944775506,16.17464761,2761.06,470002.0,1,1.452725263,0.429985311,0.337796583
82,1.796406851,3.442142518,15.34663235,2491.77,507543.0,1,1.452725263,0.429985311,0.616233435
83,1.204425759,3.737276126,16.32433856,7024.9,1026291.0,1,1.452725263,0.429985311,-0.931750026
84,1.669362582,2.258699337,15.47076834,4194.55,451266.0,1,1.452725263,0.429985311,0.103230941
85,1.390359854,1.395332633,11.82421151,4539.57,1049072.0,1,1.452725263,0.429985311,0.077517737
86,1.316853858,1.325043813,15.92778246,5211.38,765087.0,1,1.452725263,0.429985311,0.325851274
87,1.458498966,3.214174607,15.58028953,3139.85,610668.0,1,1.452725263,0.429985311,-0.048198184
88,1.216442624,2.801874626,15.81745441,5353.12,1068578.0,1,1.452725263,0.429985311,-0.17269362
89,1.215341038,4.032111034,16.37256792,6879.95,1056581.0,1,1.452725263,0.429985311,0.195613298
90,1.311689089,2.981360779,15.51029498,9166.03,1033515.0,1,1.452725263,0.429985311,0.241792117
91,1.528370323,3.08032739,15.31223699,5403.58,570240.0,2,1.452725263,0.429985311,2.073275743
92,1.298184614,3.304440028,15.70049253,5440.11,1059567.0,1,1.452725263,0.429985311,-0.520859247
93,1.358042279,1.268559091,13.77761285,5269.81,784937.0,1,1.452725263,0.429985311,-0.0875343
94,1.324713706,1.136073877,12.88030846,4557.28,781299.0,1,1.452725263,0.429985311,0.314232613
95,1.358002021,2.652361851,14.37031173,2199.54,391732.0,1,1.452725263,0.429985311,1.382897205
96,1.090197397,3.308156544,15.74626935,7169.95,1076722.0,1,1.452725263,0.429985311,0.049084454
97,1.13107751,1.159131486,12.49749157,5516.36,770407.0,0,1.452725263,0.429985311,-0.757517183
98,0.879541169,3.248296396,16.41123169,2470.88,490413.0,1,1.452725263,0.429985311,-1.001164196
99,1.272896888,3.69280583,15.75585405,4313.57,758062.0,1,1.452725263,0.429985311,0.538935528
100,2.01376954,2.651310336,15.50746665,8183.37,1495939.0,2,1.452725263,0.429985311,0.294363897
101,0.97983802,3.127080101,15.02220765,2299.74,454896.0,0,1.452725263,0.429985311,-0.628015351
102,1.419206103,2.759687375,16.0130559,2590.2,474800.0,1,1.452725263,0.429985311,-0.742282499
103,1.224000117,1.34275059,12.34843074,4771.22,1054521.0,1,1.452725263,0.429985311,-0.390561583
104,1.812364648,3.437230308,14.85403724,4376.83,526260.0,1,1.452725263,0.429985311,1.294883517
105,1.393279092,3.215893284,16.70980643,4578.28,527570.0,1,1.452725263,0.429985311,-0.035517477
106,1.192767931,3.733925354,15.37907011,5051.42,442996.0,1,1.452725263,0.429985311,-0.752595893
107,1.048135368,3.751653653,16.45367566,5510.68,1087877.0,1,1.452725263,0.429985311,-0.715273216
108,1.283328996,3.018922749,16.5100805,5375.97,1061844.0,1,1.452725263,0.429985311,-0.383441778
109,1.232138767,3.096705406,15.48456048,5759.18,1061212.0,1,1.452725263,0.429985311,0.575178735
110,1.12100736,3.18617564,16.28709115,4850.33,1044295.0,1,1.452725263,0.429985311,-0.301633953
111,1.235885126,2.864406637,15.65936061,4441.18,555643.0,1,1.452725263,0.429985311,-0.712054474
112,1.099634352,3.136233317,16.16083448,4587.24,1069823.0,1,1.452725263,0.429985311,-0.586153133
113,1.149202694,2.960688079,15.56622891,2362.71,760500.0,1,1.452725263,0.429985311,-0.428384943
114,1.01631704,3.076899574,16.04554696,2753.39,540050.0,1,1.452725263,0.429985311,-0.332525392
115,1.411994474,2.770352315,16.11520846,5276.02,1056225.0,1,1.452725263,0.429985311,-0.008023749
116,1.329142957,2.884482707,15.90836748,2597.61,513825.0,1,1.452725263,0.429985311,-0.941799665
117,1.46705237,3.476321641,16.16069479,7039.8,1062464.0,1,1.452725263,0.429985311,0.087561034
118,1.511091494,3.199383788,16.72617878,4719.89,485718.0,1,1.452725263,0.429985311,0.21857762
119,1.194076995,3.080299515,15.58958139,4761.09,391732.0,1,1.452725263,0.429985311,-0.586054052
120,1.639351303,3.741285375,15.7658577,6161.65,628168.0,1,1.452725263,0.429985311,0.085374578
121,1.40038715,1.424295203,15.59938345,4732.22,1054210.0,1,1.452725263,0.429985311,0.171841072
122,1.248331186,1.247794808,13.46486477,5119.18,1008564.0,1,1.452725263,0.429985311,-0.668318865
123,1.424016214,2.764800199,16.17083111,4621.6,746698.0,1,1.452725263,0.429985311,-0.297142372
124,1.215801407,3.248097688,15.38412989,4574.46,769071.0,1,1.452725263,0.429985311,-0.56692029
125,1.18695796,3.289219584,15.90587108,2917.34,638383.0,1,1.452725263,0.429985311,-0.735650758
126,1.283488328,1.468448631,15.44358758,5165.94,768085.0,1,1.452725263,0.429985311,-0.333265769
127,1.458286055,2.621327171,16.65967096,5081.95,512605.0,1,1.452725263,0.429985311,0.400524739
128,1.236650299,3.118695447,15.34721872,2350.79,513646.0,1,1.452725263,0.429985311,-0.212444767
129,1.429709681,3.401820961,15.69138158,9150.54,1069562.0,1,1.452725263,0.429985311,0.574647432
130,1.253643691,1.223606446,12.66965944,4643.97,1018019.0,1,1.452725263,0.429985311,0.693142505
131,1.304908021,2.888012829,12.70434655,5414.91,1083361.0,1,1.452725263,0.429985311,-0.734445816
132,1.015608186,3.641612975,15.58188635,4658.96,1065899.0,1,1.452725263,0.429985311,-0.913137591
133,1.315101973,1.209943191,12.64854635,5633.03,1066360.0,1,1.452725263,0.429985311,-0.110397368
134,1.315481164,2.926734483,15.78457091,2712.42,658898.0,1,1.452725263,0.429985311,-0.744942474
135,1.755999899,2.677241753,15.71621615,5816.24,1039496.0,1,1.452725263,0.429985311,0.593698946
136,1.409827989,1.31826502,12.13851434,4651.92,759513.0,1,1.452725263,0.429985311,-0.625984174
137,1.330006403,1.497095303,13.38488439,6282.73,1131058.0,1,1.452725263,0.429985311,-0.160292862
138,1.102376665,2.786027906,16.24011507,4627.64,813343.0,1,1.452725263,0.429985311,-0.814941978
139,1.142472788,3.208627449,16.60112318,2393.67,508951.0,1,1.452725263,0.429985311,0.086211542
140,1.912465751,3.249123662,15.33937306,2848.59,440774.0,1,1.452725263,0.429985311,0.129707008
141,1.143753395,3.099194608,15.26289312,5206.32,1077712.0,1,1.452725263,0.429985311,0.170189139
142,1.782516466,2.930305474,15.7976891,5007.28,1036190.0,2,1.452725263,0.429985311,1.278341226
143,1.574228184,2.915178838,15.53647613,10317.48,1460905.0,2,1.452725263,0.429985311,0.588350394
144,1.474649847,1.359519934,12.51718266,5440.34,1095611.0,1,1.452725263,0.429985311,0.221459595
145,1.195610609,2.674940767,15.57417942,2163.5,391732.0,1,1.452725263,0.429985311,-0.370230086
146,1.082833325,3.627700157,15.82288507,7098.87,1067572.0,1,1.452725263,0.429985311,-0.968867939
147,1.092413201,3.608156494,15.8052048,2064.15,609881.0,1,1.452725263,0.429985311,-0.889153015
148,1.179823554,1.502202706,12.05044778,4201.29,1070347.0,1,1.452725263,0.429985311,-0.133639194
149,1.068177504,3.4792451,15.5593421,2679.6,468629.0,1,1.452725263,0.429985311,-0.513315084
150,1.321400345,2.705989913,15.87102981,2279.86,464639.0,1,1.452725263,0.429985311,-0.571947741
151,1.926056496,2.458183745,15.29017977,4971.69,1076065.0,1,1.452725263,0.429985311,-0.12573789
152,1.455714625,3.346660758,15.36786888,2501.23,502460.0,1,1.452725263,0.429985311,0.443303069
153,1.139161636,3.084899458,16.28762435,4397.8,583448.0,1,1.452725263,0.429985311,-0.643128347
154,1.902467614,2.877939364,15.31841842,5341.04,1086525.0,1,1.452725263,0.429985311,0.287216085
155,1.271622174,3.736330922,15.48781174,4308.6,552112.0,1,1.452725263,0.429985311,-0.228931939
156,1.502993266,2.807934595,15.65764505,5725.24,1065734.0,1,1.452725263,0.429985311,-0.204519916
157,1.186098045,2.972480691,15.23671347,4286.9,1081533.0,1,1.452725263,0.429985311,-0.466347962
158,1.852790323,2.25296837,15.59991123,9875.21,1457740.0,2,1.452725263,0.429985311,1.140488428
159,1.192725373,3.529801868,16.03439624,7124.87,528756.0,1,1.452725263,0.429985311,0.049629502
160,1.626081712,2.969214373,15.80179344,4635.6,613684.0,1,1.452725263,0.429985311,-0.350668524
161,1.335637052,3.422708405,16.69587394,4688.23,775110.0,1,1.452725263,0.429985311,0.689645353
162,1.445233439,2.858256725,15.69411255,3147.07,464054.0,1,1.452725263,0.429985311,-0.353189607
163,1.321272368,2.990303475,16.03633796,3650.21,617776.0,1,1.452725263,0.429985311,-0.441544761
164,1.175276616,3.529120115,16.03644075,2595.47,563019.0,1,1.452725263,0.429985311,-0.779372925
165,1.016764479,3.226646966,16.73685199,2510.37,511998.0,1,1.452725263,0.429985311,-0.521508236
166,1.329551685,3.540074249,15.92956414,3939.28,459178.0,1,1.452725263,0.429985311,-0.364778774
167,2.031808464,3.623770597,15.42523496,5498.04,484289.0,1,1.452725263,0.429985311,-0.004706648
168,1.189106074,3.526424157,16.0245137,7077.56,1035247.0,0,1.452725263,0.429985311,-0.694653278
169,1.28521801,2.823145971,14.62988807,4680.21,997131.0,1,1.452725263,0.429985311,0.160846857
170,1.490846948,2.727940106,15.45817092,3341.35,502463.0,2,1.452725263,0.429985311,3.978294206
171,1.36677135,3.057808632,15.95425695,2364.34,427560.0,1,1.452725263,0.429985311,0.393148138
172,1.327903892,3.352969328,14.92171824,2551.11,391732.0,1,1.452725263,0.429985311,0.563234987
173,1.708867365,2.777281446,15.71894287,5498.36,738116.0,1,1.452725263,0.429985311,0.686917282
174,1.905630432,2.856406746,14.22985897,2957.36,427768.0,2,1.452725263,0.429985311,0.443408703
175,1.52778012,1.357709637,12.90008986,5175.06,1027665.0,1,1.452725263,0.429985311,0.22550139
176,1.663518187,3.190608698,15.93387196,2101.65,503673.0,1,1.452725263,0.429985311,-0.055429659
177,1.077472419,1.325010854,12.49274658,9309.48,1049477.0,1,1.452725263,0.429985311,-0.327400972
178,1.395652041,1.514675101,12.26501109,4590.71,775271.0,1,1.452725263,0.429985311,-0.902195345
179,1.391520818,3.393961006,15.92568529,2719.25,413640.0,1,1.452725263,0.429985311,1.129130958
180,1.122995302,3.474463402,15.77028351,2354.37,437490.0,0,1.452725263,0.429985311,-1.115262406
181,1.442112093,2.962749333,15.74782417,4519.02,426376.0,1,1.452725263,0.429985311,0.793716295
182,1.03061781,3.878104957,15.52079859,7362.47,1044325.0,1,1.452725263,0.429985311,-0.434782964
183,1.197389277,3.812918641,12.18566468,4159.42,740916.0,0,1.452725263,0.429985311,-0.929150249
184,1.216579729,1.424747289,12.06840252,4394.54,778241.0,1,1.452725263,0.429985311,-0.783570816
185,1.278477902,1.298498566,13.83127872,4337.48,783725.0,1,1.452725263,0.429985311,-0.074726005
186,0.985276505,3.300397318,16.29303502,2743.22,603363.0,1,1.452725263,0.429985311,-0.282294455
187,1.53857854,3.759428175,16.17739235,2352.08,491451.0,1,1.452725263,0.429985311,0.227800334
188,1.373158522,2.795959976,12.75552394,2622.83,569884.0,0,1.452725263,0.429985311,-0.520351503
189,1.466023703,1.338135794,12.67897461,5312.76,733233.0,1,1.452725263,0.429985311,-0.15751856
190,1.275502477,3.13670873,15.74181024,5409.98,1107594.0,1,1.452725263,0.429985311,0.153716269
191,1.439745283,2.721315738,15.12580675,2639.77,478149.0,2,1.452725263,0.429985311,-0.461237524
192,1.15937199,2.711951997,15.93525801,2593.82,519934.0,1,1.452725263,0.429985311,-1.112160009
