,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Standard Deviation,Average Yield,Number of Deviations,Class
0,Wisconsin,Marshfield,41730,55V50,41890,256,6.25,173,5,3072.87,815.4,18.94055207,12.64038553,23.93549653,0.078100576,2.08282129,5.981551724,-0.260310966,2
1,Kentucky,Lexington,8/9/2012,Caliber,9/15/2017,259,5.36,843,365,3444.3,1031.0,20.90408141,14.43465258,27.04620032,0.291769392,2.08282129,5.981551724,0.054639914,2
2,Wisconsin,Marshfield,8/9/2012,55V50,8/12/2013,255,6.17,513,363,3436.4,818.8,18.90394526,13.82086358,24.91706057,0.08171834,2.08282129,5.981551724,0.062008187,2
3,Wisconsin,Arlington,41730,55V50,42251,245,6.47,816,365,4768.21,742.0,6.18880203,0.99952467,11.56954672,0.076310251,2.08282129,5.981551724,-0.284059116,2
4,Kentucky,Lexington,8/9/2012,Caliber,9/19/2016,254,5.27,862,365,3454.31,813.1,21.69076434,13.95596854,26.67003191,0.291476423,2.08282129,5.981551724,-0.516388419,2
5,Wisconsin,Arlington,41730,55V50,42251,248,7.78,802,365,4677.7,756.3,6.65365802,1.14475631,11.57328617,0.076771077,2.08282129,5.981551724,0.13312542,2
6,Kentucky,Lexington,8/9/2012,55V50,9/15/2017,263,6.06,538,363,3497.56,805.1,18.74743744,12.70480908,25.34946654,0.294986404,2.08282129,5.981551724,0.019092473,2
7,Wisconsin,Marshfield,41365,55Q27,42240,235,4.63,532,366,4586.16,754.9,6.56930744,1.04715328,11.74747123,0.081911455,2.08282129,5.981551724,0.716441887,2
8,Wisconsin,Arlington,41365,55V50,41885,245,5.73,585,364,4757.7,835.1,5.70248566,0.29980101,11.39148676,0.079694923,2.08282129,5.981551724,-0.068390974,2
9,Wisconsin,Marshfield,41730,55V50,42613,236,5.82,538,366,4702.64,840.8,19.90554211,14.1972222,24.09708124,0.077093917,2.08282129,5.981551724,0.488585648,2
10,Wisconsin,Arlington,41365,55V50,41919,246,5.6,572,364,4718.82,825.5,6.12621326,0.51866895,10.92,0.076206078,2.08282129,5.981551724,0.370556442,2
11,Wisconsin,Arlington,41730,55V50,42604,236,8.09,531,365,4707.43,990.6,9.71721218,4.01625407,14.31958211,0.074817697,2.08282129,5.981551724,1.763944062,2
12,Wisconsin,Arlington,41365,55V50,41885,247,6.79,543,364,4796.76,835.2,6.25991983,0.08151288,11.17175818,0.071634778,2.08282129,5.981551724,-0.261790212,2
13,Kentucky,Lexington,8/9/2012,55V50,9/18/2014,256,4.47,520,368,3328.77,811.7,19.59829201,15.27847234,25.58297118,0.290422934,2.08282129,5.981551724,-0.208147557,2
14,Wisconsin,Lexington,8/9/2012,55V50,41889,258,4.31,518,364,2868.04,801.8,19.73142817,14.20130109,24.34108801,0.075716366,2.08282129,5.981551724,0.139243093,2
15,Kentucky,Lexington,8/9/2012,Caliber,9/15/2017,258,5.55,1712,363,3508.32,729.8,19.09551593,13.83664802,25.13597539,0.284487552,2.08282129,5.981551724,-0.201757502,2
16,Kentucky,Lexington,4/5/2016,Caliber,9/19/2016,260,2.57,134,10,2748.69,618.8,20.62587298,13.95190597,24.98050537,0.287622144,2.08282129,5.981551724,-1.65899822,1
17,Wisconsin,Lexington,41365,55V50,42251,260,5.97,533,368,4625.06,833.3,6.29068246,0.97276764,25.58783899,0.080249579,2.08282129,5.981551724,-0.497201249,2
18,Wisconsin,Arlington,41133,55V50,41885,245,5.09,497,366,4795.09,839.2,5.53,-0.39909359,11.19175402,0.071504836,2.08282129,5.981551724,-0.188815416,2
19,Wisconsin,Arlington,41730,55V50,41885,246,5.5,509,365,4728.93,831.0,19.58697393,12.48999141,23.38613826,0.076120398,2.08282129,5.981551724,-0.392464853,2
20,Wisconsin,Arlington,41730,55Q27,42604,236,8.1,523,366,4666.31,1041.0,9.58487532,4.38193144,14.59743193,0.084103244,2.08282129,5.981551724,1.078789226,3
21,Wisconsin,Marshfield,41730,55V50,42240,234,5.98,838,366,4688.33,755.5,6.527909,0.62594606,11.53421479,0.082419883,2.08282129,5.981551724,-0.114077427,2
22,Kentucky,Lexington,8/9/2012,Caliber,9/15/2017,263,5.58,816,365,3413.35,997.3,18.92194596,15.54373894,24.80128417,0.290974558,2.08282129,5.981551724,1.008909443,2
23,Wisconsin,Lexington,41365,55V50,42240,263,6.63,520,364,4711.77,815.1,20.32624076,14.77027809,24.96085728,0.081953837,2.08282129,5.981551724,-0.097244657,2
