,Annual Avg Yield,Annual Avg Min Temp,Annual Avg Max Temp,Total Accumulated Rain,Total Accumulated Radiation,Class
0,1.688228147,2.165654048,12.80132607,9104.52,1415076.0,0
1,1.21307878,3.037274084,16.58649296,2620.71,391732.0,1
2,1.618309987,1.482422819,12.82454468,5702.5,779768.0,1
3,1.373604079,1.263958287,13.53878934,4617.35,784297.0,1
4,2.181555057,2.451856642,15.75630145,4664.12,718193.0,2
5,1.386196934,1.480844244,16.06900858,4699.23,530448.0,1
6,1.199135976,1.530981649,13.19972788,4231.03,732672.0,0
7,1.294543036,3.548539649,16.04059359,6940.42,1052625.0,1
8,1.312863328,1.395841642,13.58843564,5357.29,1091712.0,0
9,1.340069558,1.50286055,15.5890987,2583.91,445058.0,1
10,1.080514068,0.391629148,14.18946224,2992.95,742964.0,0
11,1.273096146,3.456069465,15.96050687,2902.46,1515469.0,0
12,1.286426348,2.790156305,16.40344918,2938.78,446252.0,1
13,2.12142913,3.237327914,15.17574957,5185.4,1099388.0,1
14,1.286501585,3.058103888,16.17043941,9242.86,1488772.0,0
15,1.147421924,3.386513581,16.22379046,2443.07,501128.0,0
16,1.119465108,1.562424767,14.60882836,7162.32,1017257.0,1
17,2.038927484,2.889790538,15.48887089,9594.81,1494869.0,2
18,1.300394259,1.356759853,12.87337506,4924.48,1083493.0,0
19,1.175781617,3.573701915,14.25882572,2807.65,1054098.0,0
20,1.624198132,2.740966199,15.53112866,9936.26,1447471.0,2
21,1.324357073,1.425389942,15.65230324,5939.46,1099036.0,1
22,1.580338805,3.716849694,15.70847038,2962.15,495828.0,2
23,1.78888289,3.432305964,16.57642491,5335.95,1070515.0,1
24,1.364781802,3.260682468,16.23455751,5515.23,1104665.0,0
25,1.159597366,3.216193486,16.66098904,2856.16,466844.0,0
26,1.415310599,1.31988562,11.85020478,2576.49,768795.0,0
27,2.122472905,2.359320064,15.65367275,5780.75,1067993.0,2
28,2.249985759,1.387585971,13.03453907,5745.74,1087154.0,1
29,1.53140116,3.562425808,16.04941983,5330.02,1012554.0,1
30,1.518495138,2.786020366,15.24922233,2558.06,438193.0,1
31,1.407156476,3.205486245,16.44891026,1942.04,433427.0,1
32,1.388058838,1.5181621,13.21403854,6169.33,1069920.0,1
33,2.30634381,3.143071419,15.7993044,5647.49,522262.0,2
34,1.270255797,2.890595649,16.43120439,2973.45,536757.0,0
35,1.480976626,3.393910646,14.53428709,9799.03,1055754.0,1
36,2.515280428,3.99450835,15.81092643,2940.05,563265.0,2
37,1.265849091,2.486803787,16.11810056,2369.91,399818.0,1
38,1.420351216,3.357630374,16.01152905,2562.16,595247.0,0
39,1.399673816,2.670669221,13.556992,2533.69,432047.0,1
