,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Class
0,Wisconsin,Arlington,40664,CW 085028,42240,247,3.83,1562,375,4273.19,805.4,18.19409827,4.47056413,10.92,0.33824733,1
1,Wisconsin,Arlington,41730,Saranac AR,41885,230,7.67,2225,381,3664.26,732.3,17.85648638,7.57156946,11.91240537,0.120643551,2
2,Wisconsin,Lancaster,40664,WL 354 HQ,42240,264,10.08,130,350,2907.24,594.8,18.49367542,18.87832738,25.61745592,0.11926006,3
3,Kentucky,Lexington,40664,PGI 212,42243,254,3.89,888,8,4823.96,409.5,19.29137657,16.11063497,26.90597097,0.094573527,2
4,Kentucky,Arlington,4/5/2016,MSSUNSTRA-D15*,9/19/2016,224,5.31,387,344,3822.53,629.9,16.05413567,6.02054428,24.20251941,0.344729512,1
5,Wisconsin,Marshfield,41730,AFX083003,42249,253,5.53,702,402,4823.96,918.7,7.63409422,12.90036881,28.01437561,0.07,1
6,Wisconsin,Arlington,41730,NF11ALF006,9/12/2018,246,4.58,194,373,2890.49,894.2,9.69735387,11.53876579,10.92,0.7,2
7,Wisconsin,Marshfield,41730,Legendairy XHD,8/20/2018,253,2.43,521,310,3567.96,769.8,5.53,1.74774853,22.95559429,0.097650909,1
8,Kentucky,Lexington,8/9/2012,Saranac AR,9/19/2016,249,5.65,1224,1,3761.62,1043.2,5.53,18.87832738,29.25310714,0.120466862,2
9,Wisconsin,Lexington,4/12/2018,MS Sunstra 144142*,42604,244,8.06,1481,402,4018.43,820.8,14.59381708,13.48070442,29.25310714,0.07,2
10,Wisconsin,Lexington,42095,Evermore,8/12/2013,250,6.22,386,402,2906.49,685.3,16.88023652,17.83152288,15.25956331,0.293752045,1
11,Kentucky,Lexington,8/9/2012,Evermore,42251,258,2.27,627,385,4823.96,1043.2,17.20789428,5.14310782,10.92,0.106946071,2
12,Kentucky,Lexington,42095,AFX083003,8/20/2018,256,2.3,556,402,4305.52,796.6,18.31403493,4.31529136,16.9069731,0.291887727,1
13,Wisconsin,Marshfield,4/5/2016, LS 706 ,41886,260,8.16,878,400,4065.69,753.6,5.53,18.87832738,10.92,0.297891792,2
14,Wisconsin,Arlington,42095,Nuton Alf,41886,241,6.32,130,361,3352.79,629.5,5.53,18.87832738,14.08553036,0.33440954,2
15,Wisconsin,Lexington,41365,Ameristand 403T Plus,42243,242,10.6,775,367,4128.02,901.4,5.53,-0.53,22.5680346,0.338343749,3
16,Wisconsin,Marshfield,41365,HybriForce 3400,41919,245,4.4,521,344,4823.96,522.3,18.87182387,18.87832738,17.01130499,0.7,1
17,Wisconsin,Arlington,41730,FSG 415BR,9/19/2016,267,2.15,710,402,4100.86,852.2,20.17576439,5.6217315,27.82623017,0.07,2
18,Wisconsin,Marshfield,4/12/2018,Ameristand 427TQ,42604,252,8.64,1352,370,4823.96,855.7,20.15318967,12.99119256,16.51749027,0.097093072,1
