,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Standard Deviation,Average Yield,Number of Deviations,Class
0,Wisconsin,Arlington,41730,55V50,42604,245,7.42,152,365,4679.96,974.6,7.72446836,3.83529994,14.24574223,0.081694574,2.08282129,5.981551724,1.375358523,1
1,Wisconsin,Arlington,41730,55V50,42604,239,8.16,874,364,4637.86,1021.3,8.19620509,5.11789707,15.23285626,0.080483234,2.08282129,5.981551724,1.605910244,3
2,Wisconsin,Arlington,41730,55V50,42604,245,8.6,590,365,4572.17,960.9,8.20512876,3.33112838,13.08964321,0.078514752,2.08282129,5.981551724,0.819852896,3
3,Kentucky,Lexington,4/5/2016,Ameristand 403T Plus,9/19/2016,261,1.32,216,2,2614.05,514.4,23.16063442,16.65218205,27.5846024,0.283604441,2.08282129,5.981551724,-1.888254968,1
4,Wisconsin,Lexington,41730,55V50,9/19/2016,236,1.51,188,4,2683.84,524.2,20.84524908,18.54293414,25.32660553,0.072567183,2.08282129,5.981551724,-1.564326003,1
5,Wisconsin,Arlington,41730,55V50,42604,235,8.61,853,362,4582.97,1019.7,8.57575128,3.34800302,12.83791862,0.079317525,2.08282129,5.981551724,0.888774601,2
6,Wisconsin,Marshfield,41730,55V50,41890,245,2.48,265,1,2642.35,527.6,15.33210145,10.08206376,22.5835781,0.669259962,2.08282129,5.981551724,-1.532591857,1
7,Wisconsin,Arlington,41365,55V50,42604,235,8.94,1228,364,4664.4,1021.5,8.36821095,3.83205104,15.13968612,0.081339042,2.08282129,5.981551724,0.218359205,2
8,Wisconsin,Arlington,41730,55V50,42604,237,8.52,1196,364,4651.45,1018.2,8.84977405,3.85731837,14.50239792,0.079220092,2.08282129,5.981551724,1.663458025,3
9,Kentucky,Lexington,8/9/2012,Evermore,9/14/2017,259,6.28,1322,365,3092.97,781.6,20.77594482,16.35087737,25.67119483,0.283628179,2.08282129,5.981551724,0.201968509,2
10,Wisconsin,Arlington,41730,55V50,42604,236,7.67,1225,367,4637.04,1018.2,9.41744085,4.45032997,14.11296323,0.082787912,2.08282129,5.981551724,1.761531282,2
11,Kentucky,Lexington,8/9/2012,55V50,9/19/2016,255,5.5,1188,365,2822.78,832.7,21.96962921,15.46413183,26.67831137,0.294629662,2.08282129,5.981551724,-0.205285269,2
12,Wisconsin,Marshfield,41730,55V50,41890,246,1.58,207,1,2689.94,537.5,16.5856213,10.80117824,23.77036091,0.07582791,2.08282129,5.981551724,-2.23982205,1
13,Wisconsin,Marshfield,42095,55V50,42243,236,2.39,143,3,2910.52,482.1,16.46096065,10.79116437,24.87379892,0.076374807,2.08282129,5.981551724,-1.349940589,1
14,Wisconsin,Lexington,41730,55V50,9/14/2017,255,1.82,239,3,3111.39,464.2,21.164588,16.23016514,22.83909048,0.290778275,2.08282129,5.981551724,-1.762043802,2
15,Wisconsin,Arlington,41730,55V50,42251,248,6.13,1272,366,4695.17,756.0,7.92203354,2.83284404,12.81884611,0.078550666,2.08282129,5.981551724,-0.080208174,2
16,Wisconsin,Arlington,41730,55V50,42604,234,6.64,1204,365,4660.48,962.5,8.85547008,2.94907161,13.63239093,0.078265486,2.08282129,5.981551724,1.232335974,2
17,Wisconsin,Arlington,41730,55Q27,42604,233,9.42,621,362,4638.33,975.1,8.83718416,3.98616783,14.01988713,0.076764845,2.08282129,5.981551724,1.777471613,3
18,Wisconsin,Marshfield,41730,55V50,41890,246,1.19,140,4,2820.97,540.2,15.54562885,10.72227052,25.46502871,0.080033792,2.08282129,5.981551724,-2.300510249,1
19,Wisconsin,Arlington,41730,55V50,42251,246,5.13,430,367,4661.13,845.6,6.0976381,2.03176823,11.654637,0.081279154,2.08282129,5.981551724,0.369973739,2
20,Kentucky,Lexington,3/31/2015,Caliber,9/19/2016,266,1.33,233,6,3252.73,507.5,21.45048836,15.99677468,27.10556247,0.275977306,2.08282129,5.981551724,-1.184248891,1
21,Kentucky,Lexington,8/9/2012,55V50,9/15/2017,258,4.97,1188,365,2930.69,699.7,21.97055218,14.39169846,23.31322913,0.290966697,2.08282129,5.981551724,-0.049942266,2
22,Wisconsin,Arlington,41365,55V50,42604,246,5.27,520,364,4674.13,728.8,7.92339841,2.07286403,13.43392966,0.086082978,2.08282129,5.981551724,1.011013979,2
23,Wisconsin,Arlington,41730,55V50,42604,231,7.97,925,365,4564.57,1023.6,8.21777932,4.1404238,13.92255656,0.080232224,2.08282129,5.981551724,1.168625515,2
24,Wisconsin,Arlington,41730,55V50,41886,250,1.42,139,7,2584.87,109.7,16.64195928,10.54592135,23.52432702,0.077993304,2.08282129,5.981551724,-1.433202453,1
25,Wisconsin,Marshfield,41730,55V50,41890,246,1.46,186,1,2878.15,448.7,16.04910924,10.40382977,23.35510016,0.07754725,2.08282129,5.981551724,-1.436680717,1
26,Wisconsin,Arlington,41730,55V50,41886,244,2.76,173,1,2431.59,308.5,21.72311225,10.48823586,24.43655366,0.072818086,2.08282129,5.981551724,-1.450367297,1
27,Wisconsin,Arlington,41730,55V50,42604,233,2.34,130,7,4582.49,991.7,8.98226027,4.41033294,25.8475381,0.073212744,2.08282129,5.981551724,-1.58322864,1
28,Kentucky,Lexington,4/5/2017,55V50,41890,261,3.37,206,1,3183.81,562.4,21.58556349,16.16465003,25.13040583,0.288715248,2.08282129,5.981551724,-2.300510249,1
29,Kentucky,Lexington,3/31/2015,55V50,9/19/2016,254,1.28,130,3,3159.7,522.4,20.50710967,17.56505191,26.29400936,0.281686826,2.08282129,5.981551724,-1.298438774,2
30,Wisconsin,Arlington,41730,Vernal,42249,246,7.73,470,363,4672.34,757.8,7.16156517,2.38065578,12.15288269,0.074568347,2.08282129,5.981551724,1.136712448,3
31,Wisconsin,Arlington,41730,55V50,42249,244,8.6,501,366,4611.85,757.6,8.60902885,3.0576253,12.31762208,0.081587184,2.08282129,5.981551724,1.617052175,3
32,Wisconsin,Arlington,41730,55V50,42249,243,7.31,449,366,4635.52,767.9,6.65780164,0.97187716,12.29755202,0.082080216,2.08282129,5.981551724,1.468104372,3
