,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Class
0,Wisconsin,Arlington,41365,55V50,41885,245,6.44,405,366,4560.49,772.3,5.53,0.94452904,12.25564856,0.07954591,3
1,Wisconsin,Arlington,41730,55V50,42240,240,5.24,1102,362,4712.72,993.4,8.58815032,2.21371768,12.42312415,0.081402237,2
2,Wisconsin,Lexington,41730,55V50,42243,263,2.13,200,1,2644.77,507.4,19.01407625,15.81595409,24.59436213,0.272533925,1
3,Kentucky,Lexington,4/5/2017,Saranac AR,9/19/2016,236,4.73,1272,2,4665.0,1043.2,21.72904794,17.25315522,24.85939883,0.287674623,2
4,Wisconsin,Arlington,41730,55V50,41886,248,3.15,159,4,2843.46,109.7,15.09008306,10.6960986,22.66731622,0.070744471,1
5,Kentucky,Lexington,4/5/2017,Saranac AR,9/13/2018,256,4.85,1184,363,3352.79,1043.2,22.55034943,17.00423908,24.92661209,0.292524162,2
6,Wisconsin,Marshfield,41730,55V50,42240,236,5.98,676,366,4551.42,798.0,7.68350864,1.55691567,12.23343028,0.076977005,2
7,Kentucky,Lexington,8/9/2012,Saranac AR,9/12/2018,258,6.55,1078,361,3053.99,746.7,21.42485975,14.73048274,25.14454254,0.290154841,2
8,Wisconsin,Arlington,41730,55V50,42251,246,6.3,1023,366,4706.94,742.8,6.76958268,1.03459624,12.43194754,0.074907992,3
9,Wisconsin,Arlington,41365,5312,42251,246,5.03,934,367,4804.68,823.3,5.53,1.01871529,12.82381871,0.076888633,2
10,Wisconsin,Arlington,41365,55V50,42251,245,4.57,482,367,4675.7,765.3,5.83434442,0.35874993,11.64118078,0.079601323,3
11,Wisconsin,Marshfield,41730,55V50,41890,261,5.44,308,2,3193.12,801.8,19.90774472,10.55984644,23.80168967,0.080609358,2
12,Wisconsin,Marshfield,41730,55V50,9/14/2017,261,5.68,219,364,2931.25,780.6,20.60074435,16.9440683,23.49719413,0.079877433,2
13,Wisconsin,Marshfield,41730,55V50,41919,246,4.83,531,362,3281.23,793.6,20.34441048,9.3282947,22.98147852,0.07,2
14,Wisconsin,Marshfield,41730,Vernal,41890,245,1.19,130,1,3052.47,573.2,14.9002266,10.11714945,21.71231023,0.690352994,1
15,Wisconsin,Arlington,41730,55V50,41885,248,6.62,994,364,4719.89,758.2,5.53,1.29524791,11.7563206,0.077774618,2
16,Wisconsin,Marshfield,41365,55V50,41919,235,4.63,1032,364,4750.34,730.7,6.96574826,-0.53,13.04306944,0.080620627,2
