,Annual Avg Yield,Annual Avg Min Temp,Annual Avg Max Temp,Total Accumulated Rain,Total Accumulated Radiation,Class
0,0.925622734,2.766976695,11.65794382,4014.72,509865.0,1
1,2.898066235,2.801948709,15.22217942,2228.26,741411.0,1
2,1.790564913,4.032111034,15.14325671,3051.44,391732.0,1
3,2.148732781,1.466683616,14.4203415,5510.34,1038182.0,1
4,1.424348872,3.849184921,14.66725301,10110.66,810977.0,1
5,2.034551325,4.032111034,14.53987144,4067.74,973709.0,1
6,0.745464393,2.370846984,13.88890044,4237.66,544940.0,1
7,0.97175143,1.518513057,14.59321586,4361.79,1028858.0,1
8,0.903106655,3.908617574,11.65794382,5906.09,1085228.0,1
9,1.397262433,1.666885994,13.92391174,3234.37,1222414.0,1
10,0.984207849,4.032111034,14.11259417,3165.05,391732.0,1
11,1.801515397,3.163644083,14.87913792,6636.15,391732.0,1
12,2.028913661,3.849745783,16.10704653,10379.5,1074123.0,1
13,1.643825025,3.964962574,16.77185512,3889.52,1515469.0,1
14,1.097611319,4.022822049,15.61060879,2538.85,690218.0,1
15,1.543171914,1.87312139,16.18026123,7082.54,534545.0,1
16,1.85936899,3.82751317,14.37866233,1942.04,615132.0,1
17,2.625644483,4.032111034,14.64980873,7573.59,397707.0,1
18,0.878222916,3.753374174,16.42202634,1942.04,391732.0,1
19,1.312571977,3.591483891,13.7934843,4669.9,1515469.0,1
20,1.437736931,1.986368076,13.1600505,6503.92,1076458.0,1
21,0.95158327,3.336883127,14.93313708,2486.01,1515469.0,1
22,1.426679471,4.032111034,14.90522924,2870.86,528408.0,1
23,1.706313142,3.557787983,15.51609224,5161.97,1148081.0,1
24,1.960611078,2.661594718,13.68130495,2885.24,569073.0,1
25,1.239510355,1.268896707,14.17558692,2482.09,485750.0,1
26,1.910901702,1.837583908,13.45004708,5899.06,487684.0,1
27,2.027326885,1.250323497,12.1237079,3848.44,721740.0,2
28,2.9105782,4.032111034,16.11169921,6950.02,946213.0,1
29,0.699680859,1.094196177,14.55318518,1942.04,975449.0,1
30,0.723952961,3.64326696,15.92821047,2916.39,651568.0,1
31,1.119560047,4.032111034,16.18354247,6809.94,443012.0,1
32,1.650433857,1.240325538,13.22837707,3069.88,658283.0,1
33,3.118314673,1.23457984,12.85031535,5491.49,554016.0,1
34,0.802277485,2.443855857,11.65794382,3321.43,460044.0,1
35,1.08753536,0.5933785,14.32877443,2959.62,1427450.0,1
36,1.679484334,2.870044528,12.03754394,5641.53,1152006.0,1
37,0.718926697,2.523023636,13.90351163,2504.79,512856.0,1
38,1.425481335,1.237223874,11.65794382,10652.14,457516.0,1
39,0.901897675,3.916151121,11.97747482,5551.79,1007603.0,1
40,1.937138442,2.876469082,15.01674306,2405.81,1145247.0,1
41,1.838087022,4.032111034,15.11891472,2051.52,691681.0,1
42,2.157868834,1.885595668,11.65794382,7743.04,1089706.0,2
43,1.266735793,2.624401157,15.7541596,2402.35,391732.0,1
44,1.332313459,3.579797433,16.85328339,6895.76,1056353.0,1
45,1.791055761,3.362105666,13.18704964,7172.01,1287456.0,1
46,2.03641429,1.434415255,12.08353434,1953.43,1114268.0,1
47,1.694062904,2.009291054,14.4174767,6774.8,992241.0,1
48,1.281293329,2.895273451,14.59637325,2424.13,1037989.0,1
49,1.891654825,0.249995175,14.58030548,1942.04,1423539.0,1
50,0.436666667,3.392707442,14.26672757,5244.86,1079390.0,1
51,2.55916135,3.215089828,12.34978618,5492.82,505026.0,1
52,1.359650938,1.60896364,12.83887042,5816.33,1117793.0,1
53,1.658610743,4.032111034,14.4303041,8043.23,1054013.0,1
54,1.273369857,1.412032989,12.05461736,4386.65,605100.0,1
55,1.734929791,3.851531189,15.51621628,3764.13,391732.0,1
56,1.712116376,2.876293357,12.59104639,7145.78,1120778.0,1
57,1.341499508,2.820377803,14.73878192,7592.28,794013.0,1
58,1.000967572,0.300331109,15.53487897,1942.04,1183173.0,1
59,1.651108721,2.854806828,15.53799006,1984.56,762119.0,1
60,1.535636974,1.081330205,14.23591679,4705.26,978757.0,1
61,1.746787128,3.660511481,15.32061613,2136.73,738666.0,1
62,2.714557134,0.735404157,12.66670774,5249.75,391732.0,1
63,1.864126258,3.962776518,14.41590776,1942.04,703345.0,0
64,0.948833867,4.032111034,15.52262169,5627.93,1451496.0,1
65,1.267501761,1.94192209,16.23453095,1942.04,1098980.0,1
66,1.501236445,2.907489984,13.35698866,4356.57,1082417.0,1
67,1.400857074,3.584166957,14.01090729,3677.76,467450.0,1
68,1.95491868,4.032111034,16.2410613,9365.54,1077196.0,1
69,1.327945252,4.032111034,12.99102858,7340.07,977424.0,1
70,1.055365785,3.079287917,15.41781095,7075.12,391732.0,1
71,1.756824973,1.102711665,14.9915377,1942.04,934949.0,1
72,1.776274453,1.509054089,15.9778673,4360.88,391732.0,1
73,2.041739551,3.827334344,14.78086289,8657.85,594210.0,1
74,1.554091939,1.773874092,14.66248984,4183.32,956316.0,1
75,1.573926296,1.621809658,12.04224565,2994.83,1178985.0,1
76,1.521819348,1.23060935,11.65794382,2171.37,391732.0,1
77,1.412566553,3.272063225,15.65429909,7436.73,993125.0,1
78,1.495693949,1.731690006,11.65794382,4881.66,824113.0,1
79,1.873282794,0.249995175,13.8307052,3539.16,1038852.0,1
80,1.011308232,1.332743117,12.25540852,7199.42,770613.0,1
81,1.565427206,3.306193729,15.76664806,4226.64,413083.0,1
82,1.80880901,4.032111034,15.26086233,5182.61,965898.0,1
83,0.923078725,3.710705555,16.07856909,2276.49,976068.0,1
84,0.891891944,1.455887276,15.53792297,5360.11,391732.0,1
85,1.173926685,2.003797708,14.99490685,3381.23,391732.0,1
86,1.387266786,3.409123182,13.52149493,3973.1,472415.0,1
87,1.302351972,2.251765444,11.83393278,1942.04,653906.0,1
88,1.540442228,3.623120155,15.11035065,3452.76,937536.0,1
89,1.666131376,4.032111034,15.10443422,3068.88,833449.0,2
90,1.907914873,4.032111034,16.85328339,1942.04,574576.0,1
91,1.413003322,2.826826869,15.28522827,7015.87,535188.0,1
92,1.13986162,3.909340007,12.18374714,4061.86,1331972.0,1
93,1.092012484,4.032111034,14.76459619,3837.03,773334.0,1
94,1.890415689,1.154664424,15.60063205,2579.74,767699.0,1
95,1.434785556,1.744714914,15.48086339,2587.81,670054.0,1
96,1.590565038,3.081586759,15.2133426,5676.05,995689.0,1
97,1.035364306,1.918320274,14.6958303,4461.35,1063758.0,1
