,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Standard Deviation,Average Yield,Number of Deviations,Class
0,Wisconsin,Arlington,4/5/2017,LS 905,9/16/2015,237,1.8,506,359,3920.59,911.1,13.54391291,-0.53,11.01932286,0.25527377461495343,2.08282129,5.981551724,0.6069478675837343,1
1,Wisconsin,Arlington,4/5/2016,ONEIDA VR,9/16/2015,249,10.15,965,402,4614.65,761.9,5.53,2.9916134778345644,12.9154034,0.6729616871597267,2.08282129,5.981551724,1.2770503006342326,2
2,Wisconsin,Arlington,8/9/2012,Vernal,41885,246,6.2,454,355,3536.98,862.6,7.76319072,2.5189704478287753,29.25310714,0.3322789361188654,2.08282129,5.981551724,1.104078032544594,3
3,Kentucky,Lexington,3/31/2015, LS 706 ,42251,262,3.14,222,362,3465.34,1043.2,5.53,15.832758099426783,16.25731431,0.276970412694102,2.08282129,5.981551724,-1.2014984330137026,2
4,Wisconsin,Marshfield,41365,Raven,42251,244,3.17,261,346,4632.8,930.8,7.8711358,7.858514643066855,23.10717331,0.07,2.08282129,5.981551724,0.7302939092071096,2
5,Kentucky,Lexington,41365,Nuton Alf,41885,263,8.34,977,361,3626.73,328.5,5.53,9.526930290284326,11.21286467,0.07503052096540505,2.08282129,5.981551724,0.9941845125137775,2
6,Kentucky,Lexington,41365,Mssunstra-B17,42604,246,4.14,844,361,3568.54,733.8,17.38536063,15.164513576386913,11.84996404,0.07,2.08282129,5.981551724,2.161914904494653,2
7,Wisconsin,Lancaster,4/5/2016,Nuton,9/15/2017,239,1.19,1343,362,4446.78,1006.0,19.49878661,10.468753389616397,23.90680718,0.07,2.08282129,5.981551724,0.5368452907122253,1
8,Wisconsin,Marshfield,3/31/2015, SW 4332 ,9/18/2014,262,4.71,604,346,4671.37,1043.2,7.91148311,3.7892312373321393,10.92,0.2621591179747314,2.08282129,5.981551724,0.031520700099864976,2
9,Wisconsin,Lexington,4/5/2017,WL 354 HQ,9/19/2016,253,5.28,591,371,3720.38,792.4,15.45033669,0.15784684998171816,14.41238231,0.2849236828128234,2.08282129,5.981551724,0.2506041587754073,2
10,Kentucky,Lexington,8/9/2012,AFX h134091,9/12/2018,256,4.75,1990,365,4823.96,834.8,5.53,16.39486130388944,12.91476604,0.29063954449225127,2.08282129,5.981551724,0.3719893936121872,2
11,Kentucky,Marshfield,42095,55Q27,42249,247,4.06,130,52,4739.24,823.2,14.98655426,15.988628691389321,12.81455656,0.3011208152357141,2.08282129,5.981551724,0.5693728997100449,1
12,Wisconsin,Lexington,4/12/2018,DSB10-T,9/19/2016,267,5.67,832,366,3399.18,715.9,6.28372816,15.435232052762483,26.84638973,0.07329949919764701,2.08282129,5.981551724,0.8061434554391268,2
13,Wisconsin,Arlington,41133,Saranac AR,42604,247,1.19,489,43,4823.96,809.4,16.86217592,15.489048645132033,24.24827752,0.247036346132443,2.08282129,5.981551724,-2.1924031651666294,2
14,Kentucky,Lexington,42095,Ameristand 427TQ,41890,237,6.09,612,370,3495.46,749.1,5.53,4.316086282073598,15.94908821,0.07,2.08282129,5.981551724,1.768297492337536,2
15,Kentucky,Arlington,41365,5312,9/19/2016,263,5.51,512,373,4704.17,716.7,5.53,8.581136506314387,29.25310714,0.7,2.08282129,5.981551724,0.9947514106927577,3
16,Wisconsin,Arlington,41730,GA-ALFG-1,42613,261,3.32,961,364,4823.96,652.5,16.31608346,10.914405250771457,28.60659266,0.25719195860968863,2.08282129,5.981551724,0.9652063781425637,3
17,Wisconsin,Arlington,41133,FSG 424,9/17/2015,248,7.65,373,365,4727.23,667.4,5.53,11.589958307698106,29.25310714,0.07,2.08282129,5.981551724,0.5229132494924505,1
