,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Standard Deviation,Average Yield,Number of Deviations,Class
0,Wisconsin,Lexington,8/9/2012,Vernal,9/15/2017,266,6.57,415,375,3159.16,737.6,9.11935759,3.67775729,12.08738474,0.081361278,2.08282129,5.981551724,-1.209112408,1
1,Wisconsin,Arlington,41730,Ameristand 403T Plus,41886,256,5.74,633,375,4632.12,587.2,21.46493801,6.17857123,22.017443,0.075114897,2.08282129,5.981551724,-1.041628648,2
2,Wisconsin,Arlington,41133,SW4107,42604,258,8.71,843,382,4823.96,754.5,7.62776936,2.00748091,15.26501773,0.07577284,2.08282129,5.981551724,-1.21389451,2
3,Wisconsin,Arlington,40664,SW5113*,42243,245,4.3,747,380,4620.03,235.7,8.36802018,4.98606948,11.31919936,0.094789359,2.08282129,5.981551724,-2.09716519,2
4,Wisconsin,Arlington,41730,AFX113010,8/12/2013,246,5.56,820,377,4823.96,701.5,6.56611103,6.12324833,12.06006391,0.08954187,2.08282129,5.981551724,-2.272908684,1
5,Wisconsin,Lexington,41730,MARINER IV,9/19/2016,237,2.77,821,377,4426.61,733.7,5.57468902,2.49836959,11.79760141,0.102038957,2.08282129,5.981551724,-0.113688987,1
6,Wisconsin,Arlington,4/5/2016,55Q27,41886,265,8.24,504,374,4565.25,368.1,6.21397924,5.95678889,10.92,0.577650798,2.08282129,5.981551724,0.481326788,1
7,Kentucky,Lexington,40664,AM-14-900,9/16/2015,259,7.35,616,70,4752.38,594.5,16.77562176,5.01683323,11.76413877,0.604622231,2.08282129,5.981551724,-0.063291099,2
8,Wisconsin,Lexington,42095,MSSUNSTRA-C14*,9/13/2018,224,5.87,228,46,4436.16,823.1,6.748211,3.52152682,19.32566121,0.688946631,2.08282129,5.981551724,-0.706968568,1
9,Wisconsin,Marshfield,41730,DSB-45,42604,224,6.83,953,383,4823.96,393.2,23.79017857,-0.53,10.92,0.602449804,2.08282129,5.981551724,-1.747403614,2
10,Kentucky,Arlington,3/31/2015,Sonic,9/15/2017,260,5.11,606,383,4539.68,485.8,5.53,6.69471739,22.33555507,0.523617036,2.08282129,5.981551724,-1.126138139,1
11,Wisconsin,Arlington,41730,Mariner IV,42247,240,7.57,528,354,2510.44,792.1,19.71324817,17.81848655,19.77563137,0.501463455,2.08282129,5.981551724,-0.590810974,2
12,Kentucky,Arlington,41365,Evermore,9/16/2015,236,5.97,908,371,4599.92,584.7,23.79017857,1.92582482,25.29979497,0.07883662,2.08282129,5.981551724,-1.164348203,2
13,Wisconsin,Arlington,41730,Radiance HD,9/15/2017,262,8.33,872,367,4780.02,1035.5,6.0449705,18.55664738,25.68981223,0.081841556,2.08282129,5.981551724,-0.466887158,2
14,Wisconsin,Lexington,8/9/2012,Radiance HD,8/12/2013,244,6.06,420,361,4611.26,356.4,9.62902779,5.23110895,13.77203843,0.078980487,2.08282129,5.981551724,-2.300510249,2
15,Wisconsin,Lancaster,41365,DSD04-T,41885,244,7.81,130,376,4823.96,404.6,23.79017857,-0.53,10.92,0.070106433,2.08282129,5.981551724,-0.880405992,2
16,Wisconsin,Lexington,41730,AFX095026,42604,264,3.3,989,360,3091.92,372.7,6.70764549,3.91576488,20.67327864,0.085117109,2.08282129,5.981551724,-0.959707388,1
17,Wisconsin,Lancaster,42095,6472A,42240,269,3.86,822,364,4823.96,127.3,21.27333582,1.71885832,10.96597732,0.7,2.08282129,5.981551724,-1.352409916,2
