,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Standard Deviation,Average Yield,Number of Deviations,Class
0,Wisconsin,Marshfield,41730,55V50,41886,248,3.15,145,4,2438.46,236.2,16.10471964,10.43739544,25.8790995,0.07364908,2.08282129,5.981551724,-1.355216761,1
1,Wisconsin,Arlington,41365,55V50,42251,244,5.73,485,366,4616.17,777.1,7.9889111,2.96308278,13.57389932,0.081453657,2.08282129,5.981551724,-0.131730285,2
2,Wisconsin,Lexington,41730,55V50,9/19/2016,238,1.19,130,4,2600.76,473.2,20.97432106,16.07472438,28.98998402,0.07595106,2.08282129,5.981551724,-2.053998919,1
3,Wisconsin,Arlington,41365,55V50,42251,244,6.4,1093,366,4663.96,776.8,7.80921752,3.58316934,11.68382951,0.078317806,2.08282129,5.981551724,0.186915169,2
4,Wisconsin,Arlington,41365,55V50,42604,237,6.98,1271,365,4556.51,781.9,8.99125438,2.47743486,12.1700534,0.08144928,2.08282129,5.981551724,1.008954651,2
5,Kentucky,Lexington,8/9/2012,Evermore,9/12/2018,256,6.84,1190,364,3363.97,762.6,21.81256617,15.2671793,25.48046092,0.292612408,2.08282129,5.981551724,-0.096568977,2
6,Wisconsin,Arlington,41730,Vernal,41886,246,5.07,221,363,4630.39,751.3,7.56003129,1.22966473,11.4004668,0.073571717,2.08282129,5.981551724,-0.224770441,1
7,Wisconsin,Marshfield,41730,55V50,9/14/2017,265,2.23,130,1,2968.94,455.5,20.42066165,10.58934234,24.8362494,0.27691065,2.08282129,5.981551724,-2.069933902,1
8,Kentucky,Lexington,8/9/2012,55V50,9/12/2018,256,5.01,1204,364,2975.16,763.3,20.91873131,15.69076886,25.49104671,0.284363171,2.08282129,5.981551724,-0.260278097,2
9,Wisconsin,Arlington,41730,55V50,42249,245,8.63,521,365,4615.1,736.9,8.49839502,1.06739574,11.17995329,0.077360295,2.08282129,5.981551724,1.676062052,3
10,Kentucky,Lexington,3/31/2015,55V50,9/19/2016,261,3.92,554,364,2907.53,800.9,19.40756364,14.74086037,26.46370106,0.284292921,2.08282129,5.981551724,-0.229503526,2
11,Wisconsin,Marshfield,41730,55V50,41890,245,3.44,146,4,2850.07,460.4,16.78801202,10.35966625,27.69258039,0.079658223,2.08282129,5.981551724,0.380886041,1
12,Wisconsin,Arlington,41730,55V50,41890,247,6.33,214,364,2890.33,745.8,20.87093072,10.73370181,25.19683567,0.078297526,2.08282129,5.981551724,0.215802022,2
13,Wisconsin,Arlington,41730,55V50,42604,233,7.88,508,365,4666.71,777.6,7.31021844,3.19909392,12.52342748,0.085260965,2.08282129,5.981551724,0.055617578,2
14,Wisconsin,Arlington,41730,55V50,42249,243,5.57,436,365,4631.47,745.4,6.82976408,2.73734036,12.71843228,0.081764866,2.08282129,5.981551724,-0.316003242,2
15,Wisconsin,Arlington,41730,55V50,41886,248,6.26,162,7,3033.54,745.7,16.91390901,10.6497117,12.63393998,0.077824831,2.08282129,5.981551724,0.099487601,1
16,Wisconsin,Arlington,41730,55V50,42604,236,8.6,209,366,4685.56,1032.9,9.43990529,3.71272963,13.86890375,0.077309232,2.08282129,5.981551724,1.599947404,1
17,Kentucky,Lexington,8/9/2012,55V50,9/14/2017,264,4.56,1334,363,3465.01,735.2,21.98351766,15.24549324,26.97257823,0.283633817,2.08282129,5.981551724,-0.146186677,2
18,Wisconsin,Arlington,41730,55V50,42604,247,8.0,610,364,4602.74,807.3,6.85793186,3.21218786,12.8556011,0.076323358,2.08282129,5.981551724,1.004101919,3
19,Kentucky,Lexington,3/31/2015,Saranac AR,9/19/2016,255,2.92,154,4,2935.21,555.9,20.99205264,17.4700787,29.02593454,0.279230106,2.08282129,5.981551724,-2.17609732,1
20,Kentucky,Lexington,3/31/2015,55V50,9/12/2018,257,6.33,1258,366,4728.8,757.5,19.90436609,15.78093226,26.88027427,0.296160837,2.08282129,5.981551724,0.14934919,2
21,Kentucky,Lexington,4/5/2016,Saranac AR,9/19/2016,257,2.89,130,3,2580.83,527.6,22.20839645,15.91644848,24.78455997,0.27658148,2.08282129,5.981551724,-1.459073379,1
22,Wisconsin,Arlington,41730,55V50,42604,237,9.09,502,364,4647.76,948.2,8.91716828,2.65184179,13.60776542,0.079435109,2.08282129,5.981551724,1.162506868,2
23,Wisconsin,Marshfield,41730,55V50,42251,255,4.1,807,364,2471.47,770.5,7.70483768,2.39577808,23.67817649,0.082107433,2.08282129,5.981551724,-0.797431715,2
24,Kentucky,Lexington,8/9/2012,Caliber,9/19/2016,257,4.96,1152,362,3290.47,805.1,20.23646199,15.24226174,27.61679906,0.278940839,2.08282129,5.981551724,-0.701252595,2
25,Wisconsin,Arlington,41730,Vernal,41885,248,6.58,838,365,4730.52,741.5,7.57291618,0.42832033,11.99622269,0.080151779,2.08282129,5.981551724,-0.053307864,2
26,Wisconsin,Arlington,41730,Vernal,41886,246,3.86,134,2,2623.95,381.6,15.92576039,10.4810551,21.4387746,0.076516008,2.08282129,5.981551724,-1.746989901,1
27,Kentucky,Lexington,8/9/2012,55V50,9/12/2018,256,6.57,992,364,2935.39,794.1,20.5558276,16.71475259,26.03963759,0.289296034,2.08282129,5.981551724,0.115502854,2
28,Wisconsin,Arlington,41730,55V50,42604,244,11.03,515,364,4686.96,776.2,7.35394358,2.23252854,13.86512703,0.082051232,2.08282129,5.981551724,-0.061588167,2
29,Kentucky,Lexington,4/5/2017,55V50,9/14/2017,263,1.19,192,1,2802.72,521.6,23.79017857,17.12498068,24.86094791,0.29109977,2.08282129,5.981551724,-1.68432257,1
30,Kentucky,Lexington,4/5/2016,Ameristand 403T Plus,9/19/2016,262,3.25,147,4,2332.26,596.2,23.6164933,16.8154862,26.68188715,0.281345092,2.08282129,5.981551724,-1.873942455,1
31,Wisconsin,Arlington,41730,55V50,42251,247,5.57,849,365,4610.8,767.5,8.43450767,1.83035461,12.81850509,0.078568959,2.08282129,5.981551724,-0.426593276,2
32,Wisconsin,Marshfield,41730,55V50,41886,236,1.81,130,2,2680.91,461.7,16.89103978,10.70962244,25.44968502,0.072971686,2.08282129,5.981551724,-1.605602447,1
33,Wisconsin,Arlington,41730,55V50,42604,237,9.35,484,364,4720.16,1038.2,10.52684588,2.74907942,13.10690743,0.076564351,2.08282129,5.981551724,1.338626085,3
34,Kentucky,Lexington,3/31/2015,Saranac AR,9/19/2016,260,2.44,130,2,2982.52,666.4,22.00883416,15.73284526,28.06773476,0.277785228,2.08282129,5.981551724,-1.31452054,1
35,Wisconsin,Lexington,41730,55V50,42604,234,9.4,130,365,4698.99,994.9,22.22709784,4.19475678,27.30569267,0.07649506,2.08282129,5.981551724,1.316056365,1
36,Kentucky,Lexington,8/9/2012,55V50,9/15/2017,259,5.92,839,364,2777.68,756.8,21.59465377,15.85564094,25.29416688,0.295013696,2.08282129,5.981551724,-0.269204613,2
37,Wisconsin,Arlington,41730,55V50,42251,245,6.97,463,365,4567.87,710.7,8.20793487,3.438818,12.84822659,0.081503915,2.08282129,5.981551724,-0.551643166,2
38,Wisconsin,Arlington,41365,55V50,42251,247,5.61,1088,366,4628.17,775.5,7.82280473,1.63468896,12.43793289,0.080212269,2.08282129,5.981551724,-0.189452609,2
39,Wisconsin,Arlington,41730,55V50,42604,245,8.93,590,364,4744.48,769.2,8.45040308,3.11327907,13.62607627,0.078902449,2.08282129,5.981551724,1.698639791,2
40,Wisconsin,Arlington,41730,55V50,42249,245,9.0,494,365,4719.58,736.6,7.95680417,2.38704569,13.24582135,0.081546218,2.08282129,5.981551724,0.429429511,2
