,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Class
0,Kentucky,Lexington,3/31/2015,Saranac AR,9/14/2017,258,2.62,196,5,2890.26,558.5,20.76895452,17.88364462,26.43101483,0.283999191,1
1,Kentucky,Lexington,8/9/2012,Caliber,9/18/2014,261,5.39,692,374,4642.66,781.2,20.66150264,14.49600683,24.38191361,0.289309986,3
2,Wisconsin,Marshfield,41730,55Q27,41890,234,1.57,130,1,2834.62,538.3,17.18062611,9.94724459,23.5383781,0.07617376,1
3,Kentucky,Lexington,41730,55V50,9/14/2017,258,5.17,130,1,3186.27,575.0,18.54658984,15.06661623,25.43589456,0.282972749,1
4,Wisconsin,Marshfield,41730,55Q27,41886,248,4.82,167,1,3020.73,499.3,17.12847078,9.85437304,23.57452109,0.080913011,1
5,Wisconsin,Arlington,41730,55V50,42249,247,9.18,554,367,4547.44,734.3,7.53336934,2.37933104,11.4880449,0.077514883,3
6,Wisconsin,Marshfield,41365,55V50,42240,236,6.23,453,366,4650.79,798.0,7.74297158,1.2580039,12.72506322,0.079250875,2
7,Kentucky,Lexington,4/5/2017,Saranac AR,9/14/2017,260,2.05,130,2,2932.33,529.0,20.83667504,15.06610705,25.78554543,0.287735515,1
8,Wisconsin,Marshfield,41365,55Q27,42240,233,5.43,535,364,4656.73,760.0,6.53715967,-0.53,11.21680015,0.085069996,2
9,Wisconsin,Arlington,41365,55V50,41885,247,6.59,845,368,4736.32,736.4,6.37847581,1.1859147,11.84963419,0.075965436,3
10,Wisconsin,Arlington,41730,55V50,41886,246,2.33,130,6,3506.01,258.5,17.52568724,15.54270987,24.59712453,0.080467711,1
11,Wisconsin,Marshfield,41730,55V50,41886,245,1.47,130,1,2512.7,495.9,17.64525492,9.41875953,21.47242098,0.07528798,1
12,Wisconsin,Arlington,41730,55V50,41886,244,2.3,130,7,2520.38,426.5,21.10906913,15.74203574,23.13365099,0.073051887,1
13,Wisconsin,Marshfield,41730,55V50,42240,237,5.97,541,365,4676.88,701.8,20.59542436,2.73369278,25.7378946,0.070619596,2
14,Kentucky,Lexington,8/9/2012,Caliber,9/14/2017,256,5.25,901,366,2928.06,758.7,17.86650004,14.1982626,23.70233214,0.292651353,3
15,Kentucky,Lexington,3/31/2015,Saranac AR,9/14/2017,257,4.99,195,7,2976.45,578.5,19.55521106,18.07823377,25.4235421,0.282278717,1
16,Wisconsin,Arlington,41730,55Q27,41886,249,5.79,177,2,2663.98,534.5,18.14574217,10.93303595,23.55097702,0.071796433,1
17,Wisconsin,Arlington,41730,55V50,42251,229,5.57,536,365,4731.27,694.2,7.94965173,0.6946932,12.05107502,0.070635517,3
18,Wisconsin,Arlington,41730,55V50,41886,248,7.71,448,363,4786.56,779.6,6.59317248,1.19948236,11.67870651,0.075301343,3
19,Kentucky,Lexington,8/9/2012,Caliber,42240,257,4.82,530,361,3014.61,754.9,19.51505806,15.6141516,26.09016357,0.283561622,2
20,Kentucky,Lexington,8/9/2012,Caliber,9/15/2017,257,5.51,1692,365,3038.08,771.2,19.83588591,14.38310389,24.9307039,0.289463476,2
21,Kentucky,Lexington,8/9/2012,Saranac AR,8/12/2013,258,5.5,136,3,2921.36,778.5,18.72804196,15.55224123,23.92386469,0.290415814,3
22,Wisconsin,Marshfield,41730,55V50,42240,229,4.62,473,365,4626.21,800.7,6.9063248,3.92564454,13.42857912,0.077561861,2
23,Wisconsin,Arlington,41730,55V50,41885,243,6.06,560,366,4733.45,769.8,5.53,1.28387636,11.84282718,0.07732698,3
24,Wisconsin,Marshfield,41730,55V50,42251,233,7.09,460,362,4580.81,754.8,8.73153613,0.86283946,12.96238797,0.078396945,3
25,Wisconsin,Arlington,41730,55V50,41886,245,1.63,143,6,2506.93,109.7,17.58144713,14.23574726,23.37460236,0.075327585,1
26,Wisconsin,Lexington,41730,55V50,8/12/2013,256,4.74,592,1,3624.97,759.7,18.80298836,13.10313556,23.28566913,0.300533692,2
27,Kentucky,Marshfield,42095,Saranac AR,41890,253,1.32,154,5,2796.64,524.2,19.29930557,16.79634057,24.53804795,0.281332361,1
28,Kentucky,Lexington,8/9/2012,Saranac AR,9/14/2017,256,2.16,130,3,2772.62,534.0,20.3344635,14.72998966,26.37134812,0.282589366,1
29,Kentucky,Lexington,8/9/2012,55V50,9/19/2016,263,5.64,448,365,4784.15,797.4,20.52278602,16.17333161,23.68052478,0.07,3
30,Wisconsin,Arlington,41365,55V50,41885,244,4.91,553,363,4783.48,854.6,7.03829987,1.6826358,11.52916429,0.074044452,2
