,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Standard Deviation,Average Yield,Number of Deviations,Class
0,Kentucky,Lexington,8/9/2012,Saranac AR,9/13/2018,255,5.14,902,362,3321.69,743.7,20.26956548,14.30702417,24.55794476,0.295333158,2.08282129,5.981551724,-0.358776853,2
1,Kentucky,Lexington,8/9/2012,Saranac AR,9/18/2014,263,6.83,130,7,2668.41,599.9,19.91644794,13.04090222,24.92063015,0.289945833,2.08282129,5.981551724,-0.166076453,2
2,Kentucky,Lexington,8/9/2012,Saranac AR,9/15/2017,259,7.03,1646,367,3365.02,824.9,19.27929526,14.48879664,24.9885883,0.287486524,2.08282129,5.981551724,0.22421049,2
3,Kentucky,Lexington,8/9/2012,55V50,9/15/2017,259,7.13,550,365,3443.04,1023.1,18.91742764,14.42975777,24.73090658,0.297316756,2.08282129,5.981551724,-0.11559533,2
4,Kentucky,Lexington,8/9/2012,Saranac AR,9/15/2017,255,6.4,255,5,3540.26,1038.5,19.54403238,13.93677279,25.5332235,0.289624022,2.08282129,5.981551724,-0.681822242,2
5,Wisconsin,Marshfield,41730,55V50,41889,257,5.34,142,5,2692.31,822.1,17.83695102,12.91436557,23.84923999,0.08004164,2.08282129,5.981551724,0.370524885,2
6,Kentucky,Lexington,8/9/2012,Saranac AR,9/15/2017,255,6.85,855,366,3391.61,812.5,20.08635886,14.60973732,24.94823245,0.298868311,2.08282129,5.981551724,-0.889901299,2
7,Wisconsin,Arlington,41365,55V50,42251,245,5.65,528,366,4722.96,811.8,7.0315294,0.84775442,11.48126187,0.077932785,2.08282129,5.981551724,-0.093908365,2
8,Wisconsin,Arlington,41365,Vernal,41885,245,5.95,542,365,4762.39,840.1,5.60188943,0.12936914,11.53921598,0.072745347,2.08282129,5.981551724,0.172257607,2
9,Kentucky,Lexington,8/9/2012,55V50,9/18/2014,262,5.92,816,362,4760.93,743.9,20.05810504,14.66245867,24.82507338,0.279044707,2.08282129,5.981551724,0.383913713,2
10,Kentucky,Lexington,8/9/2012,Saranac AR,9/19/2016,258,4.14,1921,365,3378.15,817.0,20.39437394,14.77660852,25.55383407,0.297831458,2.08282129,5.981551724,0.217827643,2
11,Wisconsin,Arlington,41365,55V50,42613,244,5.42,447,364,4704.84,796.3,6.42079639,1.05673173,11.8083349,0.074366476,2.08282129,5.981551724,0.470576664,2
12,Wisconsin,Arlington,41365,55Q27,42251,247,5.77,523,368,4705.77,725.1,6.34974168,0.66166636,11.70271998,0.080940305,2.08282129,5.981551724,0.208485093,2
13,Kentucky,Lexington,4/5/2016,Saranac AR,9/14/2017,257,6.53,281,365,3344.83,539.5,20.07934888,16.3227029,25.4509027,0.28680296,2.08282129,5.981551724,0.068611041,2
14,Kentucky,Lexington,8/9/2012,Saranac AR,9/19/2016,259,4.79,753,364,3308.14,591.8,21.66041682,17.24843147,25.48061193,0.290786595,2.08282129,5.981551724,0.360437001,2
15,Wisconsin,Arlington,41133,55V50,41885,247,6.51,483,365,4752.62,847.7,6.25867815,0.67569461,11.28999126,0.075456137,2.08282129,5.981551724,-0.418228497,2
16,Kentucky,Lexington,8/9/2012,55V50,9/15/2017,255,4.78,789,364,3346.12,711.0,20.15993157,14.32950329,24.69525246,0.298042753,2.08282129,5.981551724,-0.105450574,2
17,Wisconsin,Marshfield,41730,55V50,42613,233,6.68,838,366,4639.83,1021.7,9.75356471,4.04349691,14.52852096,0.082985117,2.08282129,5.981551724,1.749861989,2
18,Kentucky,Lexington,8/9/2012,55V50,41919,255,4.97,533,364,4818.71,810.6,19.92671365,14.26112679,25.59644522,0.2876239,2.08282129,5.981551724,-0.03939992,2
19,Wisconsin,Marshfield,41365,55V50,41919,247,6.67,572,364,4752.91,807.1,5.99566513,0.54338096,11.11560921,0.075542409,2.08282129,5.981551724,-0.238229057,2
20,Wisconsin,Marshfield,41365,5312,42251,247,4.62,549,366,4702.49,751.1,6.16991987,0.1920417,11.43280311,0.078659624,2.08282129,5.981551724,-0.072220788,2
21,Kentucky,Lexington,8/9/2012,55V50,9/15/2017,255,5.87,547,361,3473.84,822.7,19.58356451,13.21257022,25.00603971,0.292348957,2.08282129,5.981551724,0.060290647,2
22,Kentucky,Lexington,41730,55V50,41889,261,5.21,282,1,2912.78,534.3,18.88570693,13.64964684,24.804882,0.295084248,2.08282129,5.981551724,-0.45975371,2
23,Wisconsin,Marshfield,41365,55V50,42240,235,5.09,850,364,4660.3,812.7,6.42260367,0.76914554,11.84726416,0.079145623,2.08282129,5.981551724,-0.496539658,2
24,Wisconsin,Arlington,41365,55V50,41885,248,5.91,530,364,4800.81,835.2,5.94525047,-0.18882729,11.61666547,0.078090352,2.08282129,5.981551724,0.014233725,2
25,Kentucky,Lexington,8/9/2012,Saranac AR,9/13/2018,259,5.46,849,366,3315.37,803.5,21.4140051,14.89967899,25.73483808,0.291513404,2.08282129,5.981551724,-0.472352156,2
26,Kentucky,Lexington,8/9/2012,55V50,9/14/2017,257,6.55,231,6,3079.3,597.8,19.57984663,15.28689854,25.56706478,0.286754487,2.08282129,5.981551724,-2.108701704,2
27,Wisconsin,Arlington,41365,55V50,42251,247,5.17,574,368,4716.83,737.6,6.55878081,0.95843618,11.96497184,0.077339529,2.08282129,5.981551724,-0.702828145,2
28,Wisconsin,Marshfield,41365,55V50,42251,247,3.85,889,368,4665.09,723.1,6.67112079,1.39769979,12.26157363,0.075283797,2.08282129,5.981551724,0.21861162,2
29,Wisconsin,Marshfield,41365,55Q27,42249,244,5.83,555,362,4627.97,765.1,6.64647475,0.90055178,11.63261476,0.082748677,2.08282129,5.981551724,-0.736175625,2
30,Wisconsin,Marshfield,41730,55V50,41886,256,2.17,201,1,2923.52,581.9,18.97141738,13.80756993,24.89748314,0.074873623,2.08282129,5.981551724,-1.923761185,1
31,Wisconsin,Arlington,41365,55V50,42251,247,6.74,480,365,4694.75,747.9,6.28890429,0.89449785,12.08879125,0.079864042,2.08282129,5.981551724,0.191277763,2
32,Wisconsin,Arlington,41730,55Q27,42249,245,9.7,502,365,4713.19,755.0,6.70743998,1.1677572,12.03360324,0.079307729,2.08282129,5.981551724,1.428485893,3
33,Wisconsin,Arlington,8/9/2012,55V50,9/19/2016,263,5.44,490,367,4763.82,808.3,18.89822308,12.78050202,24.81978146,0.076250722,2.08282129,5.981551724,-0.402218706,2
34,Wisconsin,Arlington,41365,55V50,41885,246,6.66,518,365,4777.41,736.4,6.19370038,0.65222851,11.50879128,0.076836697,2.08282129,5.981551724,0.306299912,2
35,Wisconsin,Arlington,41365,55V50,41885,245,6.55,534,364,4685.26,829.6,6.04723613,-0.14293037,11.26352918,0.070212051,2.08282129,5.981551724,0.117620193,2
36,Wisconsin,Arlington,41730,55V50,42251,246,6.79,512,368,4770.35,748.7,6.15981772,0.51745057,11.70199131,0.074821588,2.08282129,5.981551724,-0.095876154,2
37,Wisconsin,Marshfield,41730,55V50,41889,250,5.44,130,1,2382.57,816.9,18.13039573,13.49146334,23.35462745,0.30021911,2.08282129,5.981551724,0.051378426,2
38,Wisconsin,Arlington,41365,55V50,42251,245,6.2,498,365,4719.84,750.0,6.98688944,1.26921608,11.79659121,0.077155824,2.08282129,5.981551724,0.06132159,2
39,Kentucky,Lexington,8/9/2012,Saranac AR,9/13/2018,259,5.3,815,362,3327.59,834.5,20.31093087,14.38633656,25.01959572,0.296198338,2.08282129,5.981551724,-0.164086142,2
40,Kentucky,Lexington,8/9/2012,Saranac AR,9/19/2016,261,6.39,2099,364,3372.59,831.8,19.37193812,14.23762881,25.73852984,0.290881603,2.08282129,5.981551724,0.015322818,2
41,Wisconsin,Arlington,41730,55V50,41885,248,6.31,802,365,4810.58,821.8,6.01509037,-0.15093793,11.51395263,0.074904595,2.08282129,5.981551724,0.239490387,2
42,Wisconsin,Arlington,41730,55V50,42251,248,5.91,487,364,4734.86,752.5,6.72439069,0.68346697,12.02967283,0.078797525,2.08282129,5.981551724,-0.157179992,2
43,Wisconsin,Arlington,41730,55V50,42251,236,6.12,870,366,4629.18,729.3,6.8193604,0.75575508,12.12829578,0.08198609,2.08282129,5.981551724,-0.283945237,2
44,Wisconsin,Arlington,41730,55V50,42251,247,5.79,524,365,4763.15,595.2,6.66413608,0.74708624,11.66002681,0.077794041,2.08282129,5.981551724,-0.165041223,2
45,Wisconsin,Marshfield,41365,55V50,41919,258,6.74,537,361,4752.49,818.4,6.41335934,0.84688949,11.88432593,0.079509045,2.08282129,5.981551724,0.00206388,2
46,Kentucky,Lexington,8/9/2012,Saranac AR,9/15/2017,260,7.48,774,366,3624.14,822.1,20.16019308,14.65146564,24.94360069,0.291404588,2.08282129,5.981551724,0.409461462,2
47,Wisconsin,Arlington,41730,55V50,42249,244,8.03,495,364,4750.84,732.2,6.5322184,0.54702998,11.99366356,0.076288989,2.08282129,5.981551724,0.635240971,2
48,Wisconsin,Arlington,41365,55V50,41885,245,6.09,457,366,4823.96,811.4,5.89868581,-0.20477188,11.25021992,0.076856403,2.08282129,5.981551724,-0.07538766,2
49,Kentucky,Lexington,41730,55V50,42613,234,6.03,539,364,4669.11,1043.2,9.31047372,4.61710395,14.46924383,0.293520041,2.08282129,5.981551724,0.093101291,2
