,Annual Avg Yield,Annual Avg Min Temp,Annual Avg Max Temp,Total Accumulated Rain,Total Accumulated Radiation,Class,avg,std,num stds
0,1.383536281,1.970914304,16.85328339,2064.15,447686.0,1,1.452725263,0.429985311,0.204580285
1,1.331190709,1.787992744,13.93487469,5664.45,479356.0,1,1.452725263,0.429985311,0.823895245
2,2.502103703,3.304804449,13.37866163,5199.33,1446422.0,1,1.452725263,0.429985311,-0.009383375
3,1.918371022,2.136495028,14.70741846,5779.32,441278.0,1,1.452725263,0.429985311,0.873546372
4,1.115645675,3.77999165,13.71915816,7114.57,1319397.0,1,1.452725263,0.429985311,0.941077995
5,1.334327853,2.654515833,14.13763838,4622.25,391732.0,1,1.452725263,0.429985311,-0.334571568
6,1.663795921,1.858290345,14.11543988,5498.1,985406.0,1,1.452725263,0.429985311,-0.565046822
7,1.813451594,1.118469981,14.01520171,5000.15,733088.0,1,1.452725263,0.429985311,0.585394995
8,1.028716031,2.762495701,13.98932252,4590.02,407596.0,1,1.452725263,0.429985311,-0.349898336
9,1.627368446,2.614552641,16.64329911,7360.77,746235.0,0,1.452725263,0.429985311,-0.6823639
10,1.768764548,3.082883763,14.67524994,2136.55,693303.0,1,1.452725263,0.429985311,-0.574678653
11,1.574078082,3.113591261,16.85328339,3232.45,1122665.0,1,1.452725263,0.429985311,0.899852019
12,1.493361943,3.814386762,14.01510513,5609.48,714007.0,1,1.452725263,0.429985311,-0.59707975
13,1.600872938,0.997347438,12.07512768,5065.01,1028818.0,1,1.452725263,0.429985311,-0.68831586
14,1.363058349,1.364652957,16.81501659,5493.04,401803.0,1,1.452725263,0.429985311,-0.468671372
15,1.898940225,1.286476252,13.4430011,2064.15,1355039.0,1,1.452725263,0.429985311,-0.660187163
16,1.810441635,1.501863679,15.16002523,3642.56,744866.0,1,1.452725263,0.429985311,-0.917457916
17,1.313199402,2.721249121,13.18619036,5116.97,409694.0,1,1.452725263,0.429985311,1.303794522
18,1.295459633,1.100505767,16.01259883,3165.63,1070733.0,1,1.452725263,0.429985311,-0.48718605
19,1.238142364,1.376648486,14.38131841,2064.15,1058794.0,1,1.452725263,0.429985311,1.175563182
20,1.80436537,2.919135672,13.31323852,2064.15,737620.0,1,1.452725263,0.429985311,-0.229567043
21,1.208368313,2.144089014,13.07275437,2275.25,391732.0,1,1.452725263,0.429985311,-2.363007689
22,1.381268064,2.131681833,14.10003203,6070.7,988045.0,0,1.452725263,0.429985311,3.978294206
23,1.364990844,3.453870704,15.52878745,4402.65,932300.0,1,1.452725263,0.429985311,0.006714498
24,1.244617505,3.263698283,16.66941124,9465.97,587579.0,0,1.452725263,0.429985311,0.082068126
25,1.449555173,4.032111034,14.34540121,5379.16,810382.0,1,1.452725263,0.429985311,-0.11498917
26,1.557503766,2.309960796,14.23187119,4272.02,391732.0,0,1.452725263,0.429985311,0.983617141
27,2.329120304,3.244723346,13.29259467,6266.74,391732.0,1,1.452725263,0.429985311,3.121018566
28,2.351617722,3.867485043,16.85328339,5546.97,391732.0,1,1.452725263,0.429985311,-0.343978606
29,1.677943794,3.254314727,13.41357818,5976.91,1072838.0,1,1.452725263,0.429985311,-0.527624135
30,1.478011976,2.926407325,15.87424142,4693.79,840777.0,1,1.452725263,0.429985311,-0.87138665
31,1.400710801,2.33970347,14.32526678,4868.66,700750.0,1,1.452725263,0.429985311,-0.15095518
32,1.202418353,2.569036014,15.71700697,2804.96,391732.0,1,1.452725263,0.429985311,-0.215613302
33,1.946466788,3.63613959,15.58166126,5673.8,458140.0,1,1.452725263,0.429985311,-0.371248538
34,1.829209681,0.864696768,16.8256804,3882.81,391732.0,1,1.452725263,0.429985311,-0.26535642
35,2.325527279,3.747154092,13.99283577,5693.33,801645.0,1,1.452725263,0.429985311,0.090351313
36,1.84250342,2.319552105,13.42195325,2976.18,504620.0,1,1.452725263,0.429985311,2.482766833
37,2.355123085,0.249995175,16.85328339,2872.32,620042.0,1,1.452725263,0.429985311,0.466530106
38,1.889730824,2.118316882,15.97924664,7664.11,391732.0,1,1.452725263,0.429985311,0.505492294
39,1.890268133,1.092165373,16.55972663,6113.89,720515.0,1,1.452725263,0.429985311,0.794956636
40,2.031900902,2.222776504,13.02320086,6802.61,1452431.0,1,1.452725263,0.429985311,-0.70308825
41,1.300575124,2.558226694,13.95719227,7368.77,1039315.0,1,1.452725263,0.429985311,0.638138109
42,1.971865321,1.811112133,14.92491958,6530.88,1035448.0,1,1.452725263,0.429985311,-0.408119002
43,1.35586921,3.359929051,16.21332912,2402.82,666768.0,1,1.452725263,0.429985311,0.052060689
44,1.848518616,2.361626019,15.91359022,3333.22,1063222.0,1,1.452725263,0.429985311,0.958325834
45,2.418129904,3.749677224,15.65827455,7436.94,1401213.0,1,1.452725263,0.429985311,0.924352601
46,1.039639822,2.907547431,15.23646127,5396.37,1060368.0,1,1.452725263,0.429985311,-0.33937679
47,2.019186302,4.032111034,13.92214114,4720.66,1052891.0,1,1.452725263,0.429985311,0.189363656
48,1.787376711,3.236804687,15.63219953,5363.52,391732.0,1,1.452725263,0.429985311,0.177834592
49,1.440769439,3.989913335,15.67630148,3462.44,391732.0,1,1.452725263,0.429985311,-0.389884683
50,1.951339253,1.112383345,12.33339158,6005.17,1515469.0,1,1.452725263,0.429985311,0.268855977
51,0.998327922,2.271982907,14.55438965,5777.43,391732.0,1,1.452725263,0.429985311,0.58388383
52,1.592177753,3.236589786,16.85328339,10862.22,1368334.0,1,1.452725263,0.429985311,-0.436606514
53,1.623538578,2.23186015,16.85328339,4305.12,477250.0,1,1.452725263,0.429985311,-0.328868087
54,1.382103835,1.729174377,16.85328339,2135.81,1274244.0,1,1.452725263,0.429985311,0.316986696
55,1.637850238,2.556990272,15.69422699,4540.58,973313.0,1,1.452725263,0.429985311,0.805813756
56,2.01294317,2.071369121,13.93193072,4954.42,431485.0,1,1.452725263,0.429985311,0.536312525
57,1.289115588,4.032111034,13.13189071,3808.22,407093.0,2,1.452725263,0.429985311,1.802721726
58,1.224082664,2.900860468,14.88313623,3381.48,1048186.0,1,1.452725263,0.429985311,0.66037494
59,1.235411449,2.720800223,16.85328339,5494.69,441551.0,1,1.452725263,0.429985311,0.219000303
60,1.770515507,3.094199926,13.62003532,5010.57,513828.0,1,1.452725263,0.429985311,-1.464357275
61,0.851843036,1.689164255,16.37806355,3045.15,992067.0,0,1.452725263,0.429985311,0.602971071
62,1.415125499,4.032111034,16.0951031,6748.17,713490.0,1,1.452725263,0.429985311,-1.043248732
63,2.463878021,2.849873397,13.01428278,3157.41,1115478.0,0,1.452725263,0.429985311,-0.001334311
64,0.953334844,1.316163495,16.711112,4030.83,800990.0,2,1.452725263,0.429985311,-0.04895379
65,1.481558622,3.023982406,16.85328339,6006.22,391732.0,1,1.452725263,0.429985311,0.739994388
66,1.315218035,2.364382413,13.54531742,4580.26,711525.0,1,1.452725263,0.429985311,0.561409042
