,Annual Avg Yield,Annual Avg Min Temp,Annual Avg Max Temp,Total Accumulated Rain,Total Accumulated Radiation,Class,avg,std,num stds
0,0.950470425,3.484651426,14.79136446,4111.96,1051853.0,0,1.452725263,0.429985311,1.091784965
1,1.058244481,3.52605675,15.19872095,2723.35,464100.0,2,1.452725263,0.429985311,0.679777781
2,1.184106355,3.199501865,15.55315621,4495.2,992249.0,0,1.452725263,0.429985311,3.978294206
3,1.599132103,3.982493143,12.97584287,5162.62,1153607.0,1,1.452725263,0.429985311,-1.01912426
4,1.557117294,3.231817484,15.93226798,7961.77,612488.0,2,1.452725263,0.429985311,3.806872663
5,0.963366162,2.047207985,16.06495256,5371.12,717319.0,1,1.452725263,0.429985311,0.770282868
6,0.811012016,3.88224505,14.58514164,5610.36,1515469.0,1,1.452725263,0.429985311,-0.152047345
7,1.748893561,0.757256742,15.25340895,5090.61,700602.0,1,1.452725263,0.429985311,-0.455323253
8,1.164777315,3.376940811,14.31489293,6853.33,518929.0,1,1.452725263,0.429985311,-0.136094239
9,1.32639845,1.366612483,11.7703567,2556.14,700617.0,1,1.452725263,0.429985311,-0.17072115
10,1.433308963,3.695944775,15.40384496,6211.27,617186.0,1,1.452725263,0.429985311,1.613139297
11,0.437746413,3.282928685,16.11266241,4524.56,1029757.0,1,1.452725263,0.429985311,3.978294206
12,1.086859292,1.451201002,16.00937899,6128.24,1515469.0,1,1.452725263,0.429985311,3.951124479
13,0.78894087,3.542473399,14.15847836,6715.48,732138.0,1,1.452725263,0.429985311,0.676813898
14,1.547596537,2.594591682,16.12943891,2470.06,563179.0,1,1.452725263,0.429985311,0.949643854
15,1.167201041,4.032111034,14.87932267,7196.79,455701.0,2,1.452725263,0.429985311,0.146074703
16,1.03661459,1.344041896,16.19956754,4502.91,1515469.0,1,1.452725263,0.429985311,-0.502536059
17,1.353479263,2.578920963,16.56534064,2954.78,1515469.0,1,1.452725263,0.429985311,-0.897252658
18,1.001120939,3.926801595,15.00157718,5968.45,401258.0,1,1.452725263,0.429985311,-1.359404567
19,1.927893554,4.032111034,12.9475837,2300.71,1041914.0,1,1.452725263,0.429985311,0.308763216
20,1.509846308,4.032111034,16.80269044,6258.84,1119883.0,2,1.452725263,0.429985311,2.009614065
21,1.03832343,3.664553824,11.74762229,4567.81,1045601.0,1,1.452725263,0.429985311,-0.099468576
22,0.773216168,3.727187415,16.43718621,11113.79,391732.0,1,1.452725263,0.429985311,1.771880174
23,2.41934698,1.797146307,12.42857911,4819.51,502112.0,1,1.452725263,0.429985311,0.107407403
24,0.998456414,3.163695734,15.18001317,9555.24,469944.0,1,1.452725263,0.429985311,0.7842454
25,0.606082134,3.899148739,13.75491933,3952.24,999677.0,1,1.452725263,0.429985311,3.978294206
26,0.764819493,3.613947493,11.65794382,7800.29,581052.0,1,1.452725263,0.429985311,0.775659053
27,1.314574939,4.032111034,13.06749031,4005.77,1131301.0,1,1.452725263,0.429985311,-0.036219406
28,0.844771603,4.032111034,15.52815598,6873.92,719070.0,1,1.452725263,0.429985311,1.323303709
29,1.956315383,2.968364006,15.48961776,2562.81,567434.0,1,1.452725263,0.429985311,0.169750635
30,1.072779773,3.213943775,12.3377306,3256.85,989177.0,0,1.452725263,0.429985311,1.609628154
31,1.135766768,2.830186724,13.41675937,6161.89,750474.0,2,1.452725263,0.429985311,-0.849813593
32,1.145464855,2.907035609,16.77902809,2537.39,391732.0,1,1.452725263,0.429985311,-0.204271569
33,0.863903532,3.644468289,13.71064407,10136.9,1457034.0,1,1.452725263,0.429985311,0.776793605
34,0.943137802,2.373921075,16.44213395,2064.15,391732.0,1,1.452725263,0.429985311,0.647746821
35,1.056296291,3.506755129,13.49231792,2292.15,1203013.0,2,1.452725263,0.429985311,-0.51458385
36,0.722926315,3.849755137,16.17150271,6878.77,586427.0,2,1.452725263,0.429985311,1.503495353
37,1.032113643,3.453243741,13.34979194,5486.54,595948.0,2,1.452725263,0.429985311,1.162594478
38,1.47154027,0.862948414,15.47131616,7461.27,1515469.0,1,1.452725263,0.429985311,3.409449476
39,1.25154819,0.284641341,15.62772216,3192.29,1417450.0,1,1.452725263,0.429985311,0.510963444
40,1.25141206,1.960966436,16.47607243,3911.86,391732.0,1,1.452725263,0.429985311,0.740527714
41,1.740263077,4.024799044,15.01970928,3475.89,697996.0,1,1.452725263,0.429985311,0.414526991
42,1.76499454,3.844176297,16.26990249,2561.2,1114418.0,1,1.452725263,0.429985311,0.506038542
43,0.841671316,1.65262454,16.55603834,3443.02,792071.0,0,1.452725263,0.429985311,-0.553274383
44,1.220210959,4.032111034,16.14213967,6497.04,1373683.0,1,1.452725263,0.429985311,0.641570604
45,1.252161238,0.453578095,16.63175889,7203.13,1073610.0,2,1.452725263,0.429985311,0.546574449
46,1.063652297,3.626065818,13.40615492,3013.23,1515469.0,2,1.452725263,0.429985311,0.443971552
