,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Standard Deviation,Average Yield,Number of Deviations,Class
0,Wisconsin,Arlington,41730,55V50,42604,248,6.84,563,364,4634.16,730.7,19.8642137,3.7433425,25.3472604,0.082472745,2.08282129,5.981551724,0.835374447,1
1,Wisconsin,Marshfield,41730,55V50,9/19/2016,246,1.79,145,3,2849.49,187.3,18.75581855,16.77566471,25.63598894,0.077521623,2.08282129,5.981551724,-1.996617066,1
2,Kentucky,Lexington,3/31/2015,55V50,9/19/2016,258,6.58,1136,364,4733.24,1028.3,19.35813907,16.79923363,25.17816897,0.286107248,2.08282129,5.981551724,-0.407419061,2
3,Wisconsin,Lexington,41730,55V50,42613,235,4.13,1287,365,4700.23,1038.1,9.33371035,4.15610731,12.83963924,0.07815441,2.08282129,5.981551724,-0.599733277,2
4,Kentucky,Lexington,8/9/2012,55V50,41890,260,6.41,171,1,3178.33,531.5,17.69445007,14.6192654,23.20046682,0.286016359,2.08282129,5.981551724,-0.214615521,2
5,Wisconsin,Arlington,41730,55V50,42604,236,6.17,1164,364,4568.45,1010.7,8.9177058,3.90658213,13.24502788,0.07480736,2.08282129,5.981551724,1.601849556,3
6,Wisconsin,Arlington,41730,55V50,42604,234,7.21,1046,365,4552.68,1043.2,7.80672899,2.41518287,13.22672615,0.077021306,2.08282129,5.981551724,1.325892235,3
7,Wisconsin,Arlington,41730,Vernal,41885,247,8.84,175,364,4726.02,755.4,7.40569227,2.65311492,12.0936035,0.07709375,2.08282129,5.981551724,-0.243284594,2
8,Wisconsin,Marshfield,41730,55Q27,42243,238,1.73,194,3,2552.55,403.2,19.44502844,17.24228465,24.99887309,0.077622761,2.08282129,5.981551724,-1.224842821,1
9,Wisconsin,Arlington,41730,55V50,42604,235,4.24,1193,363,4611.76,1043.2,8.63576069,2.66922403,13.84714863,0.082506862,2.08282129,5.981551724,0.243471272,2
10,Wisconsin,Arlington,41730,55V50,9/19/2016,236,6.34,164,363,4812.85,1043.2,21.99249972,17.68173408,24.95429426,0.078764784,2.08282129,5.981551724,1.630601004,1
11,Kentucky,Lexington,8/9/2012,Evermore,9/14/2017,261,8.32,1293,365,3276.94,785.0,18.65240335,14.92952289,26.59151933,0.291831845,2.08282129,5.981551724,0.22937366,2
12,Wisconsin,Marshfield,42095,55V50,42243,238,2.64,130,2,2844.32,447.6,17.7979954,12.05014999,24.32461656,0.076941507,2.08282129,5.981551724,-2.300510249,1
13,Wisconsin,Lexington,8/9/2012,55V50,42251,258,5.59,849,365,4737.19,784.3,7.67364005,3.67324814,13.08390153,0.078769078,2.08282129,5.981551724,-0.081048725,2
14,Wisconsin,Arlington,41730,55Q27,42604,244,9.55,448,365,4632.72,966.0,7.79230627,4.09773304,13.44141621,0.077835061,2.08282129,5.981551724,1.367262999,3
15,Wisconsin,Arlington,41730,55V50,41886,247,2.74,130,3,2651.49,550.6,19.65959938,10.33176515,24.89882373,0.077235415,2.08282129,5.981551724,-1.937900229,1
16,Kentucky,Lexington,3/31/2015,Ameristand 403T Plus,9/19/2016,257,1.19,130,365,4628.5,1043.2,21.94785408,16.53292165,23.79844932,0.276886796,2.08282129,5.981551724,-1.949998875,1
17,Wisconsin,Arlington,41730,55V50,42251,246,5.49,548,365,4663.33,744.8,7.26916354,2.81483804,12.36425257,0.081923654,2.08282129,5.981551724,0.158505755,2
18,Kentucky,Lexington,8/9/2012,55V50,9/14/2017,254,7.14,159,363,3007.8,799.5,19.28324314,14.12574074,23.31866107,0.295478056,2.08282129,5.981551724,-0.326982941,2
19,Wisconsin,Marshfield,41730,55V50,42243,244,2.22,130,4,2836.59,496.2,19.34390577,10.38044259,23.37118855,0.076570163,2.08282129,5.981551724,-2.13216248,1
20,Wisconsin,Lexington,41730,55V50,42604,234,5.34,1150,365,4590.52,1043.2,8.96293063,3.07656623,13.28874456,0.079034634,2.08282129,5.981551724,-0.017911292,2
21,Wisconsin,Arlington,41730,55V50,42604,236,6.09,1250,367,4653.02,1015.1,8.99160365,4.24061617,14.29601619,0.087436161,2.08282129,5.981551724,1.385384218,2
22,Kentucky,Lexington,41730,55V50,9/19/2016,261,4.65,268,7,2921.85,766.7,16.77575832,15.23763542,23.9929996,0.288714477,2.08282129,5.981551724,-1.606647303,1
23,Wisconsin,Marshfield,41730,55V50,41890,249,1.44,130,4,2768.51,534.8,17.48418055,10.58931053,24.04677509,0.078829846,2.08282129,5.981551724,-1.613394581,1
24,Wisconsin,Marshfield,41730,55V50,42251,238,7.79,193,363,4660.19,801.2,20.15040754,2.38466774,23.93084015,0.078848248,2.08282129,5.981551724,-0.111322244,2
25,Wisconsin,Arlington,41730,55V50,42604,235,6.59,474,365,4675.46,1032.3,8.29431047,3.73736496,13.25903078,0.078319482,2.08282129,5.981551724,1.346089077,3
26,Wisconsin,Arlington,41730,55V50,42249,245,8.84,387,363,4650.63,774.2,8.20400051,1.92610323,12.34247857,0.082723466,2.08282129,5.981551724,0.725730403,3
27,Wisconsin,Arlington,41730,55V50,42604,237,7.17,465,363,4609.95,1026.0,9.06203717,2.15610264,13.80630703,0.084333665,2.08282129,5.981551724,0.812623362,3
28,Wisconsin,Arlington,41730,Vernal,41886,244,2.82,155,7,2687.8,260.0,18.94715075,10.11131601,23.50273782,0.080303684,2.08282129,5.981551724,-1.886556147,1
29,Wisconsin,Arlington,41133,Vernal,42251,247,5.99,807,364,4683.67,756.8,6.72961052,2.56117119,12.4450128,0.077621404,2.08282129,5.981551724,-0.058176592,2
30,Wisconsin,Marshfield,41730,55V50,41890,249,1.59,130,2,2760.99,609.8,19.35763441,10.49084444,22.45726259,0.078731104,2.08282129,5.981551724,-1.753029197,1
31,Wisconsin,Arlington,41730,55V50,9/19/2016,246,4.91,191,363,2936.71,822.4,18.60951709,15.11836029,24.02682197,0.07677043,2.08282129,5.981551724,-0.05642467,1
32,Wisconsin,Arlington,41730,55V50,42604,247,6.32,1260,364,4685.64,767.0,8.97991471,2.07436409,13.75037144,0.079131591,2.08282129,5.981551724,1.283712211,2
33,Kentucky,Lexington,3/31/2015,Caliber,9/19/2016,260,6.84,1168,366,3231.23,997.9,20.39750547,16.74418274,24.96570258,0.282199707,2.08282129,5.981551724,0.217057775,2
34,Wisconsin,Marshfield,41730,55V50,42243,236,1.25,171,3,2931.45,517.6,18.07307347,10.64258356,24.23356325,0.074093934,2.08282129,5.981551724,-1.657163836,1
35,Wisconsin,Marshfield,41730,55Q27,41886,239,1.24,202,4,2469.93,408.0,18.0310329,9.98603178,24.96182194,0.074554443,2.08282129,5.981551724,-2.238546549,1
