,Annual Avg Yield,Annual Avg Min Temp,Annual Avg Max Temp,Total Accumulated Rain,Total Accumulated Radiation,Class
0,1.691720952,4.032111034,16.13580465,11113.79,782279.0,1
1,1.077571622,3.671066292,16.45507366,3393.34,501604.0,0
2,1.481483143,1.728271199,12.61944059,4082.47,794668.0,1
3,1.583066148,3.231928953,11.86493733,5414.8,835580.0,1
4,1.193774211,1.881790846,14.95809447,3502.11,1515469.0,1
5,1.235545206,2.574605038,13.00669913,5002.9,866319.0,2
6,1.649223463,3.427113783,15.97605506,2902.42,1183222.0,0
7,1.441802252,1.444557139,15.44074172,6319.85,706264.0,1
8,0.926233459,4.032111034,13.70080295,5234.77,1122030.0,1
9,0.952859056,1.836317442,15.54253425,5059.15,458126.0,2
10,1.058713637,3.694962584,11.65794382,3962.09,793774.0,2
11,1.119326123,1.760565874,15.91383682,3631.77,1196833.0,1
12,1.413969767,2.804204188,13.99208031,5473.19,1515469.0,1
13,0.436666667,3.667021544,16.7778223,11113.79,757372.0,1
14,2.275180268,4.032111034,15.6648875,4545.05,1132427.0,1
15,1.449304618,1.10648223,15.1421705,6552.12,1145898.0,1
16,1.26350011,1.948524883,15.30353442,8646.96,1081629.0,1
17,0.76152759,2.622656727,12.83158029,11113.79,522383.0,1
18,1.481008227,2.818633307,12.6375498,4691.73,1515469.0,1
19,1.577015599,3.701598991,14.72505106,3787.72,1036991.0,0
20,1.132318489,2.000295501,14.56393342,11113.79,1471555.0,1
21,1.747214726,3.975116564,15.03563146,5610.15,602109.0,2
22,1.454895445,1.990837478,11.96923466,10927.31,1515469.0,1
23,1.156795858,4.032111034,14.15402056,3218.98,700131.0,0
24,1.911881111,2.015352073,15.43751617,7972.07,1098098.0,1
25,2.771277875,4.032111034,14.14589583,7209.39,1515469.0,1
26,1.156325403,1.361674419,13.55052518,8095.07,1175830.0,2
27,0.977718528,1.577580732,11.65794382,6507.34,722531.0,0
28,1.480045653,3.733918607,14.61770832,5149.15,1137865.0,1
29,1.278197753,4.032111034,11.65794382,3732.93,791441.0,2
30,0.436666667,4.032111034,14.39268367,5328.15,1221255.0,1
31,1.29498493,2.933667163,11.87983324,11113.79,1515469.0,1
32,1.613085692,4.032111034,14.84665303,6789.94,706913.0,0
33,1.298497491,3.629058132,14.89074325,11113.79,830962.0,1
34,1.799250253,4.032111034,15.45805214,3155.22,481516.0,0
35,1.199154266,4.032111034,11.81508862,2542.56,779280.0,2
36,1.387926175,2.863158186,11.65794382,11113.79,845094.0,0
37,0.796039616,4.032111034,13.4265302,5827.42,858023.0,1
38,1.923273771,1.820603403,13.08896902,3905.47,1166971.0,1
39,1.298237268,1.942790361,13.79358652,10975.91,554224.0,0
40,1.424706467,1.688674438,14.93173774,6344.27,1515469.0,0
41,1.393292899,3.366815686,13.13057788,11113.79,1113370.0,1
42,1.558687587,2.971578215,15.66701729,5484.89,671289.0,1
43,1.282933145,4.032111034,14.49454625,11113.79,561931.0,2
44,0.793456947,1.628781014,16.4585199,5676.99,840262.0,1
45,1.326940699,3.375492253,11.65794382,2645.86,778400.0,1
46,1.086366067,1.501994586,11.65794382,3301.12,1143332.0,1
47,1.876479431,3.633331346,12.74972282,3615.48,707868.0,2
48,1.499515754,3.815330302,14.90503692,3220.2,827688.0,1
49,1.085857182,4.032111034,14.13684967,6369.65,868305.0,0
50,0.691069747,3.790833771,15.16457288,2567.65,811446.0,1
51,1.351582556,4.032111034,11.94593895,3781.95,1515469.0,1
52,0.913749481,1.650591333,13.83305591,3109.0,1138952.0,0
53,1.609090811,3.185852413,16.41384439,5059.61,499191.0,1
54,1.27885285,3.26601169,16.30969688,3421.21,1170860.0,2
55,1.261534544,2.481924525,14.57648607,11113.79,747637.0,2
56,0.898881439,3.825275279,11.65794382,5925.21,1223462.0,0
57,2.192740863,1.384936064,12.95819111,3590.37,466552.0,1
58,2.016241092,3.877740404,15.69755562,5655.61,535536.0,1
59,1.625224773,4.032111034,15.48422899,3226.46,1512119.0,2
60,1.592220938,3.794257038,15.98995854,4328.22,460650.0,1
61,1.794387466,2.686969057,13.11173949,11113.79,1055047.0,2
62,1.358525982,4.032111034,15.25837796,11113.79,1515469.0,1
63,1.574658377,2.213905891,14.67751288,5442.17,633758.0,1
64,1.682512144,4.032111034,13.95535159,5785.24,1179877.0,1
65,1.012226535,3.149547461,11.65794382,5365.56,1101285.0,2
66,1.54882347,3.649805311,14.79436241,6859.9,1515469.0,1
67,1.704954538,1.441094109,12.84903067,4646.1,1136458.0,1
68,0.945174632,1.577341649,13.42902148,9270.97,812575.0,2
69,1.395508339,4.032111034,13.32247187,3837.39,543114.0,2
70,0.772513496,1.261848063,12.25307388,3802.87,811137.0,2
71,1.580546739,3.174013571,14.63350289,4228.64,409562.0,0
72,0.963433532,3.253496594,11.65794382,5263.39,671400.0,1
73,1.982302278,3.586688454,15.69366792,5825.54,731018.0,1
74,1.384999125,3.242913885,12.37637421,4745.89,762174.0,1
75,1.274787055,4.032111034,14.80374528,4333.02,1207909.0,0
76,3.163333333,1.465947914,15.72959546,8027.95,1074232.0,0
77,1.179417957,2.910476263,13.97303911,11017.06,1192270.0,1
78,1.712184382,4.032111034,15.03200182,4662.91,568651.0,1
79,1.046807368,1.414520486,11.65794382,4052.5,696058.0,2
80,2.886057787,2.670524647,15.06209186,6608.83,1173801.0,1
81,0.874681982,0.581864309,14.65496322,4265.01,776381.0,2
82,1.89312745,3.854051681,14.7745967,5975.62,616834.0,1
83,1.169768169,3.308226079,14.63098513,6230.48,1148298.0,1
84,1.370695765,4.019968537,12.90504974,11113.79,1515469.0,0
85,1.049135467,2.772601251,11.65794382,11113.79,1069253.0,0
86,2.28305022,4.032111034,14.58279436,4006.61,808436.0,1
87,1.609102849,4.032111034,14.44163931,5496.07,1035915.0,1
88,1.71745318,4.032111034,15.44122756,6594.39,1515469.0,2
89,1.353730762,3.362903526,13.5039928,5830.68,634033.0,2
90,1.133202892,1.704771101,12.42063798,3600.6,1056523.0,0
91,1.473884672,1.478246539,15.16260584,3916.39,696657.0,1
92,1.116614081,3.919734636,14.69525215,3743.79,827705.0,1
93,1.417396635,4.032111034,15.8617577,3380.51,1096758.0,2
94,1.393797141,4.032111034,15.90485325,3553.58,500992.0,0
95,1.645828688,3.779124188,12.53040486,8360.27,1115328.0,1
96,1.40608734,4.032111034,11.65794382,3609.01,660726.0,2
97,1.67761832,3.240711738,11.79191976,4856.27,1179933.0,1
98,1.404135557,2.868588652,14.7617495,4669.12,1097799.0,1
99,1.193185577,3.132712876,16.77267995,3900.26,1174223.0,1
100,1.746387492,3.310576941,13.97813915,4004.29,1102163.0,0
101,1.217703893,3.051621998,16.03094175,7594.97,1051057.0,0
102,0.98719893,3.125544128,13.21608595,3464.27,1515469.0,0
103,1.801941952,4.032111034,12.93345531,7856.25,1161275.0,1
104,1.573750425,4.032111034,13.71510932,3982.76,846583.0,0
105,1.37582778,3.374347637,11.65794382,5703.78,756879.0,1
106,1.644583411,4.032111034,16.50686845,6497.74,858223.0,0
107,1.525937957,1.241619742,15.32867261,3035.0,857162.0,1
108,0.917397467,4.032111034,14.1829564,3598.11,828361.0,1
109,2.393084877,2.80685653,15.05391048,5784.14,776981.0,1
110,0.722717186,3.314127896,13.16352996,3760.6,1515469.0,1
111,1.354803655,1.740914661,15.75263909,9788.32,830264.0,1
112,1.462474066,1.492185467,11.81418893,5809.71,848333.0,2
113,1.769312848,1.564518414,14.13022088,5472.57,595355.0,0
114,1.882258903,1.800300463,12.43372965,3594.09,1145908.0,1
115,0.939332136,1.035205825,12.02993027,6501.75,695827.0,0
116,1.14719291,1.090103628,14.05967256,4097.64,817196.0,2
117,1.433351091,3.567768118,15.98497153,5149.54,761870.0,2
118,1.295946681,3.421282829,15.79258743,5231.39,614318.0,2
119,1.942702953,0.249995175,15.53657688,3874.98,1187887.0,1
120,1.508655007,4.032111034,14.4005994,9268.97,800217.0,1
121,1.282833547,1.974535513,15.55457829,5700.04,781169.0,1
122,0.968322313,1.521216381,11.65794382,6692.83,1067412.0,0
123,1.2363714,3.621337847,11.65794382,4276.72,1094183.0,2
124,1.71791302,3.002278798,16.35917929,4985.06,1033869.0,1
125,1.606281897,3.640976684,14.92993046,5088.84,836343.0,0
126,0.76761396,1.789400539,14.74869634,3445.13,831281.0,1
127,1.710869865,1.613890633,13.43010814,6990.02,1173949.0,2
128,1.546613031,3.463376633,12.584303,11113.79,1515469.0,1
129,1.109006585,2.028677082,11.65794382,3331.07,732707.0,2
130,1.352781131,2.048306842,15.46053236,10721.07,1057306.0,1
131,1.35691141,4.032111034,12.19076062,10861.35,871908.0,1
132,0.604450234,1.295058694,15.3002142,5945.11,812153.0,1
133,1.374747272,3.735871111,15.88045643,5234.32,737618.0,1
