,Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Class
0,3328.2,801.2,20.18726483,14.23065281,25.58486943,0.278680006,1
1,3467.58,812.1,20.56165455,15.6618439,26.02710646,0.279201965,1
2,3396.92,701.7,20.08734791,14.2655631,24.77031366,0.289051947,1
3,3248.64,822.9,19.49295654,12.95406168,25.60075239,0.313480989,1
4,3413.19,754.1,19.74550066,14.25508668,24.87494726,0.276759646,1
5,3284.47,704.5,19.71397267,14.37230117,25.79650988,0.291863681,1
6,3248.93,820.6,20.93299885,15.85081361,26.03312405,0.297092153,1
7,3253.63,811.9,20.22660522,14.4980294,25.30718048,0.28220332,1
8,3305.88,801.8,20.72276215,15.87632737,25.66957283,0.300510066,1
9,3270.28,789.3,20.7700166,13.86134239,25.81591136,0.281218167,1
10,3324.72,591.8,20.76338874,18.34286477,27.77409403,0.275349004,1
11,3420.07,815.2,20.84738625,16.11073161,25.82593213,0.277255195,0
12,3438.36,828.6,19.55363072,14.36139084,24.70684847,0.292095276,2
13,3475.73,662.4,20.49297051,14.35941364,28.78002163,0.278433879,1
14,3294.26,849.2,20.67321995,12.61707097,25.67514952,0.312701533,1
15,3314.27,783.7,20.34578103,15.69989869,26.19070444,0.295616569,1
16,3299.07,754.7,19.49495083,13.68278548,24.66746078,0.291227195,1
17,3382.86,812.3,20.23766287,14.69360365,25.62427967,0.299432464,1
18,3313.31,621.2,20.41719806,16.00576788,25.88651235,0.299371507,1
19,3233.56,820.5,20.62985421,15.85738326,25.84065422,0.296464352,1
20,3364.38,781.7,21.05340212,14.55083651,25.85200594,0.276312613,1
21,3432.29,723.7,19.80433998,14.38381017,24.64577675,0.291559946,1
22,3332.42,820.5,20.86083192,16.08764742,25.74264251,0.298884281,1
23,3410.07,702.7,21.13542938,14.82857806,25.59693723,0.2979941,1
24,3473.73,911.5,20.7337262,16.18735217,25.89465186,0.299536117,1
25,3408.21,630.5,19.29090125,14.45711512,25.17188796,0.290300134,1
26,3375.96,808.3,20.73082591,15.95788373,25.94007923,0.299111632,1
27,3399.64,816.8,20.6215321,16.03479843,25.93948679,0.296893505,1
28,3527.38,741.1,19.59739275,14.77136621,25.62218271,0.293696941,1
29,3328.11,820.2,20.72826523,15.86967813,25.90811131,0.298008828,1
30,3260.04,835.8,17.60733333,12.77842846,22.59871398,0.281654914,1
31,3309.25,830.5,19.80589168,14.79640728,24.82453302,0.29095238,1
32,3271.32,807.8,20.40210559,15.91601234,25.85840025,0.296891284,1
33,3506.65,718.0,20.50277568,14.5883174,25.82304277,0.279664188,1
34,3538.01,673.4,19.92124272,14.26707917,24.70485466,0.287151698,1
35,3304.33,717.3,20.68794006,12.99542164,22.59871398,0.309913406,1
36,4493.46,565.7,20.60862699,17.67920222,27.03264944,0.282217423,0
37,3329.7,807.2,20.82603588,15.90894272,25.8749682,0.276385656,1
38,3274.91,797.3,21.19672678,16.06626346,25.94773623,0.298110184,1
39,3412.58,504.8,20.6487094,18.13314089,28.26709596,0.280513564,0
40,3343.47,816.6,17.79209913,13.27623774,22.78317947,0.310758629,1
41,3446.53,676.6,19.36738361,14.63833206,25.64973992,0.289451615,1
42,3327.89,805.2,21.0475113,15.94136162,25.76529784,0.301090746,1
43,3466.59,800.5,20.77449022,14.72196063,25.51282301,0.281733271,1
44,3356.75,797.4,20.34837247,15.70917155,25.69784991,0.279009077,1
45,3412.49,697.9,19.4502312,14.43403302,24.48896516,0.291013943,1
46,3319.83,808.3,20.19232956,14.13016727,25.72785108,0.296499006,1
47,3409.59,802.7,20.71683138,16.10544313,25.62814498,0.297043487,1
48,3401.82,757.2,20.13639616,14.42989095,25.79891793,0.278865354,1
49,3420.26,676.8,20.67568592,14.82770937,25.57391815,0.275541964,1
50,3271.71,800.9,20.37346617,16.12944765,25.89831164,0.298844424,1
51,3299.24,795.6,21.54197767,15.95585245,26.00577575,0.296998301,1
52,3460.62,775.3,19.82121737,14.61809033,25.81566149,0.278984455,1
53,3538.27,990.8,20.51402061,14.82540404,25.76042607,0.277851351,1
54,3449.92,781.0,20.65516709,14.77518443,25.87560668,0.274623786,1
55,3299.9,811.7,20.38222439,15.91252844,25.5445368,0.299093155,1
56,3355.82,809.1,20.4825322,16.10670548,25.75939949,0.299006213,1
57,2242.3,538.8,23.15907605,18.61991315,28.37646682,0.276737939,0
58,3425.11,831.3,20.96187247,15.9476094,25.99381896,0.297592039,1
59,3419.04,812.5,20.10935055,14.4994582,25.61314679,0.299215078,1
60,3329.61,793.4,20.70337383,15.782658,26.16465879,0.298379342,1
61,3299.84,817.5,17.60733333,12.61707097,22.75731003,0.313480989,1
62,3359.11,808.4,20.54821774,15.97334972,25.5856836,0.299077486,1
63,4585.28,1043.2,19.89584185,14.76689841,26.20783455,0.281571159,1
64,3452.78,732.9,20.12399507,14.05957203,25.03259054,0.289519039,2
65,3486.24,698.5,20.28413591,14.5086605,25.74204255,0.275609331,1
66,3431.13,913.8,21.23615345,15.27711215,25.65412943,0.278768945,1
67,3490.76,706.3,21.3282875,15.89070595,26.23494971,0.298039624,1
68,3160.62,793.8,17.60733333,13.22853033,22.59871398,0.313480989,1
69,3353.47,828.5,20.3522467,14.88117345,25.9258708,0.281814291,1
70,2270.06,406.7,23.65199328,18.43308637,29.25310714,0.278324591,0
71,3413.56,790.0,20.7259364,15.75723099,25.71246414,0.298653685,1
72,3404.49,826.4,19.79740272,14.46389258,25.66829563,0.27562989,1
73,3421.04,639.2,19.97373687,14.73216723,25.59802965,0.281019386,1
74,3238.43,813.7,20.57576586,15.68596098,25.81913683,0.295765606,1
75,3324.72,740.9,19.62248491,14.63639148,25.27717275,0.286097609,1
76,3303.4,814.6,20.47837942,15.82237297,25.42323411,0.299053612,1
77,3314.25,842.7,20.16910473,15.84978355,25.91403568,0.302066112,1
78,3431.95,700.5,19.514507,14.38408636,24.71663531,0.290803193,1
79,3359.0,810.9,20.67058706,15.86909076,26.21385203,0.277556619,1
80,2561.92,493.5,22.72510665,18.64390328,27.63980913,0.277287074,0
81,3304.72,708.8,19.25668435,14.36785454,25.24433716,0.291803613,1
82,3265.34,693.2,19.58257474,14.5788781,25.24242059,0.277039409,1
83,3385.06,738.7,19.64199023,14.32028285,25.64217624,0.282183788,1
84,3444.52,693.8,20.53081077,14.84422286,26.09412779,0.275798942,1
85,3361.09,655.3,21.40462878,14.6567037,25.87996166,0.297058889,1
86,3354.91,652.4,20.08282073,14.50914554,25.25061292,0.290202979,1
87,3358.71,713.9,19.82949524,14.39085187,25.69330491,0.297431976,1
88,3411.02,825.9,18.75458862,12.67927469,23.99077802,0.305791123,1
89,3389.23,973.3,20.0671821,15.93313413,25.47704336,0.278098722,1
90,3306.89,818.7,20.81567304,15.83009768,25.85007889,0.28133721,1
91,3421.89,768.6,21.38389908,16.0394288,26.20736464,0.298741356,1
92,3431.87,758.5,19.81424152,15.25318913,25.81948535,0.287813835,1
93,3238.25,517.0,21.31025846,18.58036106,29.25310714,0.275563715,0
94,3400.34,635.7,19.55336963,14.66450696,24.81104587,0.289637493,1
95,3402.57,890.1,20.12839889,14.63561949,25.85006549,0.279020185,1
96,3303.75,945.6,20.86267289,16.26790489,25.65041732,0.278367499,1
97,3379.37,738.1,20.56326641,14.58531079,25.72873893,0.277873397,1
98,3418.47,561.9,19.54296083,14.40225307,25.01999528,0.273293262,1
99,3382.32,960.7,20.30040157,15.14438293,26.01803811,0.280536774,1
100,3341.28,831.1,20.71521204,14.2742915,25.7910616,0.295645307,1
101,3334.21,722.9,19.89193522,14.61250598,24.65069407,0.291718677,1
102,3250.75,673.3,19.04421496,14.73691479,24.90078344,0.288688891,1
103,3239.88,818.9,17.60733333,13.03513862,25.93676709,0.311425695,1
104,3313.05,786.6,19.77625308,14.50617027,25.70516019,0.298991129,1
105,3339.27,594.2,19.64556827,14.29429387,25.99154842,0.278817552,2
106,3349.23,802.2,20.36463175,15.7729562,25.76750781,0.297587419,1
107,3266.53,828.8,19.55350238,14.52022481,25.63347769,0.2769526,1
108,3413.13,871.7,20.74962264,16.05947177,25.62133659,0.272967527,1
109,3300.31,815.6,20.79059383,15.78069341,25.67045216,0.300127675,1
110,3418.82,1043.2,21.01952508,16.01132666,25.66802661,0.27817595,1
111,3428.16,685.8,19.64630768,14.4942964,25.18520696,0.291471886,1
112,3510.24,666.5,19.83770362,14.71384532,24.98946861,0.289765461,1
113,3378.33,475.5,20.47091503,17.87977265,28.94526954,0.2729625,1
114,3236.09,812.1,20.91967487,15.99832753,25.52911784,0.29935279,1
115,3440.96,632.6,20.49407274,15.05249953,25.72753948,0.292441882,1
116,3345.0,827.0,20.15199613,15.91649495,25.5284411,0.298090665,1
117,3283.43,807.4,21.27817743,15.91281848,26.09643017,0.294354105,1
118,3510.77,915.6,20.45102673,15.21004755,25.74437706,0.279444968,1
119,3391.7,1016.0,20.29121448,15.97074341,25.8575692,0.298211039,1
120,3432.09,820.6,19.94762569,14.38781433,25.8906907,0.290556071,1
121,3357.64,655.6,19.8090361,14.1618964,24.77182999,0.290584612,1
122,3371.54,548.5,20.46268622,14.58802153,25.86119811,0.289549261,1
123,3409.2,1020.3,20.91937372,14.90645622,25.85230389,0.277384863,1
124,3336.38,799.3,21.00881263,13.31055775,25.66178993,0.309828745,1
125,4373.86,959.5,20.5208009,15.79760837,25.45998704,0.278656583,0
126,3311.73,781.8,20.81066758,12.81970126,26.08398054,0.299128256,1
127,3298.29,822.0,20.43832475,14.47589735,25.41122926,0.28087905,1
128,3521.62,1026.0,20.57057966,14.69885735,26.28525842,0.278828899,1
129,3591.92,684.1,20.53367931,14.31475926,25.75137398,0.279366274,1
130,3317.06,801.5,20.97862954,16.01041484,25.7759019,0.297984603,1
131,3310.1,813.8,21.37804594,15.87539544,25.83667148,0.29727298,1
132,3376.24,989.6,20.58784546,14.64353429,26.08596092,0.27485819,1
133,3532.58,877.7,19.8861754,14.34223744,26.04997391,0.281833118,1
134,3297.03,781.3,20.49102459,15.97709194,25.76212078,0.29933947,1
135,3291.65,776.3,20.60152038,15.99354564,25.97087136,0.298299197,1
136,3471.92,814.7,19.82927725,14.4733946,25.66104114,0.277132662,1
137,3372.84,749.9,19.56274599,14.47160405,24.91495329,0.289273769,1
138,2192.34,404.0,22.40445066,17.10420053,28.16477703,0.276754059,0
139,2415.52,404.0,23.79017857,18.87832738,28.90696204,0.273308503,0
140,3485.23,1038.0,20.69237494,16.23263261,25.99372135,0.277521906,0
141,3377.98,720.7,18.90526928,14.38320585,24.75771755,0.279031612,1
142,4545.82,637.4,19.77668115,14.53607365,25.36056835,0.280055831,2
143,3357.74,833.5,17.77638982,12.65953229,23.69420044,0.312846446,1
144,3415.98,795.1,20.46016114,15.86257602,25.82324039,0.299299407,1
145,3329.58,637.1,20.48781759,14.1479463,27.94755007,0.277310271,0
146,3362.07,587.2,20.78211385,15.32014538,25.90394826,0.2729625,1
147,3302.69,832.4,20.86837156,16.14859287,25.88205237,0.295441281,1
148,3399.29,660.6,19.76268437,14.38325241,25.89253352,0.27787542,1
149,3381.72,1000.4,19.84174946,14.87571077,25.78109878,0.281593108,1
150,3480.82,763.0,20.30507772,14.45243104,25.56228624,0.296669727,1
151,3459.27,501.3,23.01695184,17.5395853,28.2401918,0.27355914,0
152,4089.71,823.0,20.99387138,16.04798976,25.90728805,0.279050742,1
153,3351.08,678.8,17.60733333,12.61707097,23.33626038,0.312762859,1
154,3322.71,406.4,22.69033263,17.91689784,28.58400082,0.275675871,1
155,3427.21,838.9,20.07101537,14.50805526,25.83100471,0.290653334,1
156,3414.43,803.1,21.02824075,16.09916568,25.84094203,0.275767642,1
157,3534.1,754.8,19.47178572,14.47089778,24.94398096,0.291092201,1
158,4507.33,831.9,19.66761246,14.60405737,25.68302876,0.282903315,2
159,3370.13,709.3,19.36877248,14.67694547,26.07136234,0.301314308,1
160,3525.12,712.1,20.57840387,14.6163886,26.20270378,0.276634915,1
161,3533.05,982.9,20.28788305,15.31573986,25.90481047,0.279009702,1
162,3375.37,790.7,19.70419882,14.26959997,25.69528533,0.289913228,1
163,3391.23,972.2,20.64907699,14.95251542,25.72061882,0.276327233,1
164,3293.03,834.9,20.50700764,15.74485361,25.22562487,0.298974278,1
165,3385.39,735.2,20.72749446,14.73263621,25.74778475,0.298600666,1
166,3336.26,702.9,19.40027085,14.49623452,25.9780396,0.29856181,1
167,3327.67,825.3,19.83973821,14.31608022,25.40447795,0.298247881,1
168,3205.27,809.3,20.55412913,16.01035837,26.20038555,0.298961116,1
169,3433.39,944.7,21.23037416,15.1412011,25.70136268,0.276568206,1
170,3380.84,824.4,20.35728253,14.76176697,25.50535375,0.280163028,1
171,2514.35,605.1,22.65400497,18.70431061,28.8091305,0.274234948,0
172,3452.17,716.8,19.71032397,14.51760355,24.85867271,0.291267299,1
173,3378.89,806.2,20.30659467,15.83704372,26.01465879,0.299738191,1
174,3477.42,690.4,19.53578625,14.28063838,24.60371337,0.290815844,1
175,3472.45,789.7,20.53798616,15.17495759,26.04962956,0.278804921,1
176,3430.43,726.4,19.47658102,14.45314463,26.19375714,0.277807433,1
177,3296.7,812.3,20.30029751,15.92891956,25.70284822,0.301938393,1
178,3467.73,983.8,20.15134562,14.68269773,25.63619611,0.282656291,1
179,3315.12,808.0,20.51735212,16.13349952,25.83538405,0.298600038,1
180,3213.8,780.0,20.50468097,16.00326424,25.83974237,0.298281924,1
181,3374.35,798.8,20.07734327,14.56954958,24.65267539,0.288829114,1
182,3367.16,968.6,20.88442553,14.84122954,26.09825583,0.281699973,1
183,3384.57,795.4,19.75060278,14.81822315,25.69665665,0.281790717,1
184,3329.94,1024.8,20.66139705,14.4362717,25.72203222,0.275609921,1
185,3479.37,663.3,19.99299917,14.34182444,25.23661534,0.28918449,1
186,3267.39,819.5,20.98975507,12.91644598,25.70289798,0.307240976,1
187,3422.78,645.5,19.77456766,14.49627173,25.6819862,0.296800621,1
188,3413.4,703.8,20.61082874,14.73097352,25.84929413,0.297961828,1
189,3356.84,669.4,20.48997705,14.76122524,25.62243231,0.279513144,1
190,3284.25,827.2,20.68472167,15.88670835,26.25660375,0.300001415,1
191,3325.8,712.0,19.72622547,14.77777371,25.62968062,0.295507823,1
192,3434.35,768.2,20.83277715,15.96530701,25.8458343,0.296213404,1
193,3298.46,822.5,20.7438659,15.72597954,25.73642656,0.276038638,1
194,3301.18,714.9,19.0121256,14.63250119,24.84294271,0.291185668,1
195,3376.76,533.2,20.54678545,16.13271136,25.86610233,0.282594359,0
196,3362.97,800.3,20.90001087,15.83642386,25.95640206,0.299027517,1
197,3433.67,727.5,20.77866095,14.72588965,25.41531884,0.280951502,1
198,3402.65,812.0,20.48320613,16.19322,26.17592161,0.295678064,1
199,3384.46,673.1,19.7305538,14.5415058,25.63587866,0.279498328,1
200,3387.13,726.2,19.70992789,14.56412252,24.94098255,0.288135741,1
201,3438.43,595.4,20.86069205,16.04178368,26.25960635,0.277803136,0
202,3313.19,1043.2,21.30221455,16.12333745,26.09573703,0.276472823,1
203,2146.12,543.1,23.11568978,17.85355329,26.9654461,0.280738216,0
204,3358.17,819.6,21.01991548,15.97492664,25.75095147,0.298096533,1
205,3286.41,725.4,19.82387231,14.58220715,25.83247736,0.289936455,1
206,3412.29,726.8,19.56248564,14.45627477,24.72110722,0.29246939,1
207,3338.58,799.5,20.03392229,14.47917674,25.84396939,0.29095394,1
208,3327.63,828.3,20.50000868,14.72782413,25.87906461,0.281195457,1
209,3159.61,804.3,21.04326578,16.08460424,25.88123152,0.297825841,1
210,4692.53,610.4,20.14959349,15.0096183,25.99650676,0.280360682,1
211,3263.08,786.7,20.93075971,15.99237991,26.21343481,0.297761418,1
212,3435.89,939.6,20.73244703,14.49066226,25.84951517,0.277117384,1
213,3398.02,810.0,19.23540717,14.45274488,25.0241412,0.291144537,1
214,3420.24,765.3,20.19167862,16.04370749,25.77468606,0.298355604,1
