,Annual Avg Yield,Annual Avg Min Temp,Annual Avg Max Temp,Total Accumulated Rain,Total Accumulated Radiation,Class
0,1.751232796,2.831164506,16.06984383,2535.2,956917.0,1
1,0.871591944,4.017173141,16.78220417,2692.19,492060.0,1
2,1.246111608,0.249995175,16.5682633,3309.53,691568.0,0
3,1.034547226,1.763269232,16.85328339,6699.64,1282218.0,2
4,0.947109331,3.869443337,15.91537677,1942.04,391732.0,1
5,1.161248807,3.790717805,16.66344935,8745.92,672362.0,1
6,1.903952047,0.921517239,16.85328339,3710.89,907756.0,1
7,1.689986317,2.14344825,15.11973412,1942.04,1023272.0,2
8,1.473817891,1.600882091,16.85328339,4833.17,1149385.0,1
9,1.366123871,2.454480512,16.00278996,3358.29,837094.0,1
10,1.860904724,2.685954828,12.09098152,2831.12,457453.0,1
11,1.966586425,2.265975524,15.44378143,6727.7,912840.0,0
12,2.032166816,3.443837822,16.85328339,8980.41,424449.0,2
13,0.842423989,4.032111034,16.85328339,2162.66,742043.0,0
14,1.507424125,2.156484563,16.85328339,11113.79,977853.0,0
15,2.635867413,2.390645072,14.26517241,6218.86,1479495.0,1
16,1.991392021,2.873250013,15.63053181,7481.53,447012.0,1
17,1.957985835,1.697736828,16.8487957,1965.12,684365.0,1
18,1.617034193,1.079313048,15.94399106,4608.06,1017933.0,1
19,2.572598008,0.892885847,16.85328339,2416.17,656345.0,1
20,2.072777324,2.586288756,14.17759673,9961.25,680906.0,0
21,1.072283455,3.040951434,16.34307152,3587.7,1047006.0,1
22,1.418321794,3.17660609,16.6592534,2041.45,1014584.0,2
23,1.788382026,3.377832708,13.39956151,2445.23,819217.0,2
24,1.919926612,3.690647789,16.85328339,6416.8,987824.0,0
25,0.740627363,2.161764831,16.85328339,2895.59,1515469.0,1
26,1.831386187,1.58851053,16.13958169,3978.34,992796.0,2
27,1.690244139,2.694963658,14.54828854,8269.32,1067646.0,0
28,1.297364688,3.402939275,14.28821559,5149.94,391732.0,1
29,1.552630211,1.444642272,14.85931113,6077.14,1129371.0,1
30,1.407741889,3.075318408,14.37981826,4855.65,465825.0,2
31,1.429761805,2.165263499,16.39551655,4440.75,1515469.0,1
32,1.746879882,1.90785819,16.6708051,1971.36,411592.0,1
33,1.635148391,2.908128085,15.11535983,1942.04,860959.0,1
34,0.833238987,3.206067107,16.85328339,7203.06,686749.0,1
35,1.586592913,2.242945845,15.12532571,4777.81,391732.0,2
36,3.076978795,1.697332436,16.85328339,3380.53,741022.0,2
37,1.532172688,1.671597167,15.77760796,4730.33,471232.0,1
38,2.066814647,2.395092951,15.65062491,5642.6,958186.0,0
39,0.661749497,2.189957555,14.92702215,6000.72,767051.0,1
40,0.555894948,2.398863469,14.86072266,11113.79,391732.0,1
41,1.513873592,3.231457281,16.28934702,6782.45,963234.0,1
