,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Standard Deviation,Average Yield,Number of Deviations,Class
0,Wisconsin,Arlington,41730,55V50,42604,232,9.15,831,365,4689.08,1030.4,9.51742887,4.42090599,14.47319146,0.074501809,2.08282129,5.981551724,1.740045993,2
1,Wisconsin,Lexington,41365,55V50,42251,248,6.3,823,365,4780.69,764.9,6.26828083,1.33607302,11.77113969,0.076862445,2.08282129,5.981551724,0.322109558,2
2,Wisconsin,Lexington,41365,55V50,42251,247,5.58,800,363,4630.45,716.9,6.72801049,1.74954569,11.86942797,0.078194126,2.08282129,5.981551724,-0.011696467,2
3,Kentucky,Lexington,8/9/2012,55V50,9/19/2016,257,6.99,846,365,3466.07,818.1,19.0245454,14.55338812,25.26457997,0.290888833,2.08282129,5.981551724,0.386680721,2
4,Kentucky,Lexington,4/5/2016,Saranac AR,9/19/2016,259,10.13,816,363,4691.76,1004.4,20.04477734,15.02373358,25.80056587,0.279806183,2.08282129,5.981551724,1.707041108,2
5,Wisconsin,Marshfield,41730,55V50,42613,234,8.47,873,367,4689.11,1039.1,10.05834417,4.44460807,14.52710958,0.08220697,2.08282129,5.981551724,-0.455151559,2
6,Wisconsin,Arlington,41730,55V50,9/19/2016,234,7.27,494,366,4664.74,1043.2,21.35013239,16.0593155,25.84161201,0.074358431,2.08282129,5.981551724,1.086734032,2
7,Wisconsin,Arlington,41365,55V50,41885,246,5.46,516,362,4761.79,830.1,5.53,0.98736222,10.92,0.075503465,2.08282129,5.981551724,0.176588149,2
8,Kentucky,Lexington,8/9/2012,Saranac AR,9/15/2017,257,6.28,776,363,3325.92,721.1,21.50311121,16.20105391,25.77807516,0.292750184,2.08282129,5.981551724,0.393293431,2
9,Wisconsin,Arlington,41365,55V50,41885,244,6.55,539,364,4732.95,843.1,5.65474663,0.47685037,11.32893723,0.07,2.08282129,5.981551724,-0.420751357,2
10,Wisconsin,Lexington,8/9/2012,55V50,9/15/2017,260,6.82,867,364,4805.71,724.7,20.2618537,15.78944834,23.66298435,0.074285952,2.08282129,5.981551724,-0.003578556,2
11,Wisconsin,Arlington,41730,55Q27,41885,246,5.45,288,2,4707.06,820.0,5.53,-0.34150439,11.10899545,0.075310709,2.08282129,5.981551724,-0.278602102,2
12,Wisconsin,Marshfield,41365,55V50,42240,237,3.98,972,366,4689.83,731.0,6.70413503,1.08395278,11.61454116,0.076915304,2.08282129,5.981551724,-0.468497533,2
13,Wisconsin,Arlington,41365,55V50,42613,245,8.06,520,366,4701.02,1017.8,8.80965888,4.07932015,14.08315753,0.07531507,2.08282129,5.981551724,-0.061099641,2
14,Wisconsin,Arlington,41365,55V50,42251,245,6.43,808,364,4756.64,758.4,6.89337549,1.22513762,11.93149231,0.078821185,2.08282129,5.981551724,0.187210642,2
15,Wisconsin,Arlington,41730,55V50,42613,237,7.04,489,365,4713.31,1018.1,9.47291339,3.59165088,14.04112871,0.077530272,2.08282129,5.981551724,-0.424084002,2
16,Wisconsin,Arlington,41730,55Q27,41886,246,2.42,151,11,4683.37,531.3,18.22912998,-0.0353128,23.54004685,0.077259312,2.08282129,5.981551724,-0.889004175,1
17,Wisconsin,Arlington,41365,55V50,41885,245,4.7,520,363,4711.52,814.6,6.42903273,0.81175014,11.36112452,0.072864584,2.08282129,5.981551724,0.013840457,2
18,Wisconsin,Arlington,41365,55V50,41885,247,5.68,782,365,4755.55,733.7,6.52004554,0.62677256,11.72152581,0.078636233,2.08282129,5.981551724,-0.235940062,2
19,Wisconsin,Marshfield,41365,55V50,41919,262,5.83,521,364,4694.79,824.4,18.43049477,15.69300156,23.82849133,0.078214214,2.08282129,5.981551724,-0.040698224,2
20,Wisconsin,Marshfield,41730,55V50,41890,236,2.28,130,1,2714.02,466.6,18.61584781,16.05843147,24.79151446,0.074385506,2.08282129,5.981551724,-1.876506115,1
21,Wisconsin,Arlington,41730,55Q27,41885,245,11.08,528,363,4779.12,974.5,5.93333939,1.19511782,11.6286752,0.07280379,2.08282129,5.981551724,0.516895227,2
22,Kentucky,Lexington,8/9/2012,Saranac AR,9/18/2014,262,6.68,1798,365,3445.03,798.7,20.86239982,14.25077812,25.45664131,0.288086988,2.08282129,5.981551724,0.20647141,2
23,Wisconsin,Marshfield,41365,55V50,42240,247,7.31,844,363,4731.81,745.8,6.36612122,0.56150408,11.90859517,0.078828446,2.08282129,5.981551724,-0.449404563,2
24,Wisconsin,Arlington,41365,55V50,41885,246,6.04,550,366,4746.12,817.9,6.09206313,0.59719735,11.82112392,0.074038689,2.08282129,5.981551724,0.348599996,2
25,Wisconsin,Lexington,41730,55V50,9/19/2016,232,6.61,132,366,4654.21,1014.5,20.43435913,15.92221066,25.33215188,0.0753883,2.08282129,5.981551724,0.031490974,2
26,Wisconsin,Marshfield,41365,55V50,42240,256,4.81,867,365,4655.62,822.9,6.4831293,0.77103957,11.61825359,0.077692636,2.08282129,5.981551724,0.09449422,2
27,Wisconsin,Marshfield,41730,55V50,9/19/2016,235,5.72,492,364,4687.52,539.6,19.44528298,17.0498292,24.11562315,0.076383886,2.08282129,5.981551724,-0.01747386,2
28,Kentucky,Lexington,8/9/2012,55V50,9/13/2018,254,5.61,979,364,3389.23,1012.7,19.72969974,16.46998338,24.17856397,0.290662041,2.08282129,5.981551724,-0.079679093,2
29,Kentucky,Lexington,8/9/2012,Saranac AR,9/15/2017,257,6.24,912,364,3303.32,810.1,20.49950866,16.91546177,25.83626722,0.29039081,2.08282129,5.981551724,-0.433259054,2
30,Kentucky,Lexington,8/9/2012,Saranac AR,9/13/2018,255,6.22,882,362,3412.24,821.8,20.58133115,15.13395613,24.68812291,0.289283358,2.08282129,5.981551724,0.40184311,2
31,Wisconsin,Arlington,41730,55Q27,41886,245,6.53,254,4,4690.35,519.3,17.68542585,1.28571444,24.0030844,0.071885594,2.08282129,5.981551724,-0.601726891,2
32,Wisconsin,Marshfield,41730,55V50,41919,245,6.4,130,6,4705.95,847.1,18.39505796,0.92188519,23.31003952,0.070202503,2.08282129,5.981551724,-0.612277111,2
33,Wisconsin,Marshfield,41730,55V50,42613,238,7.18,551,364,4680.14,981.2,9.6106106,3.8995478,14.14987822,0.07737224,2.08282129,5.981551724,0.251494919,2
34,Wisconsin,Arlington,41730,55V50,42604,246,8.53,877,366,4626.85,743.8,6.46412455,-0.17496956,14.30365849,0.079194367,2.08282129,5.981551724,0.745816441,2
35,Wisconsin,Arlington,41365,55V50,41885,246,5.96,804,363,4745.36,850.9,5.96231318,0.01004122,11.19888279,0.075034301,2.08282129,5.981551724,-0.001839504,2
36,Wisconsin,Lexington,41730,55V50,42240,258,6.73,844,363,4659.09,736.5,20.40227789,16.57702096,23.94547225,0.077887851,2.08282129,5.981551724,0.097964904,2
37,Wisconsin,Marshfield,41365,55V50,42251,245,6.76,773,364,4582.49,735.1,6.86210417,1.08736705,11.58820774,0.078748678,2.08282129,5.981551724,-0.452577306,2
38,Wisconsin,Arlington,41730,55V50,42604,232,9.42,844,363,4721.91,1005.1,9.3694411,5.09049793,14.65521687,0.077489269,2.08282129,5.981551724,0.00038135,2
39,Kentucky,Lexington,8/9/2012,55V50,9/13/2018,254,5.85,539,361,3373.9,837.6,19.28136857,14.23528242,24.3156776,0.297185106,2.08282129,5.981551724,-1.185655703,2
40,Wisconsin,Marshfield,41365,55V50,42240,246,5.74,871,365,4573.0,806.1,6.38566715,1.04188676,11.5433648,0.082096504,2.08282129,5.981551724,-0.162624894,2
41,Wisconsin,Lexington,41730,55V50,42604,235,6.56,787,364,4622.65,1043.2,9.8407068,4.67284747,14.58083607,0.072745517,2.08282129,5.981551724,0.467225059,2
42,Kentucky,Lexington,41365,55V50,42240,255,5.12,900,363,4648.44,713.2,6.4228093,0.63916811,11.63361455,0.2931258,2.08282129,5.981551724,-0.624193006,2
43,Wisconsin,Marshfield,41730,55V50,42613,239,7.83,809,363,4603.01,1008.9,9.56730648,4.67942165,14.16142183,0.078146373,2.08282129,5.981551724,0.291085878,2
44,Kentucky,Lexington,8/9/2012,Saranac AR,9/15/2017,256,5.72,820,360,3429.13,802.0,20.07138346,14.638612,25.43267985,0.293200949,2.08282129,5.981551724,-0.313514411,2
45,Wisconsin,Arlington,41730,55Q27,42604,246,9.61,853,365,4637.53,742.2,6.16368806,0.23827233,11.6908585,0.077511525,2.08282129,5.981551724,1.41297053,3
46,Wisconsin,Marshfield,41730,55V50,41919,246,4.98,556,363,4640.21,815.0,18.66549059,1.39385086,23.76010653,0.07432411,2.08282129,5.981551724,0.124642229,2
47,Kentucky,Lexington,8/9/2012,55V50,9/15/2017,255,4.64,753,364,3350.07,725.6,20.11536705,16.12449864,26.30939769,0.289574913,2.08282129,5.981551724,-0.19189765,2
48,Wisconsin,Arlington,41730,55V50,41885,247,6.03,494,365,4709.83,506.5,18.58526837,14.28124106,24.25485066,0.072917861,2.08282129,5.981551724,0.016057279,2
49,Wisconsin,Marshfield,41365,55V50,42251,247,5.04,831,365,4676.63,768.5,6.5793826,0.25718167,11.66246592,0.081173389,2.08282129,5.981551724,0.191059828,2
50,Wisconsin,Marshfield,41730,55V50,42613,235,4.83,935,367,4641.7,813.1,19.94010054,0.02382926,23.24747084,0.083062628,2.08282129,5.981551724,-0.237541806,2
51,Wisconsin,Arlington,41365,55V50,41885,247,6.11,488,364,4772.81,743.6,5.80544178,0.02347859,11.71758765,0.077425395,2.08282129,5.981551724,0.299801897,2
52,Wisconsin,Arlington,41365,55Q27,42251,245,5.8,528,363,4705.67,738.3,6.55537541,0.58663813,11.72662151,0.075905205,2.08282129,5.981551724,0.179087504,2
53,Kentucky,Lexington,8/9/2012,Saranac AR,9/13/2018,255,6.81,895,360,3489.42,803.7,20.07787601,14.96581767,25.35203429,0.298198709,2.08282129,5.981551724,-0.511217259,2
54,Kentucky,Lexington,8/9/2012,55V50,9/15/2017,260,6.8,907,362,3379.0,754.2,20.45194634,15.39312735,24.5328962,0.290972801,2.08282129,5.981551724,-0.35181725,2
55,Wisconsin,Lexington,41730,55V50,41889,259,1.62,132,4,2942.74,471.9,18.62564109,16.73766027,23.76372915,0.285321272,2.08282129,5.981551724,-0.930794722,2
56,Wisconsin,Arlington,41365,55V50,42251,246,7.5,875,362,4704.0,727.5,6.76052431,0.26572751,11.63582285,0.078694595,2.08282129,5.981551724,-0.166476517,2
