,Annual Avg Yield,Annual Avg Min Temp,Annual Avg Max Temp,Total Accumulated Rain,Total Accumulated Radiation,Class
0,1.91105374,3.331174066,14.47873772,2121.9,391732.0,1
1,1.399547001,2.628125525,15.18761975,3984.3,765659.0,1
2,0.840363559,3.204353244,16.16627181,5113.77,391732.0,2
3,2.88727155,2.757482716,16.85328339,7806.11,455810.0,0
4,1.014237882,3.653944209,16.58511758,2999.52,391732.0,0
5,1.470520881,3.112689349,16.85328339,4131.53,683685.0,0
6,1.918161133,3.895436613,13.78321916,4509.94,391732.0,2
7,2.732431211,3.82181982,13.19639678,2046.19,391732.0,1
8,1.224792876,2.154472384,14.16661107,1942.04,798689.0,0
9,2.496435355,3.738749286,13.43832992,4212.68,633157.0,0
10,1.693300574,1.696639523,15.32729483,5330.24,445821.0,1
11,1.084148721,2.094288149,14.96596899,4215.08,603416.0,1
12,1.604289751,2.97813538,12.99266473,2351.22,504262.0,1
13,1.665877774,3.567550523,16.40251243,2050.91,391732.0,0
14,1.973759564,4.032111034,15.990097,3324.81,391732.0,1
15,1.268993765,4.032111034,16.01654916,2572.21,391732.0,1
16,2.529832463,4.032111034,15.96042458,4991.24,391732.0,1
17,2.396770826,3.127704807,16.28289811,4982.39,1039154.0,2
18,1.451404479,2.588116772,16.85328339,2047.71,970726.0,1
19,2.621010032,4.032111034,16.24669598,7341.43,463577.0,0
20,3.163333333,2.448202661,14.6987642,2455.53,794093.0,0
21,2.550364511,3.572370646,16.85328339,1942.04,391732.0,0
22,1.410470678,0.782534566,16.42997111,6215.93,1078325.0,1
23,1.802316506,1.578914837,16.85328339,5047.95,1000197.0,1
24,2.500506528,3.10922369,15.44927914,2850.43,391732.0,1
25,2.063495866,1.350617574,11.65794382,1942.04,568127.0,0
26,3.163333333,2.764536333,15.73132576,1942.04,698471.0,1
27,1.992824776,3.272573659,15.69954672,3987.19,391732.0,1
28,1.622629116,4.032111034,16.53443254,1942.04,1063001.0,0
29,1.445920272,1.473529897,16.85328339,2856.88,391732.0,2
30,1.446001597,2.726162982,16.30696401,5093.11,412675.0,0
31,0.88776468,0.727307189,13.77087708,1942.04,1022385.0,2
32,0.787298676,4.032111034,14.5191956,2386.39,410442.0,1
33,1.360430632,1.22385409,15.04793507,2526.32,405396.0,1
34,1.535696713,3.477849835,15.01001559,2020.64,391732.0,1
35,2.495395328,2.65025901,13.12649219,5766.97,553518.0,1
36,1.474537703,3.899859222,15.7731926,7756.01,556209.0,1
37,1.393798686,2.654705734,16.29426253,6194.76,440386.0,0
38,3.163333333,3.792140531,16.85328339,4144.76,1050546.0,1
39,1.511242738,1.64721242,16.49788329,5170.66,470860.0,1
40,1.568554324,3.137951111,14.97945174,5592.67,471970.0,0
41,1.686027558,0.867404016,13.88076044,3074.89,391732.0,0
42,1.292222631,1.747032236,15.05581834,2246.09,1141994.0,0
43,1.663687766,1.465073589,16.85328339,3628.7,917892.0,2
44,0.923085421,3.025917446,16.1563131,6416.78,466918.0,0
45,1.630617693,3.888310987,13.23727738,3399.84,391732.0,0
46,2.559391702,4.032111034,16.85328339,1942.04,774180.0,0
47,1.766418446,3.601783682,16.24742763,5037.16,391732.0,1
48,1.442780736,2.22973916,16.85328339,3144.6,1059713.0,0
49,1.77540226,2.020319785,15.78780716,2345.73,391732.0,0
50,1.670420504,4.032111034,14.49688816,2705.0,699450.0,1
51,1.562095876,2.62516419,15.41548841,4274.71,702441.0,1
52,1.633267025,1.721001834,16.02017207,4308.76,421816.0,1
53,1.815600526,3.097998856,15.87587344,2483.52,721885.0,0
54,1.363265112,1.592575872,16.5376715,6933.98,391732.0,2
55,1.31641259,3.335446758,16.34851167,6116.89,391732.0,1
56,0.88554154,1.441547295,16.00848913,3097.64,659582.0,0
57,1.725488343,2.865485291,16.62330231,2528.64,391732.0,0
58,1.749017955,1.549190442,14.86539477,4406.02,433526.0,1
