,Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Class
0,3402.38,663.0,20.20883195,14.71896396,25.50456795,0.2817343,1
1,3401.97,819.3,20.35884177,15.89992039,25.70250775,0.298001922,1
2,3285.36,668.3,20.62529237,14.67788675,24.82505657,0.28932771,1
3,3476.61,592.6,19.86637925,15.09844237,26.16467567,0.280445736,1
4,3431.25,551.3,19.91460793,14.93432731,26.17568121,0.281111184,1
5,3479.67,696.3,20.59422867,14.72219662,24.73019152,0.276353605,1
6,3573.16,770.6,19.35872742,14.08447053,24.84252633,0.29139246,1
7,3486.25,682.3,20.69557599,14.93678056,24.89579947,0.290248895,1
8,3254.2,841.6,19.79869968,15.37004298,25.44306588,0.28475003,1
9,3294.08,855.1,20.30536643,14.42685523,25.59872007,0.282042514,1
10,3381.28,822.0,20.12724702,14.77503274,25.98610077,0.300370792,1
11,3410.17,712.2,19.56738124,14.70177432,24.60467455,0.291214979,2
12,2192.85,510.3,20.63289519,18.50582642,28.76096473,0.272975857,0
13,3297.07,827.1,20.78192455,16.14571271,25.61821393,0.298897988,1
14,3523.81,760.7,19.731392,14.15620376,24.77072484,0.276317741,1
15,2302.37,404.0,21.84476346,17.80175952,28.95888435,0.275241338,0
16,3298.7,788.6,19.26616596,15.04082419,25.71834853,0.282803678,2
17,3366.98,589.4,20.72519989,17.46273621,25.87170004,0.278641663,1
18,2079.29,477.0,22.9786037,18.87832738,28.1747468,0.277582375,0
19,4638.82,843.4,20.17984314,15.9467498,26.09742072,0.279193036,0
20,3302.53,796.8,19.81155966,14.53260038,25.66892845,0.299389572,1
21,3432.79,661.8,20.27076375,14.07577089,24.81507819,0.290077409,1
22,3307.85,822.4,20.40073571,17.61546686,25.6555523,0.27515361,1
23,3396.32,670.3,20.39481866,16.23660643,25.99891472,0.2969584,1
24,4371.36,844.2,20.18800497,14.29885442,25.91626377,0.288187523,2
25,3453.46,722.3,19.73171239,14.41036465,24.48798221,0.291777155,2
26,3419.75,794.0,20.68233128,13.94699359,25.94234118,0.276161266,1
27,3464.56,724.8,20.24199751,13.92750042,24.87870693,0.291000206,1
28,4405.28,1043.2,20.37291579,14.75929729,25.91342362,0.280437019,2
29,3210.37,820.6,20.94458144,18.4990921,25.8481948,0.276874849,1
30,3329.77,620.9,20.43280017,14.39894287,25.83612804,0.296274884,1
31,3381.08,822.7,19.67140932,13.69398986,25.2148016,0.290669033,1
32,3387.13,669.5,20.56326155,14.71156036,25.24496367,0.274577085,1
33,3281.51,817.2,20.64025048,14.4535089,25.91686321,0.297284269,1
34,3477.82,453.6,20.73548977,14.50823134,25.93669187,0.279267687,0
35,3353.88,664.4,19.73112252,15.51756141,24.93759613,0.289946957,1
36,3447.8,997.5,20.82928639,14.7824392,25.93352845,0.275743582,1
37,3304.74,746.5,19.73947925,14.35943493,25.54370227,0.277383201,2
38,3415.95,937.8,21.19523256,16.05727563,25.83615362,0.277940286,1
39,3311.43,791.8,20.24619147,13.19257015,25.43013147,0.298369775,1
40,3349.73,676.4,19.89848874,13.87271068,25.63819904,0.282242967,1
41,3371.74,602.1,20.34783498,15.24963031,25.8565681,0.284433922,1
42,3320.77,687.6,19.97733943,14.39977622,25.76300296,0.298961014,1
43,3409.09,819.5,18.01044535,12.92677691,23.71621162,0.313051243,1
44,3379.51,782.1,19.71584189,14.45376317,26.05357079,0.298857234,1
45,3442.82,745.7,19.54605193,13.20837081,24.86777799,0.289893861,2
46,3343.96,810.3,20.43385853,16.02931667,25.98575361,0.298367369,1
